"X1";"X262";"X40";"X18";"X5";"X17";"X16";"X24";"X55";"X19";"X53";"X23";"X38";"X37";"X47";"X63";"X45";"X35";"X22";"X61";"X4";"X8";"X30";"X41";"X10";"X20";"X7";"X31";"X50";"X60";"X42";"X39";"X46";"X27";"X43";"X32";"X9";"X14";"X1.1";"X44";"X57";"X64";"X13";"X56";"X6";"X49";"X62";"X29";"X2";"X48";"X25";"X52";"X3";"X59";"X58";"X33";"X12";"X26";"X28";"X54";"X51";"X21";"X15";"X34";"X36";"X11"
3;258;40;50;5;27;56;7;29;58;37;2;59;42;17;62;55;20;35;4;19;41;24;61;10;51;38;33;1;32;45;8;46;9;43;31;60;39;53;6;57;36;22;26;47;49;34;25;23;48;44;16;3;12;18;11;14;30;54;28;52;21;15;63;13;64
40;50;5;27;56;7;29;58;37;2;59;42;17;62;55;20;35;4;19;41;24;61;10;51;38;33;1;32;45;8;46;9;43;31;60;39;53;6;57;3;22;26;47;49;34;25;23;48;44;16;36;12;18;11;14;30;54;28;52;21;15;63;13;64;3;258
3;258;40;50;5;27;56;7;29;58;37;2;59;42;17;62;55;20;35;4;19;41;24;61;10;51;38;33;1;32;45;8;46;9;43;31;60;39;53;6;57;3;22;26;47;49;34;25;23;48;44;16;36;12;18;11;14;30;54;28;52;21;15;63;13;64
40;50;5;27;56;7;29;58;37;2;59;42;17;62;55;20;35;4;19;41;24;61;10;51;38;33;1;32;45;8;46;9;43;31;60;39;53;6;57;49;22;26;47;3;34;25;23;48;44;16;36;12;18;11;14;30;54;28;52;21;15;63;13;64;3;270
3;270;40;50;5;27;56;7;29;58;37;2;59;42;17;62;55;20;35;4;19;41;24;61;10;51;38;33;1;32;45;8;46;9;43;31;60;39;53;6;57;49;22;26;47;3;34;25;23;48;44;16;36;12;18;11;14;30;54;28;52;21;15;63;13;64
40;50;5;27;56;7;33;58;37;2;59;42;17;62;55;20;35;4;19;41;24;61;10;51;38;29;1;32;45;8;46;9;43;31;60;39;53;6;57;49;22;26;47;3;34;25;23;48;44;16;36;12;18;11;14;30;54;28;52;21;15;63;13;64;3;270
3;270;40;50;5;27;56;7;33;58;37;2;59;42;17;62;55;20;35;4;19;41;24;61;10;51;38;29;1;32;45;8;46;9;43;31;60;39;53;6;57;49;22;26;47;3;34;25;23;48;44;16;36;12;18;11;14;30;54;28;52;21;15;63;13;64
40;50;5;27;56;7;33;58;37;2;59;42;17;62;55;20;35;4;19;41;24;61;10;51;38;29;1;32;45;8;46;9;43;31;57;39;53;6;60;49;22;26;47;3;34;25;23;48;44;16;36;12;18;11;14;30;54;28;52;21;15;63;13;64;3;282
3;282;40;50;5;27;56;7;33;58;37;2;59;42;17;62;55;20;35;4;19;41;24;61;10;51;38;29;1;32;45;8;46;9;43;31;57;39;53;6;60;49;22;26;47;3;34;25;23;48;44;16;36;12;18;11;14;30;54;28;52;21;15;63;13;64
40;50;5;27;56;7;33;58;37;2;59;42;17;62;55;20;35;4;19;41;24;61;10;51;38;29;1;32;45;8;46;9;43;31;57;39;53;28;60;49;22;26;47;3;34;25;23;48;44;16;36;12;18;11;14;30;54;6;52;21;15;63;13;64;3;282
3;282;40;50;5;27;56;7;33;58;37;2;59;42;17;62;55;20;35;4;19;41;24;61;10;51;38;29;1;32;45;8;46;9;43;31;57;39;53;28;60;49;22;26;47;3;34;25;23;48;44;16;36;12;18;11;14;30;54;6;52;21;15;63;13;64
40;51;5;27;56;7;33;58;37;2;59;42;17;62;55;20;35;4;19;41;24;61;10;50;38;29;1;32;45;8;46;9;43;31;57;39;53;28;60;49;22;26;47;3;34;25;23;48;44;16;36;12;18;11;14;30;54;6;52;21;15;63;13;64;3;282
3;282;40;51;5;27;56;7;33;58;37;2;59;42;17;62;55;20;35;4;19;41;24;61;10;50;38;29;1;32;45;8;46;9;43;31;57;39;53;28;60;49;22;26;47;3;34;25;23;48;44;16;36;12;18;11;14;30;54;6;52;21;15;63;13;64
40;51;50;27;56;7;33;58;37;2;59;42;17;62;55;20;35;4;19;41;24;61;10;5;38;29;1;32;45;8;46;9;43;31;57;39;53;28;60;49;22;26;47;3;34;25;23;48;44;16;36;12;18;11;14;30;54;6;52;21;15;63;13;64;3;286
3;286;40;51;50;27;56;7;33;58;37;2;59;42;17;62;55;20;35;4;19;41;24;61;10;5;38;29;1;32;45;8;46;9;43;31;57;39;53;28;60;49;22;26;47;3;34;25;23;48;44;16;36;12;18;11;14;30;54;6;52;21;15;63;13;64
40;51;50;27;56;7;33;58;37;2;59;42;17;62;55;3;35;4;19;41;24;61;10;5;38;29;1;32;45;8;46;9;43;31;57;39;53;28;60;49;22;26;47;20;34;25;23;48;44;16;36;12;18;11;14;30;54;6;52;21;15;63;13;64;3;286
3;286;40;51;50;27;56;7;33;58;37;2;59;42;17;62;55;3;35;4;19;41;24;61;10;5;38;29;1;32;45;8;46;9;43;31;57;39;53;28;60;49;22;26;47;20;34;25;23;48;44;16;36;12;18;11;14;30;54;6;52;21;15;63;13;64
40;51;50;27;56;7;33;58;37;63;59;42;17;62;55;3;35;4;19;41;24;61;10;5;38;29;1;32;45;8;46;9;43;31;57;39;53;28;60;49;22;26;47;20;34;25;23;48;44;16;36;12;18;11;14;30;54;6;52;21;15;2;13;64;3;262
4;262;40;51;50;27;56;7;33;58;37;63;59;42;17;62;55;3;35;4;19;41;24;61;10;5;38;29;1;32;45;8;46;9;43;31;57;39;53;28;60;49;22;26;47;20;34;25;23;48;44;16;36;12;18;11;14;30;54;6;52;21;15;2;13;64
40;51;50;27;56;7;33;58;37;63;59;42;17;62;55;3;35;4;19;41;24;61;10;5;38;29;36;32;45;8;46;9;43;31;57;39;53;28;60;49;22;26;47;20;34;25;23;48;44;16;1;12;18;11;14;30;54;6;52;21;15;2;13;64;4;246
4;246;40;51;50;27;56;7;33;58;37;63;59;42;17;62;55;3;35;4;19;41;24;61;10;5;38;29;36;32;45;8;46;9;43;31;57;39;53;28;60;49;22;26;47;20;34;25;23;48;44;16;1;12;18;11;14;30;54;6;52;21;15;2;13;64
40;51;50;52;56;7;33;58;37;63;59;42;17;62;55;3;35;4;19;41;24;61;10;5;38;29;36;32;45;8;46;9;43;31;57;39;53;28;60;49;22;26;47;20;34;25;23;48;44;16;1;12;18;11;14;30;54;6;27;21;15;2;13;64;4;250
4;250;40;51;50;52;56;7;33;58;37;63;59;42;17;62;55;3;35;4;19;41;24;61;10;5;38;29;36;32;45;8;46;9;43;31;57;39;53;28;60;49;22;26;47;20;34;25;23;48;44;16;1;12;18;11;14;30;54;6;27;21;15;2;13;64
40;51;50;52;56;7;33;58;37;63;59;42;17;62;55;3;35;4;19;41;24;61;10;5;38;29;36;32;45;46;8;9;43;31;57;39;53;28;60;49;22;26;47;20;34;25;23;48;44;16;1;12;18;11;14;30;54;6;27;21;15;2;13;64;4;250
4;250;40;51;50;52;56;7;33;58;37;63;59;42;17;62;55;3;35;4;19;41;24;61;10;5;38;29;36;32;45;46;8;9;43;31;57;39;53;28;60;49;22;26;47;20;34;25;23;48;44;16;1;12;18;11;14;30;54;6;27;21;15;2;13;64
40;51;50;52;56;7;33;58;37;63;59;42;17;16;55;3;35;4;19;41;24;61;10;5;38;29;36;32;45;46;8;9;43;31;57;39;53;28;60;49;22;26;47;20;34;25;23;48;44;62;1;12;18;11;14;30;54;6;27;21;15;2;13;64;4;266
4;266;40;51;50;52;56;7;33;58;37;63;59;42;17;16;55;3;35;4;19;41;24;61;10;5;38;29;36;32;45;46;8;9;43;31;57;39;53;28;60;49;22;26;47;20;34;25;23;48;44;62;1;12;18;11;14;30;54;6;27;21;15;2;13;64
40;51;50;52;56;7;33;58;37;63;59;55;17;16;42;3;35;4;19;41;24;61;10;5;38;29;36;32;45;46;8;9;43;31;57;39;53;28;60;49;22;26;47;20;34;25;23;48;44;62;1;12;18;11;14;30;54;6;27;21;15;2;13;64;4;284
4;284;40;51;50;52;56;7;33;58;37;63;59;55;17;16;42;3;35;4;19;41;24;61;10;5;38;29;36;32;45;46;8;9;43;31;57;39;53;28;60;49;22;26;47;20;34;25;23;48;44;62;1;12;18;11;14;30;54;6;27;21;15;2;13;64
40;51;50;52;56;7;33;58;37;63;59;55;17;16;42;3;35;39;19;41;24;61;10;5;38;29;36;32;45;46;8;9;43;31;57;4;53;28;60;49;22;26;47;20;34;25;23;48;44;62;1;12;18;11;14;30;54;6;27;21;15;2;13;64;4;284
4;284;40;51;50;52;56;7;33;58;37;63;59;55;17;16;42;3;35;39;19;41;24;61;10;5;38;29;36;32;45;46;8;9;43;31;57;4;53;28;60;49;22;26;47;20;34;25;23;48;44;62;1;12;18;11;14;30;54;6;27;21;15;2;13;64
40;51;50;52;56;7;33;58;37;63;59;55;17;16;42;3;35;39;19;41;24;61;10;5;38;29;36;21;45;46;8;9;43;31;57;4;53;28;60;49;22;26;47;20;34;25;23;48;44;62;1;12;18;11;14;30;54;6;27;32;15;2;13;64;4;284
4;284;40;51;50;52;56;7;33;58;37;63;59;55;17;16;42;3;35;39;19;41;24;61;10;5;38;29;36;21;45;46;8;9;43;31;57;4;53;28;60;49;22;26;47;20;34;25;23;48;44;62;1;12;18;11;14;30;54;6;27;32;15;2;13;64
40;51;50;52;56;7;33;58;37;63;59;55;17;16;42;21;35;39;19;41;24;61;10;5;38;29;36;3;45;46;8;9;43;31;57;4;53;28;60;49;22;26;47;20;34;25;23;48;44;62;1;12;18;11;14;30;54;6;27;32;15;2;13;64;4;284
4;284;40;51;50;52;56;7;33;58;37;63;59;55;17;16;42;21;35;39;19;41;24;61;10;5;38;29;36;3;45;46;8;9;43;31;57;4;53;28;60;49;22;26;47;20;34;25;23;48;44;62;1;12;18;11;14;30;54;6;27;32;15;2;13;64
40;51;19;52;56;7;33;58;37;63;59;55;17;16;42;21;35;39;50;41;24;61;10;5;38;29;36;3;45;46;8;9;43;31;57;4;53;28;60;49;22;26;47;20;34;25;23;48;44;62;1;12;18;11;14;30;54;6;27;32;15;2;13;64;4;294
4;294;40;51;19;52;56;7;33;58;37;63;59;55;17;16;42;21;35;39;50;41;24;61;10;5;38;29;36;3;45;46;8;9;43;31;57;4;53;28;60;49;22;26;47;20;34;25;23;48;44;62;1;12;18;11;14;30;54;6;27;32;15;2;13;64
57;51;19;52;56;7;33;58;37;63;59;55;17;16;42;21;35;39;50;41;24;61;10;5;38;29;36;3;45;46;8;9;43;31;40;4;53;28;60;49;22;26;47;20;34;25;23;48;44;62;1;12;18;11;14;30;54;6;27;32;15;2;13;64;4;296
4;296;57;51;19;52;56;7;33;58;37;63;59;55;17;16;42;21;35;39;50;41;24;61;10;5;38;29;36;3;45;46;8;9;43;31;40;4;53;28;60;49;22;26;47;20;34;25;23;48;44;62;1;12;18;11;14;30;54;6;27;32;15;2;13;64
57;51;34;52;56;7;33;58;37;63;59;55;17;16;42;21;35;39;50;41;24;61;10;5;38;29;36;3;45;46;8;9;43;31;40;4;53;28;60;49;22;26;47;20;19;25;23;48;44;62;1;12;18;11;14;30;54;6;27;32;15;2;13;64;4;288
4;288;57;51;34;52;56;7;33;58;37;63;59;55;17;16;42;21;35;39;50;41;24;61;10;5;38;29;36;3;45;46;8;9;43;31;40;4;53;28;60;49;22;26;47;20;19;25;23;48;44;62;1;12;18;11;14;30;54;6;27;32;15;2;13;64
57;51;34;52;56;7;33;58;37;63;59;55;17;16;42;21;35;39;50;41;24;61;10;5;38;62;36;3;45;46;8;9;43;31;40;4;53;28;60;49;22;26;47;20;19;25;23;48;44;29;1;12;18;11;14;30;54;6;27;32;15;2;13;64;4;288
4;288;57;51;34;52;56;7;33;58;37;63;59;55;17;16;42;21;35;39;50;41;24;61;10;5;38;62;36;3;45;46;8;9;43;31;40;4;53;28;60;49;22;26;47;20;19;25;23;48;44;29;1;12;18;11;14;30;54;6;27;32;15;2;13;64
57;51;34;52;56;7;33;58;37;63;59;55;17;16;42;21;35;15;50;41;24;61;10;5;38;62;36;3;45;46;8;9;43;31;40;4;53;28;60;49;22;26;47;20;19;25;23;48;44;29;1;12;18;11;14;30;54;6;27;32;39;2;13;64;4;288
4;288;57;51;34;52;56;7;33;58;37;63;59;55;17;16;42;21;35;15;50;41;24;61;10;5;38;62;36;3;45;46;8;9;43;31;40;4;53;28;60;49;22;26;47;20;19;25;23;48;44;29;1;12;18;11;14;30;54;6;27;32;39;2;13;64
57;51;34;52;56;7;33;58;37;63;59;55;17;16;42;21;35;15;50;41;24;61;10;38;5;62;36;3;45;46;8;9;43;31;40;4;53;28;60;49;22;26;47;20;19;25;23;48;44;29;1;12;18;11;14;30;54;6;27;32;39;2;13;64;4;288
4;288;57;51;34;52;56;7;33;58;37;63;59;55;17;16;42;21;35;15;50;41;24;61;10;38;5;62;36;3;45;46;8;9;43;31;40;4;53;28;60;49;22;26;47;20;19;25;23;48;44;29;1;12;18;11;14;30;54;6;27;32;39;2;13;64
57;51;34;52;27;7;33;58;37;63;59;55;17;16;42;21;35;15;50;41;24;61;10;38;5;62;36;3;45;46;8;9;43;31;40;4;53;28;60;49;22;26;47;20;19;25;23;48;44;29;1;12;18;11;14;30;54;6;56;32;39;2;13;64;4;288
4;288;57;51;34;52;27;7;33;58;37;63;59;55;17;16;42;21;35;15;50;41;24;61;10;38;5;62;36;3;45;46;8;9;43;31;40;4;53;28;60;49;22;26;47;20;19;25;23;48;44;29;1;12;18;11;14;30;54;6;56;32;39;2;13;64
57;51;34;52;27;7;33;58;37;63;59;55;17;16;42;21;35;15;49;41;24;61;10;38;5;62;36;3;45;46;8;9;43;31;40;4;53;28;60;50;22;26;47;20;19;25;23;48;44;29;1;12;18;11;14;30;54;6;56;32;39;2;13;64;4;284
4;284;57;51;34;52;27;7;33;58;37;63;59;55;17;16;42;21;35;15;49;41;24;61;10;38;5;62;36;3;45;46;8;9;43;31;40;4;53;28;60;50;22;26;47;20;19;25;23;48;44;29;1;12;18;11;14;30;54;6;56;32;39;2;13;64
57;51;34;52;27;7;33;58;37;63;59;55;17;16;42;21;35;15;49;41;24;61;10;38;5;62;36;3;45;46;8;9;43;31;40;4;53;28;60;50;22;26;47;20;19;25;23;48;44;29;1;12;18;11;14;54;30;6;56;32;39;2;13;64;4;284
4;284;57;51;34;52;27;7;33;58;37;63;59;55;17;16;42;21;35;15;49;41;24;61;10;38;5;62;36;3;45;46;8;9;43;31;40;4;53;28;60;50;22;26;47;20;19;25;23;48;44;29;1;12;18;11;14;54;30;6;56;32;39;2;13;64
57;51;34;52;27;7;33;58;37;63;59;55;17;16;42;21;35;15;49;41;24;61;10;38;5;62;36;3;45;46;8;9;43;31;40;4;53;28;60;50;22;26;47;20;19;25;23;48;44;29;1;12;18;11;14;54;30;56;6;32;39;2;13;64;4;284
4;284;57;51;34;52;27;7;33;58;37;63;59;55;17;16;42;21;35;15;49;41;24;61;10;38;5;62;36;3;45;46;8;9;43;31;40;4;53;28;60;50;22;26;47;20;19;25;23;48;44;29;1;12;18;11;14;54;30;56;6;32;39;2;13;64
57;51;34;52;27;7;33;58;37;63;59;55;17;16;42;21;35;15;49;41;24;61;10;38;5;62;36;3;45;46;8;9;43;31;40;4;53;28;60;50;22;26;47;20;19;25;23;48;44;56;1;12;18;11;14;54;30;29;6;32;39;2;13;64;4;284
4;284;57;51;34;52;27;7;33;58;37;63;59;55;17;16;42;21;35;15;49;41;24;61;10;38;5;62;36;3;45;46;8;9;43;31;40;4;53;28;60;50;22;26;47;20;19;25;23;48;44;56;1;12;18;11;14;54;30;29;6;32;39;2;13;64
57;51;34;52;27;7;33;58;37;63;59;55;17;16;42;21;35;15;49;41;24;61;10;38;5;62;36;3;45;46;31;9;43;8;40;4;53;28;60;50;22;26;47;20;19;25;23;48;44;56;1;12;18;11;14;54;30;29;6;32;39;2;13;64;4;284
5;284;57;51;34;52;27;7;33;58;37;63;59;55;17;16;42;21;35;15;49;41;24;61;10;38;5;62;36;3;45;46;31;9;43;8;40;4;53;28;60;50;22;26;47;20;19;25;23;48;44;56;1;12;18;11;14;54;30;29;6;32;39;2;13;64
57;51;34;52;27;7;33;58;37;63;59;55;17;16;42;21;35;15;49;41;24;61;10;38;5;62;36;3;45;46;31;9;43;8;40;4;56;28;60;50;22;26;47;20;19;25;23;48;44;53;1;12;18;11;14;54;30;29;6;32;39;2;13;64;5;284
5;284;57;51;34;52;27;7;33;58;37;63;59;55;17;16;42;21;35;15;49;41;24;61;10;38;5;62;36;3;45;46;31;9;43;8;40;4;56;28;60;50;22;26;47;20;19;25;23;48;44;53;1;12;18;11;14;54;30;29;6;32;39;2;13;64
57;51;34;52;27;7;33;58;37;63;59;55;17;16;42;21;35;15;49;41;24;61;10;38;5;62;36;43;45;46;31;9;3;8;40;4;56;28;60;50;22;26;47;20;19;25;23;48;44;53;1;12;18;11;14;54;30;29;6;32;39;2;13;64;5;280
5;280;57;51;34;52;27;7;33;58;37;63;59;55;17;16;42;21;35;15;49;41;24;61;10;38;5;62;36;43;45;46;31;9;3;8;40;4;56;28;60;50;22;26;47;20;19;25;23;48;44;53;1;12;18;11;14;54;30;29;6;32;39;2;13;64
57;51;34;52;27;7;33;58;37;63;59;55;17;16;42;21;35;15;49;41;24;61;10;38;5;62;36;43;45;46;31;9;3;8;40;18;56;28;60;50;22;26;47;20;19;25;23;48;44;53;1;12;4;11;14;54;30;29;6;32;39;2;13;64;5;280
5;280;57;51;34;52;27;7;33;58;37;63;59;55;17;16;42;21;35;15;49;41;24;61;10;38;5;62;36;43;45;46;31;9;3;8;40;18;56;28;60;50;22;26;47;20;19;25;23;48;44;53;1;12;4;11;14;54;30;29;6;32;39;2;13;64
57;51;34;52;27;7;33;58;37;63;59;55;17;16;42;21;35;15;49;41;24;61;10;38;5;62;36;43;45;46;31;9;3;8;40;18;56;28;60;50;22;26;47;20;19;25;23;48;44;53;1;12;4;11;6;54;30;29;14;32;39;2;13;64;5;280
5;280;57;51;34;52;27;7;33;58;37;63;59;55;17;16;42;21;35;15;49;41;24;61;10;38;5;62;36;43;45;46;31;9;3;8;40;18;56;28;60;50;22;26;47;20;19;25;23;48;44;53;1;12;4;11;6;54;30;29;14;32;39;2;13;64
57;51;34;52;27;7;33;58;19;63;59;55;17;16;42;21;35;15;49;41;24;61;10;38;5;62;36;43;45;46;31;9;3;8;40;18;56;28;60;50;22;26;47;20;37;25;23;48;44;53;1;12;4;11;6;54;30;29;14;32;39;2;13;64;5;280
5;280;57;51;34;52;27;7;33;58;19;63;59;55;17;16;42;21;35;15;49;41;24;61;10;38;5;62;36;43;45;46;31;9;3;8;40;18;56;28;60;50;22;26;47;20;37;25;23;48;44;53;1;12;4;11;6;54;30;29;14;32;39;2;13;64
57;51;34;52;27;7;33;58;19;61;59;55;17;16;42;21;35;15;49;41;24;63;10;38;5;62;36;43;45;46;31;9;3;8;40;18;56;28;60;50;22;26;47;20;37;25;23;48;44;53;1;12;4;11;6;54;30;29;14;32;39;2;13;64;5;282
5;282;57;51;34;52;27;7;33;58;19;61;59;55;17;16;42;21;35;15;49;41;24;63;10;38;5;62;36;43;45;46;31;9;3;8;40;18;56;28;60;50;22;26;47;20;37;25;23;48;44;53;1;12;4;11;6;54;30;29;14;32;39;2;13;64
57;51;34;52;27;7;33;58;19;61;59;55;17;16;42;21;63;15;49;41;24;35;10;38;5;62;36;43;45;46;31;9;3;8;40;18;56;28;60;50;22;26;47;20;37;25;23;48;44;53;1;12;4;11;6;54;30;29;14;32;39;2;13;64;5;276
5;276;57;51;34;52;27;7;33;58;19;61;59;55;17;16;42;21;63;15;49;41;24;35;10;38;5;62;36;43;45;46;31;9;3;8;40;18;56;28;60;50;22;26;47;20;37;25;23;48;44;53;1;12;4;11;6;54;30;29;14;32;39;2;13;64
57;51;34;52;27;7;33;58;19;61;59;55;22;16;42;21;63;15;49;41;24;35;10;38;5;62;36;43;45;46;31;9;3;8;40;18;56;28;60;50;17;26;47;20;37;25;23;48;44;53;1;12;4;11;6;54;30;29;14;32;39;2;13;64;5;276
5;276;57;51;34;52;27;7;33;58;19;61;59;55;22;16;42;21;63;15;49;41;24;35;10;38;5;62;36;43;45;46;31;9;3;8;40;18;56;28;60;50;17;26;47;20;37;25;23;48;44;53;1;12;4;11;6;54;30;29;14;32;39;2;13;64
57;51;34;52;27;7;33;18;19;61;59;55;22;16;42;21;63;15;49;41;24;35;10;38;5;62;36;43;45;46;31;9;3;8;40;58;56;28;60;50;17;26;47;20;37;25;23;48;44;53;1;12;4;11;6;54;30;29;14;32;39;2;13;64;5;284
5;284;57;51;34;52;27;7;33;18;19;61;59;55;22;16;42;21;63;15;49;41;24;35;10;38;5;62;36;43;45;46;31;9;3;8;40;58;56;28;60;50;17;26;47;20;37;25;23;48;44;53;1;12;4;11;6;54;30;29;14;32;39;2;13;64
57;51;34;52;27;7;33;36;19;61;59;55;22;16;42;21;63;15;49;41;24;35;10;38;5;62;18;43;45;46;31;9;3;8;40;58;56;28;60;50;17;26;47;20;37;25;23;48;44;53;1;12;4;11;6;54;30;29;14;32;39;2;13;64;5;292
5;292;57;51;34;52;27;7;33;36;19;61;59;55;22;16;42;21;63;15;49;41;24;35;10;38;5;62;18;43;45;46;31;9;3;8;40;58;56;28;60;50;17;26;47;20;37;25;23;48;44;53;1;12;4;11;6;54;30;29;14;32;39;2;13;64
57;51;34;52;7;27;33;36;19;61;59;55;22;16;42;21;63;15;49;41;24;35;10;38;5;62;18;43;45;46;31;9;3;8;40;58;56;28;60;50;17;26;47;20;37;25;23;48;44;53;1;12;4;11;6;54;30;29;14;32;39;2;13;64;5;276
5;276;57;51;34;52;7;27;33;36;19;61;59;55;22;16;42;21;63;15;49;41;24;35;10;38;5;62;18;43;45;46;31;9;3;8;40;58;56;28;60;50;17;26;47;20;37;25;23;48;44;53;1;12;4;11;6;54;30;29;14;32;39;2;13;64
57;51;34;52;7;27;33;36;19;1;59;55;22;16;42;21;63;15;49;41;24;35;10;38;5;62;18;43;45;46;31;9;3;8;40;58;56;28;60;50;17;26;47;20;37;25;23;48;44;53;61;12;4;11;6;54;30;29;14;32;39;2;13;64;5;284
5;284;57;51;34;52;7;27;33;36;19;1;59;55;22;16;42;21;63;15;49;41;24;35;10;38;5;62;18;43;45;46;31;9;3;8;40;58;56;28;60;50;17;26;47;20;37;25;23;48;44;53;61;12;4;11;6;54;30;29;14;32;39;2;13;64
57;51;34;52;7;27;33;36;19;1;59;55;6;16;42;21;63;15;49;41;24;35;10;38;5;62;18;43;45;46;31;9;3;8;40;58;56;28;60;50;17;26;47;20;37;25;23;48;44;53;61;12;4;11;22;54;30;29;14;32;39;2;13;64;5;284
5;284;57;51;34;52;7;27;33;36;19;1;59;55;6;16;42;21;63;15;49;41;24;35;10;38;5;62;18;43;45;46;31;9;3;8;40;58;56;28;60;50;17;26;47;20;37;25;23;48;44;53;61;12;4;11;22;54;30;29;14;32;39;2;13;64
57;51;34;52;7;27;33;36;19;1;59;55;6;16;42;21;63;15;49;41;24;35;10;38;5;62;25;43;45;46;31;9;3;8;40;58;56;28;60;50;17;26;47;20;37;18;23;48;44;53;61;12;4;11;22;54;30;29;14;32;39;2;13;64;5;280
5;280;57;51;34;52;7;27;33;36;19;1;59;55;6;16;42;21;63;15;49;41;24;35;10;38;5;62;25;43;45;46;31;9;3;8;40;58;56;28;60;50;17;26;47;20;37;18;23;48;44;53;61;12;4;11;22;54;30;29;14;32;39;2;13;64
57;51;14;52;7;27;33;36;19;1;59;55;6;16;42;21;63;15;49;41;24;35;10;38;5;62;25;43;45;46;31;9;3;8;40;58;56;28;60;50;17;26;47;20;37;18;23;48;44;53;61;12;4;11;22;54;30;29;34;32;39;2;13;64;5;278
5;278;57;51;14;52;7;27;33;36;19;1;59;55;6;16;42;21;63;15;49;41;24;35;10;38;5;62;25;43;45;46;31;9;3;8;40;58;56;28;60;50;17;26;47;20;37;18;23;48;44;53;61;12;4;11;22;54;30;29;34;32;39;2;13;64
57;8;14;52;7;27;33;36;19;1;59;55;6;16;42;21;63;15;49;41;24;35;10;38;5;62;25;43;45;46;31;9;3;51;40;58;56;28;60;50;17;26;47;20;37;18;23;48;44;53;61;12;4;11;22;54;30;29;34;32;39;2;13;64;5;278
5;278;57;8;14;52;7;27;33;36;19;1;59;55;6;16;42;21;63;15;49;41;24;35;10;38;5;62;25;43;45;46;31;9;3;51;40;58;56;28;60;50;17;26;47;20;37;18;23;48;44;53;61;12;4;11;22;54;30;29;34;32;39;2;13;64
57;8;14;52;7;27;33;36;19;1;59;55;6;16;42;21;63;15;49;41;24;35;10;38;5;62;25;43;45;46;31;9;3;51;40;58;56;28;60;50;17;26;47;20;37;18;23;48;44;53;61;12;64;11;22;54;30;29;34;32;39;2;13;4;5;278
5;278;57;8;14;52;7;27;33;36;19;1;59;55;6;16;42;21;63;15;49;41;24;35;10;38;5;62;25;43;45;46;31;9;3;51;40;58;56;28;60;50;17;26;47;20;37;18;23;48;44;53;61;12;64;11;22;54;30;29;34;32;39;2;13;4
57;8;14;52;7;27;33;36;19;1;59;55;6;16;42;21;63;15;49;41;24;35;10;38;5;62;25;43;45;46;31;9;3;51;40;58;56;28;60;50;12;26;47;20;37;18;23;48;44;53;61;17;64;11;22;54;30;29;34;32;39;2;13;4;5;278
5;278;57;8;14;52;7;27;33;36;19;1;59;55;6;16;42;21;63;15;49;41;24;35;10;38;5;62;25;43;45;46;31;9;3;51;40;58;56;28;60;50;12;26;47;20;37;18;23;48;44;53;61;17;64;11;22;54;30;29;34;32;39;2;13;4
57;8;14;52;7;27;33;36;19;1;59;55;6;16;42;21;63;15;49;41;24;62;10;38;5;35;25;43;45;46;31;9;3;51;40;58;56;28;60;50;12;26;47;20;37;18;23;48;44;53;61;17;64;11;22;54;30;29;34;32;39;2;13;4;5;276
5;276;57;8;14;52;7;27;33;36;19;1;59;55;6;16;42;21;63;15;49;41;24;62;10;38;5;35;25;43;45;46;31;9;3;51;40;58;56;28;60;50;12;26;47;20;37;18;23;48;44;53;61;17;64;11;22;54;30;29;34;32;39;2;13;4
57;8;14;52;7;27;33;36;19;1;59;55;6;16;42;21;63;15;49;37;24;62;10;38;5;35;25;43;45;46;31;9;3;51;40;58;56;28;60;50;12;26;47;20;41;18;23;48;44;53;61;17;64;11;22;54;30;29;34;32;39;2;13;4;5;280
6;280;57;8;14;52;7;27;33;36;19;1;59;55;6;16;42;21;63;15;49;37;24;62;10;38;5;35;25;43;45;46;31;9;3;51;40;58;56;28;60;50;12;26;47;20;41;18;23;48;44;53;61;17;64;11;22;54;30;29;34;32;39;2;13;4
57;8;14;52;7;27;33;36;19;1;59;55;6;16;42;21;63;15;49;37;24;62;10;38;5;35;25;43;45;46;31;9;3;51;40;58;56;28;60;50;12;26;47;20;41;18;23;48;44;53;61;17;64;13;22;54;30;29;34;32;39;2;11;4;6;280
6;280;57;8;14;52;7;27;33;36;19;1;59;55;6;16;42;21;63;15;49;37;24;62;10;38;5;35;25;43;45;46;31;9;3;51;40;58;56;28;60;50;12;26;47;20;41;18;23;48;44;53;61;17;64;13;22;54;30;29;34;32;39;2;11;4
57;8;26;52;7;27;33;36;19;1;59;55;6;16;42;21;63;15;49;37;24;62;10;38;5;35;25;43;45;46;31;9;3;51;40;58;56;28;60;50;12;14;47;20;41;18;23;48;44;53;61;17;64;13;22;54;30;29;34;32;39;2;11;4;6;284
6;284;57;8;26;52;7;27;33;36;19;1;59;55;6;16;42;21;63;15;49;37;24;62;10;38;5;35;25;43;45;46;31;9;3;51;40;58;56;28;60;50;12;14;47;20;41;18;23;48;44;53;61;17;64;13;22;54;30;29;34;32;39;2;11;4
57;8;26;52;7;27;33;36;19;1;59;55;6;16;42;21;63;15;49;37;24;62;10;38;5;60;25;43;45;46;31;9;3;51;40;58;56;28;35;50;12;14;47;20;41;18;23;48;44;53;61;17;64;13;22;54;30;29;34;32;39;2;11;4;6;290
