"X1";"X27128";"X17";"X9";"X27";"X10";"X18";"X32";"X13";"X8";"X31";"X4";"X29";"X5";"X26";"X19";"X1.1";"X22";"X25";"X23";"X6";"X15";"X20";"X11";"X16";"X30";"X21";"X14";"X2";"X12";"X3";"X7";"X28";"X24"
5;27402;31;18;25;28;19;9;21;4;3;23;17;7;1;16;30;11;14;20;12;27;8;29;15;5;13;24;32;22;10;26;6;2
31;18;25;28;19;9;21;4;3;23;17;7;1;29;30;11;14;20;12;27;8;16;15;5;13;24;32;22;10;26;6;2;5;27800
6;27800;31;18;25;28;19;9;21;4;3;23;17;7;1;29;30;11;14;20;12;27;8;16;15;5;13;24;32;22;10;26;6;2
31;18;25;28;19;9;21;4;3;23;2;7;1;29;30;11;14;20;12;27;8;16;15;5;13;24;32;22;10;26;6;17;6;27468
6;27468;31;18;25;28;19;9;21;4;3;23;2;7;1;29;30;11;14;20;12;27;8;16;15;5;13;24;32;22;10;26;6;17
31;18;25;28;19;9;21;4;3;23;2;7;1;29;30;11;14;20;12;27;8;16;15;5;10;24;32;22;13;26;6;17;6;27588
6;27588;31;18;25;28;19;9;21;4;3;23;2;7;1;29;30;11;14;20;12;27;8;16;15;5;10;24;32;22;13;26;6;17
31;18;25;28;19;9;21;4;3;23;2;13;1;29;30;11;14;20;12;27;8;16;15;5;10;24;32;22;7;26;6;17;6;27428
6;27428;31;18;25;28;19;9;21;4;3;23;2;13;1;29;30;11;14;20;12;27;8;16;15;5;10;24;32;22;7;26;6;17
31;18;25;28;12;9;21;4;3;23;2;13;1;29;30;11;14;20;19;27;8;16;15;5;10;24;32;22;7;26;6;17;6;27266
6;27266;31;18;25;28;12;9;21;4;3;23;2;13;1;29;30;11;14;20;19;27;8;16;15;5;10;24;32;22;7;26;6;17
31;18;25;28;12;11;21;4;3;23;2;13;1;29;30;9;14;20;19;27;8;16;15;5;10;24;32;22;7;26;6;17;6;27306
6;27306;31;18;25;28;12;11;21;4;3;23;2;13;1;29;30;9;14;20;19;27;8;16;15;5;10;24;32;22;7;26;6;17
31;18;25;28;12;11;21;4;3;23;2;13;1;6;30;9;14;20;19;27;8;16;15;5;10;24;32;22;7;26;29;17;6;26918
6;26918;31;18;25;28;12;11;21;4;3;23;2;13;1;6;30;9;14;20;19;27;8;16;15;5;10;24;32;22;7;26;29;17
31;18;25;28;12;11;21;4;3;23;2;13;1;32;30;9;14;20;19;27;8;16;15;5;10;24;6;22;7;26;29;17;6;27250
6;27250;31;18;25;28;12;11;21;4;3;23;2;13;1;32;30;9;14;20;19;27;8;16;15;5;10;24;6;22;7;26;29;17
31;18;25;28;12;11;21;4;3;23;2;13;1;32;30;9;14;20;19;27;17;16;15;5;10;24;6;22;7;26;29;8;6;27668
6;27668;31;18;25;28;12;11;21;4;3;23;2;13;1;32;30;9;14;20;19;27;17;16;15;5;10;24;6;22;7;26;29;8
31;18;25;28;12;11;21;4;3;23;2;26;1;32;30;9;14;20;19;27;17;16;15;5;10;24;6;22;7;13;29;8;6;28124
6;28124;31;18;25;28;12;11;21;4;3;23;2;26;1;32;30;9;14;20;19;27;17;16;15;5;10;24;6;22;7;13;29;8
31;18;25;28;12;11;21;4;3;23;2;26;16;32;30;9;14;20;19;27;17;1;15;5;10;24;6;22;7;13;29;8;6;28764
6;28764;31;18;25;28;12;11;21;4;3;23;2;26;16;32;30;9;14;20;19;27;17;1;15;5;10;24;6;22;7;13;29;8
31;18;25;28;12;11;21;4;3;23;2;19;16;32;30;9;14;20;26;27;17;1;15;5;10;24;6;22;7;13;29;8;6;28964
6;28964;31;18;25;28;12;11;21;4;3;23;2;19;16;32;30;9;14;20;26;27;17;1;15;5;10;24;6;22;7;13;29;8
1;18;25;28;12;11;21;4;3;23;2;19;16;32;30;9;14;20;26;27;17;31;15;5;10;24;6;22;7;13;29;8;6;28342
6;28342;1;18;25;28;12;11;21;4;3;23;2;19;16;32;30;9;14;20;26;27;17;31;15;5;10;24;6;22;7;13;29;8
1;18;25;28;12;11;21;4;3;23;2;19;16;32;30;9;14;20;26;24;17;31;15;5;10;27;6;22;7;13;29;8;6;27702
6;27702;1;18;25;28;12;11;21;4;3;23;2;19;16;32;30;9;14;20;26;24;17;31;15;5;10;27;6;22;7;13;29;8
1;18;25;28;12;11;21;4;3;23;2;19;16;32;10;9;14;20;26;24;17;31;15;5;30;27;6;22;7;13;29;8;6;27792
6;27792;1;18;25;28;12;11;21;4;3;23;2;19;16;32;10;9;14;20;26;24;17;31;15;5;30;27;6;22;7;13;29;8
1;18;31;28;12;11;21;4;3;23;2;19;16;32;10;9;14;20;26;24;17;25;15;5;30;27;6;22;7;13;29;8;6;27952
6;27952;1;18;31;28;12;11;21;4;3;23;2;19;16;32;10;9;14;20;26;24;17;25;15;5;30;27;6;22;7;13;29;8
1;18;31;28;12;11;21;4;3;23;2;19;16;32;24;9;14;20;26;10;17;25;15;5;30;27;6;22;7;13;29;8;6;27762
6;27762;1;18;31;28;12;11;21;4;3;23;2;19;16;32;24;9;14;20;26;10;17;25;15;5;30;27;6;22;7;13;29;8
1;3;31;28;12;11;21;4;18;23;2;19;16;32;24;9;14;20;26;10;17;25;15;5;30;27;6;22;7;13;29;8;6;27694
6;27694;1;3;31;28;12;11;21;4;18;23;2;19;16;32;24;9;14;20;26;10;17;25;15;5;30;27;6;22;7;13;29;8
1;3;31;28;12;11;21;4;25;23;2;19;16;32;24;9;14;20;26;10;17;18;15;5;30;27;6;22;7;13;29;8;6;27174
6;27174;1;3;31;28;12;11;21;4;25;23;2;19;16;32;24;9;14;20;26;10;17;18;15;5;30;27;6;22;7;13;29;8
1;3;31;28;21;11;12;4;25;23;2;19;16;32;24;9;14;20;26;10;17;18;15;5;30;27;6;22;7;13;29;8;6;27374
6;27374;1;3;31;28;21;11;12;4;25;23;2;19;16;32;24;9;14;20;26;10;17;18;15;5;30;27;6;22;7;13;29;8
1;3;31;28;21;11;12;15;25;23;2;19;16;32;24;9;14;20;26;10;17;18;4;5;30;27;6;22;7;13;29;8;6;27094
7;27094;1;3;31;28;21;11;12;15;25;23;2;19;16;32;24;9;14;20;26;10;17;18;4;5;30;27;6;22;7;13;29;8
1;3;31;28;21;11;12;15;25;23;2;19;16;32;24;9;14;20;26;4;17;18;10;5;30;27;6;22;7;13;29;8;7;27534
7;27534;1;3;31;28;21;11;12;15;25;23;2;19;16;32;24;9;14;20;26;4;17;18;10;5;30;27;6;22;7;13;29;8
1;3;31;28;21;11;12;15;25;23;2;19;16;32;24;9;7;20;26;4;17;18;10;5;30;27;6;22;14;13;29;8;7;27234
7;27234;1;3;31;28;21;11;12;15;25;23;2;19;16;32;24;9;7;20;26;4;17;18;10;5;30;27;6;22;14;13;29;8
1;3;31;28;29;11;12;15;25;23;2;19;16;32;24;9;7;20;26;4;17;18;10;5;30;27;6;22;14;13;21;8;7;27834
7;27834;1;3;31;28;29;11;12;15;25;23;2;19;16;32;24;9;7;20;26;4;17;18;10;5;30;27;6;22;14;13;21;8
1;3;31;29;28;11;12;15;25;23;2;19;16;32;24;9;7;20;26;4;17;18;10;5;30;27;6;22;14;13;21;8;7;27954
7;27954;1;3;31;29;28;11;12;15;25;23;2;19;16;32;24;9;7;20;26;4;17;18;10;5;30;27;6;22;14;13;21;8
1;3;31;29;28;11;12;15;25;23;2;19;16;32;24;9;7;20;26;14;17;18;10;5;30;27;6;22;4;13;21;8;7;27894
7;27894;1;3;31;29;28;11;12;15;25;23;2;19;16;32;24;9;7;20;26;14;17;18;10;5;30;27;6;22;4;13;21;8
9;3;31;29;28;11;12;15;25;23;2;19;16;32;24;1;7;20;26;14;17;18;10;5;30;27;6;22;4;13;21;8;7;28014
7;28014;9;3;31;29;28;11;12;15;25;23;2;19;16;32;24;1;7;20;26;14;17;18;10;5;30;27;6;22;4;13;21;8
9;4;31;29;28;11;12;15;25;23;2;19;16;32;24;1;7;20;26;14;17;18;10;5;30;27;6;22;3;13;21;8;7;28094
7;28094;9;4;31;29;28;11;12;15;25;23;2;19;16;32;24;1;7;20;26;14;17;18;10;5;30;27;6;22;3;13;21;8
9;4;31;29;28;11;12;15;25;23;2;19;16;32;24;1;8;20;26;14;17;18;10;5;30;27;6;22;3;13;21;7;7;28374
7;28374;9;4;31;29;28;11;12;15;25;23;2;19;16;32;24;1;8;20;26;14;17;18;10;5;30;27;6;22;3;13;21;7
9;4;31;29;28;11;12;15;25;23;2;19;16;32;24;1;8;20;26;14;17;18;10;13;30;27;6;22;3;5;21;7;7;28414
7;28414;9;4;31;29;28;11;12;15;25;23;2;19;16;32;24;1;8;20;26;14;17;18;10;13;30;27;6;22;3;5;21;7
9;4;31;29;28;11;12;15;25;23;2;19;16;32;24;20;8;1;26;14;17;18;10;13;30;27;6;22;3;5;21;7;7;28672
7;28672;9;4;31;29;28;11;12;15;25;23;2;19;16;32;24;20;8;1;26;14;17;18;10;13;30;27;6;22;3;5;21;7
9;4;31;29;2;11;12;15;25;23;28;19;16;32;24;20;8;1;26;14;17;18;10;13;30;27;6;22;3;5;21;7;7;28586
7;28586;9;4;31;29;2;11;12;15;25;23;28;19;16;32;24;20;8;1;26;14;17;18;10;13;30;27;6;22;3;5;21;7
9;4;31;29;2;11;12;15;25;23;28;19;16;32;24;20;8;1;26;14;17;13;10;18;30;27;6;22;3;5;21;7;7;28896
7;28896;9;4;31;29;2;11;12;15;25;23;28;19;16;32;24;20;8;1;26;14;17;13;10;18;30;27;6;22;3;5;21;7
9;4;31;29;2;11;12;15;25;23;28;19;16;32;24;20;8;22;26;14;17;13;10;18;30;27;6;1;3;5;21;7;7;28518
7;28518;9;4;31;29;2;11;12;15;25;23;28;19;16;32;24;20;8;22;26;14;17;13;10;18;30;27;6;1;3;5;21;7
9;6;31;29;2;11;12;15;25;23;28;19;16;32;24;20;8;22;26;14;17;13;10;18;30;27;4;1;3;5;21;7;7;28338
7;28338;9;6;31;29;2;11;12;15;25;23;28;19;16;32;24;20;8;22;26;14;17;13;10;18;30;27;4;1;3;5;21;7
26;6;31;29;2;11;12;15;25;23;28;19;16;32;24;20;8;22;9;14;17;13;10;18;30;27;4;1;3;5;21;7;7;27754
7;27754;26;6;31;29;2;11;12;15;25;23;28;19;16;32;24;20;8;22;9;14;17;13;10;18;30;27;4;1;3;5;21;7
26;6;31;29;2;11;12;15;25;23;28;19;16;32;24;20;8;22;9;14;17;13;21;18;30;27;4;1;3;5;10;7;7;27880
7;27880;26;6;31;29;2;11;12;15;25;23;28;19;16;32;24;20;8;22;9;14;17;13;21;18;30;27;4;1;3;5;10;7
26;6;31;29;2;11;12;15;25;23;28;19;16;20;24;32;8;22;9;14;17;13;21;18;30;27;4;1;3;5;10;7;7;27520
7;27520;26;6;31;29;2;11;12;15;25;23;28;19;16;20;24;32;8;22;9;14;17;13;21;18;30;27;4;1;3;5;10;7
26;6;31;29;2;11;12;15;25;23;27;19;16;20;24;32;8;22;9;14;17;13;21;18;30;28;4;1;3;5;10;7;7;27800
7;27800;26;6;31;29;2;11;12;15;25;23;27;19;16;20;24;32;8;22;9;14;17;13;21;18;30;28;4;1;3;5;10;7
26;6;31;29;30;11;12;15;25;23;27;19;16;20;24;32;8;22;9;14;17;13;21;18;2;28;4;1;3;5;10;7;7;27290
7;27290;26;6;31;29;30;11;12;15;25;23;27;19;16;20;24;32;8;22;9;14;17;13;21;18;2;28;4;1;3;5;10;7
26;6;31;29;30;11;12;5;25;23;27;19;16;20;24;32;8;22;9;14;17;13;21;18;2;28;4;1;3;15;10;7;7;27570
8;27570;26;6;31;29;30;11;12;5;25;23;27;19;16;20;24;32;8;22;9;14;17;13;21;18;2;28;4;1;3;15;10;7
26;6;31;29;19;11;12;5;25;23;27;30;16;20;24;32;8;22;9;14;17;13;21;18;2;28;4;1;3;15;10;7;8;27490
8;27490;26;6;31;29;19;11;12;5;25;23;27;30;16;20;24;32;8;22;9;14;17;13;21;18;2;28;4;1;3;15;10;7
26;6;10;29;19;11;12;5;25;23;27;30;16;20;24;32;8;22;9;14;17;13;21;18;2;28;4;1;3;15;31;7;8;27744
8;27744;26;6;10;29;19;11;12;5;25;23;27;30;16;20;24;32;8;22;9;14;17;13;21;18;2;28;4;1;3;15;31;7
26;6;10;29;19;11;12;5;25;23;27;30;16;20;24;32;8;22;9;14;17;18;21;13;2;28;4;1;3;15;31;7;8;27374
8;27374;26;6;10;29;19;11;12;5;25;23;27;30;16;20;24;32;8;22;9;14;17;18;21;13;2;28;4;1;3;15;31;7
26;6;10;29;19;11;12;5;25;23;27;30;16;20;24;21;8;22;9;14;17;18;32;13;2;28;4;1;3;15;31;7;8;27474
8;27474;26;6;10;29;19;11;12;5;25;23;27;30;16;20;24;21;8;22;9;14;17;18;32;13;2;28;4;1;3;15;31;7
26;6;10;29;18;11;12;5;25;23;27;30;16;20;24;21;8;22;9;14;17;19;32;13;2;28;4;1;3;15;31;7;8;27474
8;27474;26;6;10;29;18;11;12;5;25;23;27;30;16;20;24;21;8;22;9;14;17;19;32;13;2;28;4;1;3;15;31;7
26;6;10;29;18;11;12;5;25;23;27;30;16;20;24;21;8;22;17;14;9;19;32;13;2;28;4;1;3;15;31;7;8;26884
8;26884;26;6;10;29;18;11;12;5;25;23;27;30;16;20;24;21;8;22;17;14;9;19;32;13;2;28;4;1;3;15;31;7
26;6;10;9;18;11;12;5;25;23;27;30;16;20;24;21;8;22;17;14;29;19;32;13;2;28;4;1;3;15;31;7;8;27156
8;27156;26;6;10;9;18;11;12;5;25;23;27;30;16;20;24;21;8;22;17;14;29;19;32;13;2;28;4;1;3;15;31;7
26;6;10;9;18;11;12;5;25;23;27;30;16;20;24;21;8;22;17;14;29;19;32;13;2;28;4;7;3;15;31;1;8;26556
8;26556;26;6;10;9;18;11;12;5;25;23;27;30;16;20;24;21;8;22;17;14;29;19;32;13;2;28;4;7;3;15;31;1
26;6;10;9;18;11;12;5;25;15;27;30;16;20;24;21;8;22;17;14;29;19;32;13;2;28;4;7;3;23;31;1;8;26302
8;26302;26;6;10;9;18;11;12;5;25;15;27;30;16;20;24;21;8;22;17;14;29;19;32;13;2;28;4;7;3;23;31;1
23;6;10;9;18;11;12;5;25;15;27;30;16;20;24;21;8;22;17;14;29;19;32;13;2;28;4;7;3;26;31;1;8;26622
8;26622;23;6;10;9;18;11;12;5;25;15;27;30;16;20;24;21;8;22;17;14;29;19;32;13;2;28;4;7;3;26;31;1
23;6;10;9;18;11;12;5;25;15;27;30;16;20;24;21;8;22;17;14;29;19;32;13;2;28;4;7;31;26;3;1;8;25704
8;25704;23;6;10;9;18;11;12;5;25;15;27;30;16;20;24;21;8;22;17;14;29;19;32;13;2;28;4;7;31;26;3;1
23;6;10;9;18;11;12;5;25;15;27;30;16;20;24;21;8;22;17;7;29;19;32;13;2;28;4;14;31;26;3;1;8;25584
8;25584;23;6;10;9;18;11;12;5;25;15;27;30;16;20;24;21;8;22;17;7;29;19;32;13;2;28;4;14;31;26;3;1
23;6;10;9;18;11;12;5;25;15;16;30;27;20;24;21;8;22;17;7;29;19;32;13;2;28;4;14;31;26;3;1;8;25852
8;25852;23;6;10;9;18;11;12;5;25;15;16;30;27;20;24;21;8;22;17;7;29;19;32;13;2;28;4;14;31;26;3;1
23;6;10;9;18;11;12;5;25;15;16;2;27;20;24;21;8;22;17;7;29;19;32;13;30;28;4;14;31;26;3;1;8;25668
8;25668;23;6;10;9;18;11;12;5;25;15;16;2;27;20;24;21;8;22;17;7;29;19;32;13;30;28;4;14;31;26;3;1
23;6;10;9;18;11;12;5;25;15;16;2;27;26;24;21;8;22;17;7;29;19;32;13;30;28;4;14;31;20;3;1;8;25388
8;25388;23;6;10;9;18;11;12;5;25;15;16;2;27;26;24;21;8;22;17;7;29;19;32;13;30;28;4;14;31;20;3;1
23;10;6;9;18;11;12;5;25;15;16;2;27;26;24;21;8;22;17;7;29;19;32;13;30;28;4;14;31;20;3;1;8;25388
8;25388;23;10;6;9;18;11;12;5;25;15;16;2;27;26;24;21;8;22;17;7;29;19;32;13;30;28;4;14;31;20;3;1
23;10;6;9;18;11;12;5;25;15;16;2;27;24;26;21;8;22;17;7;29;19;32;13;30;28;4;14;31;20;3;1;8;25008
8;25008;23;10;6;9;18;11;12;5;25;15;16;2;27;24;26;21;8;22;17;7;29;19;32;13;30;28;4;14;31;20;3;1
23;10;6;9;18;11;12;5;25;15;16;2;27;24;26;21;8;22;32;7;29;19;17;13;30;28;4;14;31;20;3;1;8;24968
8;24968;23;10;6;9;18;11;12;5;25;15;16;2;27;24;26;21;8;22;32;7;29;19;17;13;30;28;4;14;31;20;3;1
23;10;6;9;18;11;12;5;25;15;16;2;27;24;26;21;8;22;32;7;29;17;19;13;30;28;4;14;31;20;3;1;8;24968
8;24968;23;10;6;9;18;11;12;5;25;15;16;2;27;24;26;21;8;22;32;7;29;17;19;13;30;28;4;14;31;20;3;1
23;10;6;9;18;11;12;5;25;15;16;20;27;24;26;21;8;22;32;7;29;17;19;13;30;28;4;14;31;2;3;1;8;25592
9;25592;23;10;6;9;18;11;12;5;25;15;16;20;27;24;26;21;8;22;32;7;29;17;19;13;30;28;4;14;31;2;3;1
23;10;6;4;18;11;12;5;25;15;16;20;27;24;26;21;8;22;32;7;29;17;19;13;30;28;9;14;31;2;3;1;9;25812
9;25812;23;10;6;4;18;11;12;5;25;15;16;20;27;24;26;21;8;22;32;7;29;17;19;13;30;28;9;14;31;2;3;1
23;10;6;22;18;11;12;5;25;15;16;20;27;24;26;21;8;4;32;7;29;17;19;13;30;28;9;14;31;2;3;1;9;25648
9;25648;23;10;6;22;18;11;12;5;25;15;16;20;27;24;26;21;8;4;32;7;29;17;19;13;30;28;9;14;31;2;3;1
23;1;6;22;18;11;12;5;25;15;16;20;27;24;26;21;8;4;32;7;29;17;19;13;30;28;9;14;31;2;3;10;9;26308
9;26308;23;1;6;22;18;11;12;5;25;15;16;20;27;24;26;21;8;4;32;7;29;17;19;13;30;28;9;14;31;2;3;10
23;1;6;22;18;11;12;25;5;15;16;20;27;24;26;21;8;4;32;7;29;17;19;13;30;28;9;14;31;2;3;10;9;26666
9;26666;23;1;6;22;18;11;12;25;5;15;16;20;27;24;26;21;8;4;32;7;29;17;19;13;30;28;9;14;31;2;3;10
23;1;6;22;18;4;12;25;5;15;16;20;27;24;26;21;8;11;32;7;29;17;19;13;30;28;9;14;31;2;3;10;9;26586
9;26586;23;1;6;22;18;4;12;25;5;15;16;20;27;24;26;21;8;11;32;7;29;17;19;13;30;28;9;14;31;2;3;10
23;1;6;22;18;4;12;25;5;15;16;20;27;24;30;21;8;11;32;7;29;17;19;13;26;28;9;14;31;2;3;10;9;26846
9;26846;23;1;6;22;18;4;12;25;5;15;16;20;27;24;30;21;8;11;32;7;29;17;19;13;26;28;9;14;31;2;3;10
31;1;6;22;18;4;12;25;5;15;16;20;27;24;30;21;8;11;32;7;29;17;19;13;26;28;9;14;23;2;3;10;9;27806
9;27806;31;1;6;22;18;4;12;25;5;15;16;20;27;24;30;21;8;11;32;7;29;17;19;13;26;28;9;14;23;2;3;10
31;1;6;22;18;4;23;25;5;15;16;20;27;24;30;21;8;11;32;7;29;17;19;13;26;28;9;14;12;2;3;10;9;27274
9;27274;31;1;6;22;18;4;23;25;5;15;16;20;27;24;30;21;8;11;32;7;29;17;19;13;26;28;9;14;12;2;3;10
2;1;6;22;18;4;23;25;5;15;16;20;27;24;30;21;8;11;32;7;29;17;19;13;26;28;9;14;12;31;3;10;9;26382
9;26382;2;1;6;22;18;4;23;25;5;15;16;20;27;24;30;21;8;11;32;7;29;17;19;13;26;28;9;14;12;31;3;10
2;1;6;22;18;4;23;25;5;24;16;20;27;15;30;21;8;11;32;7;29;17;19;13;26;28;9;14;12;31;3;10;9;26580
9;26580;2;1;6;22;18;4;23;25;5;24;16;20;27;15;30;21;8;11;32;7;29;17;19;13;26;28;9;14;12;31;3;10
2;1;6;22;18;4;23;25;5;24;16;19;27;15;30;21;8;11;32;7;29;17;20;13;26;28;9;14;12;31;3;10;9;26440
9;26440;2;1;6;22;18;4;23;25;5;24;16;19;27;15;30;21;8;11;32;7;29;17;20;13;26;28;9;14;12;31;3;10
2;1;6;22;18;4;23;25;5;24;16;19;27;15;30;21;8;11;32;7;12;17;20;13;26;28;9;14;29;31;3;10;9;26516
9;26516;2;1;6;22;18;4;23;25;5;24;16;19;27;15;30;21;8;11;32;7;12;17;20;13;26;28;9;14;29;31;3;10
2;1;6;22;18;4;23;25;5;24;16;19;27;14;30;21;8;11;32;7;12;17;20;13;26;28;9;15;29;31;3;10;9;26596
9;26596;2;1;6;22;18;4;23;25;5;24;16;19;27;14;30;21;8;11;32;7;12;17;20;13;26;28;9;15;29;31;3;10
32;1;6;22;18;4;23;25;5;24;16;19;27;14;30;21;8;11;2;7;12;17;20;13;26;28;9;15;29;31;3;10;9;27608
9;27608;32;1;6;22;18;4;23;25;5;24;16;19;27;14;30;21;8;11;2;7;12;17;20;13;26;28;9;15;29;31;3;10
32;1;6;22;18;4;23;25;5;24;16;19;27;13;30;21;8;11;2;7;12;17;20;14;26;28;9;15;29;31;3;10;9;27768
9;27768;32;1;6;22;18;4;23;25;5;24;16;19;27;13;30;21;8;11;2;7;12;17;20;14;26;28;9;15;29;31;3;10
32;1;6;22;18;4;23;25;5;24;16;19;27;13;30;21;8;11;2;7;12;17;20;14;26;28;9;15;29;3;31;10;9;28032
9;28032;32;1;6;22;18;4;23;25;5;24;16;19;27;13;30;21;8;11;2;7;12;17;20;14;26;28;9;15;29;3;31;10
30;1;6;22;18;4;23;25;5;24;16;19;27;13;32;21;8;11;2;7;12;17;20;14;26;28;9;15;29;3;31;10;9;28072
9;28072;30;1;6;22;18;4;23;25;5;24;16;19;27;13;32;21;8;11;2;7;12;17;20;14;26;28;9;15;29;3;31;10
30;1;6;22;18;4;23;25;5;24;16;19;10;13;32;21;8;11;2;7;12;17;20;14;26;28;9;15;29;3;31;27;9;27812
9;27812;30;1;6;22;18;4;23;25;5;24;16;19;10;13;32;21;8;11;2;7;12;17;20;14;26;28;9;15;29;3;31;27
17;1;6;22;18;4;23;25;5;24;16;19;10;13;32;21;8;11;2;7;12;30;20;14;26;28;9;15;29;3;31;27;9;27652
9;27652;17;1;6;22;18;4;23;25;5;24;16;19;10;13;32;21;8;11;2;7;12;30;20;14;26;28;9;15;29;3;31;27
17;1;6;22;18;4;23;25;5;24;27;19;10;13;32;21;8;11;2;7;12;30;20;14;26;28;9;15;29;3;31;16;9;26416
10;26416;17;1;6;22;18;4;23;25;5;24;27;19;10;13;32;21;8;11;2;7;12;30;20;14;26;28;9;15;29;3;31;16
17;1;6;22;18;4;23;25;5;24;27;19;10;13;32;21;8;11;2;7;12;30;14;20;26;28;9;15;29;3;31;16;10;26550
10;26550;17;1;6;22;18;4;23;25;5;24;27;19;10;13;32;21;8;11;2;7;12;30;14;20;26;28;9;15;29;3;31;16
17;1;6;22;27;4;23;25;5;24;18;19;10;13;32;21;8;11;2;7;12;30;14;20;26;28;9;15;29;3;31;16;10;26330
10;26330;17;1;6;22;27;4;23;25;5;24;18;19;10;13;32;21;8;11;2;7;12;30;14;20;26;28;9;15;29;3;31;16
11;1;6;22;27;4;23;25;5;24;18;19;10;13;32;21;8;17;2;7;12;30;14;20;26;28;9;15;29;3;31;16;10;26732
10;26732;11;1;6;22;27;4;23;25;5;24;18;19;10;13;32;21;8;17;2;7;12;30;14;20;26;28;9;15;29;3;31;16
21;1;6;22;27;4;23;25;5;24;18;19;10;13;32;11;8;17;2;7;12;30;14;20;26;28;9;15;29;3;31;16;10;26932
10;26932;21;1;6;22;27;4;23;25;5;24;18;19;10;13;32;11;8;17;2;7;12;30;14;20;26;28;9;15;29;3;31;16
21;1;6;22;27;4;23;25;5;24;18;19;10;13;32;11;8;9;2;7;12;30;14;20;26;28;17;15;29;3;31;16;10;26366
10;26366;21;1;6;22;27;4;23;25;5;24;18;19;10;13;32;11;8;9;2;7;12;30;14;20;26;28;17;15;29;3;31;16
21;1;6;22;23;4;27;25;5;24;18;19;10;13;32;11;8;9;2;7;12;30;14;20;26;28;17;15;29;3;31;16;10;26406
10;26406;21;1;6;22;23;4;27;25;5;24;18;19;10;13;32;11;8;9;2;7;12;30;14;20;26;28;17;15;29;3;31;16
21;1;6;22;23;4;27;25;28;24;18;19;10;13;32;11;8;9;2;7;12;30;14;20;26;5;17;15;29;3;31;16;10;25536
10;25536;21;1;6;22;23;4;27;25;28;24;18;19;10;13;32;11;8;9;2;7;12;30;14;20;26;5;17;15;29;3;31;16
21;1;13;22;23;4;27;25;28;24;18;19;10;6;32;11;8;9;2;7;12;30;14;20;26;5;17;15;29;3;31;16;10;26636
10;26636;21;1;13;22;23;4;27;25;28;24;18;19;10;6;32;11;8;9;2;7;12;30;14;20;26;5;17;15;29;3;31;16
21;1;13;22;23;4;27;25;28;24;18;19;10;6;11;32;8;9;2;7;12;30;14;20;26;5;17;15;29;3;31;16;10;27086
10;27086;21;1;13;22;23;4;27;25;28;24;18;19;10;6;11;32;8;9;2;7;12;30;14;20;26;5;17;15;29;3;31;16
21;1;13;22;23;4;27;25;17;24;18;19;10;6;11;32;8;9;2;7;12;30;14;20;26;5;28;15;29;3;31;16;10;27666
10;27666;21;1;13;22;23;4;27;25;17;24;18;19;10;6;11;32;8;9;2;7;12;30;14;20;26;5;28;15;29;3;31;16
21;1;13;22;23;4;27;25;17;24;18;19;10;28;11;32;8;9;2;7;12;30;14;20;26;5;6;15;29;3;31;16;10;28222
10;28222;21;1;13;22;23;4;27;25;17;24;18;19;10;28;11;32;8;9;2;7;12;30;14;20;26;5;6;15;29;3;31;16
2;1;13;22;23;4;27;25;17;24;18;19;10;28;11;32;8;9;21;7;12;30;14;20;26;5;6;15;29;3;31;16;10;28286
10;28286;2;1;13;22;23;4;27;25;17;24;18;19;10;28;11;32;8;9;21;7;12;30;14;20;26;5;6;15;29;3;31;16
2;1;13;22;23;4;27;25;17;24;18;19;10;28;11;32;8;9;21;6;12;30;14;20;26;5;7;15;29;3;31;16;10;28166
10;28166;2;1;13;22;23;4;27;25;17;24;18;19;10;28;11;32;8;9;21;6;12;30;14;20;26;5;7;15;29;3;31;16
5;1;13;22;23;4;27;25;17;24;18;19;10;28;11;32;8;9;21;6;12;30;14;20;26;2;7;15;29;3;31;16;10;28246
10;28246;5;1;13;22;23;4;27;25;17;24;18;19;10;28;11;32;8;9;21;6;12;30;14;20;26;2;7;15;29;3;31;16
5;12;13;22;23;4;27;25;17;24;18;19;10;28;11;32;8;9;21;6;1;30;14;20;26;2;7;15;29;3;31;16;10;27966
10;27966;5;12;13;22;23;4;27;25;17;24;18;19;10;28;11;32;8;9;21;6;1;30;14;20;26;2;7;15;29;3;31;16
5;12;13;22;23;4;27;25;17;24;18;19;10;28;11;32;8;9;21;6;1;30;14;20;26;2;7;15;16;3;31;29;10;27996
10;27996;5;12;13;22;23;4;27;25;17;24;18;19;10;28;11;32;8;9;21;6;1;30;14;20;26;2;7;15;16;3;31;29
5;12;13;22;23;4;27;32;17;24;18;19;10;28;11;25;8;9;21;6;1;30;14;20;26;2;7;15;16;3;31;29;10;27476
10;27476;5;12;13;22;23;4;27;32;17;24;18;19;10;28;11;25;8;9;21;6;1;30;14;20;26;2;7;15;16;3;31;29
25;12;13;22;23;4;27;32;17;24;18;19;10;28;11;5;8;9;21;6;1;30;14;20;26;2;7;15;16;3;31;29;10;27400
10;27400;25;12;13;22;23;4;27;32;17;24;18;19;10;28;11;5;8;9;21;6;1;30;14;20;26;2;7;15;16;3;31;29
25;12;13;22;23;4;27;32;17;24;18;19;10;11;28;5;8;9;21;6;1;30;14;20;26;2;7;15;16;3;31;29;10;27150
