"X1";"X280";"X13";"X33";"X49";"X64";"X46";"X21";"X43";"X14";"X22";"X52";"X58";"X30";"X36";"X15";"X39";"X10";"X35";"X50";"X12";"X47";"X51";"X7";"X9";"X44";"X24";"X27";"X3";"X41";"X25";"X6";"X8";"X11";"X31";"X60";"X28";"X48";"X29";"X32";"X5";"X45";"X42";"X62";"X1.1";"X16";"X40";"X37";"X59";"X63";"X26";"X56";"X57";"X34";"X19";"X23";"X2";"X54";"X18";"X4";"X55";"X17";"X61";"X38";"X20";"X53"
3;286;8;49;63;30;46;5;43;48;61;64;62;32;51;41;3;28;2;19;13;7;31;11;9;44;24;18;60;15;25;12;50;37;27;56;58;39;47;22;34;38;45;16;36;10;54;55;59;33;26;1;21;57;6;23;4;40;53;52;14;17;29;42;20;35
8;49;63;30;46;5;43;48;61;64;62;32;51;41;3;28;2;19;13;7;31;11;9;44;24;21;60;15;25;12;50;37;27;56;58;39;47;22;34;38;45;16;36;10;54;55;59;33;26;1;18;57;6;23;4;40;53;52;14;17;29;42;20;35;3;286
3;286;8;49;63;30;46;5;43;48;61;64;62;32;51;41;3;28;2;19;13;7;31;11;9;44;24;21;60;15;25;12;50;37;27;56;58;39;47;22;34;38;45;16;36;10;54;55;59;33;26;1;18;57;6;23;4;40;53;52;14;17;29;42;20;35
8;49;63;30;46;5;43;48;61;64;62;32;51;41;3;28;2;19;13;7;31;9;11;44;24;21;60;15;25;12;50;37;27;56;58;39;47;22;34;38;45;16;36;10;54;55;59;33;26;1;18;57;6;23;4;40;53;52;14;17;29;42;20;35;3;284
3;284;8;49;63;30;46;5;43;48;61;64;62;32;51;41;3;28;2;19;13;7;31;9;11;44;24;21;60;15;25;12;50;37;27;56;58;39;47;22;34;38;45;16;36;10;54;55;59;33;26;1;18;57;6;23;4;40;53;52;14;17;29;42;20;35
8;49;63;30;46;5;43;48;61;64;62;32;51;41;3;28;2;19;13;7;31;9;11;44;24;21;60;15;25;12;50;37;27;56;58;39;47;22;34;38;45;16;36;10;59;55;54;33;26;1;18;57;6;23;4;40;53;52;14;17;29;42;20;35;3;284
3;284;8;49;63;30;46;5;43;48;61;64;62;32;51;41;3;28;2;19;13;7;31;9;11;44;24;21;60;15;25;12;50;37;27;56;58;39;47;22;34;38;45;16;36;10;59;55;54;33;26;1;18;57;6;23;4;40;53;52;14;17;29;42;20;35
8;49;63;30;46;5;43;48;61;64;62;32;51;41;3;28;2;19;13;7;31;9;11;44;24;21;60;15;25;12;50;37;27;56;58;39;47;22;34;38;45;16;36;10;59;55;54;33;26;1;18;57;6;23;14;40;53;52;4;17;29;42;20;35;3;284
3;284;8;49;63;30;46;5;43;48;61;64;62;32;51;41;3;28;2;19;13;7;31;9;11;44;24;21;60;15;25;12;50;37;27;56;58;39;47;22;34;38;45;16;36;10;59;55;54;33;26;1;18;57;6;23;14;40;53;52;4;17;29;42;20;35
8;49;63;30;46;5;43;48;61;64;62;32;51;41;3;28;2;19;13;7;31;9;11;44;24;21;60;15;25;12;50;37;27;55;58;39;47;22;34;38;45;16;36;10;59;56;54;33;26;1;18;57;6;23;14;40;53;52;4;17;29;42;20;35;3;284
3;284;8;49;63;30;46;5;43;48;61;64;62;32;51;41;3;28;2;19;13;7;31;9;11;44;24;21;60;15;25;12;50;37;27;55;58;39;47;22;34;38;45;16;36;10;59;56;54;33;26;1;18;57;6;23;14;40;53;52;4;17;29;42;20;35
8;49;63;30;46;5;43;48;61;64;62;32;51;41;3;28;2;19;13;22;31;9;11;44;24;21;60;15;25;12;50;37;27;55;58;39;47;7;34;38;45;16;36;10;59;56;54;33;26;1;18;57;6;23;14;40;53;52;4;17;29;42;20;35;3;274
3;274;8;49;63;30;46;5;43;48;61;64;62;32;51;41;3;28;2;19;13;22;31;9;11;44;24;21;60;15;25;12;50;37;27;55;58;39;47;7;34;38;45;16;36;10;59;56;54;33;26;1;18;57;6;23;14;40;53;52;4;17;29;42;20;35
8;49;63;30;46;5;43;48;61;64;62;32;51;41;3;28;2;19;13;22;31;9;11;44;24;21;60;15;25;12;50;37;27;55;58;39;47;7;34;16;45;38;36;10;59;56;54;33;26;1;18;57;6;23;14;40;53;52;4;17;29;42;20;35;3;274
3;274;8;49;63;30;46;5;43;48;61;64;62;32;51;41;3;28;2;19;13;22;31;9;11;44;24;21;60;15;25;12;50;37;27;55;58;39;47;7;34;16;45;38;36;10;59;56;54;33;26;1;18;57;6;23;14;40;53;52;4;17;29;42;20;35
8;49;63;30;46;5;43;48;61;64;62;32;51;41;3;28;2;19;13;22;31;9;11;44;24;21;60;15;38;12;50;37;27;55;58;39;47;7;34;16;45;25;36;10;59;56;54;33;26;1;18;57;6;23;14;40;53;52;4;17;29;42;20;35;3;274
3;274;8;49;63;30;46;5;43;48;61;64;62;32;51;41;3;28;2;19;13;22;31;9;11;44;24;21;60;15;38;12;50;37;27;55;58;39;47;7;34;16;45;25;36;10;59;56;54;33;26;1;18;57;6;23;14;40;53;52;4;17;29;42;20;35
8;19;63;30;46;5;43;48;61;64;62;32;51;41;3;28;2;49;13;22;31;9;11;44;24;21;60;15;38;12;50;37;27;55;58;39;47;7;34;16;45;25;36;10;59;56;54;33;26;1;18;57;6;23;14;40;53;52;4;17;29;42;20;35;3;274
4;274;8;19;63;30;46;5;43;48;61;64;62;32;51;41;3;28;2;49;13;22;31;9;11;44;24;21;60;15;38;12;50;37;27;55;58;39;47;7;34;16;45;25;36;10;59;56;54;33;26;1;18;57;6;23;14;40;53;52;4;17;29;42;20;35
8;19;63;30;46;5;43;48;61;64;62;32;51;41;3;28;2;49;13;22;31;9;11;44;24;21;60;15;38;12;50;37;27;55;58;39;47;7;34;26;45;25;36;10;59;56;54;33;16;1;18;57;6;23;14;40;53;52;4;17;29;42;20;35;4;274
4;274;8;19;63;30;46;5;43;48;61;64;62;32;51;41;3;28;2;49;13;22;31;9;11;44;24;21;60;15;38;12;50;37;27;55;58;39;47;7;34;26;45;25;36;10;59;56;54;33;16;1;18;57;6;23;14;40;53;52;4;17;29;42;20;35
8;19;63;46;30;5;43;48;61;64;62;32;51;41;3;28;2;49;13;22;31;9;11;44;24;21;60;15;38;12;50;37;27;55;58;39;47;7;34;26;45;25;36;10;59;56;54;33;16;1;18;57;6;23;14;40;53;52;4;17;29;42;20;35;4;278
4;278;8;19;63;46;30;5;43;48;61;64;62;32;51;41;3;28;2;49;13;22;31;9;11;44;24;21;60;15;38;12;50;37;27;55;58;39;47;7;34;26;45;25;36;10;59;56;54;33;16;1;18;57;6;23;14;40;53;52;4;17;29;42;20;35
8;19;63;46;30;5;43;48;61;64;62;32;51;41;3;28;2;13;49;22;31;9;11;44;24;21;60;15;38;12;50;37;27;55;58;39;47;7;34;26;45;25;36;10;59;56;54;33;16;1;18;57;6;23;14;40;53;52;4;17;29;42;20;35;4;290
4;290;8;19;63;46;30;5;43;48;61;64;62;32;51;41;3;28;2;13;49;22;31;9;11;44;24;21;60;15;38;12;50;37;27;55;58;39;47;7;34;26;45;25;36;10;59;56;54;33;16;1;18;57;6;23;14;40;53;52;4;17;29;42;20;35
8;19;63;46;30;5;43;48;61;64;62;32;51;41;3;28;2;13;49;22;31;9;11;44;24;21;23;15;38;12;50;37;27;55;58;39;47;7;34;26;45;25;36;10;59;56;54;33;16;1;18;57;6;60;14;40;53;52;4;17;29;42;20;35;4;298
4;298;8;19;63;46;30;5;43;48;61;64;62;32;51;41;3;28;2;13;49;22;31;9;11;44;24;21;23;15;38;12;50;37;27;55;58;39;47;7;34;26;45;25;36;10;59;56;54;33;16;1;18;57;6;60;14;40;53;52;4;17;29;42;20;35
8;19;63;46;30;5;43;14;61;64;62;32;51;41;3;28;2;13;49;22;31;9;11;44;24;21;23;15;38;12;50;37;27;55;58;39;47;7;34;26;45;25;36;10;59;56;54;33;16;1;18;57;6;60;48;40;53;52;4;17;29;42;20;35;4;298
4;298;8;19;63;46;30;5;43;14;61;64;62;32;51;41;3;28;2;13;49;22;31;9;11;44;24;21;23;15;38;12;50;37;27;55;58;39;47;7;34;26;45;25;36;10;59;56;54;33;16;1;18;57;6;60;48;40;53;52;4;17;29;42;20;35
8;19;63;46;30;5;43;14;61;64;62;32;51;41;3;28;2;13;49;22;31;9;11;44;24;21;23;15;38;12;50;37;27;55;58;39;47;7;34;26;45;25;36;10;59;56;35;33;16;1;18;57;6;60;48;40;53;52;4;17;29;42;20;54;4;298
4;298;8;19;63;46;30;5;43;14;61;64;62;32;51;41;3;28;2;13;49;22;31;9;11;44;24;21;23;15;38;12;50;37;27;55;58;39;47;7;34;26;45;25;36;10;59;56;35;33;16;1;18;57;6;60;48;40;53;52;4;17;29;42;20;54
8;19;63;46;14;5;43;30;61;64;62;32;51;41;3;28;2;13;49;22;31;9;11;44;24;21;23;15;38;12;50;37;27;55;58;39;47;7;34;26;45;25;36;10;59;56;35;33;16;1;18;57;6;60;48;40;53;52;4;17;29;42;20;54;4;302
4;302;8;19;63;46;14;5;43;30;61;64;62;32;51;41;3;28;2;13;49;22;31;9;11;44;24;21;23;15;38;12;50;37;27;55;58;39;47;7;34;26;45;25;36;10;59;56;35;33;16;1;18;57;6;60;48;40;53;52;4;17;29;42;20;54
8;19;63;46;14;5;43;30;61;64;62;32;51;41;3;28;2;13;49;22;31;9;11;44;24;21;23;15;38;12;50;37;45;55;58;39;47;7;34;26;27;25;36;10;59;56;35;33;16;1;18;57;6;60;48;40;53;52;4;17;29;42;20;54;4;302
4;302;8;19;63;46;14;5;43;30;61;64;62;32;51;41;3;28;2;13;49;22;31;9;11;44;24;21;23;15;38;12;50;37;45;55;58;39;47;7;34;26;27;25;36;10;59;56;35;33;16;1;18;57;6;60;48;40;53;52;4;17;29;42;20;54
8;4;63;46;14;5;43;30;61;64;62;32;51;41;3;28;2;13;49;22;31;9;11;44;24;21;23;15;38;12;50;37;45;55;58;39;47;7;34;26;27;25;36;10;59;56;35;33;16;1;18;57;6;60;48;40;53;52;19;17;29;42;20;54;4;302
4;302;8;4;63;46;14;5;43;30;61;64;62;32;51;41;3;28;2;13;49;22;31;9;11;44;24;21;23;15;38;12;50;37;45;55;58;39;47;7;34;26;27;25;36;10;59;56;35;33;16;1;18;57;6;60;48;40;53;52;19;17;29;42;20;54
8;4;63;46;14;5;43;30;61;64;62;32;51;41;3;28;2;13;49;22;31;9;11;44;24;21;23;15;38;12;36;37;45;55;58;39;47;7;34;26;27;25;50;10;59;56;35;33;16;1;18;57;6;60;48;40;53;52;19;17;29;42;20;54;4;302
4;302;8;4;63;46;14;5;43;30;61;64;62;32;51;41;3;28;2;13;49;22;31;9;11;44;24;21;23;15;38;12;36;37;45;55;58;39;47;7;34;26;27;25;50;10;59;56;35;33;16;1;18;57;6;60;48;40;53;52;19;17;29;42;20;54
8;4;63;46;14;5;43;30;61;64;62;33;51;41;3;28;2;13;49;22;31;9;11;44;24;21;23;15;38;12;36;37;45;55;58;39;47;7;34;26;27;25;50;10;59;56;35;32;16;1;18;57;6;60;48;40;53;52;19;17;29;42;20;54;4;302
4;302;8;4;63;46;14;5;43;30;61;64;62;33;51;41;3;28;2;13;49;22;31;9;11;44;24;21;23;15;38;12;36;37;45;55;58;39;47;7;34;26;27;25;50;10;59;56;35;32;16;1;18;57;6;60;48;40;53;52;19;17;29;42;20;54
8;4;63;46;14;5;43;30;61;64;62;33;51;41;3;28;2;13;49;22;31;9;11;44;24;21;23;26;38;12;36;37;45;55;58;39;47;7;34;15;27;25;50;10;59;56;35;32;16;1;18;57;6;60;48;40;53;52;19;17;29;42;20;54;4;306
4;306;8;4;63;46;14;5;43;30;61;64;62;33;51;41;3;28;2;13;49;22;31;9;11;44;24;21;23;26;38;12;36;37;45;55;58;39;47;7;34;15;27;25;50;10;59;56;35;32;16;1;18;57;6;60;48;40;53;52;19;17;29;42;20;54
8;4;63;46;14;5;43;30;61;64;62;33;51;41;3;28;2;13;49;22;31;9;11;44;24;21;23;26;38;12;36;37;45;55;58;39;47;7;34;15;27;25;50;10;59;56;35;32;16;1;18;57;6;60;48;20;53;52;19;17;29;42;40;54;4;306
4;306;8;4;63;46;14;5;43;30;61;64;62;33;51;41;3;28;2;13;49;22;31;9;11;44;24;21;23;26;38;12;36;37;45;55;58;39;47;7;34;15;27;25;50;10;59;56;35;32;16;1;18;57;6;60;48;20;53;52;19;17;29;42;40;54
8;4;63;46;14;5;43;42;61;64;62;33;51;41;3;28;2;13;49;22;31;9;11;44;24;21;23;26;38;12;36;37;45;55;58;39;47;7;34;15;27;25;50;10;59;56;35;32;16;1;18;57;6;60;48;20;53;52;19;17;29;30;40;54;4;298
4;298;8;4;63;46;14;5;43;42;61;64;62;33;51;41;3;28;2;13;49;22;31;9;11;44;24;21;23;26;38;12;36;37;45;55;58;39;47;7;34;15;27;25;50;10;59;56;35;32;16;1;18;57;6;60;48;20;53;52;19;17;29;30;40;54
8;4;63;46;14;5;43;16;61;64;62;33;51;41;3;28;2;13;49;22;31;9;11;44;24;21;23;26;38;12;36;37;45;55;58;39;47;7;34;15;27;25;50;10;59;56;35;32;42;1;18;57;6;60;48;20;53;52;19;17;29;30;40;54;4;306
4;306;8;4;63;46;14;5;43;16;61;64;62;33;51;41;3;28;2;13;49;22;31;9;11;44;24;21;23;26;38;12;36;37;45;55;58;39;47;7;34;15;27;25;50;10;59;56;35;32;42;1;18;57;6;60;48;20;53;52;19;17;29;30;40;54
8;4;63;46;14;5;43;16;21;64;62;33;51;41;3;28;2;13;49;22;31;9;11;44;24;61;23;26;38;12;36;37;45;55;58;39;47;7;34;15;27;25;50;10;59;56;35;32;42;1;18;57;6;60;48;20;53;52;19;17;29;30;40;54;4;306
4;306;8;4;63;46;14;5;43;16;21;64;62;33;51;41;3;28;2;13;49;22;31;9;11;44;24;61;23;26;38;12;36;37;45;55;58;39;47;7;34;15;27;25;50;10;59;56;35;32;42;1;18;57;6;60;48;20;53;52;19;17;29;30;40;54
8;4;63;46;14;5;43;16;21;64;62;33;51;41;47;28;2;13;49;22;31;9;11;44;24;61;23;26;38;12;36;37;45;55;58;39;3;7;34;15;27;25;50;10;59;56;35;32;42;1;18;57;6;60;48;20;53;52;19;17;29;30;40;54;4;304
4;304;8;4;63;46;14;5;43;16;21;64;62;33;51;41;47;28;2;13;49;22;31;9;11;44;24;61;23;26;38;12;36;37;45;55;58;39;3;7;34;15;27;25;50;10;59;56;35;32;42;1;18;57;6;60;48;20;53;52;19;17;29;30;40;54
8;4;63;46;14;5;43;16;21;64;62;33;51;41;47;45;2;13;49;22;31;9;11;44;24;61;23;26;38;12;36;37;28;55;58;39;3;7;34;15;27;25;50;10;59;56;35;32;42;1;18;57;6;60;48;20;53;52;19;17;29;30;40;54;4;302
4;302;8;4;63;46;14;5;43;16;21;64;62;33;51;41;47;45;2;13;49;22;31;9;11;44;24;61;23;26;38;12;36;37;28;55;58;39;3;7;34;15;27;25;50;10;59;56;35;32;42;1;18;57;6;60;48;20;53;52;19;17;29;30;40;54
8;4;63;46;14;5;43;16;21;64;62;33;51;41;47;45;2;13;49;22;31;52;11;44;24;61;23;26;38;12;36;37;28;55;58;39;3;7;34;15;27;25;50;10;59;56;35;32;42;1;18;57;6;60;48;20;53;9;19;17;29;30;40;54;4;308
4;308;8;4;63;46;14;5;43;16;21;64;62;33;51;41;47;45;2;13;49;22;31;52;11;44;24;61;23;26;38;12;36;37;28;55;58;39;3;7;34;15;27;25;50;10;59;56;35;32;42;1;18;57;6;60;48;20;53;9;19;17;29;30;40;54
8;4;63;46;14;5;18;16;21;64;62;33;51;41;47;45;2;13;49;22;31;52;11;44;24;61;23;26;38;12;36;37;28;55;58;39;3;7;34;15;27;25;50;10;59;56;35;32;42;1;43;57;6;60;48;20;53;9;19;17;29;30;40;54;4;308
5;308;8;4;63;46;14;5;18;16;21;64;62;33;51;41;47;45;2;13;49;22;31;52;11;44;24;61;23;26;38;12;36;37;28;55;58;39;3;7;34;15;27;25;50;10;59;56;35;32;42;1;43;57;6;60;48;20;53;9;19;17;29;30;40;54
8;4;63;46;14;5;18;16;21;64;62;33;51;41;47;45;2;13;49;22;31;52;11;44;24;61;23;26;38;12;36;37;28;55;58;39;3;7;34;15;27;25;50;10;59;56;35;32;53;1;43;57;6;60;48;20;42;9;19;17;29;30;40;54;5;308
5;308;8;4;63;46;14;5;18;16;21;64;62;33;51;41;47;45;2;13;49;22;31;52;11;44;24;61;23;26;38;12;36;37;28;55;58;39;3;7;34;15;27;25;50;10;59;56;35;32;53;1;43;57;6;60;48;20;42;9;19;17;29;30;40;54
8;4;63;46;14;5;18;16;21;64;62;33;51;41;47;45;2;13;49;22;31;52;11;44;20;61;23;26;38;12;36;37;28;55;58;39;3;7;34;15;27;25;50;10;59;56;35;32;53;1;43;57;6;60;48;24;42;9;19;17;29;30;40;54;5;308
5;308;8;4;63;46;14;5;18;16;21;64;62;33;51;41;47;45;2;13;49;22;31;52;11;44;20;61;23;26;38;12;36;37;28;55;58;39;3;7;34;15;27;25;50;10;59;56;35;32;53;1;43;57;6;60;48;24;42;9;19;17;29;30;40;54
8;4;63;46;14;5;18;16;21;64;62;33;51;41;47;45;2;13;49;22;43;52;11;44;20;61;23;26;38;12;36;37;28;55;58;39;3;7;34;15;27;25;50;10;59;56;35;32;53;1;31;57;6;60;48;24;42;9;19;17;29;30;40;54;5;308
5;308;8;4;63;46;14;5;18;16;21;64;62;33;51;41;47;45;2;13;49;22;43;52;11;44;20;61;23;26;38;12;36;37;28;55;58;39;3;7;34;15;27;25;50;10;59;56;35;32;53;1;31;57;6;60;48;24;42;9;19;17;29;30;40;54
8;4;63;46;14;5;18;16;21;64;62;33;51;41;47;45;2;13;49;22;43;52;11;44;20;61;23;26;38;12;36;37;28;55;58;39;3;7;34;15;27;25;50;10;59;56;32;35;53;1;31;57;6;60;48;24;42;9;19;17;29;30;40;54;5;308
5;308;8;4;63;46;14;5;18;16;21;64;62;33;51;41;47;45;2;13;49;22;43;52;11;44;20;61;23;26;38;12;36;37;28;55;58;39;3;7;34;15;27;25;50;10;59;56;32;35;53;1;31;57;6;60;48;24;42;9;19;17;29;30;40;54
8;4;63;46;14;5;18;16;21;64;62;33;51;41;47;45;2;13;49;11;43;52;22;44;20;61;23;26;38;12;36;37;28;55;58;39;3;7;34;15;27;25;50;10;59;56;32;35;53;1;31;57;6;60;48;24;42;9;19;17;29;30;40;54;5;314
5;314;8;4;63;46;14;5;18;16;21;64;62;33;51;41;47;45;2;13;49;11;43;52;22;44;20;61;23;26;38;12;36;37;28;55;58;39;3;7;34;15;27;25;50;10;59;56;32;35;53;1;31;57;6;60;48;24;42;9;19;17;29;30;40;54
8;4;63;46;14;5;18;16;21;64;62;33;51;41;47;45;2;13;49;11;43;52;22;44;20;61;23;26;38;12;36;37;28;55;58;39;3;7;34;15;27;25;50;10;59;56;32;24;53;1;31;57;6;60;48;35;42;9;19;17;29;30;40;54;5;314
5;314;8;4;63;46;14;5;18;16;21;64;62;33;51;41;47;45;2;13;49;11;43;52;22;44;20;61;23;26;38;12;36;37;28;55;58;39;3;7;34;15;27;25;50;10;59;56;32;24;53;1;31;57;6;60;48;35;42;9;19;17;29;30;40;54
8;4;63;46;14;5;18;16;21;64;62;33;51;41;47;45;2;13;49;11;43;52;22;44;20;61;23;26;38;12;36;37;28;55;58;39;3;7;34;10;27;25;50;15;59;56;32;24;53;1;31;57;6;60;48;35;42;9;19;17;29;30;40;54;5;310
5;310;8;4;63;46;14;5;18;16;21;64;62;33;51;41;47;45;2;13;49;11;43;52;22;44;20;61;23;26;38;12;36;37;28;55;58;39;3;7;34;10;27;25;50;15;59;56;32;24;53;1;31;57;6;60;48;35;42;9;19;17;29;30;40;54
8;4;63;46;14;5;18;16;26;64;62;33;51;41;47;45;2;13;49;11;43;52;22;44;20;61;23;21;38;12;36;37;28;55;58;39;3;7;34;10;27;25;50;15;59;56;32;24;53;1;31;57;6;60;48;35;42;9;19;17;29;30;40;54;5;310
5;310;8;4;63;46;14;5;18;16;26;64;62;33;51;41;47;45;2;13;49;11;43;52;22;44;20;61;23;21;38;12;36;37;28;55;58;39;3;7;34;10;27;25;50;15;59;56;32;24;53;1;31;57;6;60;48;35;42;9;19;17;29;30;40;54
8;4;63;46;14;5;18;16;45;64;62;33;51;41;47;26;2;13;49;11;43;52;22;44;20;61;23;21;38;12;36;37;28;55;58;39;3;7;34;10;27;25;50;15;59;56;32;24;53;1;31;57;6;60;48;35;42;9;19;17;29;30;40;54;5;310
5;310;8;4;63;46;14;5;18;16;45;64;62;33;51;41;47;26;2;13;49;11;43;52;22;44;20;61;23;21;38;12;36;37;28;55;58;39;3;7;34;10;27;25;50;15;59;56;32;24;53;1;31;57;6;60;48;35;42;9;19;17;29;30;40;54
8;4;63;46;14;5;18;16;45;64;62;33;51;41;47;26;2;13;49;11;43;52;22;58;20;61;23;21;38;12;36;37;28;55;44;39;3;7;34;10;27;25;50;15;59;56;32;24;53;1;31;57;6;60;48;35;42;9;19;17;29;30;40;54;5;310
5;310;8;4;63;46;14;5;18;16;45;64;62;33;51;41;47;26;2;13;49;11;43;52;22;58;20;61;23;21;38;12;36;37;28;55;44;39;3;7;34;10;27;25;50;15;59;56;32;24;53;1;31;57;6;60;48;35;42;9;19;17;29;30;40;54
8;4;63;46;14;5;18;16;45;64;62;33;51;41;47;26;2;13;49;11;43;52;31;58;20;61;23;21;38;12;36;37;28;55;44;39;3;7;34;10;27;25;50;15;59;56;32;24;53;1;22;57;6;60;48;35;42;9;19;17;29;30;40;54;5;310
5;310;8;4;63;46;14;5;18;16;45;64;62;33;51;41;47;26;2;13;49;11;43;52;31;58;20;61;23;21;38;12;36;37;28;55;44;39;3;7;34;10;27;25;50;15;59;56;32;24;53;1;22;57;6;60;48;35;42;9;19;17;29;30;40;54
8;4;63;46;14;5;18;16;45;64;62;33;51;41;47;26;2;13;49;11;43;52;31;58;20;61;23;21;38;12;36;37;28;55;44;39;3;7;34;10;27;25;50;15;59;56;32;24;53;1;17;57;6;60;48;35;42;9;19;22;29;30;40;54;5;310
5;310;8;4;63;46;14;5;18;16;45;64;62;33;51;41;47;26;2;13;49;11;43;52;31;58;20;61;23;21;38;12;36;37;28;55;44;39;3;7;34;10;27;25;50;15;59;56;32;24;53;1;17;57;6;60;48;35;42;9;19;22;29;30;40;54
8;4;63;46;26;5;18;16;45;64;62;33;51;41;47;14;2;13;49;11;43;52;31;58;20;61;23;21;38;12;36;37;28;55;44;39;3;7;34;10;27;25;50;15;59;56;32;24;53;1;17;57;6;60;48;35;42;9;19;22;29;30;40;54;5;310
5;310;8;4;63;46;26;5;18;16;45;64;62;33;51;41;47;14;2;13;49;11;43;52;31;58;20;61;23;21;38;12;36;37;28;55;44;39;3;7;34;10;27;25;50;15;59;56;32;24;53;1;17;57;6;60;48;35;42;9;19;22;29;30;40;54
8;4;63;46;26;5;18;16;45;64;62;33;51;41;47;14;2;13;49;11;43;52;31;58;20;61;23;21;38;12;36;37;28;55;44;39;3;7;34;10;27;25;50;15;59;56;32;24;53;1;17;57;6;42;48;35;60;9;19;22;29;30;40;54;5;310
5;310;8;4;63;46;26;5;18;16;45;64;62;33;51;41;47;14;2;13;49;11;43;52;31;58;20;61;23;21;38;12;36;37;28;55;44;39;3;7;34;10;27;25;50;15;59;56;32;24;53;1;17;57;6;42;48;35;60;9;19;22;29;30;40;54
8;4;63;46;26;5;18;16;45;64;62;33;51;41;47;14;2;13;49;11;43;52;31;57;20;61;23;21;38;12;36;37;28;55;44;39;3;7;34;10;27;25;50;15;59;56;32;24;53;1;17;58;6;42;48;35;60;9;19;22;29;30;40;54;5;310
5;310;8;4;63;46;26;5;18;16;45;64;62;33;51;41;47;14;2;13;49;11;43;52;31;57;20;61;23;21;38;12;36;37;28;55;44;39;3;7;34;10;27;25;50;15;59;56;32;24;53;1;17;58;6;42;48;35;60;9;19;22;29;30;40;54
8;4;63;46;26;5;18;16;45;64;62;33;51;41;47;14;2;13;49;11;43;52;31;57;50;61;23;21;38;12;36;37;28;55;44;39;3;7;34;10;27;25;20;15;59;56;32;24;53;1;17;58;6;42;48;35;60;9;19;22;29;30;40;54;5;310
5;310;8;4;63;46;26;5;18;16;45;64;62;33;51;41;47;14;2;13;49;11;43;52;31;57;50;61;23;21;38;12;36;37;28;55;44;39;3;7;34;10;27;25;20;15;59;56;32;24;53;1;17;58;6;42;48;35;60;9;19;22;29;30;40;54
8;4;63;46;26;5;18;16;45;64;62;33;51;41;47;14;2;13;49;11;43;52;31;57;50;61;23;21;38;12;36;37;54;55;44;39;3;7;34;10;27;25;20;15;59;56;32;24;53;1;17;58;6;42;48;35;60;9;19;22;29;30;40;28;5;314
5;314;8;4;63;46;26;5;18;16;45;64;62;33;51;41;47;14;2;13;49;11;43;52;31;57;50;61;23;21;38;12;36;37;54;55;44;39;3;7;34;10;27;25;20;15;59;56;32;24;53;1;17;58;6;42;48;35;60;9;19;22;29;30;40;28
8;4;63;46;26;5;18;16;45;64;62;33;51;41;47;14;2;13;49;11;43;52;31;57;59;61;23;21;38;12;36;37;54;55;44;39;3;7;34;10;27;25;20;15;50;56;32;24;53;1;17;58;6;42;48;35;60;9;19;22;29;30;40;28;5;314
5;314;8;4;63;46;26;5;18;16;45;64;62;33;51;41;47;14;2;13;49;11;43;52;31;57;59;61;23;21;38;12;36;37;54;55;44;39;3;7;34;10;27;25;20;15;50;56;32;24;53;1;17;58;6;42;48;35;60;9;19;22;29;30;40;28
8;4;63;46;26;5;18;16;45;64;62;33;51;41;47;14;2;13;49;11;43;52;31;57;59;61;23;21;38;12;36;37;54;55;44;39;3;7;34;10;27;25;20;15;50;56;32;40;53;1;17;58;6;42;48;35;60;9;19;22;29;30;24;28;5;314
5;314;8;4;63;46;26;5;18;16;45;64;62;33;51;41;47;14;2;13;49;11;43;52;31;57;59;61;23;21;38;12;36;37;54;55;44;39;3;7;34;10;27;25;20;15;50;56;32;40;53;1;17;58;6;42;48;35;60;9;19;22;29;30;24;28
8;4;63;46;26;5;18;16;45;64;62;33;51;41;47;14;2;13;49;11;43;52;31;57;59;61;23;21;38;12;36;37;54;55;44;7;3;39;34;10;27;25;20;15;50;56;32;40;53;1;17;58;6;42;48;35;60;9;19;22;29;30;24;28;5;314
6;314;8;4;63;46;26;5;18;16;45;64;62;33;51;41;47;14;2;13;49;11;43;52;31;57;59;61;23;21;38;12;36;37;54;55;44;7;3;39;34;10;27;25;20;15;50;56;32;40;53;1;17;58;6;42;48;35;60;9;19;22;29;30;24;28
8;4;63;46;26;5;18;16;45;64;62;33;51;41;47;14;2;13;49;11;43;52;31;57;59;61;23;21;38;12;36;37;54;55;44;7;3;39;34;10;27;25;20;15;50;56;17;40;53;1;32;58;6;42;48;35;60;9;19;22;29;30;24;28;6;314
6;314;8;4;63;46;26;5;18;16;45;64;62;33;51;41;47;14;2;13;49;11;43;52;31;57;59;61;23;21;38;12;36;37;54;55;44;7;3;39;34;10;27;25;20;15;50;56;17;40;53;1;32;58;6;42;48;35;60;9;19;22;29;30;24;28
8;4;63;46;26;5;33;16;45;64;62;18;51;41;47;14;2;13;49;11;43;52;31;57;59;61;23;21;38;12;36;37;54;55;44;7;3;39;34;10;27;25;20;15;50;56;17;40;53;1;32;58;6;42;48;35;60;9;19;22;29;30;24;28;6;314
6;314;8;4;63;46;26;5;33;16;45;64;62;18;51;41;47;14;2;13;49;11;43;52;31;57;59;61;23;21;38;12;36;37;54;55;44;7;3;39;34;10;27;25;20;15;50;56;17;40;53;1;32;58;6;42;48;35;60;9;19;22;29;30;24;28
8;4;63;46;26;5;33;16;45;64;62;18;51;41;47;14;2;13;49;11;28;52;31;57;59;61;23;21;38;12;36;37;54;55;44;7;3;39;34;10;27;25;20;15;50;56;17;40;53;1;32;58;6;42;48;35;60;9;19;22;29;30;24;43;6;314
