"X1";"X26636";"X4";"X29";"X26";"X13";"X21";"X10";"X22";"X28";"X16";"X30";"X15";"X23";"X14";"X1.1";"X9";"X32";"X27";"X31";"X3";"X6";"X24";"X12";"X7";"X25";"X18";"X5";"X2";"X19";"X17";"X11";"X8";"X20"
5;28464;12;30;22;21;28;8;20;29;14;15;19;25;13;10;11;9;24;1;23;2;4;5;7;27;16;31;3;26;17;6;18;32
12;30;22;21;28;8;20;29;14;4;19;25;13;10;11;9;24;1;23;2;15;5;7;27;16;31;3;26;17;6;18;32;5;28744
6;28744;12;30;22;21;28;8;20;29;14;4;19;25;13;10;11;9;24;1;23;2;15;5;7;27;16;31;3;26;17;6;18;32
12;30;22;21;19;8;20;29;14;4;28;25;13;10;11;9;24;1;23;2;15;5;7;27;16;31;3;26;17;6;18;32;6;28564
6;28564;12;30;22;21;19;8;20;29;14;4;28;25;13;10;11;9;24;1;23;2;15;5;7;27;16;31;3;26;17;6;18;32
12;30;22;21;19;8;20;29;2;4;28;25;13;10;11;9;24;1;23;14;15;5;7;27;16;31;3;26;17;6;18;32;6;28704
6;28704;12;30;22;21;19;8;20;29;2;4;28;25;13;10;11;9;24;1;23;14;15;5;7;27;16;31;3;26;17;6;18;32
12;30;22;10;19;8;20;29;2;4;28;25;13;21;11;9;24;1;23;14;15;5;7;27;16;31;3;26;17;6;18;32;6;28438
6;28438;12;30;22;10;19;8;20;29;2;4;28;25;13;21;11;9;24;1;23;14;15;5;7;27;16;31;3;26;17;6;18;32
12;31;22;10;19;8;20;29;2;4;28;25;13;21;11;9;24;1;23;14;15;5;7;27;16;30;3;26;17;6;18;32;6;28338
6;28338;12;31;22;10;19;8;20;29;2;4;28;25;13;21;11;9;24;1;23;14;15;5;7;27;16;30;3;26;17;6;18;32
5;31;22;10;19;8;20;29;2;4;28;25;13;21;11;9;24;1;23;14;15;12;7;27;16;30;3;26;17;6;18;32;6;28458
6;28458;5;31;22;10;19;8;20;29;2;4;28;25;13;21;11;9;24;1;23;14;15;12;7;27;16;30;3;26;17;6;18;32
5;31;22;10;19;8;20;29;2;4;28;25;13;21;11;9;24;1;18;14;15;12;7;27;16;30;3;26;17;6;23;32;6;28378
6;28378;5;31;22;10;19;8;20;29;2;4;28;25;13;21;11;9;24;1;18;14;15;12;7;27;16;30;3;26;17;6;23;32
5;31;22;10;19;8;20;29;2;4;28;25;13;21;11;9;24;1;18;14;15;12;17;27;16;30;3;26;7;6;23;32;6;28270
6;28270;5;31;22;10;19;8;20;29;2;4;28;25;13;21;11;9;24;1;18;14;15;12;17;27;16;30;3;26;7;6;23;32
5;31;22;10;19;17;20;29;2;4;28;25;13;21;11;9;24;1;18;14;15;12;8;27;16;30;3;26;7;6;23;32;6;28090
6;28090;5;31;22;10;19;17;20;29;2;4;28;25;13;21;11;9;24;1;18;14;15;12;8;27;16;30;3;26;7;6;23;32
5;31;22;10;19;17;20;29;2;4;12;25;13;21;11;9;24;1;18;14;15;28;8;27;16;30;3;26;7;6;23;32;6;28320
6;28320;5;31;22;10;19;17;20;29;2;4;12;25;13;21;11;9;24;1;18;14;15;28;8;27;16;30;3;26;7;6;23;32
10;31;22;5;19;17;20;29;2;4;12;25;13;21;11;9;24;1;18;14;15;28;8;27;16;30;3;26;7;6;23;32;6;28440
6;28440;10;31;22;5;19;17;20;29;2;4;12;25;13;21;11;9;24;1;18;14;15;28;8;27;16;30;3;26;7;6;23;32
10;31;22;5;19;17;20;9;2;4;12;25;13;21;11;29;24;1;18;14;15;28;8;27;16;30;3;26;7;6;23;32;6;28812
6;28812;10;31;22;5;19;17;20;9;2;4;12;25;13;21;11;29;24;1;18;14;15;28;8;27;16;30;3;26;7;6;23;32
10;31;22;5;19;17;20;9;2;4;12;25;13;21;15;29;24;1;18;14;11;28;8;27;16;30;3;26;7;6;23;32;6;28692
6;28692;10;31;22;5;19;17;20;9;2;4;12;25;13;21;15;29;24;1;18;14;11;28;8;27;16;30;3;26;7;6;23;32
10;31;11;5;19;17;20;9;2;4;12;25;13;21;15;29;24;1;18;14;22;28;8;27;16;30;3;26;7;6;23;32;6;29216
6;29216;10;31;11;5;19;17;20;9;2;4;12;25;13;21;15;29;24;1;18;14;22;28;8;27;16;30;3;26;7;6;23;32
10;31;11;5;19;17;20;9;2;4;12;25;13;21;15;29;24;1;18;14;22;28;7;27;16;30;3;26;8;6;23;32;6;29296
6;29296;10;31;11;5;19;17;20;9;2;4;12;25;13;21;15;29;24;1;18;14;22;28;7;27;16;30;3;26;8;6;23;32
10;13;11;5;19;17;20;9;2;4;12;25;31;21;15;29;24;1;18;14;22;28;7;27;16;30;3;26;8;6;23;32;6;29306
6;29306;10;13;11;5;19;17;20;9;2;4;12;25;31;21;15;29;24;1;18;14;22;28;7;27;16;30;3;26;8;6;23;32
10;13;11;5;19;17;20;9;2;4;12;23;31;21;15;29;24;1;18;14;22;28;7;27;16;30;3;26;8;6;25;32;6;29186
6;29186;10;13;11;5;19;17;20;9;2;4;12;23;31;21;15;29;24;1;18;14;22;28;7;27;16;30;3;26;8;6;25;32
10;13;11;5;19;17;20;9;2;4;12;23;31;21;15;29;24;1;18;14;22;3;7;27;16;30;28;26;8;6;25;32;6;29200
6;29200;10;13;11;5;19;17;20;9;2;4;12;23;31;21;15;29;24;1;18;14;22;3;7;27;16;30;28;26;8;6;25;32
10;13;11;5;19;17;20;9;2;3;12;23;31;21;15;29;24;1;18;14;22;4;7;27;16;30;28;26;8;6;25;32;6;29560
6;29560;10;13;11;5;19;17;20;9;2;3;12;23;31;21;15;29;24;1;18;14;22;4;7;27;16;30;28;26;8;6;25;32
10;19;11;5;13;17;20;9;2;3;12;23;31;21;15;29;24;1;18;14;22;4;7;27;16;30;28;26;8;6;25;32;6;29560
6;29560;10;19;11;5;13;17;20;9;2;3;12;23;31;21;15;29;24;1;18;14;22;4;7;27;16;30;28;26;8;6;25;32
10;19;11;5;13;4;20;9;2;3;12;23;31;21;15;29;24;1;18;14;22;17;7;27;16;30;28;26;8;6;25;32;6;29796
7;29796;10;19;11;5;13;4;20;9;2;3;12;23;31;21;15;29;24;1;18;14;22;17;7;27;16;30;28;26;8;6;25;32
10;19;11;5;13;4;20;9;22;3;12;23;31;21;15;29;24;1;18;14;2;17;7;27;16;30;28;26;8;6;25;32;7;29020
7;29020;10;19;11;5;13;4;20;9;22;3;12;23;31;21;15;29;24;1;18;14;2;17;7;27;16;30;28;26;8;6;25;32
10;19;11;16;13;4;20;9;22;3;12;23;31;21;15;29;24;1;18;14;2;17;7;27;5;30;28;26;8;6;25;32;7;28800
7;28800;10;19;11;16;13;4;20;9;22;3;12;23;31;21;15;29;24;1;18;14;2;17;7;27;5;30;28;26;8;6;25;32
10;19;11;16;20;4;13;9;22;3;12;23;31;21;15;29;24;1;18;14;2;17;7;27;5;30;28;26;8;6;25;32;7;28656
7;28656;10;19;11;16;20;4;13;9;22;3;12;23;31;21;15;29;24;1;18;14;2;17;7;27;5;30;28;26;8;6;25;32
10;18;11;16;20;4;13;9;22;3;12;23;31;21;15;29;24;1;19;14;2;17;7;27;5;30;28;26;8;6;25;32;7;28636
7;28636;10;18;11;16;20;4;13;9;22;3;12;23;31;21;15;29;24;1;19;14;2;17;7;27;5;30;28;26;8;6;25;32
10;18;11;16;20;4;13;9;22;24;12;23;31;21;15;29;3;1;19;14;2;17;7;27;5;30;28;26;8;6;25;32;7;28446
7;28446;10;18;11;16;20;4;13;9;22;24;12;23;31;21;15;29;3;1;19;14;2;17;7;27;5;30;28;26;8;6;25;32
10;18;11;16;20;4;13;9;22;24;12;23;31;21;15;29;3;1;19;14;2;17;7;27;5;6;28;26;8;30;25;32;7;27150
7;27150;10;18;11;16;20;4;13;9;22;24;12;23;31;21;15;29;3;1;19;14;2;17;7;27;5;6;28;26;8;30;25;32
21;18;11;16;20;4;13;9;22;24;12;23;31;10;15;29;3;1;19;14;2;17;7;27;5;6;28;26;8;30;25;32;7;27786
7;27786;21;18;11;16;20;4;13;9;22;24;12;23;31;10;15;29;3;1;19;14;2;17;7;27;5;6;28;26;8;30;25;32
21;18;11;16;20;4;13;8;22;24;12;23;31;10;15;29;3;1;19;14;2;17;7;27;5;6;28;26;9;30;25;32;7;28306
7;28306;21;18;11;16;20;4;13;8;22;24;12;23;31;10;15;29;3;1;19;14;2;17;7;27;5;6;28;26;9;30;25;32
21;18;11;16;20;4;13;8;22;24;12;23;29;10;15;31;3;1;19;14;2;17;7;27;5;6;28;26;9;30;25;32;7;27906
7;27906;21;18;11;16;20;4;13;8;22;24;12;23;29;10;15;31;3;1;19;14;2;17;7;27;5;6;28;26;9;30;25;32
21;18;11;16;20;4;13;6;22;24;12;23;29;10;15;31;3;1;19;14;2;17;7;27;5;8;28;26;9;30;25;32;7;27906
7;27906;21;18;11;16;20;4;13;6;22;24;12;23;29;10;15;31;3;1;19;14;2;17;7;27;5;8;28;26;9;30;25;32
21;18;11;16;20;4;32;6;22;24;12;23;29;10;15;31;3;1;19;14;2;17;7;27;5;8;28;26;9;30;25;13;7;27748
7;27748;21;18;11;16;20;4;32;6;22;24;12;23;29;10;15;31;3;1;19;14;2;17;7;27;5;8;28;26;9;30;25;13
21;18;11;16;20;4;32;6;22;24;12;23;29;10;28;31;3;1;19;14;2;17;7;27;5;8;15;26;9;30;25;13;7;27462
7;27462;21;18;11;16;20;4;32;6;22;24;12;23;29;10;28;31;3;1;19;14;2;17;7;27;5;8;15;26;9;30;25;13
21;18;11;16;20;4;32;6;22;24;12;23;29;10;28;31;3;17;19;14;2;1;7;27;5;8;15;26;9;30;25;13;7;28198
7;28198;21;18;11;16;20;4;32;6;22;24;12;23;29;10;28;31;3;17;19;14;2;1;7;27;5;8;15;26;9;30;25;13
21;18;11;16;20;4;32;6;22;24;12;23;29;10;15;31;3;17;19;14;2;1;7;27;5;8;28;26;9;30;25;13;7;27932
7;27932;21;18;11;16;20;4;32;6;22;24;12;23;29;10;15;31;3;17;19;14;2;1;7;27;5;8;28;26;9;30;25;13
21;18;11;16;20;4;32;6;14;24;12;23;29;10;15;31;3;17;19;22;2;1;7;27;5;8;28;26;9;30;25;13;7;28210
7;28210;21;18;11;16;20;4;32;6;14;24;12;23;29;10;15;31;3;17;19;22;2;1;7;27;5;8;28;26;9;30;25;13
21;18;11;16;20;4;32;6;14;24;2;23;29;10;15;31;3;17;19;22;12;1;7;27;5;8;28;26;9;30;25;13;7;28170
7;28170;21;18;11;16;20;4;32;6;14;24;2;23;29;10;15;31;3;17;19;22;12;1;7;27;5;8;28;26;9;30;25;13
21;18;11;16;20;4;32;6;14;24;2;23;29;10;15;31;3;17;28;22;12;1;7;27;5;8;19;26;9;30;25;13;7;27890
7;27890;21;18;11;16;20;4;32;6;14;24;2;23;29;10;15;31;3;17;28;22;12;1;7;27;5;8;19;26;9;30;25;13
21;18;11;16;20;4;32;6;14;7;2;23;29;10;15;31;3;17;28;22;12;1;24;27;5;8;19;26;9;30;25;13;7;28430
7;28430;21;18;11;16;20;4;32;6;14;7;2;23;29;10;15;31;3;17;28;22;12;1;24;27;5;8;19;26;9;30;25;13
21;18;11;16;20;4;32;6;14;7;2;23;29;10;15;31;3;17;24;22;12;1;28;27;5;8;19;26;9;30;25;13;7;28450
7;28450;21;18;11;16;20;4;32;6;14;7;2;23;29;10;15;31;3;17;24;22;12;1;28;27;5;8;19;26;9;30;25;13
21;18;11;16;20;4;32;6;26;7;2;23;29;10;15;31;3;17;24;22;12;1;28;27;5;8;19;14;9;30;25;13;7;27740
8;27740;21;18;11;16;20;4;32;6;26;7;2;23;29;10;15;31;3;17;24;22;12;1;28;27;5;8;19;14;9;30;25;13
21;18;11;16;20;4;32;6;26;7;2;23;29;10;15;31;3;17;24;22;12;1;28;27;5;14;19;8;9;30;25;13;8;27900
8;27900;21;18;11;16;20;4;32;6;26;7;2;23;29;10;15;31;3;17;24;22;12;1;28;27;5;14;19;8;9;30;25;13
21;18;11;16;20;4;32;6;26;7;2;23;14;10;15;31;3;17;24;22;12;1;28;27;5;29;19;8;9;30;25;13;8;27844
8;27844;21;18;11;16;20;4;32;6;26;7;2;23;14;10;15;31;3;17;24;22;12;1;28;27;5;29;19;8;9;30;25;13
21;18;11;16;20;4;32;6;26;7;2;23;14;10;15;31;3;17;24;22;12;1;28;27;5;29;19;8;30;9;25;13;8;27614
8;27614;21;18;11;16;20;4;32;6;26;7;2;23;14;10;15;31;3;17;24;22;12;1;28;27;5;29;19;8;30;9;25;13
21;18;11;16;20;4;32;6;26;7;2;23;14;10;15;31;3;17;24;22;12;1;28;25;5;29;19;8;30;9;27;13;8;27654
8;27654;21;18;11;16;20;4;32;6;26;7;2;23;14;10;15;31;3;17;24;22;12;1;28;25;5;29;19;8;30;9;27;13
21;18;11;16;20;4;32;6;26;7;2;23;14;28;15;31;3;17;24;22;12;1;10;25;5;29;19;8;30;9;27;13;8;27968
8;27968;21;18;11;16;20;4;32;6;26;7;2;23;14;28;15;31;3;17;24;22;12;1;10;25;5;29;19;8;30;9;27;13
21;18;11;16;20;4;32;19;26;7;2;23;14;28;15;31;3;17;24;22;12;1;10;25;5;29;6;8;30;9;27;13;8;27600
8;27600;21;18;11;16;20;4;32;19;26;7;2;23;14;28;15;31;3;17;24;22;12;1;10;25;5;29;6;8;30;9;27;13
21;18;11;16;20;4;32;19;26;7;2;23;14;3;15;31;28;17;24;22;12;1;10;25;5;29;6;8;30;9;27;13;8;27484
8;27484;21;18;11;16;20;4;32;19;26;7;2;23;14;3;15;31;28;17;24;22;12;1;10;25;5;29;6;8;30;9;27;13
21;18;11;16;20;7;32;19;26;4;2;23;14;3;15;31;28;17;24;22;12;1;10;25;5;29;6;8;30;9;27;13;8;26844
8;26844;21;18;11;16;20;7;32;19;26;4;2;23;14;3;15;31;28;17;24;22;12;1;10;25;5;29;6;8;30;9;27;13
21;18;11;16;24;7;32;19;26;4;2;23;14;3;15;31;28;17;20;22;12;1;10;25;5;29;6;8;30;9;27;13;8;26504
8;26504;21;18;11;16;24;7;32;19;26;4;2;23;14;3;15;31;28;17;20;22;12;1;10;25;5;29;6;8;30;9;27;13
21;18;11;16;24;7;32;19;26;4;2;10;14;3;15;31;28;17;20;22;12;1;23;25;5;29;6;8;30;9;27;13;8;26486
8;26486;21;18;11;16;24;7;32;19;26;4;2;10;14;3;15;31;28;17;20;22;12;1;23;25;5;29;6;8;30;9;27;13
21;18;11;16;24;7;32;19;26;4;2;23;14;3;15;31;28;17;20;22;12;1;10;25;5;29;6;8;30;9;27;13;8;26504
8;26504;21;18;11;16;24;7;32;19;26;4;2;23;14;3;15;31;28;17;20;22;12;1;10;25;5;29;6;8;30;9;27;13
21;18;11;16;24;7;32;19;26;4;2;23;14;3;15;31;28;17;20;10;12;1;22;25;5;29;6;8;30;9;27;13;8;26766
8;26766;21;18;11;16;24;7;32;19;26;4;2;23;14;3;15;31;28;17;20;10;12;1;22;25;5;29;6;8;30;9;27;13
21;18;11;16;24;7;32;19;26;4;2;23;14;3;5;31;28;17;20;10;12;1;22;25;15;29;6;8;30;9;27;13;8;27286
8;27286;21;18;11;16;24;7;32;19;26;4;2;23;14;3;5;31;28;17;20;10;12;1;22;25;15;29;6;8;30;9;27;13
21;18;11;16;24;7;32;17;26;4;2;23;14;3;5;31;28;19;20;10;12;1;22;25;15;29;6;8;30;9;27;13;8;27606
8;27606;21;18;11;16;24;7;32;17;26;4;2;23;14;3;5;31;28;19;20;10;12;1;22;25;15;29;6;8;30;9;27;13
21;18;11;16;24;7;32;17;26;4;2;23;14;3;5;31;28;12;20;10;19;1;22;25;15;29;6;8;30;9;27;13;8;27386
8;27386;21;18;11;16;24;7;32;17;26;4;2;23;14;3;5;31;28;12;20;10;19;1;22;25;15;29;6;8;30;9;27;13
21;18;11;16;24;7;32;17;26;4;2;23;14;3;5;31;28;12;20;10;19;8;22;25;15;29;6;1;30;9;27;13;8;26986
8;26986;21;18;11;16;24;7;32;17;26;4;2;23;14;3;5;31;28;12;20;10;19;8;22;25;15;29;6;1;30;9;27;13
21;18;11;16;24;7;32;17;26;15;2;23;14;3;5;31;28;12;20;10;19;8;22;25;4;29;6;1;30;9;27;13;8;27466
8;27466;21;18;11;16;24;7;32;17;26;15;2;23;14;3;5;31;28;12;20;10;19;8;22;25;4;29;6;1;30;9;27;13
21;18;11;16;24;7;32;17;26;15;2;23;14;3;5;27;28;12;20;10;19;8;22;25;4;29;6;1;30;9;31;13;8;27026
8;27026;21;18;11;16;24;7;32;17;26;15;2;23;14;3;5;27;28;12;20;10;19;8;22;25;4;29;6;1;30;9;31;13
21;18;11;16;24;7;32;17;26;15;2;23;14;3;5;27;28;12;20;10;19;25;22;8;4;29;6;1;30;9;31;13;8;27272
8;27272;21;18;11;16;24;7;32;17;26;15;2;23;14;3;5;27;28;12;20;10;19;25;22;8;4;29;6;1;30;9;31;13
21;18;4;16;24;7;32;17;26;15;2;23;14;3;5;27;28;12;20;10;19;25;22;8;11;29;6;1;30;9;31;13;8;27772
9;27772;21;18;4;16;24;7;32;17;26;15;2;23;14;3;5;27;28;12;20;10;19;25;22;8;11;29;6;1;30;9;31;13
21;18;4;16;24;7;32;25;26;15;2;23;14;3;5;27;28;12;20;10;19;17;22;8;11;29;6;1;30;9;31;13;9;27372
9;27372;21;18;4;16;24;7;32;25;26;15;2;23;14;3;5;27;28;12;20;10;19;17;22;8;11;29;6;1;30;9;31;13
21;18;4;16;25;7;32;24;26;15;2;23;14;3;5;27;28;12;20;10;19;17;22;8;11;29;6;1;30;9;31;13;9;27332
9;27332;21;18;4;16;25;7;32;24;26;15;2;23;14;3;5;27;28;12;20;10;19;17;22;8;11;29;6;1;30;9;31;13
21;10;4;16;25;7;32;24;26;15;2;23;14;3;5;27;28;12;20;18;19;17;22;8;11;29;6;1;30;9;31;13;9;27602
9;27602;21;10;4;16;25;7;32;24;26;15;2;23;14;3;5;27;28;12;20;18;19;17;22;8;11;29;6;1;30;9;31;13
21;10;4;16;32;7;25;24;26;15;2;23;14;3;5;27;28;12;20;18;19;17;22;8;11;29;6;1;30;9;31;13;9;27882
9;27882;21;10;4;16;32;7;25;24;26;15;2;23;14;3;5;27;28;12;20;18;19;17;22;8;11;29;6;1;30;9;31;13
21;10;4;16;32;7;25;24;26;15;2;23;14;3;5;27;28;8;20;18;19;17;22;12;11;29;6;1;30;9;31;13;9;27782
9;27782;21;10;4;16;32;7;25;24;26;15;2;23;14;3;5;27;28;8;20;18;19;17;22;12;11;29;6;1;30;9;31;13
21;10;4;16;17;7;25;24;26;15;2;23;14;3;5;27;28;8;20;18;19;32;22;12;11;29;6;1;30;9;31;13;9;27782
9;27782;21;10;4;16;17;7;25;24;26;15;2;23;14;3;5;27;28;8;20;18;19;32;22;12;11;29;6;1;30;9;31;13
21;10;4;16;17;7;25;24;26;15;2;23;14;3;5;27;28;8;20;18;19;1;22;12;11;29;6;32;30;9;31;13;9;27464
9;27464;21;10;4;16;17;7;25;24;26;15;2;23;14;3;5;27;28;8;20;18;19;1;22;12;11;29;6;32;30;9;31;13
21;10;8;16;17;7;25;24;26;15;2;23;14;3;5;27;28;4;20;18;19;1;22;12;11;29;6;32;30;9;31;13;9;27344
9;27344;21;10;8;16;17;7;25;24;26;15;2;23;14;3;5;27;28;4;20;18;19;1;22;12;11;29;6;32;30;9;31;13
21;10;8;16;17;7;25;24;26;18;2;23;14;3;5;27;28;4;20;15;19;1;22;12;11;29;6;32;30;9;31;13;9;27418
9;27344;21;10;8;16;17;7;25;24;26;15;2;23;14;3;5;27;28;4;20;18;19;1;22;12;11;29;6;32;30;9;31;13
21;10;8;16;17;7;25;24;6;15;2;23;14;3;5;27;28;4;20;18;19;1;22;12;11;29;26;32;30;9;31;13;9;28122
9;28122;21;10;8;16;17;7;25;24;6;15;2;23;14;3;5;27;28;4;20;18;19;1;22;12;11;29;26;32;30;9;31;13
21;10;8;16;17;7;25;24;6;15;2;23;1;3;5;27;28;4;20;18;19;14;22;12;11;29;26;32;30;9;31;13;9;28362
9;28362;21;10;8;16;17;7;25;24;6;15;2;23;1;3;5;27;28;4;20;18;19;14;22;12;11;29;26;32;30;9;31;13
21;10;8;16;17;25;7;24;6;15;2;23;1;3;5;27;28;4;20;18;19;14;22;12;11;29;26;32;30;9;31;13;9;27726
9;27726;21;10;8;16;17;25;7;24;6;15;2;23;1;3;5;27;28;4;20;18;19;14;22;12;11;29;26;32;30;9;31;13
21;10;8;16;17;25;7;6;24;15;2;23;1;3;5;27;28;4;20;18;19;14;22;12;11;29;26;32;30;9;31;13;9;28128
9;28128;21;10;8;16;17;25;7;6;24;15;2;23;1;3;5;27;28;4;20;18;19;14;22;12;11;29;26;32;30;9;31;13
21;10;8;16;17;25;7;6;24;15;2;14;1;3;5;27;28;4;20;18;19;23;22;12;11;29;26;32;30;9;31;13;9;28126
9;28126;21;10;8;16;17;25;7;6;24;15;2;14;1;3;5;27;28;4;20;18;19;23;22;12;11;29;26;32;30;9;31;13
21;10;8;16;17;25;12;6;24;15;2;14;1;3;5;27;28;4;20;18;19;23;22;7;11;29;26;32;30;9;31;13;9;28846
9;28846;21;10;8;16;17;25;12;6;24;15;2;14;1;3;5;27;28;4;20;18;19;23;22;7;11;29;26;32;30;9;31;13
21;10;8;16;17;25;12;6;24;15;2;14;1;3;5;27;28;4;20;29;19;23;22;7;11;18;26;32;30;9;31;13;9;28526
9;28526;21;10;8;16;17;25;12;6;24;15;2;14;1;3;5;27;28;4;20;29;19;23;22;7;11;18;26;32;30;9;31;13
21;10;8;16;17;25;12;6;24;15;2;14;1;3;5;27;28;4;20;18;19;23;22;7;11;29;26;32;30;9;31;13;9;28846
9;28846;21;10;8;16;17;25;12;6;24;15;2;14;1;3;5;27;28;4;20;18;19;23;22;7;11;29;26;32;30;9;31;13
21;10;8;16;2;25;12;6;24;15;17;14;1;3;5;27;28;4;20;18;19;23;22;7;11;29;26;32;30;9;31;13;9;28844
9;28844;21;10;8;16;2;25;12;6;24;15;17;14;1;3;5;27;28;4;20;18;19;23;22;7;11;29;26;32;30;9;31;13
21;10;8;16;2;25;12;6;32;15;17;14;1;3;5;27;28;4;20;18;19;23;22;7;11;29;26;24;30;9;31;13;9;29124
9;29124;21;10;8;16;2;25;12;6;32;15;17;14;1;3;5;27;28;4;20;18;19;23;22;7;11;29;26;24;30;9;31;13
21;10;8;16;2;25;12;15;32;6;17;14;1;3;5;27;28;4;20;18;19;23;22;7;11;29;26;24;30;9;31;13;9;29224
10;29224;21;10;8;16;2;25;12;15;32;6;17;14;1;3;5;27;28;4;20;18;19;23;22;7;11;29;26;24;30;9;31;13
21;10;8;16;2;25;12;15;32;6;17;14;1;5;3;27;28;4;20;18;19;23;22;7;11;29;26;24;30;9;31;13;10;29284
10;29284;21;10;8;16;2;25;12;15;32;6;17;14;1;5;3;27;28;4;20;18;19;23;22;7;11;29;26;24;30;9;31;13
21;10;8;16;2;25;12;15;32;6;17;14;1;5;3;27;28;4;20;18;19;23;22;7;11;29;26;24;30;9;13;31;10;29284
10;29284;21;10;8;16;2;25;12;15;32;6;17;14;1;5;3;27;28;4;20;18;19;23;22;7;11;29;26;24;30;9;13;31
21;10;8;16;2;25;12;15;32;6;17;14;1;5;3;27;4;28;20;18;19;23;22;7;11;29;26;24;30;9;13;31;10;28910
10;28910;21;10;8;16;2;25;12;15;32;6;17;14;1;5;3;27;4;28;20;18;19;23;22;7;11;29;26;24;30;9;13;31
21;10;8;16;2;25;22;15;32;6;17;14;1;5;3;27;4;28;20;18;19;23;12;7;11;29;26;24;30;9;13;31;10;28814
10;28814;21;10;8;16;2;25;22;15;32;6;17;14;1;5;3;27;4;28;20;18;19;23;12;7;11;29;26;24;30;9;13;31
21;10;8;16;2;25;22;15;32;6;17;14;1;5;3;27;4;28;20;18;19;23;12;7;11;29;26;30;24;9;13;31;10;28254
10;28254;21;10;8;16;2;25;22;15;32;6;17;14;1;5;3;27;4;28;20;18;19;23;12;7;11;29;26;30;24;9;13;31
21;10;8;16;2;25;22;15;32;6;17;14;1;5;3;27;19;28;20;18;4;23;12;7;11;29;26;30;24;9;13;31;10;28052
10;28052;21;10;8;16;2;25;22;15;32;6;17;14;1;5;3;27;19;28;20;18;4;23;12;7;11;29;26;30;24;9;13;31
21;10;8;16;2;25;22;15;32;6;17;14;1;5;3;27;19;28;20;18;4;23;12;7;11;29;26;24;30;9;13;31;10;28772
10;28772;21;10;8;16;2;25;22;15;32;6;17;14;1;5;3;27;19;28;20;18;4;23;12;7;11;29;26;24;30;9;13;31
21;10;8;16;2;25;22;15;32;6;17;14;1;5;3;27;19;28;20;18;4;23;12;9;11;29;26;24;30;7;13;31;10;28972
10;28972;21;10;8;16;2;25;22;15;32;6;17;14;1;5;3;27;19;28;20;18;4;23;12;9;11;29;26;24;30;7;13;31
21;10;23;16;2;25;22;15;32;6;17;14;1;5;3;27;19;28;20;18;4;8;12;9;11;29;26;24;30;7;13;31;10;28352
10;28352;21;10;23;16;2;25;22;15;32;6;17;14;1;5;3;27;19;28;20;18;4;8;12;9;11;29;26;24;30;7;13;31
27;10;23;16;2;25;22;15;32;6;17;14;1;5;3;21;19;28;20;18;4;8;12;9;11;29;26;24;30;7;13;31;10;28352
10;28352;27;10;23;16;2;25;22;15;32;6;17;14;1;5;3;21;19;28;20;18;4;8;12;9;11;29;26;24;30;7;13;31
27;10;23;3;2;25;22;15;32;6;17;14;1;5;16;21;19;28;20;18;4;8;12;9;11;29;26;24;30;7;13;31;10;27752
10;27752;27;10;23;3;2;25;22;15;32;6;17;14;1;5;16;21;19;28;20;18;4;8;12;9;11;29;26;24;30;7;13;31
27;10;23;3;2;25;22;15;4;6;17;14;1;5;16;21;19;28;20;18;32;8;12;9;11;29;26;24;30;7;13;31;10;27364
10;27364;27;10;23;3;2;25;22;15;4;6;17;14;1;5;16;21;19;28;20;18;32;8;12;9;11;29;26;24;30;7;13;31
27;10;32;3;2;25;22;15;4;6;17;14;1;5;16;21;19;28;20;18;23;8;12;9;11;29;26;24;30;7;13;31;10;27684
10;27684;27;10;32;3;2;25;22;15;4;6;17;14;1;5;16;21;19;28;20;18;23;8;12;9;11;29;26;24;30;7;13;31
27;10;32;3;2;25;22;15;4;6;17;14;1;5;7;21;19;28;20;18;23;8;12;9;11;29;26;24;30;16;13;31;10;27144
10;27144;27;10;32;3;2;25;22;15;4;6;17;14;1;5;7;21;19;28;20;18;23;8;12;9;11;29;26;24;30;16;13;31
27;10;32;3;2;25;24;15;4;6;17;14;1;5;7;21;19;28;20;18;23;8;12;9;11;29;26;22;30;16;13;31;10;27464
10;27464;27;10;32;3;2;25;24;15;4;6;17;14;1;5;7;21;19;28;20;18;23;8;12;9;11;29;26;22;30;16;13;31
27;10;32;3;2;25;12;15;4;6;17;14;1;5;7;21;19;28;20;18;23;8;24;9;11;29;26;22;30;16;13;31;10;27524
10;27524;27;10;32;3;2;25;12;15;4;6;17;14;1;5;7;21;19;28;20;18;23;8;24;9;11;29;26;22;30;16;13;31
27;10;16;3;2;25;12;15;4;6;17;14;1;5;7;21;19;28;20;18;23;8;24;9;11;29;26;22;30;32;13;31;10;27662
10;27662;27;10;16;3;2;25;12;15;4;6;17;14;1;5;7;21;19;28;20;18;23;8;24;9;11;29;26;22;30;32;13;31
27;10;16;3;2;25;12;15;4;14;17;6;1;5;7;21;19;28;20;18;23;8;24;9;11;29;26;22;30;32;13;31;10;27462
10;27462;27;10;16;3;2;25;12;15;4;14;17;6;1;5;7;21;19;28;20;18;23;8;24;9;11;29;26;22;30;32;13;31
27;10;16;26;2;25;12;15;4;14;17;6;1;5;7;21;19;28;20;18;23;8;24;9;11;29;3;22;30;32;13;31;10;27420
