"X1";"X282";"X29";"X64";"X8";"X57";"X38";"X33";"X46";"X47";"X20";"X32";"X39";"X36";"X41";"X15";"X58";"X59";"X50";"X24";"X43";"X60";"X10";"X11";"X6";"X14";"X30";"X34";"X3";"X4";"X44";"X26";"X27";"X19";"X45";"X49";"X1.1";"X25";"X53";"X13";"X16";"X12";"X61";"X56";"X51";"X21";"X28";"X62";"X48";"X37";"X54";"X5";"X18";"X42";"X23";"X55";"X52";"X31";"X22";"X7";"X17";"X40";"X9";"X2";"X63";"X35"
3;270;29;7;25;57;23;42;31;62;33;58;39;36;16;10;32;55;64;12;19;60;59;26;52;14;35;49;5;41;4;11;27;9;44;46;34;22;53;13;2;18;21;56;15;1;48;6;8;37;54;40;43;20;61;50;63;45;28;30;17;51;47;3;24;38
29;7;25;57;23;42;31;62;33;58;39;36;16;10;32;55;64;12;19;60;59;26;52;14;35;49;5;41;4;11;27;9;44;46;34;22;53;13;2;18;21;56;15;1;47;6;8;37;54;40;43;20;61;50;63;45;28;30;17;51;48;3;24;38;3;270
3;270;29;7;25;57;23;42;31;62;33;58;39;36;16;10;32;55;64;12;19;60;59;26;52;14;35;49;5;41;4;11;27;9;44;46;34;22;53;13;2;18;21;56;15;1;47;6;8;37;54;40;43;20;61;50;63;45;28;30;17;51;48;3;24;38
29;7;25;57;23;42;31;62;33;58;39;36;16;10;32;55;64;12;19;60;59;26;52;14;35;49;5;41;4;11;27;9;44;46;47;22;53;13;2;18;21;56;15;1;34;6;8;37;54;40;43;20;61;50;63;45;28;30;17;51;48;3;24;38;3;270
3;270;29;7;25;57;23;42;31;62;33;58;39;36;16;10;32;55;64;12;19;60;59;26;52;14;35;49;5;41;4;11;27;9;44;46;47;22;53;13;2;18;21;56;15;1;34;6;8;37;54;40;43;20;61;50;63;45;28;30;17;51;48;3;24;38
29;7;25;57;23;42;31;62;33;58;39;36;16;10;32;55;64;12;19;60;59;26;52;14;35;49;5;41;3;11;27;9;44;46;47;22;53;13;2;18;21;56;15;1;34;6;8;37;54;40;43;20;61;50;63;45;28;30;17;51;48;4;24;38;3;270
3;270;29;7;25;57;23;42;31;62;33;58;39;36;16;10;32;55;64;12;19;60;59;26;52;14;35;49;5;41;3;11;27;9;44;46;47;22;53;13;2;18;21;56;15;1;34;6;8;37;54;40;43;20;61;50;63;45;28;30;17;51;48;4;24;38
29;7;25;57;23;42;31;62;33;58;39;36;16;10;32;55;64;12;19;60;59;26;52;14;35;49;5;41;3;11;27;9;44;46;47;22;53;13;2;18;21;56;15;4;34;6;8;37;54;40;43;20;61;50;63;45;28;30;17;51;48;1;24;38;3;266
3;266;29;7;25;57;23;42;31;62;33;58;39;36;16;10;32;55;64;12;19;60;59;26;52;14;35;49;5;41;3;11;27;9;44;46;47;22;53;13;2;18;21;56;15;4;34;6;8;37;54;40;43;20;61;50;63;45;28;30;17;51;48;1;24;38
29;7;25;13;23;42;31;62;33;58;39;36;16;10;32;55;64;12;19;60;59;26;52;14;35;49;5;41;3;11;27;9;44;46;47;22;53;57;2;18;21;56;15;4;34;6;8;37;54;40;43;20;61;50;63;45;28;30;17;51;48;1;24;38;3;278
3;278;29;7;25;13;23;42;31;62;33;58;39;36;16;10;32;55;64;12;19;60;59;26;52;14;35;49;5;41;3;11;27;9;44;46;47;22;53;57;2;18;21;56;15;4;34;6;8;37;54;40;43;20;61;50;63;45;28;30;17;51;48;1;24;38
29;19;25;13;23;42;31;62;33;58;39;36;16;10;32;55;64;12;7;60;59;26;52;14;35;49;5;41;3;11;27;9;44;46;47;22;53;57;2;18;21;56;15;4;34;6;8;37;54;40;43;20;61;50;63;45;28;30;17;51;48;1;24;38;3;274
3;274;29;19;25;13;23;42;31;62;33;58;39;36;16;10;32;55;64;12;7;60;59;26;52;14;35;49;5;41;3;11;27;9;44;46;47;22;53;57;2;18;21;56;15;4;34;6;8;37;54;40;43;20;61;50;63;45;28;30;17;51;48;1;24;38
29;19;27;13;23;42;31;62;33;58;39;36;16;10;32;55;64;12;7;60;59;26;52;14;35;49;5;41;3;11;25;9;44;46;47;22;53;57;2;18;21;56;15;4;34;6;8;37;54;40;43;20;61;50;63;45;28;30;17;51;48;1;24;38;3;272
3;272;29;19;27;13;23;42;31;62;33;58;39;36;16;10;32;55;64;12;7;60;59;26;52;14;35;49;5;41;3;11;25;9;44;46;47;22;53;57;2;18;21;56;15;4;34;6;8;37;54;40;43;20;61;50;63;45;28;30;17;51;48;1;24;38
29;19;27;13;23;42;31;62;33;58;39;36;16;10;32;55;64;44;7;60;59;26;52;14;35;49;5;41;3;11;25;9;12;46;47;22;53;57;2;18;21;56;15;4;34;6;8;37;54;40;43;20;61;50;63;45;28;30;17;51;48;1;24;38;3;274
3;274;29;19;27;13;23;42;31;62;33;58;39;36;16;10;32;55;64;44;7;60;59;26;52;14;35;49;5;41;3;11;25;9;12;46;47;22;53;57;2;18;21;56;15;4;34;6;8;37;54;40;43;20;61;50;63;45;28;30;17;51;48;1;24;38
29;19;27;13;23;42;31;62;33;58;39;36;16;10;32;55;64;44;7;60;59;26;52;14;35;49;5;41;3;11;25;9;12;46;47;22;53;57;63;18;21;56;15;4;34;6;8;37;54;40;43;20;61;50;2;45;28;30;17;51;48;1;24;38;3;286
4;286;29;19;27;13;23;42;31;62;33;58;39;36;16;10;32;55;64;44;7;60;59;26;52;14;35;49;5;41;3;11;25;9;12;46;47;22;53;57;63;18;21;56;15;4;34;6;8;37;54;40;43;20;61;50;2;45;28;30;17;51;48;1;24;38
29;19;27;13;23;42;31;62;33;58;39;36;16;10;32;55;64;44;7;60;59;26;52;14;35;49;5;41;3;11;25;9;12;46;47;22;53;57;63;18;21;56;15;4;34;6;8;37;1;40;43;20;61;50;2;45;28;30;17;51;48;54;24;38;4;286
4;286;29;19;27;13;23;42;31;62;33;58;39;36;16;10;32;55;64;44;7;60;59;26;52;14;35;49;5;41;3;11;25;9;12;46;47;22;53;57;63;18;21;56;15;4;34;6;8;37;1;40;43;20;61;50;2;45;28;30;17;51;48;54;24;38
29;19;27;13;23;42;31;62;33;58;39;36;16;10;32;55;64;44;7;60;59;26;52;14;35;49;5;41;3;11;25;9;12;46;47;22;53;57;63;18;21;56;15;4;40;6;8;37;1;34;43;20;61;50;2;45;28;30;17;51;48;54;24;38;4;286
4;286;29;19;27;13;23;42;31;62;33;58;39;36;16;10;32;55;64;44;7;60;59;26;52;14;35;49;5;41;3;11;25;9;12;46;47;22;53;57;63;18;21;56;15;4;40;6;8;37;1;34;43;20;61;50;2;45;28;30;17;51;48;54;24;38
51;19;27;13;23;42;31;62;33;58;39;36;16;10;32;55;64;44;7;60;59;26;52;14;35;49;5;41;3;11;25;9;12;46;47;22;53;57;63;18;21;56;15;4;40;6;8;37;1;34;43;20;61;50;2;45;28;30;17;29;48;54;24;38;4;286
4;286;51;19;27;13;23;42;31;62;33;58;39;36;16;10;32;55;64;44;7;60;59;26;52;14;35;49;5;41;3;11;25;9;12;46;47;22;53;57;63;18;21;56;15;4;40;6;8;37;1;34;43;20;61;50;2;45;28;30;17;29;48;54;24;38
51;19;27;13;23;42;31;62;33;58;39;36;16;10;32;55;64;44;7;60;59;26;52;14;35;49;5;41;3;11;25;9;12;46;47;22;53;57;63;18;21;56;15;4;40;6;8;37;1;34;43;20;61;50;2;45;30;28;17;29;48;54;24;38;4;286
4;286;51;19;27;13;23;42;31;62;33;58;39;36;16;10;32;55;64;44;7;60;59;26;52;14;35;49;5;41;3;11;25;9;12;46;47;22;53;57;63;18;21;56;15;4;40;6;8;37;1;34;43;20;61;50;2;45;30;28;17;29;48;54;24;38
51;19;27;13;23;42;31;62;33;58;39;36;16;10;32;55;64;44;43;60;59;26;52;14;35;49;5;41;3;11;25;9;12;46;47;22;53;57;63;18;21;56;15;4;40;6;8;37;1;34;7;20;61;50;2;45;30;28;17;29;48;54;24;38;4;282
4;282;51;19;27;13;23;42;31;62;33;58;39;36;16;10;32;55;64;44;43;60;59;26;52;14;35;49;5;41;3;11;25;9;12;46;47;22;53;57;63;18;21;56;15;4;40;6;8;37;1;34;7;20;61;50;2;45;30;28;17;29;48;54;24;38
51;19;27;13;23;42;31;62;33;58;39;36;38;10;32;55;64;44;43;60;59;26;52;14;35;49;5;41;3;11;25;9;12;46;47;22;53;57;63;18;21;56;15;4;40;6;8;37;1;34;7;20;61;50;2;45;30;28;17;29;48;54;24;16;4;282
4;282;51;19;27;13;23;42;31;62;33;58;39;36;38;10;32;55;64;44;43;60;59;26;52;14;35;49;5;41;3;11;25;9;12;46;47;22;53;57;63;18;21;56;15;4;40;6;8;37;1;34;7;20;61;50;2;45;30;28;17;29;48;54;24;16
51;19;27;13;23;42;31;62;33;58;39;36;38;10;32;48;64;44;43;60;59;26;52;14;35;49;5;41;3;11;25;9;12;46;47;22;53;57;63;18;21;56;15;4;40;6;8;37;1;34;7;20;61;50;2;45;30;28;17;29;55;54;24;16;4;282
4;282;51;19;27;13;23;42;31;62;33;58;39;36;38;10;32;48;64;44;43;60;59;26;52;14;35;49;5;41;3;11;25;9;12;46;47;22;53;57;63;18;21;56;15;4;40;6;8;37;1;34;7;20;61;50;2;45;30;28;17;29;55;54;24;16
51;19;27;13;23;42;31;62;33;58;39;36;38;10;32;48;64;44;43;60;59;26;52;14;35;49;5;41;3;11;25;9;12;46;47;22;53;57;63;18;21;56;15;61;40;6;8;37;1;34;7;20;4;50;2;45;30;28;17;29;55;54;24;16;4;266
4;266;51;19;27;13;23;42;31;62;33;58;39;36;38;10;32;48;64;44;43;60;59;26;52;14;35;49;5;41;3;11;25;9;12;46;47;22;53;57;63;18;21;56;15;61;40;6;8;37;1;34;7;20;4;50;2;45;30;28;17;29;55;54;24;16
51;19;27;13;23;21;31;62;33;58;39;36;38;10;32;48;64;44;43;60;59;26;52;14;35;49;5;41;3;11;25;9;12;46;47;22;53;57;63;18;42;56;15;61;40;6;8;37;1;34;7;20;4;50;2;45;30;28;17;29;55;54;24;16;4;274
4;274;51;19;27;13;23;21;31;62;33;58;39;36;38;10;32;48;64;44;43;60;59;26;52;14;35;49;5;41;3;11;25;9;12;46;47;22;53;57;63;18;42;56;15;61;40;6;8;37;1;34;7;20;4;50;2;45;30;28;17;29;55;54;24;16
51;19;27;13;23;21;31;62;33;58;39;36;38;10;32;48;64;44;43;60;59;26;52;14;35;49;5;41;3;11;25;9;12;46;47;22;53;55;63;18;42;56;15;61;40;6;8;37;1;34;7;20;4;50;2;45;30;28;17;29;57;54;24;16;4;274
4;274;51;19;27;13;23;21;31;62;33;58;39;36;38;10;32;48;64;44;43;60;59;26;52;14;35;49;5;41;3;11;25;9;12;46;47;22;53;55;63;18;42;56;15;61;40;6;8;37;1;34;7;20;4;50;2;45;30;28;17;29;57;54;24;16
51;19;27;13;23;21;31;62;33;58;39;36;38;10;32;48;64;44;43;37;59;26;52;14;35;49;5;41;3;11;25;9;12;46;47;22;53;55;63;18;42;56;15;61;40;6;8;60;1;34;7;20;4;50;2;45;30;28;17;29;57;54;24;16;4;264
4;264;51;19;27;13;23;21;31;62;33;58;39;36;38;10;32;48;64;44;43;37;59;26;52;14;35;49;5;41;3;11;25;9;12;46;47;22;53;55;63;18;42;56;15;61;40;6;8;60;1;34;7;20;4;50;2;45;30;28;17;29;57;54;24;16
51;19;27;13;23;21;31;62;33;58;39;36;38;10;32;48;64;44;43;37;59;26;52;14;35;49;5;41;3;11;46;9;12;25;47;22;53;55;63;18;42;56;15;61;40;6;8;60;1;34;7;20;4;50;2;45;30;28;17;29;57;54;24;16;4;264
4;264;51;19;27;13;23;21;31;62;33;58;39;36;38;10;32;48;64;44;43;37;59;26;52;14;35;49;5;41;3;11;46;9;12;25;47;22;53;55;63;18;42;56;15;61;40;6;8;60;1;34;7;20;4;50;2;45;30;28;17;29;57;54;24;16
51;28;27;13;23;21;31;62;33;58;39;36;38;10;32;48;64;44;43;37;59;26;52;14;35;49;5;41;3;11;46;9;12;25;47;22;53;55;63;18;42;56;15;61;40;6;8;60;1;34;7;20;4;50;2;45;30;19;17;29;57;54;24;16;4;264
4;264;51;28;27;13;23;21;31;62;33;58;39;36;38;10;32;48;64;44;43;37;59;26;52;14;35;49;5;41;3;11;46;9;12;25;47;22;53;55;63;18;42;56;15;61;40;6;8;60;1;34;7;20;4;50;2;45;30;19;17;29;57;54;24;16
51;28;27;13;23;21;31;62;33;58;39;36;38;10;32;48;64;44;43;37;59;26;52;14;35;49;5;41;3;11;46;9;8;25;47;22;53;55;63;18;42;56;15;61;40;6;12;60;1;34;7;20;4;50;2;45;30;19;17;29;57;54;24;16;4;264
4;264;51;28;27;13;23;21;31;62;33;58;39;36;38;10;32;48;64;44;43;37;59;26;52;14;35;49;5;41;3;11;46;9;8;25;47;22;53;55;63;18;42;56;15;61;40;6;12;60;1;34;7;20;4;50;2;45;30;19;17;29;57;54;24;16
51;28;27;13;23;21;31;62;33;58;39;36;38;10;9;48;64;44;43;37;59;26;52;14;35;49;5;41;3;11;46;32;8;25;47;22;53;55;63;18;42;56;15;61;40;6;12;60;1;34;7;20;4;50;2;45;30;19;17;29;57;54;24;16;4;272
4;272;51;28;27;13;23;21;31;62;33;58;39;36;38;10;9;48;64;44;43;37;59;26;52;14;35;49;5;41;3;11;46;32;8;25;47;22;53;55;63;18;42;56;15;61;40;6;12;60;1;34;7;20;4;50;2;45;30;19;17;29;57;54;24;16
25;28;27;13;23;21;31;62;33;58;39;36;38;10;9;48;64;44;43;37;59;26;52;14;35;49;5;41;3;11;46;32;8;51;47;22;53;55;63;18;42;56;15;61;40;6;12;60;1;34;7;20;4;50;2;45;30;19;17;29;57;54;24;16;4;272
4;272;25;28;27;13;23;21;31;62;33;58;39;36;38;10;9;48;64;44;43;37;59;26;52;14;35;49;5;41;3;11;46;32;8;51;47;22;53;55;63;18;42;56;15;61;40;6;12;60;1;34;7;20;4;50;2;45;30;19;17;29;57;54;24;16
25;28;27;13;23;21;31;62;33;58;39;11;38;10;9;48;64;44;43;37;59;26;52;14;35;49;5;41;3;36;46;32;8;51;47;22;53;55;63;18;42;56;15;61;40;6;12;60;1;34;7;20;4;50;2;45;30;19;17;29;57;54;24;16;4;280
4;280;25;28;27;13;23;21;31;62;33;58;39;11;38;10;9;48;64;44;43;37;59;26;52;14;35;49;5;41;3;36;46;32;8;51;47;22;53;55;63;18;42;56;15;61;40;6;12;60;1;34;7;20;4;50;2;45;30;19;17;29;57;54;24;16
25;28;27;13;23;21;31;62;33;58;39;11;38;10;9;48;64;57;43;37;59;26;52;14;35;49;5;41;3;36;46;32;8;51;47;22;53;55;63;18;42;56;15;61;40;6;12;60;1;34;7;20;4;50;2;45;30;19;17;29;44;54;24;16;4;280
4;280;25;28;27;13;23;21;31;62;33;58;39;11;38;10;9;48;64;57;43;37;59;26;52;14;35;49;5;41;3;36;46;32;8;51;47;22;53;55;63;18;42;56;15;61;40;6;12;60;1;34;7;20;4;50;2;45;30;19;17;29;44;54;24;16
57;28;27;13;23;21;31;62;33;58;39;11;38;10;9;48;64;25;43;37;59;26;52;14;35;49;5;41;3;36;46;32;8;51;47;22;53;55;63;18;42;56;15;61;40;6;12;60;1;34;7;20;4;50;2;45;30;19;17;29;44;54;24;16;4;280
4;280;57;28;27;13;23;21;31;62;33;58;39;11;38;10;9;48;64;25;43;37;59;26;52;14;35;49;5;41;3;36;46;32;8;51;47;22;53;55;63;18;42;56;15;61;40;6;12;60;1;34;7;20;4;50;2;45;30;19;17;29;44;54;24;16
57;28;27;13;23;21;31;62;33;58;39;11;38;10;9;48;64;25;43;37;59;26;52;14;35;49;5;41;3;36;46;32;8;51;47;22;53;55;63;18;42;56;15;61;2;6;12;60;1;34;7;20;4;50;40;45;30;19;17;29;44;54;24;16;4;280
5;280;57;28;27;13;23;21;31;62;33;58;39;11;38;10;9;48;64;25;43;37;59;26;52;14;35;49;5;41;3;36;46;32;8;51;47;22;53;55;63;18;42;56;15;61;2;6;12;60;1;34;7;20;4;50;40;45;30;19;17;29;44;54;24;16
57;28;27;13;23;21;31;62;33;58;39;11;38;10;9;48;64;34;43;37;59;26;52;14;35;49;5;41;3;36;46;32;8;51;47;22;53;55;63;18;42;56;15;61;2;6;12;60;1;25;7;20;4;50;40;45;30;19;17;29;44;54;24;16;5;280
5;280;57;28;27;13;23;21;31;62;33;58;39;11;38;10;9;48;64;34;43;37;59;26;52;14;35;49;5;41;3;36;46;32;8;51;47;22;53;55;63;18;42;56;15;61;2;6;12;60;1;25;7;20;4;50;40;45;30;19;17;29;44;54;24;16
57;28;27;13;23;21;31;62;33;58;39;11;38;10;9;48;64;34;43;37;59;26;52;14;35;49;5;41;3;36;46;32;19;51;47;22;53;55;63;18;42;56;15;61;2;6;12;60;1;25;7;20;4;50;40;45;30;8;17;29;44;54;24;16;5;282
5;282;57;28;27;13;23;21;31;62;33;58;39;11;38;10;9;48;64;34;43;37;59;26;52;14;35;49;5;41;3;36;46;32;19;51;47;22;53;55;63;18;42;56;15;61;2;6;12;60;1;25;7;20;4;50;40;45;30;8;17;29;44;54;24;16
57;28;27;13;23;21;31;62;33;58;39;11;38;10;9;48;64;34;43;37;59;26;52;14;35;49;5;41;3;36;46;32;19;51;47;22;53;55;63;18;42;56;15;61;2;6;45;60;1;25;7;20;4;50;40;12;30;8;17;29;44;54;24;16;5;282
5;282;57;28;27;13;23;21;31;62;33;58;39;11;38;10;9;48;64;34;43;37;59;26;52;14;35;49;5;41;3;36;46;32;19;51;47;22;53;55;63;18;42;56;15;61;2;6;45;60;1;25;7;20;4;50;40;12;30;8;17;29;44;54;24;16
57;28;27;13;23;21;31;62;33;58;39;11;38;10;9;48;64;34;43;37;59;26;52;14;35;49;5;41;3;36;46;44;19;51;47;22;53;55;63;18;42;56;15;61;2;6;45;60;1;25;7;20;4;50;40;12;30;8;17;29;32;54;24;16;5;276
5;276;57;28;27;13;23;21;31;62;33;58;39;11;38;10;9;48;64;34;43;37;59;26;52;14;35;49;5;41;3;36;46;44;19;51;47;22;53;55;63;18;42;56;15;61;2;6;45;60;1;25;7;20;4;50;40;12;30;8;17;29;32;54;24;16
57;28;27;13;23;21;31;62;33;58;39;11;38;10;9;48;64;30;43;37;59;26;52;14;35;49;5;41;3;36;46;44;19;51;47;22;53;55;63;18;42;56;15;61;2;6;45;60;1;25;7;20;4;50;40;12;34;8;17;29;32;54;24;16;5;276
5;276;57;28;27;13;23;21;31;62;33;58;39;11;38;10;9;48;64;30;43;37;59;26;52;14;35;49;5;41;3;36;46;44;19;51;47;22;53;55;63;18;42;56;15;61;2;6;45;60;1;25;7;20;4;50;40;12;34;8;17;29;32;54;24;16
57;28;27;13;23;21;31;62;33;58;39;11;38;10;2;48;64;30;43;37;59;26;52;14;35;49;5;41;3;36;46;44;19;51;47;22;53;55;63;18;42;56;15;61;9;6;45;60;1;25;7;20;4;50;40;12;34;8;17;29;32;54;24;16;5;280
5;280;57;28;27;13;23;21;31;62;33;58;39;11;38;10;2;48;64;30;43;37;59;26;52;14;35;49;5;41;3;36;46;44;19;51;47;22;53;55;63;18;42;56;15;61;9;6;45;60;1;25;7;20;4;50;40;12;34;8;17;29;32;54;24;16
57;28;27;13;23;21;31;62;33;58;39;11;38;64;2;48;10;30;43;37;59;26;52;14;35;49;5;41;3;36;46;44;19;51;47;22;53;55;63;18;42;56;15;61;9;6;45;60;1;25;7;20;4;50;40;12;34;8;17;29;32;54;24;16;5;292
5;292;57;28;27;13;23;21;31;62;33;58;39;11;38;64;2;48;10;30;43;37;59;26;52;14;35;49;5;41;3;36;46;44;19;51;47;22;53;55;63;18;42;56;15;61;9;6;45;60;1;25;7;20;4;50;40;12;34;8;17;29;32;54;24;16
57;28;27;13;23;21;31;62;33;58;39;11;38;64;2;48;10;30;43;37;59;26;52;14;35;49;5;41;3;36;44;46;19;51;47;22;53;55;63;18;42;56;15;61;9;6;45;60;1;25;7;20;4;50;40;12;34;8;17;29;32;54;24;16;5;292
5;292;57;28;27;13;23;21;31;62;33;58;39;11;38;64;2;48;10;30;43;37;59;26;52;14;35;49;5;41;3;36;44;46;19;51;47;22;53;55;63;18;42;56;15;61;9;6;45;60;1;25;7;20;4;50;40;12;34;8;17;29;32;54;24;16
57;28;27;13;23;21;31;62;33;58;39;11;38;64;2;48;10;30;43;37;59;26;52;14;35;49;5;41;3;36;34;46;19;51;47;22;53;55;63;18;42;56;15;61;9;6;45;60;1;25;7;20;4;50;40;12;44;8;17;29;32;54;24;16;5;292
5;292;57;28;27;13;23;21;31;62;33;58;39;11;38;64;2;48;10;30;43;37;59;26;52;14;35;49;5;41;3;36;34;46;19;51;47;22;53;55;63;18;42;56;15;61;9;6;45;60;1;25;7;20;4;50;40;12;44;8;17;29;32;54;24;16
57;28;27;13;23;21;31;62;53;58;39;11;38;64;2;48;10;30;43;37;59;26;52;14;35;49;5;41;3;36;34;46;19;51;47;22;33;55;63;18;42;56;15;61;9;6;45;60;1;25;7;20;4;50;40;12;44;8;17;29;32;54;24;16;5;296
5;296;57;28;27;13;23;21;31;62;53;58;39;11;38;64;2;48;10;30;43;37;59;26;52;14;35;49;5;41;3;36;34;46;19;51;47;22;33;55;63;18;42;56;15;61;9;6;45;60;1;25;7;20;4;50;40;12;44;8;17;29;32;54;24;16
57;28;27;13;23;21;31;62;53;58;39;11;38;64;2;48;10;30;43;37;59;26;15;14;35;49;5;41;3;36;34;46;19;51;47;22;33;55;63;18;42;56;52;61;9;6;45;60;1;25;7;20;4;50;40;12;44;8;17;29;32;54;24;16;5;296
5;296;57;28;27;13;23;21;31;62;53;58;39;11;38;64;2;48;10;30;43;37;59;26;15;14;35;49;5;41;3;36;34;46;19;51;47;22;33;55;63;18;42;56;52;61;9;6;45;60;1;25;7;20;4;50;40;12;44;8;17;29;32;54;24;16
57;28;27;13;23;21;31;62;53;58;36;11;38;64;2;48;10;30;43;37;59;26;15;14;35;49;5;41;3;39;34;46;19;51;47;22;33;55;63;18;42;56;52;61;9;6;45;60;1;25;7;20;4;50;40;12;44;8;17;29;32;54;24;16;5;292
5;292;57;28;27;13;23;21;31;62;53;58;36;11;38;64;2;48;10;30;43;37;59;26;15;14;35;49;5;41;3;39;34;46;19;51;47;22;33;55;63;18;42;56;52;61;9;6;45;60;1;25;7;20;4;50;40;12;44;8;17;29;32;54;24;16
57;28;27;13;23;21;31;62;53;58;36;11;38;64;2;48;10;30;43;37;59;26;15;14;35;49;5;41;3;39;32;46;19;51;47;22;33;55;63;18;42;56;52;61;9;6;45;60;1;25;7;20;4;50;40;12;44;8;17;29;34;54;24;16;5;292
5;292;57;28;27;13;23;21;31;62;53;58;36;11;38;64;2;48;10;30;43;37;59;26;15;14;35;49;5;41;3;39;32;46;19;51;47;22;33;55;63;18;42;56;52;61;9;6;45;60;1;25;7;20;4;50;40;12;44;8;17;29;34;54;24;16
57;28;27;13;23;21;31;62;53;58;36;11;38;64;2;48;10;30;43;37;59;26;15;14;35;49;5;41;3;39;32;46;19;51;47;22;33;55;63;18;42;56;52;61;9;6;45;60;1;25;7;20;12;50;40;4;44;8;17;29;34;54;24;16;5;292
5;292;57;28;27;13;23;21;31;62;53;58;36;11;38;64;2;48;10;30;43;37;59;26;15;14;35;49;5;41;3;39;32;46;19;51;47;22;33;55;63;18;42;56;52;61;9;6;45;60;1;25;7;20;12;50;40;4;44;8;17;29;34;54;24;16
42;28;27;13;23;21;31;62;53;58;36;11;38;64;2;48;10;30;43;37;59;26;15;14;35;49;5;41;3;39;32;46;19;51;47;22;33;55;63;18;57;56;52;61;9;6;45;60;1;25;7;20;12;50;40;4;44;8;17;29;34;54;24;16;5;292
5;292;42;28;27;13;23;21;31;62;53;58;36;11;38;64;2;48;10;30;43;37;59;26;15;14;35;49;5;41;3;39;32;46;19;51;47;22;33;55;63;18;57;56;52;61;9;6;45;60;1;25;7;20;12;50;40;4;44;8;17;29;34;54;24;16
42;28;27;13;23;21;31;62;53;58;36;11;38;64;2;48;10;30;43;37;59;26;15;14;35;49;5;41;3;39;32;46;45;51;47;22;33;55;63;18;57;56;52;61;9;6;19;60;1;25;7;20;12;50;40;4;44;8;17;29;34;54;24;16;5;286
5;286;42;28;27;13;23;21;31;62;53;58;36;11;38;64;2;48;10;30;43;37;59;26;15;14;35;49;5;41;3;39;32;46;45;51;47;22;33;55;63;18;57;56;52;61;9;6;19;60;1;25;7;20;12;50;40;4;44;8;17;29;34;54;24;16
42;28;27;13;23;21;31;62;53;58;36;11;24;64;2;48;10;30;43;37;59;26;15;14;35;49;5;41;3;39;32;46;45;51;47;22;33;55;63;18;57;56;52;61;9;6;19;60;1;25;7;20;12;50;40;4;44;8;17;29;34;54;38;16;5;286
5;286;42;28;27;13;23;21;31;62;53;58;36;11;24;64;2;48;10;30;43;37;59;26;15;14;35;49;5;41;3;39;32;46;45;51;47;22;33;55;63;18;57;56;52;61;9;6;19;60;1;25;7;20;12;50;40;4;44;8;17;29;34;54;38;16
42;12;27;13;23;21;31;62;53;58;36;11;24;64;2;48;10;30;43;37;59;26;15;14;35;49;5;41;3;39;32;46;45;51;47;22;33;55;63;18;57;56;52;61;9;6;19;60;1;25;7;20;28;50;40;4;44;8;17;29;34;54;38;16;5;286
5;286;42;12;27;13;23;21;31;62;53;58;36;11;24;64;2;48;10;30;43;37;59;26;15;14;35;49;5;41;3;39;32;46;45;51;47;22;33;55;63;18;57;56;52;61;9;6;19;60;1;25;7;20;28;50;40;4;44;8;17;29;34;54;38;16
42;12;27;13;23;21;31;62;53;58;36;11;24;64;2;48;10;30;43;37;59;26;15;14;35;49;5;46;3;39;32;41;45;51;47;22;33;55;63;18;57;56;52;61;9;6;19;60;1;25;7;20;28;50;40;4;44;8;17;29;34;54;38;16;5;286
5;286;42;12;27;13;23;21;31;62;53;58;36;11;24;64;2;48;10;30;43;37;59;26;15;14;35;49;5;46;3;39;32;41;45;51;47;22;33;55;63;18;57;56;52;61;9;6;19;60;1;25;7;20;28;50;40;4;44;8;17;29;34;54;38;16
42;12;27;13;23;21;31;62;53;58;36;11;24;64;2;48;10;30;43;37;59;26;15;14;35;49;5;46;6;39;32;41;45;51;47;22;33;55;63;18;57;56;52;61;9;3;19;60;1;25;7;20;28;50;40;4;44;8;17;29;34;54;38;16;5;294
6;294;42;12;27;13;23;21;31;62;53;58;36;11;24;64;2;48;10;30;43;37;59;26;15;14;35;49;5;46;6;39;32;41;45;51;47;22;33;55;63;18;57;56;52;61;9;3;19;60;1;25;7;20;28;50;40;4;44;8;17;29;34;54;38;16
42;12;27;13;23;21;31;62;53;58;36;11;24;64;2;48;10;30;43;37;59;26;15;14;35;49;5;46;6;39;32;41;45;50;47;22;33;55;63;18;57;56;52;61;9;3;19;60;1;25;7;20;28;51;40;4;44;8;17;29;34;54;38;16;6;294
6;294;42;12;27;13;23;21;31;62;53;58;36;11;24;64;2;48;10;30;43;37;59;26;15;14;35;49;5;46;6;39;32;41;45;50;47;22;33;55;63;18;57;56;52;61;9;3;19;60;1;25;7;20;28;51;40;4;44;8;17;29;34;54;38;16
42;12;27;13;23;21;31;62;9;58;36;11;24;64;2;48;10;30;43;37;59;26;15;14;35;49;5;46;6;39;32;41;45;50;47;22;33;55;63;18;57;56;52;61;53;3;19;60;1;25;7;20;28;51;40;4;44;8;17;29;34;54;38;16;6;294
6;294;42;12;27;13;23;21;31;62;9;58;36;11;24;64;2;48;10;30;43;37;59;26;15;14;35;49;5;46;6;39;32;41;45;50;47;22;33;55;63;18;57;56;52;61;53;3;19;60;1;25;7;20;28;51;40;4;44;8;17;29;34;54;38;16
47;12;27;13;23;21;31;62;9;58;36;11;24;64;2;48;10;30;43;37;59;26;15;14;35;49;5;46;6;39;32;41;45;50;42;22;33;55;63;18;57;56;52;61;53;3;19;60;1;25;7;20;28;51;40;4;44;8;17;29;34;54;38;16;6;296
