"X1";"X27744";"X30";"X8";"X29";"X18";"X10";"X17";"X16";"X1.1";"X12";"X20";"X28";"X13";"X3";"X7";"X32";"X31";"X2";"X4";"X5";"X11";"X14";"X23";"X21";"X22";"X9";"X25";"X6";"X26";"X24";"X27";"X19";"X15"
5;25920;27;8;6;26;12;28;3;4;14;31;10;30;7;19;29;20;16;23;24;2;22;21;25;1;32;15;17;18;13;9;11;5
27;8;6;26;12;5;3;4;14;31;10;30;7;19;29;20;16;23;24;2;22;21;25;1;32;15;17;18;13;9;11;28;5;25982
6;25982;27;8;6;26;12;5;3;4;14;31;10;30;7;19;29;20;16;23;24;2;22;21;25;1;32;15;17;18;13;9;11;28
27;8;6;26;12;5;3;4;14;17;10;30;7;19;29;20;16;23;24;2;22;21;25;1;32;15;31;18;13;9;11;28;6;25522
6;25522;27;8;6;26;12;5;3;4;14;17;10;30;7;19;29;20;16;23;24;2;22;21;25;1;32;15;31;18;13;9;11;28
27;8;6;26;12;5;3;4;28;17;10;30;7;19;29;20;16;23;24;2;22;21;25;1;32;15;31;18;13;9;11;14;6;25492
6;25492;27;8;6;26;12;5;3;4;28;17;10;30;7;19;29;20;16;23;24;2;22;21;25;1;32;15;31;18;13;9;11;14
27;8;6;26;12;5;3;4;28;17;10;30;7;19;29;20;18;23;24;2;22;21;25;1;32;15;31;16;13;9;11;14;6;26072
6;26072;27;8;6;26;12;5;3;4;28;17;10;30;7;19;29;20;18;23;24;2;22;21;25;1;32;15;31;16;13;9;11;14
27;8;6;26;12;5;3;4;28;17;10;16;7;19;29;20;18;23;24;2;22;21;25;1;32;15;31;30;13;9;11;14;6;25836
6;25836;27;8;6;26;12;5;3;4;28;17;10;16;7;19;29;20;18;23;24;2;22;21;25;1;32;15;31;30;13;9;11;14
27;8;6;26;12;5;3;4;28;17;10;16;7;19;29;20;18;23;24;2;22;21;25;31;32;15;1;30;13;9;11;14;6;25924
6;25924;27;8;6;26;12;5;3;4;28;17;10;16;7;19;29;20;18;23;24;2;22;21;25;31;32;15;1;30;13;9;11;14
27;8;6;26;12;5;3;4;28;18;10;16;7;19;29;20;17;23;24;2;22;21;25;31;32;15;1;30;13;9;11;14;6;26464
6;26464;27;8;6;26;12;5;3;4;28;18;10;16;7;19;29;20;17;23;24;2;22;21;25;31;32;15;1;30;13;9;11;14
27;8;6;26;12;7;3;4;28;18;10;16;5;19;29;20;17;23;24;2;22;21;25;31;32;15;1;30;13;9;11;14;6;26704
6;26704;27;8;6;26;12;7;3;4;28;18;10;16;5;19;29;20;17;23;24;2;22;21;25;31;32;15;1;30;13;9;11;14
27;8;22;26;12;7;3;4;28;18;10;16;5;19;29;20;17;23;24;2;6;21;25;31;32;15;1;30;13;9;11;14;6;26244
6;26244;27;8;22;26;12;7;3;4;28;18;10;16;5;19;29;20;17;23;24;2;6;21;25;31;32;15;1;30;13;9;11;14
27;8;22;26;12;7;3;4;28;18;10;16;5;19;29;20;17;23;24;2;6;21;25;31;15;32;1;30;13;9;11;14;6;26420
6;26420;27;8;22;26;12;7;3;4;28;18;10;16;5;19;29;20;17;23;24;2;6;21;25;31;15;32;1;30;13;9;11;14
27;8;22;26;12;23;3;4;28;18;10;16;5;19;29;20;17;7;24;2;6;21;25;31;15;32;1;30;13;9;11;14;6;26236
6;26236;27;8;22;26;12;23;3;4;28;18;10;16;5;19;29;20;17;7;24;2;6;21;25;31;15;32;1;30;13;9;11;14
27;8;22;26;12;23;3;4;28;18;10;16;5;19;29;20;17;7;24;2;1;21;25;31;15;32;6;30;13;9;11;14;6;26356
6;26356;27;8;22;26;12;23;3;4;28;18;10;16;5;19;29;20;17;7;24;2;1;21;25;31;15;32;6;30;13;9;11;14
3;8;22;26;12;23;27;4;28;18;10;16;5;19;29;20;17;7;24;2;1;21;25;31;15;32;6;30;13;9;11;14;6;27578
6;27578;3;8;22;26;12;23;27;4;28;18;10;16;5;19;29;20;17;7;24;2;1;21;25;31;15;32;6;30;13;9;11;14
3;8;22;26;9;23;27;4;28;18;10;16;5;19;29;20;17;7;24;2;1;21;25;31;15;32;6;30;13;12;11;14;6;27518
6;27518;3;8;22;26;9;23;27;4;28;18;10;16;5;19;29;20;17;7;24;2;1;21;25;31;15;32;6;30;13;12;11;14
3;8;22;1;9;23;27;4;28;18;10;16;5;19;29;20;17;7;24;2;26;21;25;31;15;32;6;30;13;12;11;14;6;28242
6;28242;3;8;22;1;9;23;27;4;28;18;10;16;5;19;29;20;17;7;24;2;26;21;25;31;15;32;6;30;13;12;11;14
3;8;22;1;9;23;27;28;4;18;10;16;5;19;29;20;17;7;24;2;26;21;25;31;15;32;6;30;13;12;11;14;6;28156
6;28156;3;8;22;1;9;23;27;28;4;18;10;16;5;19;29;20;17;7;24;2;26;21;25;31;15;32;6;30;13;12;11;14
3;14;22;1;9;23;27;28;4;18;10;16;5;19;29;20;17;7;24;2;26;21;25;31;15;32;6;30;13;12;11;8;6;28156
6;28156;3;14;22;1;9;23;27;28;4;18;10;16;5;19;29;20;17;7;24;2;26;21;25;31;15;32;6;30;13;12;11;8
3;14;22;1;9;23;27;28;13;18;10;16;5;19;29;20;17;7;24;2;26;21;25;31;15;32;6;30;4;12;11;8;6;28876
6;28156;3;14;22;1;9;23;27;28;4;18;10;16;5;19;29;20;17;7;24;2;26;21;25;31;15;32;6;30;13;12;11;8
3;14;22;1;9;23;27;10;4;18;28;16;5;19;29;20;17;7;24;2;26;21;25;31;15;32;6;30;13;12;11;8;6;28144
6;28144;3;14;22;1;9;23;27;10;4;18;28;16;5;19;29;20;17;7;24;2;26;21;25;31;15;32;6;30;13;12;11;8
3;14;22;1;9;23;17;10;4;18;28;16;5;19;29;20;27;7;24;2;26;21;25;31;15;32;6;30;13;12;11;8;6;27624
6;27624;3;14;22;1;9;23;17;10;4;18;28;16;5;19;29;20;27;7;24;2;26;21;25;31;15;32;6;30;13;12;11;8
3;14;22;1;9;23;17;10;4;18;28;16;5;19;29;20;27;7;30;2;26;21;25;31;15;32;6;24;13;12;11;8;6;27624
7;27624;3;14;22;1;9;23;17;10;4;18;28;16;5;19;29;20;27;7;30;2;26;21;25;31;15;32;6;24;13;12;11;8
3;14;22;1;9;23;19;10;4;18;28;16;5;17;29;20;27;7;30;2;26;21;25;31;15;32;6;24;13;12;11;8;7;27624
7;27624;3;14;22;1;9;23;19;10;4;18;28;16;5;17;29;20;27;7;30;2;26;21;25;31;15;32;6;24;13;12;11;8
3;14;22;1;9;23;19;10;4;18;11;16;5;17;29;20;27;7;30;2;26;21;25;31;15;32;6;24;13;12;28;8;7;27356
7;27356;3;14;22;1;9;23;19;10;4;18;11;16;5;17;29;20;27;7;30;2;26;21;25;31;15;32;6;24;13;12;28;8
3;14;22;1;9;23;19;7;4;18;11;16;5;17;29;20;27;10;30;2;26;21;25;31;15;32;6;24;13;12;28;8;7;27276
7;27276;3;14;22;1;9;23;19;7;4;18;11;16;5;17;29;20;27;10;30;2;26;21;25;31;15;32;6;24;13;12;28;8
3;14;15;1;9;23;19;7;4;18;11;16;5;17;29;20;27;10;30;2;26;21;25;31;22;32;6;24;13;12;28;8;7;27702
7;27702;3;14;15;1;9;23;19;7;4;18;11;16;5;17;29;20;27;10;30;2;26;21;25;31;22;32;6;24;13;12;28;8
3;14;15;1;9;23;19;7;4;18;11;16;5;17;29;20;27;31;30;2;26;21;25;10;22;32;6;24;13;12;28;8;7;27080
7;27080;3;14;15;1;9;23;19;7;4;18;11;16;5;17;29;20;27;31;30;2;26;21;25;10;22;32;6;24;13;12;28;8
3;15;14;1;9;23;19;7;4;18;11;16;5;17;29;20;27;31;30;2;26;21;25;10;22;32;6;24;13;12;28;8;7;27040
7;27040;3;15;14;1;9;23;19;7;4;18;11;16;5;17;29;20;27;31;30;2;26;21;25;10;22;32;6;24;13;12;28;8
3;15;14;1;23;9;19;7;4;18;11;16;5;17;29;20;27;31;30;2;26;21;25;10;22;32;6;24;13;12;28;8;7;26628
7;26628;3;15;14;1;23;9;19;7;4;18;11;16;5;17;29;20;27;31;30;2;26;21;25;10;22;32;6;24;13;12;28;8
3;15;14;1;23;9;19;7;4;21;11;16;5;17;29;20;27;31;30;2;26;18;25;10;22;32;6;24;13;12;28;8;7;26748
7;26748;3;15;14;1;23;9;19;7;4;21;11;16;5;17;29;20;27;31;30;2;26;18;25;10;22;32;6;24;13;12;28;8
3;15;14;1;23;9;25;7;4;21;11;16;5;17;29;20;27;31;30;2;26;18;19;10;22;32;6;24;13;12;28;8;7;27828
7;27828;3;15;14;1;23;9;25;7;4;21;11;16;5;17;29;20;27;31;30;2;26;18;19;10;22;32;6;24;13;12;28;8
3;15;14;1;23;9;25;7;4;21;11;16;5;17;29;20;27;31;30;2;26;18;19;10;22;32;13;24;6;12;28;8;7;27208
7;27208;3;15;14;1;23;9;25;7;4;21;11;16;5;17;29;20;27;31;30;2;26;18;19;10;22;32;13;24;6;12;28;8
3;15;4;1;23;9;25;7;14;21;11;16;5;17;29;20;27;31;30;2;26;18;19;10;22;32;13;24;6;12;28;8;7;27448
7;27448;3;15;4;1;23;9;25;7;14;21;11;16;5;17;29;20;27;31;30;2;26;18;19;10;22;32;13;24;6;12;28;8
3;15;4;1;23;9;25;7;14;21;11;16;5;17;29;20;27;31;30;2;26;8;19;10;22;32;13;24;6;12;28;18;7;27278
7;27278;3;15;4;1;23;9;25;7;14;21;11;16;5;17;29;20;27;31;30;2;26;8;19;10;22;32;13;24;6;12;28;18
3;15;24;1;23;9;25;7;14;21;11;16;5;17;29;20;27;31;30;2;26;8;19;10;22;32;13;4;6;12;28;18;7;27448
7;27448;3;15;24;1;23;9;25;7;14;21;11;16;5;17;29;20;27;31;30;2;26;8;19;10;22;32;13;4;6;12;28;18
3;15;24;1;23;9;25;7;11;21;14;16;5;17;29;20;27;31;30;2;26;8;19;10;22;32;13;4;6;12;28;18;7;27728
7;27728;3;15;24;1;23;9;25;7;11;21;14;16;5;17;29;20;27;31;30;2;26;8;19;10;22;32;13;4;6;12;28;18
3;15;24;1;23;9;11;7;25;21;14;16;5;17;29;20;27;31;30;2;26;8;19;10;22;32;13;4;6;12;28;18;7;27556
7;27556;3;15;24;1;23;9;11;7;25;21;14;16;5;17;29;20;27;31;30;2;26;8;19;10;22;32;13;4;6;12;28;18
3;15;24;1;23;9;11;7;25;21;14;16;5;17;29;20;27;12;30;2;26;8;19;10;22;32;13;4;6;31;28;18;7;27826
7;27826;3;15;24;1;23;9;11;7;25;21;14;16;5;17;29;20;27;12;30;2;26;8;19;10;22;32;13;4;6;31;28;18
3;6;24;1;23;9;11;7;25;21;14;16;5;17;29;20;27;12;30;2;26;8;19;10;22;32;13;4;15;31;28;18;7;28026
7;28026;3;6;24;1;23;9;11;7;25;21;14;16;5;17;29;20;27;12;30;2;26;8;19;10;22;32;13;4;15;31;28;18
3;6;24;1;23;9;11;32;25;21;14;16;5;17;29;20;27;12;30;2;26;8;19;10;22;7;13;4;15;31;28;18;7;28218
7;28218;3;6;24;1;23;9;11;32;25;21;14;16;5;17;29;20;27;12;30;2;26;8;19;10;22;7;13;4;15;31;28;18
3;6;24;1;23;9;32;11;25;21;14;16;5;17;29;20;27;12;30;2;26;8;19;10;22;7;13;4;15;31;28;18;7;28932
7;28932;3;6;24;1;23;9;32;11;25;21;14;16;5;17;29;20;27;12;30;2;26;8;19;10;22;7;13;4;15;31;28;18
3;6;24;1;23;9;32;11;25;21;14;16;5;30;29;20;27;12;17;2;26;8;19;10;22;7;13;4;15;31;28;18;7;29092
8;29092;3;6;24;1;23;9;32;11;25;21;14;16;5;30;29;20;27;12;17;2;26;8;19;10;22;7;13;4;15;31;28;18
3;6;12;1;23;9;32;11;25;21;14;16;5;30;29;20;27;24;17;2;26;8;19;10;22;7;13;4;15;31;28;18;8;28752
8;28752;3;6;12;1;23;9;32;11;25;21;14;16;5;30;29;20;27;24;17;2;26;8;19;10;22;7;13;4;15;31;28;18
3;6;12;1;23;9;32;11;25;21;14;16;5;30;29;20;27;24;17;2;26;8;19;22;10;7;13;4;15;31;28;18;8;29188
8;29188;3;6;12;1;23;9;32;11;25;21;14;16;5;30;29;20;27;24;17;2;26;8;19;22;10;7;13;4;15;31;28;18
3;6;12;1;23;9;32;11;22;21;14;16;5;30;29;20;27;24;17;2;26;8;19;25;10;7;13;4;15;31;28;18;8;28948
8;28948;3;6;12;1;23;9;32;11;22;21;14;16;5;30;29;20;27;24;17;2;26;8;19;25;10;7;13;4;15;31;28;18
3;6;12;1;23;9;32;8;22;21;14;16;5;30;29;20;27;24;17;2;26;11;19;25;10;7;13;4;15;31;28;18;8;28708
8;28708;3;6;12;1;23;9;32;8;22;21;14;16;5;30;29;20;27;24;17;2;26;11;19;25;10;7;13;4;15;31;28;18
3;6;12;1;23;9;32;22;8;21;14;16;5;30;29;20;27;24;17;2;26;11;19;25;10;7;13;4;15;31;28;18;8;28518
8;28518;3;6;12;1;23;9;32;22;8;21;14;16;5;30;29;20;27;24;17;2;26;11;19;25;10;7;13;4;15;31;28;18
3;6;12;1;23;9;32;22;8;21;14;16;5;30;29;20;19;24;17;2;26;11;27;25;10;7;13;4;15;31;28;18;8;28318
8;28318;3;6;12;1;23;9;32;22;8;21;14;16;5;30;29;20;19;24;17;2;26;11;27;25;10;7;13;4;15;31;28;18
3;6;12;1;23;9;32;22;8;21;14;16;5;30;29;20;19;24;17;2;26;11;27;25;10;7;13;28;15;31;4;18;8;28146
8;28146;3;6;12;1;23;9;32;22;8;21;14;16;5;30;29;20;19;24;17;2;26;11;27;25;10;7;13;28;15;31;4;18
3;6;12;1;23;9;32;5;8;21;14;16;22;30;29;20;19;24;17;2;26;11;27;25;10;7;13;28;15;31;4;18;8;27722
8;27722;3;6;12;1;23;9;32;5;8;21;14;16;22;30;29;20;19;24;17;2;26;11;27;25;10;7;13;28;15;31;4;18
3;6;12;1;7;9;32;5;8;21;14;16;22;30;29;20;19;24;17;2;26;11;27;25;10;23;13;28;15;31;4;18;8;27584
8;27584;3;6;12;1;7;9;32;5;8;21;14;16;22;30;29;20;19;24;17;2;26;11;27;25;10;23;13;28;15;31;4;18
3;6;12;1;7;9;32;21;8;5;14;16;22;30;29;20;19;24;17;2;26;11;27;25;10;23;13;28;15;31;4;18;8;27998
8;27998;3;6;12;1;7;9;32;21;8;5;14;16;22;30;29;20;19;24;17;2;26;11;27;25;10;23;13;28;15;31;4;18
3;6;12;1;7;9;22;21;8;5;14;16;32;30;29;20;19;24;17;2;26;11;27;25;10;23;13;28;15;31;4;18;8;26198
8;26198;3;6;12;1;7;9;22;21;8;5;14;16;32;30;29;20;19;24;17;2;26;11;27;25;10;23;13;28;15;31;4;18
3;6;12;1;7;9;22;21;8;5;14;16;32;30;29;20;19;24;17;2;26;11;27;13;10;23;25;28;15;31;4;18;8;25462
8;25462;3;6;12;1;7;9;22;21;8;5;14;16;32;30;29;20;19;24;17;2;26;11;27;13;10;23;25;28;15;31;4;18
3;6;12;1;7;9;22;21;8;5;14;16;32;30;29;24;19;20;17;2;26;11;27;13;10;23;25;28;15;31;4;18;8;25322
8;25322;3;6;12;1;7;9;22;21;8;5;14;16;32;30;29;24;19;20;17;2;26;11;27;13;10;23;25;28;15;31;4;18
3;6;22;1;7;9;12;21;8;5;14;16;32;30;29;24;19;20;17;2;26;11;27;13;10;23;25;28;15;31;4;18;8;25590
8;25590;3;6;22;1;7;9;12;21;8;5;14;16;32;30;29;24;19;20;17;2;26;11;27;13;10;23;25;28;15;31;4;18
3;6;22;1;7;9;12;21;8;5;14;16;32;30;15;24;19;20;17;2;26;11;27;13;10;23;25;28;29;31;4;18;8;25034
8;25034;3;6;22;1;7;9;12;21;8;5;14;16;32;30;15;24;19;20;17;2;26;11;27;13;10;23;25;28;29;31;4;18
3;6;22;1;7;9;12;21;8;29;14;16;32;30;15;24;19;20;17;2;26;11;27;13;10;23;25;28;5;31;4;18;8;25086
8;25086;3;6;22;1;7;9;12;21;8;29;14;16;32;30;15;24;19;20;17;2;26;11;27;13;10;23;25;28;5;31;4;18
3;6;22;1;7;9;12;21;8;29;14;16;32;30;15;24;19;20;17;2;31;11;27;13;10;23;25;28;5;26;4;18;8;25446
8;25446;3;6;22;1;7;9;12;21;8;29;14;16;32;30;15;24;19;20;17;2;31;11;27;13;10;23;25;28;5;26;4;18
3;6;22;1;7;9;2;21;8;29;14;16;32;30;15;24;19;20;17;12;31;11;27;13;10;23;25;28;5;26;4;18;8;25886
8;25886;3;6;22;1;7;9;2;21;8;29;14;16;32;30;15;24;19;20;17;12;31;11;27;13;10;23;25;28;5;26;4;18
3;6;22;1;7;9;2;21;8;29;14;16;32;30;15;24;19;20;17;12;31;11;27;13;10;23;5;28;25;26;4;18;8;25592
8;25592;3;6;22;1;7;9;2;21;8;29;14;16;32;30;15;24;19;20;17;12;31;11;27;13;10;23;5;28;25;26;4;18
3;6;22;1;7;9;2;21;8;29;18;16;32;30;15;24;19;20;17;12;31;11;27;13;10;23;5;28;25;26;4;14;8;25456
9;25456;3;6;22;1;7;9;2;21;8;29;18;16;32;30;15;24;19;20;17;12;31;11;27;13;10;23;5;28;25;26;4;14
3;6;22;1;7;9;2;21;8;29;18;16;32;30;15;24;19;20;17;12;31;11;27;13;10;23;5;28;4;26;25;14;9;26134
9;26134;3;6;22;1;7;9;2;21;8;29;18;16;32;30;15;24;19;20;17;12;31;11;27;13;10;23;5;28;4;26;25;14
3;6;22;1;7;9;2;21;8;29;18;16;32;30;31;24;19;20;17;12;15;11;27;13;10;23;5;28;4;26;25;14;9;25858
9;25858;3;6;22;1;7;9;2;21;8;29;18;16;32;30;31;24;19;20;17;12;15;11;27;13;10;23;5;28;4;26;25;14
3;6;22;1;7;5;2;21;8;29;18;16;32;30;31;24;19;20;17;12;15;11;27;13;10;23;9;28;4;26;25;14;9;25718
9;25718;3;6;22;1;7;5;2;21;8;29;18;16;32;30;31;24;19;20;17;12;15;11;27;13;10;23;9;28;4;26;25;14
3;6;22;1;7;5;2;21;8;29;18;16;32;30;31;24;19;20;17;4;15;11;27;13;10;23;9;28;12;26;25;14;9;25158
9;25158;3;6;22;1;7;5;2;21;8;29;18;16;32;30;31;24;19;20;17;4;15;11;27;13;10;23;9;28;12;26;25;14
3;6;22;1;7;5;2;21;8;29;18;16;32;30;31;24;19;20;17;15;4;11;27;13;10;23;9;28;12;26;25;14;9;25318
9;25318;3;6;22;1;7;5;2;21;8;29;18;16;32;30;31;24;19;20;17;15;4;11;27;13;10;23;9;28;12;26;25;14
3;6;22;1;7;5;2;21;8;29;18;16;32;30;31;24;19;23;17;15;4;11;27;13;10;20;9;28;12;26;25;14;9;25918
9;25918;3;6;22;1;7;5;2;21;8;29;18;16;32;30;31;24;19;23;17;15;4;11;27;13;10;20;9;28;12;26;25;14
3;6;22;1;7;23;2;21;8;29;18;16;32;30;31;24;19;5;17;15;4;11;27;13;10;20;9;28;12;26;25;14;9;25502
9;25502;3;6;22;1;7;23;2;21;8;29;18;16;32;30;31;24;19;5;17;15;4;11;27;13;10;20;9;28;12;26;25;14
3;6;22;1;7;23;2;21;8;29;28;16;32;30;31;24;19;5;17;15;4;11;27;13;10;20;9;18;12;26;25;14;9;25942
9;25942;3;6;22;1;7;23;2;21;8;29;28;16;32;30;31;24;19;5;17;15;4;11;27;13;10;20;9;18;12;26;25;14
3;6;22;13;7;23;2;21;8;29;28;16;32;30;31;24;19;5;17;15;4;11;27;1;10;20;9;18;12;26;25;14;9;26362
9;26362;3;6;22;13;7;23;2;21;8;29;28;16;32;30;31;24;19;5;17;15;4;11;27;1;10;20;9;18;12;26;25;14
3;6;22;13;7;23;2;21;8;29;28;16;32;30;31;5;19;24;17;15;4;11;27;1;10;20;9;18;12;26;25;14;9;26908
9;26908;3;6;22;13;7;23;2;21;8;29;28;16;32;30;31;5;19;24;17;15;4;11;27;1;10;20;9;18;12;26;25;14
3;6;22;13;7;23;2;21;8;29;28;16;32;30;31;5;19;24;17;4;15;11;27;1;10;20;9;18;12;26;25;14;9;26828
9;26828;3;6;22;13;7;23;2;21;8;29;28;16;32;30;31;5;19;24;17;4;15;11;27;1;10;20;9;18;12;26;25;14
3;6;22;13;7;23;2;21;8;29;28;16;32;30;31;5;19;24;25;4;15;11;27;1;10;20;9;18;12;26;17;14;9;26748
9;26748;3;6;22;13;7;23;2;21;8;29;28;16;32;30;31;5;19;24;25;4;15;11;27;1;10;20;9;18;12;26;17;14
3;6;22;13;7;23;2;21;8;29;28;16;32;30;31;5;19;24;25;4;15;11;27;1;10;20;9;14;12;26;17;18;9;26608
9;26608;3;6;22;13;7;23;2;21;8;29;28;16;32;30;31;5;19;24;25;4;15;11;27;1;10;20;9;14;12;26;17;18
3;6;22;13;7;21;2;23;8;29;28;16;32;30;31;5;19;24;25;4;15;11;27;1;10;20;9;14;12;26;17;18;9;26848
9;26848;3;6;22;13;7;21;2;23;8;29;28;16;32;30;31;5;19;24;25;4;15;11;27;1;10;20;9;14;12;26;17;18
3;6;22;13;7;21;2;23;8;29;28;16;32;30;31;5;19;24;25;4;17;11;27;1;10;20;9;14;12;26;15;18;9;27430
9;27430;3;6;22;13;7;21;2;23;8;29;28;16;32;30;31;5;19;24;25;4;17;11;27;1;10;20;9;14;12;26;15;18
3;6;22;13;7;21;2;23;8;29;28;16;32;30;31;5;19;24;12;4;17;11;27;1;10;20;9;14;25;26;15;18;9;27164
9;27164;3;6;22;13;7;21;2;23;8;29;28;16;32;30;31;5;19;24;12;4;17;11;27;1;10;20;9;14;25;26;15;18
3;6;22;13;7;21;2;23;8;29;28;16;32;30;31;5;19;24;12;4;17;11;27;1;10;20;9;18;25;26;15;14;9;27304
9;27304;3;6;22;13;7;21;2;23;8;29;28;16;32;30;31;5;19;24;12;4;17;11;27;1;10;20;9;18;25;26;15;14
3;6;22;13;7;21;2;23;8;29;28;16;32;30;31;5;19;24;25;4;17;11;27;1;10;20;9;18;12;26;15;14;9;27570
9;27570;3;6;22;13;7;21;2;23;8;29;28;16;32;30;31;5;19;24;25;4;17;11;27;1;10;20;9;18;12;26;15;14
3;6;22;13;7;21;2;23;8;29;28;16;1;30;31;5;19;24;25;4;17;11;27;32;10;20;9;18;12;26;15;14;9;27778
9;27778;3;6;22;13;7;21;2;23;8;29;28;16;1;30;31;5;19;24;25;4;17;11;27;32;10;20;9;18;12;26;15;14
3;6;22;13;7;12;2;23;8;29;28;16;1;30;31;5;19;24;25;4;17;11;27;32;10;20;9;18;21;26;15;14;9;27226
10;27226;3;6;22;13;7;12;2;23;8;29;28;16;1;30;31;5;19;24;25;4;17;11;27;32;10;20;9;18;21;26;15;14
3;6;27;13;7;12;2;23;8;29;28;16;1;30;31;5;19;24;25;4;17;11;22;32;10;20;9;18;21;26;15;14;10;26826
10;26826;3;6;27;13;7;12;2;23;8;29;28;16;1;30;31;5;19;24;25;4;17;11;22;32;10;20;9;18;21;26;15;14
3;6;29;13;7;12;2;23;8;27;28;16;1;30;31;5;19;24;25;4;17;11;22;32;10;20;9;18;21;26;15;14;10;27706
10;27706;3;6;29;13;7;12;2;23;8;27;28;16;1;30;31;5;19;24;25;4;17;11;22;32;10;20;9;18;21;26;15;14
3;6;29;13;7;20;2;23;8;27;28;16;1;30;31;5;19;24;25;4;17;11;22;32;10;12;9;18;21;26;15;14;10;27588
10;27588;3;6;29;13;7;20;2;23;8;27;28;16;1;30;31;5;19;24;25;4;17;11;22;32;10;12;9;18;21;26;15;14
3;6;29;30;7;20;2;23;8;27;28;16;1;13;31;5;19;24;25;4;17;11;22;32;10;12;9;18;21;26;15;14;10;27122
10;27122;3;6;29;30;7;20;2;23;8;27;28;16;1;13;31;5;19;24;25;4;17;11;22;32;10;12;9;18;21;26;15;14
3;6;29;30;7;20;2;23;8;27;28;16;1;13;31;5;19;24;25;4;17;15;22;32;10;12;9;18;21;26;11;14;10;27342
10;27342;3;6;29;30;7;20;2;23;8;27;28;16;1;13;31;5;19;24;25;4;17;15;22;32;10;12;9;18;21;26;11;14
3;7;29;30;6;20;2;23;8;27;28;16;1;13;31;5;19;24;25;4;17;15;22;32;10;12;9;18;21;26;11;14;10;27342
10;27342;3;7;29;30;6;20;2;23;8;27;28;16;1;13;31;5;19;24;25;4;17;15;22;32;10;12;9;18;21;26;11;14
3;7;29;30;6;20;2;23;8;27;28;16;1;13;31;19;5;24;25;4;17;15;22;32;10;12;9;18;21;26;11;14;10;27342
10;27342;3;7;29;30;6;20;2;23;8;27;28;16;1;13;31;19;5;24;25;4;17;15;22;32;10;12;9;18;21;26;11;14
3;7;29;30;6;20;2;23;8;27;28;16;1;13;31;21;5;24;25;4;17;15;22;32;10;12;9;18;19;26;11;14;10;27522
10;27522;3;7;29;30;6;20;2;23;8;27;28;16;1;13;31;21;5;24;25;4;17;15;22;32;10;12;9;18;19;26;11;14
3;7;29;30;18;20;2;23;8;27;28;16;1;13;31;21;5;24;25;4;17;15;22;32;10;12;9;6;19;26;11;14;10;27960
10;27960;3;7;29;30;18;20;2;23;8;27;28;16;1;13;31;21;5;24;25;4;17;15;22;32;10;12;9;6;19;26;11;14
3;7;29;30;18;20;2;23;8;27;28;16;15;13;31;21;5;24;25;4;17;1;22;32;10;12;9;6;19;26;11;14;10;28460
10;28460;3;7;29;30;18;20;2;23;8;27;28;16;15;13;31;21;5;24;25;4;17;1;22;32;10;12;9;6;19;26;11;14
3;7;29;30;18;20;2;23;8;17;28;16;15;13;31;21;5;24;25;4;27;1;22;32;10;12;9;6;19;26;11;14;10;28260
10;28260;3;7;29;30;18;20;2;23;8;17;28;16;15;13;31;21;5;24;25;4;27;1;22;32;10;12;9;6;19;26;11;14
3;7;29;30;18;20;2;23;8;17;28;16;15;13;31;21;5;24;25;4;27;1;22;32;10;12;9;26;19;6;11;14;10;28024
10;28024;3;7;29;30;18;20;2;23;8;17;28;16;15;13;31;21;5;24;25;4;27;1;22;32;10;12;9;26;19;6;11;14
3;7;29;30;18;20;2;23;8;17;28;16;15;13;31;21;5;24;25;4;27;1;22;32;10;14;9;26;19;6;11;12;10;27784
10;27784;3;7;29;30;18;20;2;23;8;17;28;16;15;13;31;21;5;24;25;4;27;1;22;32;10;14;9;26;19;6;11;12
29;7;3;30;18;20;2;23;8;17;28;16;15;13;31;21;5;24;25;4;27;1;22;32;10;14;9;26;19;6;11;12;10;28394
10;28394;29;7;3;30;18;20;2;23;8;17;28;16;15;13;31;21;5;24;25;4;27;1;22;32;10;14;9;26;19;6;11;12
29;7;3;30;18;20;2;23;8;21;28;16;15;13;31;17;5;24;25;4;27;1;22;32;10;14;9;26;19;6;11;12;10;28734
10;28734;29;7;3;30;18;20;2;23;8;21;28;16;15;13;31;17;5;24;25;4;27;1;22;32;10;14;9;26;19;6;11;12
29;7;3;30;23;20;2;18;8;21;28;16;15;13;31;17;5;24;25;4;27;1;22;32;10;14;9;26;19;6;11;12;10;28534
10;28534;29;7;3;30;23;20;2;18;8;21;28;16;15;13;31;17;5;24;25;4;27;1;22;32;10;14;9;26;19;6;11;12
29;7;12;30;23;20;2;18;8;21;28;16;15;13;31;17;5;24;25;4;27;1;22;32;10;14;9;26;19;6;11;3;10;28594
10;28594;29;7;12;30;23;20;2;18;8;21;28;16;15;13;31;17;5;24;25;4;27;1;22;32;10;14;9;26;19;6;11;3
29;7;12;30;23;20;2;18;27;21;28;16;15;13;31;17;5;24;25;4;8;1;22;32;10;14;9;26;19;6;11;3;10;28986
10;28986;29;7;12;30;23;20;2;18;27;21;28;16;15;13;31;17;5;24;25;4;8;1;22;32;10;14;9;26;19;6;11;3
29;7;12;30;23;20;2;18;27;21;28;16;15;13;31;17;5;24;25;4;8;11;22;32;10;14;9;26;19;6;1;3;10;28106
