"X1";"X292";"X38";"X34";"X16";"X5";"X30";"X39";"X48";"X49";"X57";"X7";"X46";"X17";"X13";"X61";"X42";"X26";"X33";"X22";"X20";"X59";"X21";"X36";"X11";"X19";"X53";"X64";"X58";"X31";"X50";"X4";"X45";"X52";"X9";"X25";"X62";"X1.1";"X41";"X14";"X37";"X8";"X3";"X43";"X27";"X6";"X54";"X29";"X12";"X28";"X55";"X24";"X32";"X44";"X51";"X60";"X40";"X23";"X35";"X2";"X15";"X63";"X18";"X56";"X10";"X47"
3;310;44;59;16;31;64;36;56;8;57;54;51;48;13;4;30;42;14;63;5;38;40;37;27;25;11;43;58;20;29;33;45;17;9;49;62;52;15;50;39;55;34;46;23;12;53;61;6;47;22;24;32;35;1;41;21;18;19;2;60;7;10;26;3;28
44;59;16;31;64;36;56;8;57;54;51;48;13;4;30;42;14;63;5;38;40;37;27;25;11;43;41;20;29;33;45;17;9;49;62;52;15;50;39;55;34;46;23;12;53;61;6;47;22;24;32;35;1;58;21;18;19;2;60;7;10;26;3;28;3;298
3;298;44;59;16;31;64;36;56;8;57;54;51;48;13;4;30;42;14;63;5;38;40;37;27;25;11;43;41;20;29;33;45;17;9;49;62;52;15;50;39;55;34;46;23;12;53;61;6;47;22;24;32;35;1;58;21;18;19;2;60;7;10;26;3;28
44;59;16;34;64;36;56;8;57;54;51;48;13;4;30;42;14;63;5;38;40;37;27;25;11;43;41;20;29;33;45;17;9;49;62;52;15;50;39;55;31;46;23;12;53;61;6;47;22;24;32;35;1;58;21;18;19;2;60;7;10;26;3;28;3;286
3;286;44;59;16;34;64;36;56;8;57;54;51;48;13;4;30;42;14;63;5;38;40;37;27;25;11;43;41;20;29;33;45;17;9;49;62;52;15;50;39;55;31;46;23;12;53;61;6;47;22;24;32;35;1;58;21;18;19;2;60;7;10;26;3;28
44;59;16;34;64;36;56;8;57;54;51;48;13;4;30;42;14;63;5;38;49;37;27;25;11;43;41;20;29;33;45;17;9;40;62;52;15;50;39;55;31;46;23;12;53;61;6;47;22;24;32;35;1;58;21;18;19;2;60;7;10;26;3;28;3;286
3;286;44;59;16;34;64;36;56;8;57;54;51;48;13;4;30;42;14;63;5;38;49;37;27;25;11;43;41;20;29;33;45;17;9;40;62;52;15;50;39;55;31;46;23;12;53;61;6;47;22;24;32;35;1;58;21;18;19;2;60;7;10;26;3;28
44;59;16;34;64;36;56;8;57;54;51;48;13;4;62;42;14;63;5;38;49;37;27;25;11;43;41;20;29;33;45;17;9;40;30;52;15;50;39;55;31;46;23;12;53;61;6;47;22;24;32;35;1;58;21;18;19;2;60;7;10;26;3;28;3;290
3;290;44;59;16;34;64;36;56;8;57;54;51;48;13;4;62;42;14;63;5;38;49;37;27;25;11;43;41;20;29;33;45;17;9;40;30;52;15;50;39;55;31;46;23;12;53;61;6;47;22;24;32;35;1;58;21;18;19;2;60;7;10;26;3;28
44;59;16;34;64;36;56;8;57;54;51;48;13;4;62;27;14;63;5;38;49;37;42;25;11;43;41;20;29;33;45;17;9;40;30;52;15;50;39;55;31;46;23;12;53;61;6;47;22;24;32;35;1;58;21;18;19;2;60;7;10;26;3;28;3;290
3;290;44;59;16;34;64;36;56;8;57;54;51;48;13;4;62;27;14;63;5;38;49;37;42;25;11;43;41;20;29;33;45;17;9;40;30;52;15;50;39;55;31;46;23;12;53;61;6;47;22;24;32;35;1;58;21;18;19;2;60;7;10;26;3;28
44;59;16;34;64;7;56;8;57;54;51;48;13;4;62;27;14;63;5;38;49;37;42;25;11;43;41;20;29;33;45;17;9;40;30;52;15;50;39;55;31;46;23;12;53;61;6;47;22;24;32;35;1;58;21;18;19;2;60;36;10;26;3;28;3;282
3;282;44;59;16;34;64;7;56;8;57;54;51;48;13;4;62;27;14;63;5;38;49;37;42;25;11;43;41;20;29;33;45;17;9;40;30;52;15;50;39;55;31;46;23;12;53;61;6;47;22;24;32;35;1;58;21;18;19;2;60;36;10;26;3;28
44;59;1;34;64;7;56;8;57;54;51;48;13;4;62;27;14;63;5;38;49;37;42;25;11;43;41;20;29;33;45;17;9;40;30;52;15;50;39;55;31;46;23;12;53;61;6;47;22;24;32;35;16;58;21;18;19;2;60;36;10;26;3;28;3;274
3;274;44;59;1;34;64;7;56;8;57;54;51;48;13;4;62;27;14;63;5;38;49;37;42;25;11;43;41;20;29;33;45;17;9;40;30;52;15;50;39;55;31;46;23;12;53;61;6;47;22;24;32;35;16;58;21;18;19;2;60;36;10;26;3;28
44;59;1;34;64;7;57;8;56;54;51;48;13;4;62;27;14;63;5;38;49;37;42;25;11;43;41;20;29;33;45;17;9;40;30;52;15;50;39;55;31;46;23;12;53;61;6;47;22;24;32;35;16;58;21;18;19;2;60;36;10;26;3;28;3;274
3;274;44;59;1;34;64;7;57;8;56;54;51;48;13;4;62;27;14;63;5;38;49;37;42;25;11;43;41;20;29;33;45;17;9;40;30;52;15;50;39;55;31;46;23;12;53;61;6;47;22;24;32;35;16;58;21;18;19;2;60;36;10;26;3;28
44;59;1;34;64;7;57;8;56;54;51;48;13;4;62;27;14;63;5;38;49;37;42;25;2;43;41;20;29;33;45;17;9;40;30;52;15;50;39;55;31;46;23;12;53;61;6;47;22;24;32;35;16;58;21;18;19;11;60;36;10;26;3;28;3;274
4;274;44;59;1;34;64;7;57;8;56;54;51;48;13;4;62;27;14;63;5;38;49;37;42;25;2;43;41;20;29;33;45;17;9;40;30;52;15;50;39;55;31;46;23;12;53;61;6;47;22;24;32;35;16;58;21;18;19;11;60;36;10;26;3;28
44;59;1;34;64;7;57;8;56;54;51;41;13;4;62;27;14;63;5;38;49;37;42;25;2;43;48;20;29;33;45;17;9;40;30;52;15;50;39;55;31;46;23;12;53;61;6;47;22;24;32;35;16;58;21;18;19;11;60;36;10;26;3;28;4;266
4;266;44;59;1;34;64;7;57;8;56;54;51;41;13;4;62;27;14;63;5;38;49;37;42;25;2;43;48;20;29;33;45;17;9;40;30;52;15;50;39;55;31;46;23;12;53;61;6;47;22;24;32;35;16;58;21;18;19;11;60;36;10;26;3;28
44;59;1;34;64;7;57;8;56;54;51;41;13;4;62;27;14;63;5;38;21;37;42;25;2;43;48;20;29;33;45;17;9;40;30;52;15;50;39;55;31;46;23;12;53;61;6;47;22;24;32;35;16;58;49;18;19;11;60;36;10;26;3;28;4;266
4;266;44;59;1;34;64;7;57;8;56;54;51;41;13;4;62;27;14;63;5;38;21;37;42;25;2;43;48;20;29;33;45;17;9;40;30;52;15;50;39;55;31;46;23;12;53;61;6;47;22;24;32;35;16;58;49;18;19;11;60;36;10;26;3;28
44;59;1;34;64;7;57;8;56;54;51;41;13;4;62;27;14;63;5;38;21;37;42;25;2;43;48;20;29;33;45;17;9;40;30;52;15;50;39;55;31;46;23;12;53;61;6;47;22;24;32;35;49;58;16;18;19;11;60;36;10;26;3;28;4;266
4;266;44;59;1;34;64;7;57;8;56;54;51;41;13;4;62;27;14;63;5;38;21;37;42;25;2;43;48;20;29;33;45;17;9;40;30;52;15;50;39;55;31;46;23;12;53;61;6;47;22;24;32;35;49;58;16;18;19;11;60;36;10;26;3;28
44;59;1;34;64;7;57;8;56;54;51;41;13;4;62;27;14;63;11;38;21;37;42;25;2;43;48;20;29;33;45;17;9;40;30;52;15;50;39;55;31;46;23;12;53;61;6;47;22;24;32;35;49;58;16;18;19;5;60;36;10;26;3;28;4;270
4;270;44;59;1;34;64;7;57;8;56;54;51;41;13;4;62;27;14;63;11;38;21;37;42;25;2;43;48;20;29;33;45;17;9;40;30;52;15;50;39;55;31;46;23;12;53;61;6;47;22;24;32;35;49;58;16;18;19;5;60;36;10;26;3;28
44;59;1;34;64;7;57;8;56;54;51;41;13;4;62;27;14;63;11;38;21;37;42;25;2;3;48;20;29;33;45;17;9;40;30;52;15;50;39;55;31;46;23;12;53;61;6;47;22;24;32;35;49;58;16;18;19;5;60;36;10;26;43;28;4;270
4;270;44;59;1;34;64;7;57;8;56;54;51;41;13;4;62;27;14;63;11;38;21;37;42;25;2;3;48;20;29;33;45;17;9;40;30;52;15;50;39;55;31;46;23;12;53;61;6;47;22;24;32;35;49;58;16;18;19;5;60;36;10;26;43;28
44;59;1;34;64;7;57;8;56;54;51;41;13;4;62;27;14;63;11;38;21;37;42;25;2;3;48;20;29;33;45;17;9;40;30;52;15;50;39;55;31;46;60;12;53;61;6;47;22;24;32;35;49;58;16;18;19;5;23;36;10;26;43;28;4;270
4;270;44;59;1;34;64;7;57;8;56;54;51;41;13;4;62;27;14;63;11;38;21;37;42;25;2;3;48;20;29;33;45;17;9;40;30;52;15;50;39;55;31;46;60;12;53;61;6;47;22;24;32;35;49;58;16;18;19;5;23;36;10;26;43;28
44;59;1;34;64;7;57;8;56;54;51;41;13;4;62;27;14;63;11;38;21;37;42;25;2;3;48;20;29;33;45;17;9;40;30;52;15;50;39;55;31;46;60;12;53;61;6;47;22;24;32;35;49;58;16;18;19;5;10;36;23;26;43;28;4;270
4;270;44;59;1;34;64;7;57;8;56;54;51;41;13;4;62;27;14;63;11;38;21;37;42;25;2;3;48;20;29;33;45;17;9;40;30;52;15;50;39;55;31;46;60;12;53;61;6;47;22;24;32;35;49;58;16;18;19;5;10;36;23;26;43;28
44;59;1;34;64;7;57;8;56;54;51;41;13;4;62;27;14;63;11;38;21;37;42;32;2;3;48;20;29;33;45;17;9;40;30;52;15;50;39;55;31;46;60;12;53;61;6;47;22;24;25;35;49;58;16;18;19;5;10;36;23;26;43;28;4;270
4;270;44;59;1;34;64;7;57;8;56;54;51;41;13;4;62;27;14;63;11;38;21;37;42;32;2;3;48;20;29;33;45;17;9;40;30;52;15;50;39;55;31;46;60;12;53;61;6;47;22;24;25;35;49;58;16;18;19;5;10;36;23;26;43;28
44;59;1;34;64;7;57;8;56;54;51;41;13;4;62;27;14;63;11;38;21;37;42;32;2;3;48;39;29;33;45;17;9;40;30;52;15;50;20;55;31;46;60;12;53;61;6;47;22;24;25;35;49;58;16;18;19;5;10;36;23;26;43;28;4;282
4;270;44;59;1;34;64;7;57;8;56;54;51;41;13;4;62;27;14;63;11;38;21;37;42;32;2;3;48;20;29;33;45;17;9;40;30;52;15;50;39;55;31;46;60;12;53;61;6;47;22;24;25;35;49;58;16;18;19;5;10;36;23;26;43;28
44;59;1;34;64;7;57;8;56;54;51;41;13;4;62;27;14;63;11;38;21;37;42;52;2;3;48;20;29;33;45;17;9;40;30;32;15;50;39;55;31;46;60;12;53;61;6;47;22;24;25;35;49;58;16;18;19;5;10;36;23;26;43;28;4;270
4;270;44;59;1;34;64;7;57;8;56;54;51;41;13;4;62;27;14;63;11;38;21;37;42;52;2;3;48;20;29;33;45;17;9;40;30;32;15;50;39;55;31;46;60;12;53;61;6;47;22;24;25;35;49;58;16;18;19;5;10;36;23;26;43;28
44;59;1;34;64;7;57;8;56;54;51;41;4;13;62;27;14;63;11;38;21;37;42;52;2;3;48;20;29;33;45;17;9;40;30;32;15;50;39;55;31;46;60;12;53;61;6;47;22;24;25;35;49;58;16;18;19;5;10;36;23;26;43;28;4;254
4;254;44;59;1;34;64;7;57;8;56;54;51;41;4;13;62;27;14;63;11;38;21;37;42;52;2;3;48;20;29;33;45;17;9;40;30;32;15;50;39;55;31;46;60;12;53;61;6;47;22;24;25;35;49;58;16;18;19;5;10;36;23;26;43;28
44;59;1;34;64;7;57;8;56;54;51;41;4;13;62;27;14;63;11;38;21;37;42;52;2;3;48;20;29;32;45;17;9;40;30;33;15;50;39;55;31;46;60;12;53;61;6;47;22;24;25;35;49;58;16;18;19;5;10;36;23;26;43;28;4;258
4;258;44;59;1;34;64;7;57;8;56;54;51;41;4;13;62;27;14;63;11;38;21;37;42;52;2;3;48;20;29;32;45;17;9;40;30;33;15;50;39;55;31;46;60;12;53;61;6;47;22;24;25;35;49;58;16;18;19;5;10;36;23;26;43;28
44;59;1;34;64;7;57;8;56;54;51;41;4;13;62;27;14;63;11;38;21;37;42;52;2;3;48;20;29;32;45;17;9;40;30;33;15;50;39;55;31;46;60;12;53;61;6;47;22;24;25;58;49;35;16;18;19;5;10;36;23;26;43;28;4;258
4;258;44;59;1;34;64;7;57;8;56;54;51;41;4;13;62;27;14;63;11;38;21;37;42;52;2;3;48;20;29;32;45;17;9;40;30;33;15;50;39;55;31;46;60;12;53;61;6;47;22;24;25;58;49;35;16;18;19;5;10;36;23;26;43;28
44;59;1;34;64;7;57;8;56;54;51;41;4;13;62;27;14;63;11;38;21;37;42;52;2;3;48;20;29;32;45;58;9;40;30;33;15;50;39;55;31;46;60;12;53;61;6;47;22;24;25;17;49;35;16;18;19;5;10;36;23;26;43;28;4;260
4;260;44;59;1;34;64;7;57;8;56;54;51;41;4;13;62;27;14;63;11;38;21;37;42;52;2;3;48;20;29;32;45;58;9;40;30;33;15;50;39;55;31;46;60;12;53;61;6;47;22;24;25;17;49;35;16;18;19;5;10;36;23;26;43;28
44;59;1;34;58;7;57;8;56;54;51;41;4;13;62;27;14;63;11;38;21;37;42;52;2;3;48;20;29;32;45;64;9;40;30;33;15;50;39;55;31;46;60;12;53;61;6;47;22;24;25;17;49;35;16;18;19;5;10;36;23;26;43;28;4;260
4;260;44;59;1;34;58;7;57;8;56;54;51;41;4;13;62;27;14;63;11;38;21;37;42;52;2;3;48;20;29;32;45;64;9;40;30;33;15;50;39;55;31;46;60;12;53;61;6;47;22;24;25;17;49;35;16;18;19;5;10;36;23;26;43;28
44;3;1;34;58;7;57;8;56;54;51;41;4;13;62;27;14;63;11;38;21;37;42;52;2;59;48;20;29;32;45;64;9;40;30;33;15;50;39;55;31;46;60;12;53;61;6;47;22;24;25;17;49;35;16;18;19;5;10;36;23;26;43;28;4;260
4;260;44;3;1;34;58;7;57;8;56;54;51;41;4;13;62;27;14;63;11;38;21;37;42;52;2;59;48;20;29;32;45;64;9;40;30;33;15;50;39;55;31;46;60;12;53;61;6;47;22;24;25;17;49;35;16;18;19;5;10;36;23;26;43;28
44;3;1;34;58;7;57;8;56;54;51;41;4;13;62;27;14;63;11;38;21;37;42;52;2;59;48;20;29;32;45;64;9;40;30;33;15;50;39;55;31;46;60;12;53;61;6;47;22;24;25;17;49;35;16;18;19;5;36;10;23;26;43;28;4;260
4;260;44;3;1;34;58;7;57;8;56;54;51;41;4;13;62;27;14;63;11;38;21;37;42;52;2;59;48;20;29;32;45;64;9;40;30;33;15;50;39;55;31;46;60;12;53;61;6;47;22;24;25;17;49;35;16;18;19;5;36;10;23;26;43;28
44;3;1;34;58;19;57;8;56;54;51;41;4;13;62;27;14;63;11;38;21;37;42;52;2;59;48;20;29;32;45;64;9;40;30;33;15;50;39;55;31;46;60;12;53;61;6;47;22;24;25;17;49;35;16;18;7;5;36;10;23;26;43;28;4;272
4;272;44;3;1;34;58;19;57;8;56;54;51;41;4;13;62;27;14;63;11;38;21;37;42;52;2;59;48;20;29;32;45;64;9;40;30;33;15;50;39;55;31;46;60;12;53;61;6;47;22;24;25;17;49;35;16;18;7;5;36;10;23;26;43;28
44;3;1;34;58;19;57;8;56;54;51;41;4;13;62;27;14;63;11;38;21;37;42;52;31;59;48;20;29;32;45;64;9;40;30;33;15;50;39;55;2;46;60;12;53;61;6;47;22;24;25;17;49;35;16;18;7;5;36;10;23;26;43;28;4;272
4;272;44;3;1;34;58;19;57;8;56;54;51;41;4;13;62;27;14;63;11;38;21;37;42;52;31;59;48;20;29;32;45;64;9;40;30;33;15;50;39;55;2;46;60;12;53;61;6;47;22;24;25;17;49;35;16;18;7;5;36;10;23;26;43;28
44;3;1;34;58;19;57;8;56;54;51;41;4;13;62;27;47;63;11;38;21;37;42;52;31;59;48;20;29;32;45;64;9;40;30;33;15;50;39;55;2;46;60;12;53;61;6;14;22;24;25;17;49;35;16;18;7;5;36;10;23;26;43;28;4;268
5;268;44;3;1;34;58;19;57;8;56;54;51;41;4;13;62;27;47;63;11;38;21;37;42;52;31;59;48;20;29;32;45;64;9;40;30;33;15;50;39;55;2;46;60;12;53;61;6;14;22;24;25;17;49;35;16;18;7;5;36;10;23;26;43;28
44;3;1;34;58;19;57;8;56;54;51;41;64;13;62;27;47;63;11;38;21;37;42;52;31;59;48;20;29;32;45;4;9;40;30;33;15;50;39;55;2;46;60;12;53;61;6;14;22;24;25;17;49;35;16;18;7;5;36;10;23;26;43;28;5;264
5;264;44;3;1;34;58;19;57;8;56;54;51;41;64;13;62;27;47;63;11;38;21;37;42;52;31;59;48;20;29;32;45;4;9;40;30;33;15;50;39;55;2;46;60;12;53;61;6;14;22;24;25;17;49;35;16;18;7;5;36;10;23;26;43;28
44;3;1;16;58;19;57;8;56;54;51;41;64;13;62;27;47;63;11;38;21;37;42;52;31;59;48;20;29;32;45;4;9;40;30;33;15;50;39;55;2;46;60;12;53;61;6;14;22;24;25;17;49;35;34;18;7;5;36;10;23;26;43;28;5;272
5;272;44;3;1;16;58;19;57;8;56;54;51;41;64;13;62;27;47;63;11;38;21;37;42;52;31;59;48;20;29;32;45;4;9;40;30;33;15;50;39;55;2;46;60;12;53;61;6;14;22;24;25;17;49;35;34;18;7;5;36;10;23;26;43;28
47;3;1;16;58;19;57;8;56;54;51;41;64;13;62;27;44;63;11;38;21;37;42;52;31;59;48;20;29;32;45;4;9;40;30;33;15;50;39;55;2;46;60;12;53;61;6;14;22;24;25;17;49;35;34;18;7;5;36;10;23;26;43;28;5;280
5;280;47;3;1;16;58;19;57;8;56;54;51;41;64;13;62;27;44;63;11;38;21;37;42;52;31;59;48;20;29;32;45;4;9;40;30;33;15;50;39;55;2;46;60;12;53;61;6;14;22;24;25;17;49;35;34;18;7;5;36;10;23;26;43;28
47;3;1;16;58;19;57;8;56;54;51;41;64;13;62;27;44;63;11;38;21;37;42;52;31;59;5;20;29;32;45;4;9;40;30;33;15;50;39;55;2;46;60;12;53;61;6;14;22;24;25;17;49;35;34;18;7;48;36;10;23;26;43;28;5;280
5;280;47;3;1;16;58;19;57;8;56;54;51;41;64;13;62;27;44;63;11;38;21;37;42;52;31;59;5;20;29;32;45;4;9;40;30;33;15;50;39;55;2;46;60;12;53;61;6;14;22;24;25;17;49;35;34;18;7;48;36;10;23;26;43;28
47;3;1;16;58;19;57;8;56;54;51;41;64;13;62;27;44;63;11;38;21;37;42;52;31;59;55;20;29;32;45;4;9;40;30;33;15;50;39;5;2;46;60;12;53;61;6;14;22;24;25;17;49;35;34;18;7;48;36;10;23;26;43;28;5;276
5;276;47;3;1;16;58;19;57;8;56;54;51;41;64;13;62;27;44;63;11;38;21;37;42;52;31;59;55;20;29;32;45;4;9;40;30;33;15;50;39;5;2;46;60;12;53;61;6;14;22;24;25;17;49;35;34;18;7;48;36;10;23;26;43;28
47;3;1;16;58;19;57;8;56;54;51;33;64;13;62;27;44;63;11;38;21;37;42;52;31;59;55;20;29;32;45;4;9;40;30;41;15;50;39;5;2;46;60;12;53;61;6;14;22;24;25;17;49;35;34;18;7;48;36;10;23;26;43;28;5;276
5;276;47;3;1;16;58;19;57;8;56;54;51;33;64;13;62;27;44;63;11;38;21;37;42;52;31;59;55;20;29;32;45;4;9;40;30;41;15;50;39;5;2;46;60;12;53;61;6;14;22;24;25;17;49;35;34;18;7;48;36;10;23;26;43;28
47;3;1;16;58;19;57;8;56;54;51;33;64;13;62;27;44;63;11;38;21;37;42;52;31;59;55;20;29;32;45;4;9;40;30;41;15;10;39;5;2;46;60;12;53;61;6;14;22;24;25;17;49;35;34;18;7;48;36;50;23;26;43;28;5;276
5;276;47;3;1;16;58;19;57;8;56;54;51;33;64;13;62;27;44;63;11;38;21;37;42;52;31;59;55;20;29;32;45;4;9;40;30;41;15;10;39;5;2;46;60;12;53;61;6;14;22;24;25;17;49;35;34;18;7;48;36;50;23;26;43;28
47;3;1;16;58;19;57;8;56;54;51;33;64;13;62;27;44;63;11;38;21;37;42;52;31;59;55;20;29;32;45;4;9;40;30;41;15;10;39;5;2;46;60;12;53;61;48;14;22;24;25;17;49;35;34;18;7;6;36;50;23;26;43;28;5;276
5;276;47;3;1;16;58;19;57;8;56;54;51;33;64;13;62;27;44;63;11;38;21;37;42;52;31;59;55;20;29;32;45;4;9;40;30;41;15;10;39;5;2;46;60;12;53;61;48;14;22;24;25;17;49;35;34;18;7;6;36;50;23;26;43;28
47;3;1;16;58;51;57;8;56;54;19;33;64;13;62;27;44;63;11;38;21;37;42;52;31;59;55;20;29;32;45;4;9;40;30;41;15;10;39;5;2;46;60;12;53;61;48;14;22;24;25;17;49;35;34;18;7;6;36;50;23;26;43;28;5;276
5;276;47;3;1;16;58;51;57;8;56;54;19;33;64;13;62;27;44;63;11;38;21;37;42;52;31;59;55;20;29;32;45;4;9;40;30;41;15;10;39;5;2;46;60;12;53;61;48;14;22;24;25;17;49;35;34;18;7;6;36;50;23;26;43;28
47;3;1;16;58;51;57;8;56;54;19;33;64;13;62;27;44;63;11;38;21;37;42;52;31;59;60;20;29;32;45;4;9;40;30;41;15;10;39;5;2;46;55;12;53;61;48;14;22;24;25;17;49;35;34;18;7;6;36;50;23;26;43;28;5;296
5;296;47;3;1;16;58;51;57;8;56;54;19;33;64;13;62;27;44;63;11;38;21;37;42;52;31;59;60;20;29;32;45;4;9;40;30;41;15;10;39;5;2;46;55;12;53;61;48;14;22;24;25;17;49;35;34;18;7;6;36;50;23;26;43;28
47;3;1;16;58;51;57;60;56;54;19;33;64;13;62;27;44;63;11;38;21;37;42;52;31;59;8;20;29;32;45;4;9;40;30;41;15;10;39;5;2;46;55;12;53;61;48;14;22;24;25;17;49;35;34;18;7;6;36;50;23;26;43;28;5;272
5;272;47;3;1;16;58;51;57;60;56;54;19;33;64;13;62;27;44;63;11;38;21;37;42;52;31;59;8;20;29;32;45;4;9;40;30;41;15;10;39;5;2;46;55;12;53;61;48;14;22;24;25;17;49;35;34;18;7;6;36;50;23;26;43;28
47;3;1;16;10;51;57;60;56;54;19;33;64;13;62;27;44;63;11;38;21;37;42;52;31;59;8;20;29;32;45;4;9;40;30;41;15;58;39;5;2;46;55;12;53;61;48;14;22;24;25;17;49;35;34;18;7;6;36;50;23;26;43;28;5;272
5;272;47;3;1;16;10;51;57;60;56;54;19;33;64;13;62;27;44;63;11;38;21;37;42;52;31;59;8;20;29;32;45;4;9;40;30;41;15;58;39;5;2;46;55;12;53;61;48;14;22;24;25;17;49;35;34;18;7;6;36;50;23;26;43;28
47;3;1;16;10;29;57;60;56;54;19;33;64;13;62;27;44;63;11;38;21;37;42;52;31;59;8;20;51;32;45;4;9;40;30;41;15;58;39;5;2;46;55;12;53;61;48;14;22;24;25;17;49;35;34;18;7;6;36;50;23;26;43;28;5;264
5;264;47;3;1;16;10;29;57;60;56;54;19;33;64;13;62;27;44;63;11;38;21;37;42;52;31;59;8;20;51;32;45;4;9;40;30;41;15;58;39;5;2;46;55;12;53;61;48;14;22;24;25;17;49;35;34;18;7;6;36;50;23;26;43;28
47;3;1;16;10;29;57;60;56;54;19;33;64;13;62;27;44;63;11;38;21;37;42;52;31;59;8;20;51;32;45;4;28;40;30;41;15;58;39;5;2;46;55;12;53;61;48;14;22;24;25;17;49;35;34;18;7;6;36;50;23;26;43;9;5;262
5;262;47;3;1;16;10;29;57;60;56;54;19;33;64;13;62;27;44;63;11;38;21;37;42;52;31;59;8;20;51;32;45;4;28;40;30;41;15;58;39;5;2;46;55;12;53;61;48;14;22;24;25;17;49;35;34;18;7;6;36;50;23;26;43;9
47;3;1;16;10;29;57;60;56;54;19;33;64;13;62;27;44;63;11;38;21;37;42;52;31;59;8;20;51;32;45;4;28;40;50;41;15;58;39;5;2;46;55;12;53;61;48;14;22;24;25;17;49;35;34;18;7;6;36;30;23;26;43;9;5;264
5;264;47;3;1;16;10;29;57;60;56;54;19;33;64;13;62;27;44;63;11;38;21;37;42;52;31;59;8;20;51;32;45;4;28;40;50;41;15;58;39;5;2;46;55;12;53;61;48;14;22;24;25;17;49;35;34;18;7;6;36;30;23;26;43;9
47;3;1;16;10;29;57;60;56;54;19;33;64;13;62;27;44;63;11;38;21;37;42;52;31;59;8;20;51;32;45;4;28;40;35;41;15;58;39;5;2;46;55;12;53;61;48;14;22;24;25;17;49;50;34;18;7;6;36;30;23;26;43;9;5;266
5;266;47;3;1;16;10;29;57;60;56;54;19;33;64;13;62;27;44;63;11;38;21;37;42;52;31;59;8;20;51;32;45;4;28;40;35;41;15;58;39;5;2;46;55;12;53;61;48;14;22;24;25;17;49;50;34;18;7;6;36;30;23;26;43;9
47;3;1;16;10;29;57;60;56;54;19;33;64;13;62;27;44;63;11;38;21;37;5;52;31;59;8;20;51;32;45;4;28;40;35;41;15;58;39;42;2;46;55;12;53;61;48;14;22;24;25;17;49;50;34;18;7;6;36;30;23;26;43;9;5;266
5;266;47;3;1;16;10;29;57;60;56;54;19;33;64;13;62;27;44;63;11;38;21;37;5;52;31;59;8;20;51;32;45;4;28;40;35;41;15;58;39;42;2;46;55;12;53;61;48;14;22;24;25;17;49;50;34;18;7;6;36;30;23;26;43;9
47;3;1;16;10;29;57;60;56;54;19;33;64;13;62;27;44;63;11;38;21;37;5;52;31;59;49;20;51;32;45;4;28;40;35;41;15;58;39;42;2;46;55;12;53;61;48;14;22;24;25;17;8;50;34;18;7;6;36;30;23;26;43;9;5;274
5;274;47;3;1;16;10;29;57;60;56;54;19;33;64;13;62;27;44;63;11;38;21;37;5;52;31;59;49;20;51;32;45;4;28;40;35;41;15;58;39;42;2;46;55;12;53;61;48;14;22;24;25;17;8;50;34;18;7;6;36;30;23;26;43;9
47;3;1;16;10;29;57;60;56;54;19;33;64;13;62;27;44;63;11;38;21;37;5;52;31;59;49;23;51;32;45;4;28;40;35;41;15;58;39;42;2;46;55;12;53;61;48;14;22;24;25;17;8;50;34;18;7;6;36;30;20;26;43;9;5;278
5;278;47;3;1;16;10;29;57;60;56;54;19;33;64;13;62;27;44;63;11;38;21;37;5;52;31;59;49;23;51;32;45;4;28;40;35;41;15;58;39;42;2;46;55;12;53;61;48;14;22;24;25;17;8;50;34;18;7;6;36;30;20;26;43;9
47;3;1;16;10;29;57;60;56;54;19;33;64;13;62;27;44;63;11;38;21;37;5;52;31;59;49;23;51;36;45;4;28;40;35;41;15;58;39;42;2;46;55;12;53;61;48;14;22;24;25;17;8;50;34;18;7;6;32;30;20;26;43;9;5;278
6;278;47;3;1;16;10;29;57;60;56;54;19;33;64;13;62;27;44;63;11;38;21;37;5;52;31;59;49;23;51;36;45;4;28;40;35;41;15;58;39;42;2;46;55;12;53;61;48;14;22;24;25;17;8;50;34;18;7;6;32;30;20;26;43;9
47;3;1;16;10;29;57;60;56;54;19;33;64;13;62;27;44;63;11;38;21;37;5;52;31;59;49;23;51;36;45;4;28;40;35;41;7;58;39;42;2;46;55;12;53;61;48;14;22;24;25;17;8;50;34;18;15;6;32;30;20;26;43;9;6;290
6;290;47;3;1;16;10;29;57;60;56;54;19;33;64;13;62;27;44;63;11;38;21;37;5;52;31;59;49;23;51;36;45;4;28;40;35;41;7;58;39;42;2;46;55;12;53;61;48;14;22;24;25;17;8;50;34;18;15;6;32;30;20;26;43;9
47;3;1;16;10;29;57;60;56;54;19;33;64;13;62;27;44;63;11;38;21;37;5;52;31;59;49;23;51;36;34;4;28;40;35;41;7;58;39;42;2;46;55;12;53;61;48;14;22;24;25;17;8;50;45;18;15;6;32;30;20;26;43;9;6;290
6;290;47;3;1;16;10;29;57;60;56;54;19;33;64;13;62;27;44;63;11;38;21;37;5;52;31;59;49;23;51;36;34;4;28;40;35;41;7;58;39;42;2;46;55;12;53;61;48;14;22;24;25;17;8;50;45;18;15;6;32;30;20;26;43;9
47;3;1;16;10;29;57;60;56;54;19;33;64;13;62;27;44;63;11;38;21;37;5;9;31;59;49;23;51;36;34;4;28;40;35;41;7;58;39;42;2;46;55;12;53;61;48;14;22;24;25;17;8;50;45;18;15;6;32;30;20;26;43;52;6;290
