"X1";"X282";"X35";"X5";"X10";"X20";"X52";"X57";"X25";"X59";"X41";"X53";"X22";"X34";"X30";"X40";"X49";"X50";"X9";"X3";"X33";"X23";"X12";"X58";"X37";"X7";"X27";"X51";"X47";"X61";"X60";"X1.1";"X38";"X31";"X16";"X62";"X32";"X48";"X8";"X21";"X2";"X24";"X54";"X43";"X45";"X36";"X39";"X55";"X46";"X64";"X13";"X26";"X6";"X17";"X44";"X4";"X11";"X14";"X15";"X19";"X42";"X56";"X18";"X63";"X29";"X28"
3;270;48;5;20;10;40;59;35;57;34;15;31;30;18;56;29;27;22;49;44;36;12;7;64;45;14;11;38;61;37;1;47;28;2;50;3;60;54;21;16;39;25;13;42;58;24;55;46;33;43;26;63;62;6;51;53;17;4;19;41;9;23;8;32;52
48;5;20;10;40;59;35;57;34;15;31;30;18;56;29;27;22;49;44;36;12;7;64;45;14;11;38;61;37;1;47;28;2;50;3;60;54;21;16;39;41;13;42;58;24;55;46;33;43;26;63;62;6;51;53;17;4;19;25;9;23;8;32;52;3;270
3;270;48;5;20;10;40;59;35;57;34;15;31;30;18;56;29;27;22;49;44;36;12;7;64;45;14;11;38;61;37;1;47;28;2;50;3;60;54;21;16;39;41;13;42;58;24;55;46;33;43;26;63;62;6;51;53;17;4;19;25;9;23;8;32;52
48;5;20;10;40;59;35;57;34;15;31;30;18;56;29;33;22;49;44;36;12;7;64;45;14;11;38;61;37;1;47;28;2;50;3;60;54;21;16;39;41;13;42;58;24;55;46;27;43;26;63;62;6;51;53;17;4;19;25;9;23;8;32;52;3;270
3;270;48;5;20;10;40;59;35;57;34;15;31;30;18;56;29;33;22;49;44;36;12;7;64;45;14;11;38;61;37;1;47;28;2;50;3;60;54;21;16;39;41;13;42;58;24;55;46;27;43;26;63;62;6;51;53;17;4;19;25;9;23;8;32;52
48;5;20;10;40;59;35;57;34;15;31;30;18;56;29;33;22;49;32;36;12;7;64;45;14;11;38;61;37;1;47;28;2;50;3;60;54;21;16;39;41;13;42;58;24;55;46;27;43;26;63;62;6;51;53;17;4;19;25;9;23;8;44;52;3;250
3;250;48;5;20;10;40;59;35;57;34;15;31;30;18;56;29;33;22;49;32;36;12;7;64;45;14;11;38;61;37;1;47;28;2;50;3;60;54;21;16;39;41;13;42;58;24;55;46;27;43;26;63;62;6;51;53;17;4;19;25;9;23;8;44;52
48;5;20;10;40;59;35;57;34;15;31;30;18;56;29;33;22;49;32;36;12;7;64;55;14;11;38;61;37;1;47;28;2;50;3;60;54;21;16;39;41;13;42;58;24;45;46;27;43;26;63;62;6;51;53;17;4;19;25;9;23;8;44;52;3;258
3;258;48;5;20;10;40;59;35;57;34;15;31;30;18;56;29;33;22;49;32;36;12;7;64;55;14;11;38;61;37;1;47;28;2;50;3;60;54;21;16;39;41;13;42;58;24;45;46;27;43;26;63;62;6;51;53;17;4;19;25;9;23;8;44;52
48;5;20;10;40;59;35;57;34;58;31;30;18;56;29;33;22;49;32;36;12;7;64;55;14;11;38;61;37;1;47;28;2;50;3;60;54;21;16;39;41;13;42;15;24;45;46;27;43;26;63;62;6;51;53;17;4;19;25;9;23;8;44;52;3;254
3;254;48;5;20;10;40;59;35;57;34;58;31;30;18;56;29;33;22;49;32;36;12;7;64;55;14;11;38;61;37;1;47;28;2;50;3;60;54;21;16;39;41;13;42;15;24;45;46;27;43;26;63;62;6;51;53;17;4;19;25;9;23;8;44;52
48;5;20;10;42;59;35;57;34;58;31;30;18;56;29;33;22;49;32;36;12;7;64;55;14;11;38;61;37;1;47;28;2;50;3;60;54;21;16;39;41;13;40;15;24;45;46;27;43;26;63;62;6;51;53;17;4;19;25;9;23;8;44;52;3;254
3;254;48;5;20;10;42;59;35;57;34;58;31;30;18;56;29;33;22;49;32;36;12;7;64;55;14;11;38;61;37;1;47;28;2;50;3;60;54;21;16;39;41;13;40;15;24;45;46;27;43;26;63;62;6;51;53;17;4;19;25;9;23;8;44;52
48;5;20;10;42;59;35;57;34;58;31;30;18;56;29;33;22;49;32;36;12;7;64;14;55;11;38;61;37;1;47;28;2;50;3;60;54;21;16;39;41;13;40;15;24;45;46;27;43;26;63;62;6;51;53;17;4;19;25;9;23;8;44;52;3;254
3;254;48;5;20;10;42;59;35;57;34;58;31;30;18;56;29;33;22;49;32;36;12;7;64;14;55;11;38;61;37;1;47;28;2;50;3;60;54;21;16;39;41;13;40;15;24;45;46;27;43;26;63;62;6;51;53;17;4;19;25;9;23;8;44;52
48;5;20;10;42;59;35;57;34;58;31;30;18;56;29;33;22;49;32;36;12;7;64;14;55;11;38;25;37;1;47;28;2;50;3;60;54;21;16;39;41;13;40;15;24;45;46;27;43;26;63;62;6;51;53;17;4;19;61;9;23;8;44;52;3;246
3;246;48;5;20;10;42;59;35;57;34;58;31;30;18;56;29;33;22;49;32;36;12;7;64;14;55;11;38;25;37;1;47;28;2;50;3;60;54;21;16;39;41;13;40;15;24;45;46;27;43;26;63;62;6;51;53;17;4;19;61;9;23;8;44;52
48;5;20;10;42;59;35;57;34;58;31;30;39;56;29;33;22;49;32;36;12;7;64;14;55;11;38;25;37;1;47;28;2;50;3;60;54;21;16;18;41;13;40;15;24;45;46;27;43;26;63;62;6;51;53;17;4;19;61;9;23;8;44;52;3;246
4;246;48;5;20;10;42;59;35;57;34;58;31;30;39;56;29;33;22;49;32;36;12;7;64;14;55;11;38;25;37;1;47;28;2;50;3;60;54;21;16;18;41;13;40;15;24;45;46;27;43;26;63;62;6;51;53;17;4;19;61;9;23;8;44;52
48;5;20;10;42;46;35;57;34;58;31;30;39;56;29;33;22;49;32;36;12;7;64;14;55;11;38;25;37;1;47;28;2;50;3;60;54;21;16;18;41;13;40;15;24;45;59;27;43;26;63;62;6;51;53;17;4;19;61;9;23;8;44;52;4;242
4;242;48;5;20;10;42;46;35;57;34;58;31;30;39;56;29;33;22;49;32;36;12;7;64;14;55;11;38;25;37;1;47;28;2;50;3;60;54;21;16;18;41;13;40;15;24;45;59;27;43;26;63;62;6;51;53;17;4;19;61;9;23;8;44;52
48;5;20;10;42;46;35;11;34;58;31;30;39;56;29;33;22;49;32;36;12;7;64;14;55;57;38;25;37;1;47;28;2;50;3;60;54;21;16;18;41;13;40;15;24;45;59;27;43;26;63;62;6;51;53;17;4;19;61;9;23;8;44;52;4;254
4;254;48;5;20;10;42;46;35;11;34;58;31;30;39;56;29;33;22;49;32;36;12;7;64;14;55;57;38;25;37;1;47;28;2;50;3;60;54;21;16;18;41;13;40;15;24;45;59;27;43;26;63;62;6;51;53;17;4;19;61;9;23;8;44;52
48;5;20;10;42;46;35;11;34;58;31;30;39;56;29;33;22;49;32;36;12;7;64;14;55;57;38;25;37;1;47;28;2;50;3;60;54;21;27;18;41;13;40;15;24;45;59;16;43;26;63;62;6;51;53;17;4;19;61;9;23;8;44;52;4;272
4;272;48;5;20;10;42;46;35;11;34;58;31;30;39;56;29;33;22;49;32;36;12;7;64;14;55;57;38;25;37;1;47;28;2;50;3;60;54;21;27;18;41;13;40;15;24;45;59;16;43;26;63;62;6;51;53;17;4;19;61;9;23;8;44;52
48;5;20;10;42;46;35;11;34;58;31;30;39;56;29;33;22;49;32;36;12;7;64;14;55;57;38;25;4;1;47;28;2;50;3;60;54;21;27;18;41;13;40;15;24;45;59;16;43;26;63;62;6;51;53;17;37;19;61;9;23;8;44;52;4;272
4;272;48;5;20;10;42;46;35;11;34;58;31;30;39;56;29;33;22;49;32;36;12;7;64;14;55;57;38;25;4;1;47;28;2;50;3;60;54;21;27;18;41;13;40;15;24;45;59;16;43;26;63;62;6;51;53;17;37;19;61;9;23;8;44;52
48;5;20;10;42;46;35;11;34;58;31;30;39;56;29;33;22;49;32;36;12;7;64;14;55;57;38;25;4;1;47;44;2;50;3;60;54;21;27;18;41;13;40;15;24;45;59;16;43;26;63;62;6;51;53;17;37;19;61;9;23;8;28;52;4;276
4;276;48;5;20;10;42;46;35;11;34;58;31;30;39;56;29;33;22;49;32;36;12;7;64;14;55;57;38;25;4;1;47;44;2;50;3;60;54;21;27;18;41;13;40;15;24;45;59;16;43;26;63;62;6;51;53;17;37;19;61;9;23;8;28;52
48;5;20;10;42;46;35;11;34;58;31;30;39;56;29;33;22;49;32;36;12;7;64;23;55;57;38;25;4;1;47;44;2;50;3;60;54;21;27;18;41;13;40;15;24;45;59;16;43;26;63;62;6;51;53;17;37;19;61;9;14;8;28;52;4;276
4;276;48;5;20;10;42;46;35;11;34;58;31;30;39;56;29;33;22;49;32;36;12;7;64;23;55;57;38;25;4;1;47;44;2;50;3;60;54;21;27;18;41;13;40;15;24;45;59;16;43;26;63;62;6;51;53;17;37;19;61;9;14;8;28;52
48;5;20;10;42;46;35;11;34;58;31;30;39;56;29;33;22;49;32;36;12;7;64;23;55;57;38;25;4;1;47;44;2;50;3;60;54;21;27;18;41;13;40;15;24;45;59;16;43;26;63;62;6;51;53;17;37;9;61;19;14;8;28;52;4;276
4;276;48;5;20;10;42;46;35;11;34;58;31;30;39;56;29;33;22;49;32;36;12;7;64;23;55;57;38;25;4;1;47;44;2;50;3;60;54;21;27;18;41;13;40;15;24;45;59;16;43;26;63;62;6;51;53;17;37;9;61;19;14;8;28;52
48;5;20;10;42;46;35;11;34;58;31;30;39;56;29;33;22;49;6;36;12;7;64;23;55;57;38;25;4;1;47;44;2;50;3;60;54;21;27;18;41;13;40;15;24;45;59;16;43;26;63;62;32;51;53;17;37;9;61;19;14;8;28;52;4;284
4;284;48;5;20;10;42;46;35;11;34;58;31;30;39;56;29;33;22;49;6;36;12;7;64;23;55;57;38;25;4;1;47;44;2;50;3;60;54;21;27;18;41;13;40;15;24;45;59;16;43;26;63;62;32;51;53;17;37;9;61;19;14;8;28;52
48;5;20;10;42;46;35;11;34;58;31;30;39;56;61;33;22;49;6;36;12;7;64;23;55;57;38;25;4;1;47;44;2;50;3;60;54;21;27;18;41;13;40;15;24;45;59;16;43;26;63;62;32;51;53;17;37;9;29;19;14;8;28;52;4;282
4;282;48;5;20;10;42;46;35;11;34;58;31;30;39;56;61;33;22;49;6;36;12;7;64;23;55;57;38;25;4;1;47;44;2;50;3;60;54;21;27;18;41;13;40;15;24;45;59;16;43;26;63;62;32;51;53;17;37;9;29;19;14;8;28;52
48;5;20;10;42;46;35;49;34;58;31;30;39;56;61;33;22;11;6;36;12;7;64;23;55;57;38;25;4;1;47;44;2;50;3;60;54;21;27;18;41;13;40;15;24;45;59;16;43;26;63;62;32;51;53;17;37;9;29;19;14;8;28;52;4;270
4;270;48;5;20;10;42;46;35;49;34;58;31;30;39;56;61;33;22;11;6;36;12;7;64;23;55;57;38;25;4;1;47;44;2;50;3;60;54;21;27;18;41;13;40;15;24;45;59;16;43;26;63;62;32;51;53;17;37;9;29;19;14;8;28;52
48;5;20;10;42;46;35;49;34;58;31;30;39;56;61;33;22;11;6;36;12;7;55;23;64;57;38;25;4;1;47;44;2;50;3;60;54;21;27;18;41;13;40;15;24;45;59;16;43;26;63;62;32;51;53;17;37;9;29;19;14;8;28;52;4;270
4;270;48;5;20;10;42;46;35;49;34;58;31;30;39;56;61;33;22;11;6;36;12;7;55;23;64;57;38;25;4;1;47;44;2;50;3;60;54;21;27;18;41;13;40;15;24;45;59;16;43;26;63;62;32;51;53;17;37;9;29;19;14;8;28;52
48;5;20;10;17;46;35;49;34;58;31;30;39;56;61;33;22;11;6;36;12;7;55;23;64;57;38;25;4;1;47;44;2;50;3;60;54;21;27;18;41;13;40;15;24;45;59;16;43;26;63;62;32;51;53;42;37;9;29;19;14;8;28;52;4;270
4;270;48;5;20;10;17;46;35;49;34;58;31;30;39;56;61;33;22;11;6;36;12;7;55;23;64;57;38;25;4;1;47;44;2;50;3;60;54;21;27;18;41;13;40;15;24;45;59;16;43;26;63;62;32;51;53;42;37;9;29;19;14;8;28;52
48;5;20;10;17;46;35;49;34;58;31;30;39;56;61;33;13;11;6;36;12;7;55;23;64;57;38;25;4;1;47;44;2;50;3;60;54;21;27;18;41;22;40;15;24;45;59;16;43;26;63;62;32;51;53;42;37;9;29;19;14;8;28;52;4;270
4;270;48;5;20;10;17;46;35;49;34;58;31;30;39;56;61;33;13;11;6;36;12;7;55;23;64;57;38;25;4;1;47;44;2;50;3;60;54;21;27;18;41;22;40;15;24;45;59;16;43;26;63;62;32;51;53;42;37;9;29;19;14;8;28;52
48;5;20;10;17;46;35;49;34;58;31;30;39;7;61;33;13;11;6;36;12;56;55;23;64;57;38;25;4;1;47;44;2;50;3;60;54;21;27;18;41;22;40;15;24;45;59;16;43;26;63;62;32;51;53;42;37;9;29;19;14;8;28;52;4;272
4;272;48;5;20;10;17;46;35;49;34;58;31;30;39;7;61;33;13;11;6;36;12;56;55;23;64;57;38;25;4;1;47;44;2;50;3;60;54;21;27;18;41;22;40;15;24;45;59;16;43;26;63;62;32;51;53;42;37;9;29;19;14;8;28;52
48;5;20;10;17;46;35;49;33;58;31;30;39;7;61;34;13;11;6;36;12;56;55;23;64;57;38;25;4;1;47;44;2;50;3;60;54;21;27;18;41;22;40;15;24;45;59;16;43;26;63;62;32;51;53;42;37;9;29;19;14;8;28;52;4;272
4;272;48;5;20;10;17;46;35;49;33;58;31;30;39;7;61;34;13;11;6;36;12;56;55;23;64;57;38;25;4;1;47;44;2;50;3;60;54;21;27;18;41;22;40;15;24;45;59;16;43;26;63;62;32;51;53;42;37;9;29;19;14;8;28;52
48;5;20;10;17;46;35;49;33;58;31;30;39;7;61;34;13;11;6;36;12;56;55;23;64;57;38;25;4;1;47;44;2;50;3;60;54;21;27;18;41;9;40;15;24;45;59;16;43;26;63;62;32;51;53;42;37;22;29;19;14;8;28;52;4;272
4;272;48;5;20;10;17;46;35;49;33;58;31;30;39;7;61;34;13;11;6;36;12;56;55;23;64;57;38;25;4;1;47;44;2;50;3;60;54;21;27;18;41;9;40;15;24;45;59;16;43;26;63;62;32;51;53;42;37;22;29;19;14;8;28;52
48;5;20;10;17;46;35;49;33;58;31;30;39;7;61;34;13;11;6;36;12;56;55;23;64;38;57;25;4;1;47;44;2;50;3;60;54;21;27;18;41;9;40;15;24;45;59;16;43;26;63;62;32;51;53;42;37;22;29;19;14;8;28;52;4;252
4;252;48;5;20;10;17;46;35;49;33;58;31;30;39;7;61;34;13;11;6;36;12;56;55;23;64;38;57;25;4;1;47;44;2;50;3;60;54;21;27;18;41;9;40;15;24;45;59;16;43;26;63;62;32;51;53;42;37;22;29;19;14;8;28;52
48;5;20;10;17;46;35;49;33;58;31;30;39;7;61;34;13;11;6;36;12;56;55;23;64;38;57;25;4;1;47;44;2;50;3;60;54;21;27;18;41;9;40;15;24;45;59;16;43;26;42;62;32;51;53;63;37;22;29;19;14;8;28;52;4;252
4;252;48;5;20;10;17;46;35;49;33;58;31;30;39;7;61;34;13;11;6;36;12;56;55;23;64;38;57;25;4;1;47;44;2;50;3;60;54;21;27;18;41;9;40;15;24;45;59;16;43;26;42;62;32;51;53;63;37;22;29;19;14;8;28;52
48;5;20;10;17;43;35;49;33;58;31;30;39;7;61;34;13;11;6;36;12;56;55;23;64;38;57;25;4;1;47;44;2;50;3;60;54;21;27;18;41;9;40;15;24;45;59;16;46;26;42;62;32;51;53;63;37;22;29;19;14;8;28;52;4;264
4;264;48;5;20;10;17;43;35;49;33;58;31;30;39;7;61;34;13;11;6;36;12;56;55;23;64;38;57;25;4;1;47;44;2;50;3;60;54;21;27;18;41;9;40;15;24;45;59;16;46;26;42;62;32;51;53;63;37;22;29;19;14;8;28;52
48;5;20;10;17;43;35;49;33;58;31;30;39;7;61;34;13;11;6;36;12;56;55;23;64;38;57;25;4;1;47;44;2;50;3;60;54;21;27;18;41;9;40;15;32;45;59;16;46;26;42;62;24;51;53;63;37;22;29;19;14;8;28;52;4;264
5;264;48;5;20;10;17;43;35;49;33;58;31;30;39;7;61;34;13;11;6;36;12;56;55;23;64;38;57;25;4;1;47;44;2;50;3;60;54;21;27;18;41;9;40;15;32;45;59;16;46;26;42;62;24;51;53;63;37;22;29;19;14;8;28;52
48;5;20;10;17;43;35;8;33;58;31;30;39;7;61;34;13;11;6;36;12;56;55;23;64;38;57;25;4;1;47;44;2;50;3;60;54;21;27;18;41;9;40;15;32;45;59;16;46;26;42;62;24;51;53;63;37;22;29;19;14;49;28;52;5;260
5;260;48;5;20;10;17;43;35;8;33;58;31;30;39;7;61;34;13;11;6;36;12;56;55;23;64;38;57;25;4;1;47;44;2;50;3;60;54;21;27;18;41;9;40;15;32;45;59;16;46;26;42;62;24;51;53;63;37;22;29;19;14;49;28;52
48;5;20;10;17;43;35;8;33;58;31;30;39;7;61;34;13;11;6;36;12;56;55;23;64;38;57;25;4;1;47;63;2;50;3;60;54;21;27;18;41;9;40;15;32;45;59;16;46;26;42;62;24;51;53;44;37;22;29;19;14;49;28;52;5;258
5;258;48;5;20;10;17;43;35;8;33;58;31;30;39;7;61;34;13;11;6;36;12;56;55;23;64;38;57;25;4;1;47;63;2;50;3;60;54;21;27;18;41;9;40;15;32;45;59;16;46;26;42;62;24;51;53;44;37;22;29;19;14;49;28;52
48;5;20;10;17;43;35;8;33;58;31;30;39;7;61;34;13;11;6;36;12;56;55;23;64;38;57;25;4;1;47;63;2;50;3;60;54;21;27;18;41;9;40;46;32;45;59;16;15;26;42;62;24;51;53;44;37;22;29;19;14;49;28;52;5;258
5;258;48;5;20;10;17;43;35;8;33;58;31;30;39;7;61;34;13;11;6;36;12;56;55;23;64;38;57;25;4;1;47;63;2;50;3;60;54;21;27;18;41;9;40;46;32;45;59;16;15;26;42;62;24;51;53;44;37;22;29;19;14;49;28;52
48;5;20;10;17;31;35;8;33;58;43;30;39;7;61;34;13;11;6;36;12;56;55;23;64;38;57;25;4;1;47;63;2;50;3;60;54;21;27;18;41;9;40;46;32;45;59;16;15;26;42;62;24;51;53;44;37;22;29;19;14;49;28;52;5;258
5;258;48;5;20;10;17;31;35;8;33;58;43;30;39;7;61;34;13;11;6;36;12;56;55;23;64;38;57;25;4;1;47;63;2;50;3;60;54;21;27;18;41;9;40;46;32;45;59;16;15;26;42;62;24;51;53;44;37;22;29;19;14;49;28;52
48;5;20;10;17;31;35;8;33;58;43;30;39;7;61;34;13;11;6;36;12;56;55;23;64;38;57;25;4;1;47;63;2;50;3;60;21;54;27;18;41;9;40;46;32;45;59;16;15;26;42;62;24;51;53;44;37;22;29;19;14;49;28;52;5;254
5;254;48;5;20;10;17;31;35;8;33;58;43;30;39;7;61;34;13;11;6;36;12;56;55;23;64;38;57;25;4;1;47;63;2;50;3;60;21;54;27;18;41;9;40;46;32;45;59;16;15;26;42;62;24;51;53;44;37;22;29;19;14;49;28;52
48;5;20;10;17;31;35;8;33;58;43;30;39;7;61;34;13;11;6;36;12;56;55;23;64;38;57;53;4;1;47;63;2;50;3;60;21;54;27;18;41;9;40;46;32;45;59;16;15;26;42;62;24;51;25;44;37;22;29;19;14;49;28;52;5;254
5;254;48;5;20;10;17;31;35;8;33;58;43;30;39;7;61;34;13;11;6;36;12;56;55;23;64;38;57;53;4;1;47;63;2;50;3;60;21;54;27;18;41;9;40;46;32;45;59;16;15;26;42;62;24;51;25;44;37;22;29;19;14;49;28;52
48;5;20;10;17;31;35;8;33;58;43;30;39;7;61;34;13;11;6;36;12;56;55;23;64;38;57;53;4;1;47;63;2;50;3;60;21;54;27;18;41;9;40;46;32;45;59;49;15;26;42;62;24;51;25;44;37;22;29;19;14;16;28;52;5;254
5;254;48;5;20;10;17;31;35;8;33;58;43;30;39;7;61;34;13;11;6;36;12;56;55;23;64;38;57;53;4;1;47;63;2;50;3;60;21;54;27;18;41;9;40;46;32;45;59;49;15;26;42;62;24;51;25;44;37;22;29;19;14;16;28;52
48;5;20;10;17;31;35;8;33;58;43;49;39;7;61;34;13;11;6;36;12;56;55;23;64;38;57;53;4;1;47;63;2;50;3;60;21;54;27;18;41;9;40;46;32;45;59;30;15;26;42;62;24;51;25;44;37;22;29;19;14;16;28;52;5;254
5;254;48;5;20;10;17;31;35;8;33;58;43;49;39;7;61;34;13;11;6;36;12;56;55;23;64;38;57;53;4;1;47;63;2;50;3;60;21;54;27;18;41;9;40;46;32;45;59;30;15;26;42;62;24;51;25;44;37;22;29;19;14;16;28;52
48;5;20;10;17;31;35;8;33;58;43;7;39;49;61;34;13;11;6;36;12;56;55;23;64;38;57;53;4;1;47;63;2;50;3;60;21;54;27;18;41;9;40;46;32;45;59;30;15;26;42;62;24;51;25;44;37;22;29;19;14;16;28;52;5;258
5;258;48;5;20;10;17;31;35;8;33;58;43;7;39;49;61;34;13;11;6;36;12;56;55;23;64;38;57;53;4;1;47;63;2;50;3;60;21;54;27;18;41;9;40;46;32;45;59;30;15;26;42;62;24;51;25;44;37;22;29;19;14;16;28;52
48;5;20;10;17;31;35;8;33;41;43;7;39;49;61;34;13;11;6;36;12;56;55;23;64;38;57;53;4;1;47;63;2;50;3;60;21;54;27;18;58;9;40;46;32;45;59;30;15;26;42;62;24;51;25;44;37;22;29;19;14;16;28;52;5;246
5;246;48;5;20;10;17;31;35;8;33;41;43;7;39;49;61;34;13;11;6;36;12;56;55;23;64;38;57;53;4;1;47;63;2;50;3;60;21;54;27;18;58;9;40;46;32;45;59;30;15;26;42;62;24;51;25;44;37;22;29;19;14;16;28;52
48;5;20;10;17;31;35;8;33;41;43;7;39;49;61;34;46;11;6;36;12;56;55;23;64;38;57;53;4;1;47;63;2;50;3;60;21;54;27;18;58;9;40;13;32;45;59;30;15;26;42;62;24;51;25;44;37;22;29;19;14;16;28;52;5;246
5;246;48;5;20;10;17;31;35;8;33;41;43;7;39;49;61;34;46;11;6;36;12;56;55;23;64;38;57;53;4;1;47;63;2;50;3;60;21;54;27;18;58;9;40;13;32;45;59;30;15;26;42;62;24;51;25;44;37;22;29;19;14;16;28;52
48;5;20;6;17;31;35;8;33;41;43;7;39;49;61;34;46;11;10;36;12;56;55;23;64;38;57;53;4;1;47;63;2;50;3;60;21;54;27;18;58;9;40;13;32;45;59;30;15;26;42;62;24;51;25;44;37;22;29;19;14;16;28;52;5;250
5;250;48;5;20;6;17;31;35;8;33;41;43;7;39;49;61;34;46;11;10;36;12;56;55;23;64;38;57;53;4;1;47;63;2;50;3;60;21;54;27;18;58;9;40;13;32;45;59;30;15;26;42;62;24;51;25;44;37;22;29;19;14;16;28;52
48;5;20;6;17;38;35;8;33;41;43;7;39;49;61;34;46;11;10;36;12;56;55;23;64;31;57;53;4;1;47;63;2;50;3;60;21;54;27;18;58;9;40;13;32;45;59;30;15;26;42;62;24;51;25;44;37;22;29;19;14;16;28;52;5;242
5;242;48;5;20;6;17;38;35;8;33;41;43;7;39;49;61;34;46;11;10;36;12;56;55;23;64;31;57;53;4;1;47;63;2;50;3;60;21;54;27;18;58;9;40;13;32;45;59;30;15;26;42;62;24;51;25;44;37;22;29;19;14;16;28;52
48;5;20;6;17;38;35;8;33;41;43;7;39;49;61;34;46;11;10;36;12;56;55;23;64;31;57;53;4;1;47;63;2;50;3;60;21;54;27;18;58;9;16;13;32;45;59;30;15;26;42;62;24;51;25;44;37;22;29;19;14;40;28;52;5;242
5;242;48;5;20;6;17;38;35;8;33;41;43;7;39;49;61;34;46;11;10;36;12;56;55;23;64;31;57;53;4;1;47;63;2;50;3;60;21;54;27;18;58;9;16;13;32;45;59;30;15;26;42;62;24;51;25;44;37;22;29;19;14;40;28;52
48;5;57;6;17;38;35;8;33;41;43;7;39;49;61;34;46;11;10;36;12;56;55;23;64;31;20;53;4;1;47;63;2;50;3;60;21;54;27;18;58;9;16;13;32;45;59;30;15;26;42;62;24;51;25;44;37;22;29;19;14;40;28;52;5;238
5;238;48;5;57;6;17;38;35;8;33;41;43;7;39;49;61;34;46;11;10;36;12;56;55;23;64;31;20;53;4;1;47;63;2;50;3;60;21;54;27;18;58;9;16;13;32;45;59;30;15;26;42;62;24;51;25;44;37;22;29;19;14;40;28;52
48;5;57;6;17;38;35;8;33;41;43;7;39;49;61;34;46;11;10;36;12;56;55;23;64;31;20;53;4;1;47;63;2;50;3;60;21;54;27;18;58;9;16;13;32;45;59;30;15;26;42;62;24;51;25;44;37;22;29;40;14;19;28;52;5;238
5;238;48;5;57;6;17;38;35;8;33;41;43;7;39;49;61;34;46;11;10;36;12;56;55;23;64;31;20;53;4;1;47;63;2;50;3;60;21;54;27;18;58;9;16;13;32;45;59;30;15;26;42;62;24;51;25;44;37;22;29;40;14;19;28;52
48;5;57;6;17;38;35;8;33;41;43;7;39;49;61;34;46;11;10;36;12;56;55;23;64;31;20;53;4;1;47;63;2;50;3;60;21;54;27;18;58;37;16;13;32;45;59;30;15;26;42;62;24;51;25;44;9;22;29;40;14;19;28;52;5;238
5;238;48;5;57;6;17;38;35;8;33;41;43;7;39;49;61;34;46;11;10;36;12;56;55;23;64;31;20;53;4;1;47;63;2;50;3;60;21;54;27;18;58;37;16;13;32;45;59;30;15;26;42;62;24;51;25;44;9;22;29;40;14;19;28;52
48;5;57;6;17;38;35;8;33;41;43;28;39;49;61;34;46;11;10;36;12;56;55;23;64;31;20;53;4;1;47;63;2;50;3;60;21;54;27;18;58;37;16;13;32;45;59;30;15;26;42;62;24;51;25;44;9;22;29;40;14;19;7;52;5;238
5;238;48;5;57;6;17;38;35;8;33;41;43;28;39;49;61;34;46;11;10;36;12;56;55;23;64;31;20;53;4;1;47;63;2;50;3;60;21;54;27;18;58;37;16;13;32;45;59;30;15;26;42;62;24;51;25;44;9;22;29;40;14;19;7;52
48;5;57;6;17;38;35;8;33;41;43;28;39;49;61;34;46;11;10;36;12;56;55;23;64;31;20;53;4;1;47;63;2;50;3;60;21;54;27;18;58;37;16;13;32;45;59;30;15;26;42;62;24;51;25;7;9;22;29;40;14;19;44;52;5;238
5;238;48;5;57;6;17;38;35;8;33;41;43;28;39;49;61;34;46;11;10;36;12;56;55;23;64;31;20;53;4;1;47;63;2;50;3;60;21;54;27;18;58;37;16;13;32;45;59;30;15;26;42;62;24;51;25;7;9;22;29;40;14;19;44;52
48;5;57;6;17;38;35;8;33;41;43;28;39;49;61;34;46;11;10;36;12;56;55;23;64;31;20;53;4;1;47;63;2;50;3;60;21;54;27;18;58;37;16;13;32;45;59;30;15;26;42;62;24;51;25;29;9;22;7;40;14;19;44;52;5;238
6;238;48;5;57;6;17;38;35;8;33;41;43;28;39;49;61;34;46;11;10;36;12;56;55;23;64;31;20;53;4;1;47;63;2;50;3;60;21;54;27;18;58;37;16;13;32;45;59;30;15;26;42;62;24;51;25;29;9;22;7;40;14;19;44;52
48;5;57;6;17;38;35;8;33;41;53;28;39;49;61;34;46;11;10;36;12;56;55;23;64;31;20;43;4;1;47;63;2;50;3;60;21;54;27;18;58;37;16;13;32;45;59;30;15;26;42;62;24;51;25;29;9;22;7;40;14;19;44;52;6;226
6;226;48;5;57;6;17;38;35;8;33;41;53;28;39;49;61;34;46;11;10;36;12;56;55;23;64;31;20;43;4;1;47;63;2;50;3;60;21;54;27;18;58;37;16;13;32;45;59;30;15;26;42;62;24;51;25;29;9;22;7;40;14;19;44;52
48;5;57;6;17;38;35;8;33;41;53;26;39;49;61;34;46;11;10;36;12;56;55;23;64;31;20;43;4;1;47;63;2;50;3;60;21;54;27;18;58;37;16;13;32;45;59;30;15;28;42;62;24;51;25;29;9;22;7;40;14;19;44;52;6;226
6;226;48;5;57;6;17;38;35;8;33;41;53;26;39;49;61;34;46;11;10;36;12;56;55;23;64;31;20;43;4;1;47;63;2;50;3;60;21;54;27;18;58;37;16;13;32;45;59;30;15;28;42;62;24;51;25;29;9;22;7;40;14;19;44;52
48;5;57;6;17;38;35;8;33;41;53;26;39;49;61;34;46;11;10;36;12;56;55;23;64;31;20;43;4;1;47;63;2;50;3;60;21;54;27;18;58;37;16;13;32;45;59;30;15;28;42;62;24;7;25;29;9;22;51;40;14;19;44;52;6;226
