"X1";"X27956";"X7";"X21";"X9";"X20";"X32";"X24";"X22";"X14";"X1.1";"X8";"X31";"X13";"X17";"X5";"X2";"X30";"X12";"X4";"X19";"X3";"X25";"X26";"X16";"X18";"X29";"X11";"X6";"X15";"X23";"X27";"X10";"X28"
5;27714;31;8;27;12;10;16;1;20;11;30;2;18;29;7;3;26;19;22;6;15;21;23;9;14;17;32;24;13;4;25;28;5
31;8;27;12;10;16;1;20;11;30;2;18;29;7;3;26;19;22;6;15;21;23;9;14;17;32;24;13;28;25;4;5;5;27688
6;27688;31;8;27;12;10;16;1;20;11;30;2;18;29;7;3;26;19;22;6;15;21;23;9;14;17;32;24;13;28;25;4;5
31;8;27;12;10;16;1;3;11;30;2;18;29;7;20;26;19;22;6;15;21;23;9;14;17;32;24;13;28;25;4;5;6;27446
6;27446;31;8;27;12;10;16;1;3;11;30;2;18;29;7;20;26;19;22;6;15;21;23;9;14;17;32;24;13;28;25;4;5
31;8;27;12;10;16;1;3;11;30;2;18;6;7;20;26;19;22;29;15;21;23;9;14;17;32;24;13;28;25;4;5;6;26002
6;26002;31;8;27;12;10;16;1;3;11;30;2;18;6;7;20;26;19;22;29;15;21;23;9;14;17;32;24;13;28;25;4;5
31;8;27;12;10;16;1;3;11;30;2;18;6;7;20;17;19;22;29;15;21;23;9;14;26;32;24;13;28;25;4;5;6;26562
6;26562;31;8;27;12;10;16;1;3;11;30;2;18;6;7;20;17;19;22;29;15;21;23;9;14;26;32;24;13;28;25;4;5
31;8;27;12;10;16;1;3;11;30;2;18;6;7;20;17;19;22;14;15;21;23;9;29;26;32;24;13;28;25;4;5;6;26670
6;26670;31;8;27;12;10;16;1;3;11;30;2;18;6;7;20;17;19;22;14;15;21;23;9;29;26;32;24;13;28;25;4;5
31;8;27;12;10;16;1;3;11;30;2;18;6;24;20;17;19;22;14;15;21;23;9;29;26;32;7;13;28;25;4;5;6;26710
6;26710;31;8;27;12;10;16;1;3;11;30;2;18;6;24;20;17;19;22;14;15;21;23;9;29;26;32;7;13;28;25;4;5
31;8;27;12;10;16;1;3;11;30;2;18;6;24;20;17;29;22;14;15;21;23;9;19;26;32;7;13;28;25;4;5;6;27670
6;27670;31;8;27;12;10;16;1;3;11;30;2;18;6;24;20;17;29;22;14;15;21;23;9;19;26;32;7;13;28;25;4;5
31;8;27;12;10;16;1;3;11;13;2;18;6;24;20;17;29;22;14;15;21;23;9;19;26;32;7;30;28;25;4;5;6;27444
6;27444;31;8;27;12;10;16;1;3;11;13;2;18;6;24;20;17;29;22;14;15;21;23;9;19;26;32;7;30;28;25;4;5
31;8;27;7;10;16;1;3;11;13;2;18;6;24;20;17;29;22;14;15;21;23;9;19;26;32;12;30;28;25;4;5;6;27244
6;27244;31;8;27;7;10;16;1;3;11;13;2;18;6;24;20;17;29;22;14;15;21;23;9;19;26;32;12;30;28;25;4;5
31;8;27;7;10;16;1;3;11;13;2;18;6;24;20;4;29;22;14;15;21;23;9;19;26;32;12;30;28;25;17;5;6;26636
6;26636;31;8;27;7;10;16;1;3;11;13;2;18;6;24;20;4;29;22;14;15;21;23;9;19;26;32;12;30;28;25;17;5
31;8;27;7;10;16;1;3;17;13;2;18;6;24;20;4;29;22;14;15;21;23;9;19;26;32;12;30;28;25;11;5;6;26946
6;26946;31;8;27;7;10;16;1;3;17;13;2;18;6;24;20;4;29;22;14;15;21;23;9;19;26;32;12;30;28;25;11;5
31;8;27;7;10;16;1;12;17;13;2;18;6;24;20;4;29;22;14;15;21;23;9;19;26;32;3;30;28;25;11;5;6;27106
6;27106;31;8;27;7;10;16;1;12;17;13;2;18;6;24;20;4;29;22;14;15;21;23;9;19;26;32;3;30;28;25;11;5
31;8;27;7;10;16;1;12;3;13;2;18;6;24;20;4;29;22;14;15;21;23;9;19;26;32;17;30;28;25;11;5;6;26612
6;26612;31;8;27;7;10;16;1;12;3;13;2;18;6;24;20;4;29;22;14;15;21;23;9;19;26;32;17;30;28;25;11;5
31;26;27;7;10;16;1;12;3;13;2;18;6;24;20;4;29;22;14;15;21;23;9;19;8;32;17;30;28;25;11;5;6;26898
6;26898;31;26;27;7;10;16;1;12;3;13;2;18;6;24;20;4;29;22;14;15;21;23;9;19;8;32;17;30;28;25;11;5
31;26;27;7;10;16;1;12;3;21;2;18;6;24;20;4;29;22;14;15;13;23;9;19;8;32;17;30;28;25;11;5;6;26822
6;26822;31;26;27;7;10;16;1;12;3;21;2;18;6;24;20;4;29;22;14;15;13;23;9;19;8;32;17;30;28;25;11;5
31;26;27;7;10;16;1;12;3;21;2;18;23;24;20;4;29;22;14;15;13;6;9;19;8;32;17;30;28;25;11;5;6;27192
6;27192;31;26;27;7;10;16;1;12;3;21;2;18;23;24;20;4;29;22;14;15;13;6;9;19;8;32;17;30;28;25;11;5
31;26;27;7;10;16;1;12;3;21;2;18;13;24;20;4;29;22;14;15;23;6;9;19;8;32;17;30;28;25;11;5;6;27678
6;27678;31;26;27;7;10;16;1;12;3;21;2;18;13;24;20;4;29;22;14;15;23;6;9;19;8;32;17;30;28;25;11;5
31;26;27;7;10;16;1;12;3;21;19;18;13;24;20;4;29;22;14;15;23;6;9;2;8;32;17;30;28;25;11;5;6;28102
6;28102;31;26;27;7;10;16;1;12;3;21;19;18;13;24;20;4;29;22;14;15;23;6;9;2;8;32;17;30;28;25;11;5
31;26;27;7;10;16;1;11;3;21;19;18;13;24;20;4;29;22;14;15;23;6;9;2;8;32;17;30;28;25;12;5;6;27742
6;27742;31;26;27;7;10;16;1;11;3;21;19;18;13;24;20;4;29;22;14;15;23;6;9;2;8;32;17;30;28;25;12;5
31;26;27;7;10;16;1;11;3;21;19;9;13;24;20;4;29;22;14;15;23;6;18;2;8;32;17;30;28;25;12;5;6;27428
6;27428;31;26;27;7;10;16;1;11;3;21;19;9;13;24;20;4;29;22;14;15;23;6;18;2;8;32;17;30;28;25;12;5
31;26;27;7;10;16;1;11;3;21;19;9;13;24;20;4;29;22;14;8;23;6;18;2;15;32;17;30;28;25;12;5;6;27668
7;27668;31;26;27;7;10;16;1;11;3;21;19;9;13;24;20;4;29;22;14;8;23;6;18;2;15;32;17;30;28;25;12;5
23;26;27;7;10;16;1;11;3;21;19;9;13;24;20;4;29;22;14;8;31;6;18;2;15;32;17;30;28;25;12;5;7;27548
7;27548;23;26;27;7;10;16;1;11;3;21;19;9;13;24;20;4;29;22;14;8;31;6;18;2;15;32;17;30;28;25;12;5
5;26;27;7;10;16;1;11;3;21;19;9;13;24;20;4;29;22;14;8;31;6;18;2;15;32;17;30;28;25;12;23;7;27820
7;27820;5;26;27;7;10;16;1;11;3;21;19;9;13;24;20;4;29;22;14;8;31;6;18;2;15;32;17;30;28;25;12;23
5;26;27;7;10;16;1;11;3;21;19;9;13;24;20;4;29;22;14;8;31;6;18;2;15;32;17;30;25;28;12;23;7;27640
7;27640;5;26;27;7;10;16;1;11;3;21;19;9;13;24;20;4;29;22;14;8;31;6;18;2;15;32;17;30;25;28;12;23
5;26;27;7;18;16;1;11;3;21;19;9;13;24;20;4;29;22;14;8;31;6;10;2;15;32;17;30;25;28;12;23;7;27676
7;27676;5;26;27;7;18;16;1;11;3;21;19;9;13;24;20;4;29;22;14;8;31;6;10;2;15;32;17;30;25;28;12;23
15;26;27;7;18;16;1;11;3;21;19;9;13;24;20;4;29;22;14;8;31;6;10;2;5;32;17;30;25;28;12;23;7;27636
7;27636;15;26;27;7;18;16;1;11;3;21;19;9;13;24;20;4;29;22;14;8;31;6;10;2;5;32;17;30;25;28;12;23
15;26;27;7;18;16;1;11;28;21;19;9;13;24;20;4;29;22;14;8;31;6;10;2;5;32;17;30;25;3;12;23;7;28810
7;28810;15;26;27;7;18;16;1;11;28;21;19;9;13;24;20;4;29;22;14;8;31;6;10;2;5;32;17;30;25;3;12;23
15;26;27;7;18;16;1;32;28;21;19;9;13;24;20;4;29;22;14;8;31;6;10;2;5;11;17;30;25;3;12;23;7;28922
7;28922;15;26;27;7;18;16;1;32;28;21;19;9;13;24;20;4;29;22;14;8;31;6;10;2;5;11;17;30;25;3;12;23
15;26;27;30;18;16;1;32;28;21;19;9;13;24;20;4;29;22;14;8;31;6;10;2;5;11;17;7;25;3;12;23;7;29732
7;29732;15;26;27;30;18;16;1;32;28;21;19;9;13;24;20;4;29;22;14;8;31;6;10;2;5;11;17;7;25;3;12;23
8;26;27;30;18;16;1;32;28;21;19;9;13;24;20;4;29;22;14;15;31;6;10;2;5;11;17;7;25;3;12;23;7;29532
7;29532;8;26;27;30;18;16;1;32;28;21;19;9;13;24;20;4;29;22;14;15;31;6;10;2;5;11;17;7;25;3;12;23
31;26;27;30;18;16;1;32;28;21;19;9;13;24;20;4;29;22;14;15;8;6;10;2;5;11;17;7;25;3;12;23;7;29466
7;29466;31;26;27;30;18;16;1;32;28;21;19;9;13;24;20;4;29;22;14;15;8;6;10;2;5;11;17;7;25;3;12;23
31;26;27;30;18;16;1;32;28;21;19;9;2;24;20;4;29;22;14;15;8;6;10;13;5;11;17;7;25;3;12;23;7;28586
7;28586;31;26;27;30;18;16;1;32;28;21;19;9;2;24;20;4;29;22;14;15;8;6;10;13;5;11;17;7;25;3;12;23
31;26;27;30;18;16;1;32;28;21;19;9;20;24;2;4;29;22;14;15;8;6;10;13;5;11;17;7;25;3;12;23;7;28496
7;28496;31;26;27;30;18;16;1;32;28;21;19;9;20;24;2;4;29;22;14;15;8;6;10;13;5;11;17;7;25;3;12;23
31;26;27;30;18;32;1;16;28;21;19;9;20;24;2;4;29;22;14;15;8;6;10;13;5;11;17;7;25;3;12;23;7;28358
7;28358;31;26;27;30;18;32;1;16;28;21;19;9;20;24;2;4;29;22;14;15;8;6;10;13;5;11;17;7;25;3;12;23
31;26;27;30;18;32;1;12;28;21;19;9;20;24;2;4;29;22;14;15;8;6;10;13;5;11;17;7;25;3;16;23;7;28238
7;28238;31;26;27;30;18;32;1;12;28;21;19;9;20;24;2;4;29;22;14;15;8;6;10;13;5;11;17;7;25;3;16;23
31;8;27;30;18;32;1;12;28;21;19;9;20;24;2;4;29;22;14;15;26;6;10;13;5;11;17;7;25;3;16;23;7;28042
7;28042;31;8;27;30;18;32;1;12;28;21;19;9;20;24;2;4;29;22;14;15;26;6;10;13;5;11;17;7;25;3;16;23
31;8;27;30;18;32;1;12;28;21;19;9;20;24;2;4;29;22;14;15;26;6;10;13;11;5;17;7;25;3;16;23;7;28762
7;28762;31;8;27;30;18;32;1;12;28;21;19;9;20;24;2;4;29;22;14;15;26;6;10;13;11;5;17;7;25;3;16;23
31;8;27;30;18;32;1;12;28;21;19;24;20;9;2;4;29;22;14;15;26;6;10;13;11;5;17;7;25;3;16;23;7;28258
7;28258;31;8;27;30;18;32;1;12;28;21;19;24;20;9;2;4;29;22;14;15;26;6;10;13;11;5;17;7;25;3;16;23
7;8;27;30;18;32;1;12;28;21;19;24;20;9;2;4;29;22;14;15;26;6;10;13;11;5;17;31;25;3;16;23;7;28114
7;28114;7;8;27;30;18;32;1;12;28;21;19;24;20;9;2;4;29;22;14;15;26;6;10;13;11;5;17;31;25;3;16;23
7;8;27;15;18;32;1;12;28;21;19;24;20;9;2;4;29;22;14;30;26;6;10;13;11;5;17;31;25;3;16;23;7;27736
7;27736;7;8;27;15;18;32;1;12;28;21;19;24;20;9;2;4;29;22;14;30;26;6;10;13;11;5;17;31;25;3;16;23
7;8;27;15;18;32;1;16;28;21;19;24;20;9;2;4;29;22;14;30;26;6;10;13;11;5;17;31;25;3;12;23;7;27936
8;27936;7;8;27;15;18;32;1;16;28;21;19;24;20;9;2;4;29;22;14;30;26;6;10;13;11;5;17;31;25;3;12;23
7;8;27;15;18;32;1;16;28;21;19;24;20;12;2;4;29;22;14;30;26;6;10;13;11;5;17;31;25;3;9;23;8;27976
8;27976;7;8;27;15;18;32;1;16;28;21;19;24;20;12;2;4;29;22;14;30;26;6;10;13;11;5;17;31;25;3;9;23
7;8;27;15;18;32;1;16;28;21;19;12;20;24;2;4;29;22;14;30;26;6;10;13;11;5;17;31;25;3;9;23;8;27684
8;27684;7;8;27;15;18;32;1;16;28;21;19;12;20;24;2;4;29;22;14;30;26;6;10;13;11;5;17;31;25;3;9;23
7;8;27;15;18;32;1;16;28;21;19;12;20;24;2;4;29;10;14;30;26;6;22;13;11;5;17;31;25;3;9;23;8;27820
8;27820;7;8;27;15;18;32;1;16;28;21;19;12;20;24;2;4;29;10;14;30;26;6;22;13;11;5;17;31;25;3;9;23
7;8;27;15;18;32;1;16;28;21;19;12;20;24;2;4;29;10;14;17;26;6;22;13;11;5;30;31;25;3;9;23;8;28020
8;28020;7;8;27;15;18;32;1;16;28;21;19;12;20;24;2;4;29;10;14;17;26;6;22;13;11;5;30;31;25;3;9;23
7;8;27;15;18;32;1;16;28;4;19;12;20;24;2;21;29;10;14;17;26;6;22;13;11;5;30;31;25;3;9;23;8;28426
8;28426;7;8;27;15;18;32;1;16;28;4;19;12;20;24;2;21;29;10;14;17;26;6;22;13;11;5;30;31;25;3;9;23
7;8;32;15;18;27;1;16;28;4;19;12;20;24;2;21;29;10;14;17;26;6;22;13;11;5;30;31;25;3;9;23;8;28426
8;28426;7;8;32;15;18;27;1;16;28;4;19;12;20;24;2;21;29;10;14;17;26;6;22;13;11;5;30;31;25;3;9;23
7;8;32;15;18;27;1;16;28;4;19;14;20;24;2;21;29;10;12;17;26;6;22;13;11;5;30;31;25;3;9;23;8;28786
8;28786;7;8;32;15;18;27;1;16;28;4;19;14;20;24;2;21;29;10;12;17;26;6;22;13;11;5;30;31;25;3;9;23
7;8;32;15;18;27;1;16;28;4;3;14;20;24;2;21;29;10;12;17;26;6;22;13;11;5;30;31;25;19;9;23;8;28970
8;28970;7;8;32;15;18;27;1;16;28;4;3;14;20;24;2;21;29;10;12;17;26;6;22;13;11;5;30;31;25;19;9;23
7;8;5;15;18;27;1;16;28;4;3;14;20;24;2;21;29;10;12;17;26;6;22;13;11;32;30;31;25;19;9;23;8;28780
8;28780;7;8;5;15;18;27;1;16;28;4;3;14;20;24;2;21;29;10;12;17;26;6;22;13;11;32;30;31;25;19;9;23
7;16;5;15;18;27;1;8;28;4;3;14;20;24;2;21;29;10;12;17;26;6;22;13;11;32;30;31;25;19;9;23;8;28900
8;28900;7;16;5;15;18;27;1;8;28;4;3;14;20;24;2;21;29;10;12;17;26;6;22;13;11;32;30;31;25;19;9;23
7;19;5;15;18;27;1;8;28;4;3;14;20;24;2;21;29;10;12;17;26;6;22;13;11;32;30;31;25;16;9;23;8;27970
8;27970;7;19;5;15;18;27;1;8;28;4;3;14;20;24;2;21;29;10;12;17;26;6;22;13;11;32;30;31;25;16;9;23
7;19;5;15;18;27;1;8;28;4;21;14;20;24;2;3;29;10;12;17;26;6;22;13;11;32;30;31;25;16;9;23;8;27850
8;27850;7;19;5;15;18;27;1;8;28;4;21;14;20;24;2;3;29;10;12;17;26;6;22;13;11;32;30;31;25;16;9;23
7;19;5;6;18;27;1;8;28;4;21;14;20;24;2;3;29;10;12;17;26;15;22;13;11;32;30;31;25;16;9;23;8;27730
8;27730;7;19;5;6;18;27;1;8;28;4;21;14;20;24;2;3;29;10;12;17;26;15;22;13;11;32;30;31;25;16;9;23
7;19;5;6;18;27;1;8;28;4;32;14;20;24;2;3;29;10;12;17;26;15;22;13;11;21;30;31;25;16;9;23;8;27890
8;27890;7;19;5;6;18;27;1;8;28;4;32;14;20;24;2;3;29;10;12;17;26;15;22;13;11;21;30;31;25;16;9;23
7;19;15;6;18;27;1;8;28;4;32;14;20;24;2;3;29;10;12;17;26;5;22;13;11;21;30;31;25;16;9;23;8;28210
8;28210;7;19;15;6;18;27;1;8;28;4;32;14;20;24;2;3;29;10;12;17;26;5;22;13;11;21;30;31;25;16;9;23
7;19;15;6;18;27;1;8;28;4;32;14;20;24;2;3;29;10;30;17;26;5;22;13;11;21;12;31;25;16;9;23;8;27974
8;27974;7;19;15;6;18;27;1;8;28;4;32;14;20;24;2;3;29;10;30;17;26;5;22;13;11;21;12;31;25;16;9;23
7;19;15;6;18;27;1;8;28;4;29;14;20;24;2;3;32;10;30;17;26;5;22;13;11;21;12;31;25;16;9;23;8;27574
8;27574;7;19;15;6;18;27;1;8;28;4;29;14;20;24;2;3;32;10;30;17;26;5;22;13;11;21;12;31;25;16;9;23
7;19;15;6;18;27;1;8;28;4;29;14;20;10;2;3;32;24;30;17;26;5;22;13;11;21;12;31;25;16;9;23;8;28128
8;28128;7;19;15;6;18;27;1;8;28;4;29;14;20;10;2;3;32;24;30;17;26;5;22;13;11;21;12;31;25;16;9;23
7;19;15;6;18;14;1;8;28;4;29;27;20;10;2;3;32;24;30;17;26;5;22;13;11;21;12;31;25;16;9;23;8;27962
8;27962;7;19;15;6;18;14;1;8;28;4;29;27;20;10;2;3;32;24;30;17;26;5;22;13;11;21;12;31;25;16;9;23
7;19;15;6;18;14;1;8;28;4;29;27;20;10;2;3;32;24;13;17;26;5;22;30;11;21;12;31;25;16;9;23;8;27934
9;27934;7;19;15;6;18;14;1;8;28;4;29;27;20;10;2;3;32;24;13;17;26;5;22;30;11;21;12;31;25;16;9;23
7;19;15;6;18;14;1;8;28;4;29;27;20;10;24;3;32;2;13;17;26;5;22;30;11;21;12;31;25;16;9;23;9;28098
9;28098;7;19;15;6;18;14;1;8;28;4;29;27;20;10;24;3;32;2;13;17;26;5;22;30;11;21;12;31;25;16;9;23
7;19;15;6;18;14;1;8;28;4;29;27;20;10;24;32;3;2;13;17;26;5;22;30;11;21;12;31;25;16;9;23;9;28098
9;28098;7;19;15;6;18;14;1;8;28;4;29;27;20;10;24;32;3;2;13;17;26;5;22;30;11;21;12;31;25;16;9;23
7;19;15;6;18;23;1;8;28;4;29;27;20;10;24;32;3;2;13;17;26;5;22;30;11;21;12;31;25;16;9;14;9;27184
9;27184;7;19;15;6;18;23;1;8;28;4;29;27;20;10;24;32;3;2;13;17;26;5;22;30;11;21;12;31;25;16;9;14
7;19;15;6;18;23;1;8;28;4;31;27;20;10;24;32;3;2;13;17;26;5;22;30;11;21;12;29;25;16;9;14;9;26984
9;26984;7;19;15;6;18;23;1;8;28;4;31;27;20;10;24;32;3;2;13;17;26;5;22;30;11;21;12;29;25;16;9;14
7;19;15;6;5;23;1;8;28;4;31;27;20;10;24;32;3;2;13;17;26;18;22;30;11;21;12;29;25;16;9;14;9;27048
9;27048;7;19;15;6;5;23;1;8;28;4;31;27;20;10;24;32;3;2;13;17;26;18;22;30;11;21;12;29;25;16;9;14
7;19;4;6;5;23;1;8;28;15;31;27;20;10;24;32;3;2;13;17;26;18;22;30;11;21;12;29;25;16;9;14;9;26928
9;26928;7;19;4;6;5;23;1;8;28;15;31;27;20;10;24;32;3;2;13;17;26;18;22;30;11;21;12;29;25;16;9;14
7;19;4;6;5;23;1;8;28;15;31;27;20;10;3;32;24;2;13;17;26;18;22;30;11;21;12;29;25;16;9;14;9;26814
9;26814;7;19;4;6;5;23;1;8;28;15;31;27;20;10;3;32;24;2;13;17;26;18;22;30;11;21;12;29;25;16;9;14
7;19;4;6;5;23;1;8;28;15;31;27;20;10;3;32;24;2;13;12;26;18;22;30;11;21;17;29;25;16;9;14;9;26666
9;26666;7;19;4;6;5;23;1;8;28;15;31;27;20;10;3;32;24;2;13;12;26;18;22;30;11;21;17;29;25;16;9;14
7;19;4;6;15;23;1;8;28;5;31;27;20;10;3;32;24;2;13;12;26;18;22;30;11;21;17;29;25;16;9;14;9;26466
9;26466;7;19;4;6;15;23;1;8;28;5;31;27;20;10;3;32;24;2;13;12;26;18;22;30;11;21;17;29;25;16;9;14
7;19;4;6;15;23;1;8;28;5;31;27;20;10;25;32;24;2;13;12;26;18;22;30;11;21;17;29;3;16;9;14;9;27278
9;27278;7;19;4;6;15;23;1;8;28;5;31;27;20;10;25;32;24;2;13;12;26;18;22;30;11;21;17;29;3;16;9;14
7;19;4;6;15;23;1;8;28;2;31;27;20;10;25;32;24;5;13;12;26;18;22;30;11;21;17;29;3;16;9;14;9;27278
9;27278;7;19;4;6;15;23;1;8;28;2;31;27;20;10;25;32;24;5;13;12;26;18;22;30;11;21;17;29;3;16;9;14
7;19;4;6;15;23;1;8;28;2;31;27;20;10;25;32;24;5;13;12;26;18;22;9;11;21;17;29;3;16;30;14;9;26950
9;26950;7;19;4;6;15;23;1;8;28;2;31;27;20;10;25;32;24;5;13;12;26;18;22;9;11;21;17;29;3;16;30;14
7;3;4;6;15;23;1;8;28;2;31;27;20;10;25;32;24;5;13;12;26;18;22;9;11;21;17;29;19;16;30;14;9;27134
9;27134;7;3;4;6;15;23;1;8;28;2;31;27;20;10;25;32;24;5;13;12;26;18;22;9;11;21;17;29;19;16;30;14
7;3;4;6;20;23;1;8;28;2;31;27;15;10;25;32;24;5;13;12;26;18;22;9;11;21;17;29;19;16;30;14;9;26680
9;26680;7;3;4;6;20;23;1;8;28;2;31;27;15;10;25;32;24;5;13;12;26;18;22;9;11;21;17;29;19;16;30;14
7;3;4;6;20;23;1;8;28;2;10;27;15;31;25;32;24;5;13;12;26;18;22;9;11;21;17;29;19;16;30;14;9;26996
9;26680;7;3;4;6;20;23;1;8;28;2;31;27;15;10;25;32;24;5;13;12;26;18;22;9;11;21;17;29;19;16;30;14
7;3;10;6;20;23;1;8;28;2;31;27;15;4;25;32;24;5;13;12;26;18;22;9;11;21;17;29;19;16;30;14;9;26760
9;26760;7;3;10;6;20;23;1;8;28;2;31;27;15;4;25;32;24;5;13;12;26;18;22;9;11;21;17;29;19;16;30;14
7;3;10;23;20;6;1;8;28;2;31;27;15;4;25;32;24;5;13;12;26;18;22;9;11;21;17;29;19;16;30;14;9;26932
9;26932;7;3;10;23;20;6;1;8;28;2;31;27;15;4;25;32;24;5;13;12;26;18;22;9;11;21;17;29;19;16;30;14
7;3;10;6;20;23;1;8;28;2;31;27;15;4;25;32;24;5;13;12;26;18;22;9;11;21;17;29;19;16;30;14;9;26760
9;26760;7;3;10;6;20;23;1;8;28;2;31;27;15;4;25;32;24;5;13;12;26;18;22;9;11;21;17;29;19;16;30;14
7;3;10;6;20;23;1;8;28;2;19;27;15;4;25;32;24;5;13;12;26;18;22;9;11;21;17;29;31;16;30;14;9;26260
9;26260;7;3;10;6;20;23;1;8;28;2;19;27;15;4;25;32;24;5;13;12;26;18;22;9;11;21;17;29;31;16;30;14
7;3;10;6;20;23;1;8;28;2;19;27;18;4;25;32;24;5;13;12;26;15;22;9;11;21;17;29;31;16;30;14;9;26234
10;26234;7;3;10;6;20;23;1;8;28;2;19;27;18;4;25;32;24;5;13;12;26;15;22;9;11;21;17;29;31;16;30;14
24;3;10;6;20;23;1;8;28;2;19;27;18;4;25;32;7;5;13;12;26;15;22;9;11;21;17;29;31;16;30;14;10;26154
10;26154;24;3;10;6;20;23;1;8;28;2;19;27;18;4;25;32;7;5;13;12;26;15;22;9;11;21;17;29;31;16;30;14
24;3;10;6;20;23;1;8;28;2;19;27;18;4;13;32;7;5;25;12;26;15;22;9;11;21;17;29;31;16;30;14;10;26276
10;26276;24;3;10;6;20;23;1;8;28;2;19;27;18;4;13;32;7;5;25;12;26;15;22;9;11;21;17;29;31;16;30;14
24;3;10;6;20;23;1;8;28;2;19;27;18;4;32;13;7;5;25;12;26;15;22;9;11;21;17;29;31;16;30;14;10;26902
10;26902;24;3;10;6;20;23;1;8;28;2;19;27;18;4;32;13;7;5;25;12;26;15;22;9;11;21;17;29;31;16;30;14
31;3;10;6;20;23;1;8;28;2;19;27;18;4;32;13;7;5;25;12;26;15;22;9;11;21;17;29;24;16;30;14;10;27242
10;27242;31;3;10;6;20;23;1;8;28;2;19;27;18;4;32;13;7;5;25;12;26;15;22;9;11;21;17;29;24;16;30;14
31;3;10;6;20;23;9;8;28;2;19;27;18;4;32;13;7;5;25;12;26;15;22;1;11;21;17;29;24;16;30;14;10;27322
10;27322;31;3;10;6;20;23;9;8;28;2;19;27;18;4;32;13;7;5;25;12;26;15;22;1;11;21;17;29;24;16;30;14
31;3;10;6;20;28;9;8;23;2;19;27;18;4;32;13;7;5;25;12;26;15;22;1;11;21;17;29;24;16;30;14;10;27562
10;27562;31;3;10;6;20;28;9;8;23;2;19;27;18;4;32;13;7;5;25;12;26;15;22;1;11;21;17;29;24;16;30;14
31;3;20;6;10;28;9;8;23;2;19;27;18;4;32;13;7;5;25;12;26;15;22;1;11;21;17;29;24;16;30;14;10;27114
10;27114;31;3;20;6;10;28;9;8;23;2;19;27;18;4;32;13;7;5;25;12;26;15;22;1;11;21;17;29;24;16;30;14
31;3;20;6;10;28;9;8;23;2;19;27;18;4;32;13;7;5;25;17;26;15;22;1;11;21;12;29;24;16;30;14;10;27638
10;27638;31;3;20;6;10;28;9;8;23;2;19;27;18;4;32;13;7;5;25;17;26;15;22;1;11;21;12;29;24;16;30;14
31;3;20;26;10;28;9;8;23;2;19;27;18;4;32;13;7;5;25;17;6;15;22;1;11;21;12;29;24;16;30;14;10;27610
10;27610;31;3;20;26;10;28;9;8;23;2;19;27;18;4;32;13;7;5;25;17;6;15;22;1;11;21;12;29;24;16;30;14
31;3;20;26;10;28;9;1;23;2;19;27;18;4;32;13;7;5;25;17;6;15;22;8;11;21;12;29;24;16;30;14;10;26850
10;26850;31;3;20;26;10;28;9;1;23;2;19;27;18;4;32;13;7;5;25;17;6;15;22;8;11;21;12;29;24;16;30;14
31;3;20;26;10;28;9;1;23;2;19;27;18;4;32;13;7;5;25;17;6;15;8;22;11;21;12;29;24;16;30;14;10;27056
10;27056;31;3;20;26;10;28;9;1;23;2;19;27;18;4;32;13;7;5;25;17;6;15;8;22;11;21;12;29;24;16;30;14
31;3;20;26;10;28;9;1;23;2;19;27;18;7;32;13;4;5;25;17;6;15;8;22;11;21;12;29;24;16;30;14;10;27536
10;27536;31;3;20;26;10;28;9;1;23;2;19;27;18;7;32;13;4;5;25;17;6;15;8;22;11;21;12;29;24;16;30;14
31;3;20;26;10;28;9;1;30;2;19;27;18;7;32;13;4;5;25;17;6;15;8;22;11;21;12;29;24;16;23;14;10;27516
10;27516;31;3;20;26;10;28;9;1;30;2;19;27;18;7;32;13;4;5;25;17;6;15;8;22;11;21;12;29;24;16;23;14
31;3;20;26;9;28;10;1;30;2;19;27;18;7;32;13;4;5;25;17;6;15;8;22;11;21;12;29;24;16;23;14;10;27396
10;27396;31;3;20;26;9;28;10;1;30;2;19;27;18;7;32;13;4;5;25;17;6;15;8;22;11;21;12;29;24;16;23;14
31;3;20;26;9;28;10;1;30;2;19;27;18;7;32;13;4;5;25;17;8;15;6;22;11;21;12;29;24;16;23;14;10;27596
10;27596;31;3;20;26;9;28;10;1;30;2;19;27;18;7;32;13;4;5;25;17;8;15;6;22;11;21;12;29;24;16;23;14
31;3;20;26;9;28;7;1;30;2;19;27;18;10;32;13;4;5;25;17;8;15;6;22;11;21;12;29;24;16;23;14;10;27596
10;27596;31;3;20;26;9;28;7;1;30;2;19;27;18;10;32;13;4;5;25;17;8;15;6;22;11;21;12;29;24;16;23;14
31;3;20;26;9;28;7;1;30;2;19;27;18;10;32;13;4;5;25;17;8;21;6;22;11;15;12;29;24;16;23;14;10;26610
10;26610;31;3;20;26;9;28;7;1;30;2;19;27;18;10;32;13;4;5;25;17;8;21;6;22;11;15;12;29;24;16;23;14
31;3;20;26;9;28;7;1;30;2;19;27;18;10;32;13;4;5;6;17;8;21;25;22;11;15;12;29;24;16;23;14;10;26660
10;26660;31;3;20;26;9;28;7;1;30;2;19;27;18;10;32;13;4;5;6;17;8;21;25;22;11;15;12;29;24;16;23;14
31;3;20;26;9;28;7;1;30;2;19;27;18;10;32;13;4;5;6;17;8;21;25;22;11;15;12;23;24;16;29;14;10;26340
