"X1";"X27558";"X13";"X2";"X28";"X12";"X21";"X19";"X8";"X3";"X29";"X9";"X20";"X15";"X25";"X5";"X26";"X22";"X10";"X16";"X32";"X27";"X14";"X11";"X31";"X23";"X17";"X24";"X1.1";"X4";"X30";"X6";"X18";"X7"
5;27378;10;21;32;18;7;31;28;30;8;19;23;5;17;9;3;29;11;1;27;26;25;13;16;4;24;12;15;2;14;6;22;20
10;21;32;18;7;31;28;30;8;19;23;5;17;9;3;29;11;1;27;26;25;13;16;4;22;12;15;2;14;6;24;20;5;27538
6;27538;10;21;32;18;7;31;28;30;8;19;23;5;17;9;3;29;11;1;27;26;25;13;16;4;22;12;15;2;14;6;24;20
10;21;32;18;7;31;28;30;8;19;23;5;17;9;6;29;11;1;27;26;25;13;16;4;22;12;15;2;14;3;24;20;6;27338
6;27338;10;21;32;18;7;31;28;30;8;19;23;5;17;9;6;29;11;1;27;26;25;13;16;4;22;12;15;2;14;3;24;20
10;21;32;18;7;31;28;30;11;19;23;5;17;9;6;29;8;1;27;26;25;13;16;4;22;12;15;2;14;3;24;20;6;27578
6;27578;10;21;32;18;7;31;28;30;11;19;23;5;17;9;6;29;8;1;27;26;25;13;16;4;22;12;15;2;14;3;24;20
10;24;32;18;7;31;28;30;11;19;23;5;17;9;6;29;8;1;27;26;25;13;16;4;22;12;15;2;14;3;21;20;6;27278
6;27278;10;24;32;18;7;31;28;30;11;19;23;5;17;9;6;29;8;1;27;26;25;13;16;4;22;12;15;2;14;3;21;20
10;24;32;18;7;17;28;30;11;19;23;5;31;9;6;29;8;1;27;26;25;13;16;4;22;12;15;2;14;3;21;20;6;27578
6;27578;10;24;32;18;7;17;28;30;11;19;23;5;31;9;6;29;8;1;27;26;25;13;16;4;22;12;15;2;14;3;21;20
10;13;32;18;7;17;28;30;11;19;23;5;31;9;6;29;8;1;27;26;25;24;16;4;22;12;15;2;14;3;21;20;6;28070
6;28070;10;13;32;18;7;17;28;30;11;19;23;5;31;9;6;29;8;1;27;26;25;24;16;4;22;12;15;2;14;3;21;20
10;13;32;18;7;17;28;30;11;19;23;5;31;9;6;29;8;1;15;26;25;24;16;4;22;12;27;2;14;3;21;20;6;28042
6;28042;10;13;32;18;7;17;28;30;11;19;23;5;31;9;6;29;8;1;15;26;25;24;16;4;22;12;27;2;14;3;21;20
10;13;32;18;7;17;28;30;11;19;23;5;31;9;6;29;8;1;15;26;25;24;21;4;22;12;27;2;14;3;16;20;6;27788
6;27788;10;13;32;18;7;17;28;30;11;19;23;5;31;9;6;29;8;1;15;26;25;24;21;4;22;12;27;2;14;3;16;20
10;13;32;18;7;17;28;30;11;12;23;5;31;9;6;29;8;1;15;26;25;24;21;4;22;19;27;2;14;3;16;20;6;27622
6;27622;10;13;32;18;7;17;28;30;11;12;23;5;31;9;6;29;8;1;15;26;25;24;21;4;22;19;27;2;14;3;16;20
10;13;32;29;7;17;28;30;11;12;23;5;31;9;6;18;8;1;15;26;25;24;21;4;22;19;27;2;14;3;16;20;6;27982
6;27982;10;13;32;29;7;17;28;30;11;12;23;5;31;9;6;18;8;1;15;26;25;24;21;4;22;19;27;2;14;3;16;20
10;13;32;29;7;17;28;30;11;12;23;5;31;9;6;18;8;20;15;26;25;24;21;4;22;19;27;2;14;3;16;1;6;27640
6;27640;10;13;32;29;7;17;28;30;11;12;23;5;31;9;6;18;8;20;15;26;25;24;21;4;22;19;27;2;14;3;16;1
10;13;32;29;7;17;4;30;11;12;23;5;31;9;6;18;8;20;15;26;25;24;21;28;22;19;27;2;14;3;16;1;6;28894
6;28894;10;13;32;29;7;17;4;30;11;12;23;5;31;9;6;18;8;20;15;26;25;24;21;28;22;19;27;2;14;3;16;1
10;13;32;29;7;17;4;30;11;12;31;5;23;9;6;18;8;20;15;26;25;24;21;28;22;19;27;2;14;3;16;1;6;28694
6;28694;10;13;32;29;7;17;4;30;11;12;31;5;23;9;6;18;8;20;15;26;25;24;21;28;22;19;27;2;14;3;16;1
22;13;32;29;7;17;4;30;11;12;31;5;23;9;6;18;8;20;15;26;25;24;21;28;10;19;27;2;14;3;16;1;6;28642
6;28642;22;13;32;29;7;17;4;30;11;12;31;5;23;9;6;18;8;20;15;26;25;24;21;28;10;19;27;2;14;3;16;1
22;13;32;29;7;17;4;30;11;12;31;5;23;9;6;18;8;20;15;26;25;24;21;19;10;28;27;2;14;3;16;1;6;29042
6;29042;22;13;32;29;7;17;4;30;11;12;31;5;23;9;6;18;8;20;15;26;25;24;21;19;10;28;27;2;14;3;16;1
22;13;32;29;7;17;4;30;11;12;31;5;23;9;6;18;8;20;15;26;25;24;2;19;10;28;27;21;14;3;16;1;6;29328
6;29328;22;13;32;29;7;17;4;30;11;12;31;5;23;9;6;18;8;20;15;26;25;24;2;19;10;28;27;21;14;3;16;1
22;13;32;29;7;17;4;30;11;3;31;5;23;9;6;18;8;20;15;26;25;24;2;19;10;28;27;21;14;12;16;1;6;28908
6;28908;22;13;32;29;7;17;4;30;11;3;31;5;23;9;6;18;8;20;15;26;25;24;2;19;10;28;27;21;14;12;16;1
22;13;32;29;7;17;4;30;11;3;31;5;23;9;6;8;18;20;15;26;25;24;2;19;10;28;27;21;14;12;16;1;6;28908
6;28908;22;13;32;29;7;17;4;30;11;3;31;5;23;9;6;8;18;20;15;26;25;24;2;19;10;28;27;21;14;12;16;1
22;13;32;29;7;17;4;30;11;3;31;5;23;9;6;8;18;20;15;26;25;24;2;16;10;28;27;21;14;12;19;1;6;28564
6;28564;22;13;32;29;7;17;4;30;11;3;31;5;23;9;6;8;18;20;15;26;25;24;2;16;10;28;27;21;14;12;19;1
22;13;32;29;7;17;4;30;11;3;31;5;23;9;6;8;18;20;15;26;25;24;10;16;2;28;27;21;14;12;19;1;6;28444
6;28444;22;13;32;29;7;17;4;30;11;3;31;5;23;9;6;8;18;20;15;26;25;24;10;16;2;28;27;21;14;12;19;1
22;13;32;29;7;17;4;30;11;3;31;5;23;9;6;8;18;2;15;26;25;24;10;16;20;28;27;21;14;12;19;1;6;28382
7;28382;22;13;32;29;7;17;4;30;11;3;31;5;23;9;6;8;18;2;15;26;25;24;10;16;20;28;27;21;14;12;19;1
22;13;32;29;9;17;4;30;11;3;31;5;23;7;6;8;18;2;15;26;25;24;10;16;20;28;27;21;14;12;19;1;7;28202
7;28202;22;13;32;29;9;17;4;30;11;3;31;5;23;7;6;8;18;2;15;26;25;24;10;16;20;28;27;21;14;12;19;1
22;13;32;29;9;17;4;30;11;3;31;5;23;7;8;6;18;2;15;26;25;24;10;16;20;28;27;21;14;12;19;1;7;27762
7;27762;22;13;32;29;9;17;4;30;11;3;31;5;23;7;8;6;18;2;15;26;25;24;10;16;20;28;27;21;14;12;19;1
2;13;32;29;9;17;4;30;11;3;31;5;23;7;8;6;18;22;15;26;25;24;10;16;20;28;27;21;14;12;19;1;7;27976
7;27976;2;13;32;29;9;17;4;30;11;3;31;5;23;7;8;6;18;22;15;26;25;24;10;16;20;28;27;21;14;12;19;1
2;13;32;29;9;17;4;30;3;11;31;5;23;7;8;6;18;22;15;26;25;24;10;16;20;28;27;21;14;12;19;1;7;27776
7;27776;2;13;32;29;9;17;4;30;3;11;31;5;23;7;8;6;18;22;15;26;25;24;10;16;20;28;27;21;14;12;19;1
2;4;32;29;9;17;13;30;3;11;31;5;23;7;8;6;18;22;15;26;25;24;10;16;20;28;27;21;14;12;19;1;7;27336
7;27336;2;4;32;29;9;17;13;30;3;11;31;5;23;7;8;6;18;22;15;26;25;24;10;16;20;28;27;21;14;12;19;1
2;4;32;29;9;17;13;30;3;11;31;5;10;7;8;6;18;22;15;26;25;24;23;16;20;28;27;21;14;12;19;1;7;27702
7;27702;2;4;32;29;9;17;13;30;3;11;31;5;10;7;8;6;18;22;15;26;25;24;23;16;20;28;27;21;14;12;19;1
2;4;32;29;9;28;13;30;3;11;31;5;10;7;8;6;18;22;15;26;25;24;23;16;20;17;27;21;14;12;19;1;7;28082
7;28082;2;4;32;29;9;28;13;30;3;11;31;5;10;7;8;6;18;22;15;26;25;24;23;16;20;17;27;21;14;12;19;1
2;4;32;29;9;28;13;30;15;11;31;5;10;7;8;6;18;22;3;26;25;24;23;16;20;17;27;21;14;12;19;1;7;28222
7;28222;2;4;32;29;9;28;13;30;15;11;31;5;10;7;8;6;18;22;3;26;25;24;23;16;20;17;27;21;14;12;19;1
2;4;32;29;9;28;13;30;15;11;31;5;10;7;6;8;18;22;3;26;25;24;23;16;20;17;27;21;14;12;19;1;7;28702
7;28702;2;4;32;29;9;28;13;30;15;11;31;5;10;7;6;8;18;22;3;26;25;24;23;16;20;17;27;21;14;12;19;1
2;4;32;29;9;28;13;30;15;11;31;5;10;7;6;8;18;22;3;26;25;24;1;16;20;17;27;21;14;12;19;23;7;28692
7;28692;2;4;32;29;9;28;13;30;15;11;31;5;10;7;6;8;18;22;3;26;25;24;1;16;20;17;27;21;14;12;19;23
2;4;32;29;9;28;13;30;15;11;31;5;10;7;6;8;18;22;26;3;25;24;1;16;20;17;27;21;14;12;19;23;7;29308
7;29308;2;4;32;29;9;28;13;30;15;11;31;5;10;7;6;8;18;22;26;3;25;24;1;16;20;17;27;21;14;12;19;23
2;4;32;29;9;1;13;30;15;11;31;5;10;7;6;8;18;22;26;3;25;24;28;16;20;17;27;21;14;12;19;23;7;29464
7;29464;2;4;32;29;9;1;13;30;15;11;31;5;10;7;6;8;18;22;26;3;25;24;28;16;20;17;27;21;14;12;19;23
2;4;32;29;9;1;13;30;15;11;31;5;10;22;6;8;18;7;26;3;25;24;28;16;20;17;27;21;14;12;19;23;7;29790
7;29790;2;4;32;29;9;1;13;30;15;11;31;5;10;22;6;8;18;7;26;3;25;24;28;16;20;17;27;21;14;12;19;23
2;5;32;29;9;1;13;30;15;11;31;4;10;22;6;8;18;7;26;3;25;24;28;16;20;17;27;21;14;12;19;23;7;29310
7;29310;2;5;32;29;9;1;13;30;15;11;31;4;10;22;6;8;18;7;26;3;25;24;28;16;20;17;27;21;14;12;19;23
2;5;32;29;9;1;13;30;15;11;31;20;10;22;6;8;18;7;26;3;25;24;28;16;4;17;27;21;14;12;19;23;7;29218
7;29218;2;5;32;29;9;1;13;30;15;11;31;20;10;22;6;8;18;7;26;3;25;24;28;16;4;17;27;21;14;12;19;23
2;5;32;29;9;1;13;30;15;11;31;20;10;22;6;8;18;7;16;3;25;24;28;26;4;17;27;21;14;12;19;23;7;29294
7;29294;2;5;32;29;9;1;13;30;15;11;31;20;10;22;6;8;18;7;16;3;25;24;28;26;4;17;27;21;14;12;19;23
2;5;32;29;9;1;13;30;15;11;31;20;10;18;6;8;22;7;16;3;25;24;28;26;4;17;27;21;14;12;19;23;7;28934
7;28934;2;5;32;29;9;1;13;30;15;11;31;20;10;18;6;8;22;7;16;3;25;24;28;26;4;17;27;21;14;12;19;23
2;5;32;12;9;1;13;30;15;11;31;20;10;18;6;8;22;7;16;3;25;24;28;26;4;17;27;21;14;29;19;23;7;28412
7;28412;2;5;32;12;9;1;13;30;15;11;31;20;10;18;6;8;22;7;16;3;25;24;28;26;4;17;27;21;14;29;19;23
2;10;32;12;9;1;13;30;15;11;31;20;5;18;6;8;22;7;16;3;25;24;28;26;4;17;27;21;14;29;19;23;7;28412
7;28412;2;10;32;12;9;1;13;30;15;11;31;20;5;18;6;8;22;7;16;3;25;24;28;26;4;17;27;21;14;29;19;23
2;10;32;12;9;1;13;30;15;11;31;20;5;18;6;8;22;7;16;21;25;24;28;26;4;17;27;3;14;29;19;23;7;28276
8;28276;2;10;32;12;9;1;13;30;15;11;31;20;5;18;6;8;22;7;16;21;25;24;28;26;4;17;27;3;14;29;19;23
2;10;32;12;9;1;13;30;15;11;31;20;5;18;6;8;22;7;16;21;25;24;28;26;4;23;27;3;14;29;19;17;8;27636
8;27636;2;10;32;12;9;1;13;30;15;11;31;20;5;18;6;8;22;7;16;21;25;24;28;26;4;23;27;3;14;29;19;17
2;10;32;12;9;1;13;27;15;11;31;20;5;18;6;8;22;7;16;21;25;24;28;26;4;23;30;3;14;29;19;17;8;27676
8;27676;2;10;32;12;9;1;13;27;15;11;31;20;5;18;6;8;22;7;16;21;25;24;28;26;4;23;30;3;14;29;19;17
2;10;32;12;9;1;13;27;15;11;31;20;5;18;6;8;22;7;16;21;25;24;28;26;4;29;30;3;14;23;19;17;8;28916
8;28916;2;10;32;12;9;1;13;27;15;11;31;20;5;18;6;8;22;7;16;21;25;24;28;26;4;29;30;3;14;23;19;17
2;10;32;12;9;1;13;27;15;11;14;20;5;18;6;8;22;7;16;21;25;24;28;26;4;29;30;3;31;23;19;17;8;27850
8;27850;2;10;32;12;9;1;13;27;15;11;14;20;5;18;6;8;22;7;16;21;25;24;28;26;4;29;30;3;31;23;19;17
2;10;32;12;9;1;13;27;15;11;14;20;5;18;6;8;22;7;16;21;25;31;28;26;4;29;30;3;24;23;19;17;8;27930
8;27930;2;10;32;12;9;1;13;27;15;11;14;20;5;18;6;8;22;7;16;21;25;31;28;26;4;29;30;3;24;23;19;17
2;10;32;12;9;1;13;27;15;11;14;20;22;18;6;8;5;7;16;21;25;31;28;26;4;29;30;3;24;23;19;17;8;27418
8;27418;2;10;32;12;9;1;13;27;15;11;14;20;22;18;6;8;5;7;16;21;25;31;28;26;4;29;30;3;24;23;19;17
2;10;32;12;9;1;13;27;15;11;18;20;22;14;6;8;5;7;16;21;25;31;28;26;4;29;30;3;24;23;19;17;8;27798
8;27798;2;10;32;12;9;1;13;27;15;11;18;20;22;14;6;8;5;7;16;21;25;31;28;26;4;29;30;3;24;23;19;17
2;10;32;12;9;1;13;27;15;11;18;22;20;14;6;8;5;7;16;21;25;31;28;26;4;29;30;3;24;23;19;17;8;28358
8;28358;2;10;32;12;9;1;13;27;15;11;18;22;20;14;6;8;5;7;16;21;25;31;28;26;4;29;30;3;24;23;19;17
2;10;32;7;9;1;13;27;15;11;18;22;20;14;6;8;5;12;16;21;25;31;28;26;4;29;30;3;24;23;19;17;8;27918
8;27918;2;10;32;7;9;1;13;27;15;11;18;22;20;14;6;8;5;12;16;21;25;31;28;26;4;29;30;3;24;23;19;17
2;10;32;7;9;1;13;27;15;11;18;22;20;25;6;8;5;12;16;21;14;31;28;26;4;29;30;3;24;23;19;17;8;27952
8;27952;2;10;32;7;9;1;13;27;15;11;18;22;20;25;6;8;5;12;16;21;14;31;28;26;4;29;30;3;24;23;19;17
2;10;32;7;9;1;13;27;15;11;18;22;20;25;6;8;5;12;16;21;14;31;28;17;4;29;30;3;24;23;19;26;8;28072
8;28072;2;10;32;7;9;1;13;27;15;11;18;22;20;25;6;8;5;12;16;21;14;31;28;17;4;29;30;3;24;23;19;26
2;10;32;7;9;1;28;27;15;11;18;22;20;25;6;8;5;12;16;21;14;31;13;17;4;29;30;3;24;23;19;26;8;28584
8;28584;2;10;32;7;9;1;28;27;15;11;18;22;20;25;6;8;5;12;16;21;14;31;13;17;4;29;30;3;24;23;19;26
2;10;32;7;9;22;28;27;15;11;18;1;20;25;6;8;5;12;16;21;14;31;13;17;4;29;30;3;24;23;19;26;8;28746
8;28746;2;10;32;7;9;22;28;27;15;11;18;1;20;25;6;8;5;12;16;21;14;31;13;17;4;29;30;3;24;23;19;26
2;10;21;7;9;22;28;27;15;11;18;1;20;25;6;8;5;12;16;32;14;31;13;17;4;29;30;3;24;23;19;26;8;27486
8;27486;2;10;21;7;9;22;28;27;15;11;18;1;20;25;6;8;5;12;16;32;14;31;13;17;4;29;30;3;24;23;19;26
2;10;21;7;20;22;28;27;15;11;18;1;9;25;6;8;5;12;16;32;14;31;13;17;4;29;30;3;24;23;19;26;8;27716
8;27716;2;10;21;7;20;22;28;27;15;11;18;1;9;25;6;8;5;12;16;32;14;31;13;17;4;29;30;3;24;23;19;26
2;10;21;7;20;31;28;27;15;11;18;1;9;25;6;8;5;12;16;32;14;22;13;17;4;29;30;3;24;23;19;26;8;27916
8;27916;2;10;21;7;20;31;28;27;15;11;18;1;9;25;6;8;5;12;16;32;14;22;13;17;4;29;30;3;24;23;19;26
2;10;21;15;20;31;28;27;7;11;18;1;9;25;6;8;5;12;16;32;14;22;13;17;4;29;30;3;24;23;19;26;8;28156
8;28156;2;10;21;15;20;31;28;27;7;11;18;1;9;25;6;8;5;12;16;32;14;22;13;17;4;29;30;3;24;23;19;26
2;10;21;15;20;31;28;14;7;11;18;1;9;25;6;8;5;12;16;32;27;22;13;17;4;29;30;3;24;23;19;26;8;27730
8;27730;2;10;21;15;20;31;28;14;7;11;18;1;9;25;6;8;5;12;16;32;27;22;13;17;4;29;30;3;24;23;19;26
2;10;21;15;20;31;28;14;7;11;18;1;9;25;6;32;5;12;16;8;27;22;13;17;4;29;30;3;24;23;19;26;8;28338
8;28338;2;10;21;15;20;31;28;14;7;11;18;1;9;25;6;32;5;12;16;8;27;22;13;17;4;29;30;3;24;23;19;26
2;10;21;15;20;31;11;14;7;28;18;1;9;25;6;32;5;12;16;8;27;22;13;17;4;29;30;3;24;23;19;26;8;27650
9;27650;2;10;21;15;20;31;11;14;7;28;18;1;9;25;6;32;5;12;16;8;27;22;13;17;4;29;30;3;24;23;19;26
2;10;21;15;20;31;3;14;7;28;18;1;9;25;6;32;5;12;16;8;27;22;13;17;4;29;30;11;24;23;19;26;9;27930
9;27930;2;10;21;15;20;31;3;14;7;28;18;1;9;25;6;32;5;12;16;8;27;22;13;17;4;29;30;11;24;23;19;26
23;10;21;15;20;31;3;14;7;28;18;1;9;25;6;32;5;12;16;8;27;22;13;17;4;29;30;11;24;2;19;26;9;27834
9;27834;23;10;21;15;20;31;3;14;7;28;18;1;9;25;6;32;5;12;16;8;27;22;13;17;4;29;30;11;24;2;19;26
23;10;21;15;20;31;3;27;7;28;18;1;9;25;6;32;5;12;16;8;14;22;13;17;4;29;30;11;24;2;19;26;9;28076
9;28076;23;10;21;15;20;31;3;27;7;28;18;1;9;25;6;32;5;12;16;8;14;22;13;17;4;29;30;11;24;2;19;26
23;6;21;15;20;31;3;27;7;28;18;1;9;25;10;32;5;12;16;8;14;22;13;17;4;29;30;11;24;2;19;26;9;27836
9;27836;23;6;21;15;20;31;3;27;7;28;18;1;9;25;10;32;5;12;16;8;14;22;13;17;4;29;30;11;24;2;19;26
23;6;21;15;20;12;3;27;7;28;18;1;9;25;10;32;5;31;16;8;14;22;13;17;4;29;30;11;24;2;19;26;9;27348
9;27348;23;6;21;15;20;12;3;27;7;28;18;1;9;25;10;32;5;31;16;8;14;22;13;17;4;29;30;11;24;2;19;26
23;6;21;15;8;12;3;27;7;28;18;1;9;25;10;32;5;31;16;20;14;22;13;17;4;29;30;11;24;2;19;26;9;27426
9;27426;23;6;21;15;8;12;3;27;7;28;18;1;9;25;10;32;5;31;16;20;14;22;13;17;4;29;30;11;24;2;19;26
23;6;21;15;8;12;3;27;22;28;18;1;9;25;10;32;5;31;16;20;14;7;13;17;4;29;30;11;24;2;19;26;9;27454
9;27454;23;6;21;15;8;12;3;27;22;28;18;1;9;25;10;32;5;31;16;20;14;7;13;17;4;29;30;11;24;2;19;26
23;6;21;15;8;12;3;27;22;28;18;1;9;25;10;32;4;31;16;20;14;7;13;17;5;29;30;11;24;2;19;26;9;27494
9;27494;23;6;21;15;8;12;3;27;22;28;18;1;9;25;10;32;4;31;16;20;14;7;13;17;5;29;30;11;24;2;19;26
23;6;21;15;8;12;3;27;22;28;18;1;9;25;10;32;2;31;16;20;14;7;13;17;5;29;30;11;24;4;19;26;9;27334
9;27334;23;6;21;15;8;12;3;27;22;28;18;1;9;25;10;32;2;31;16;20;14;7;13;17;5;29;30;11;24;4;19;26
23;6;21;15;8;12;3;27;22;28;18;1;9;11;10;32;2;31;16;20;14;7;13;17;5;29;30;25;24;4;19;26;9;27598
9;27598;23;6;21;15;8;12;3;27;22;28;18;1;9;11;10;32;2;31;16;20;14;7;13;17;5;29;30;25;24;4;19;26
27;6;21;15;8;12;3;23;22;28;18;1;9;11;10;32;2;31;16;20;14;7;13;17;5;29;30;25;24;4;19;26;9;27598
9;27598;27;6;21;15;8;12;3;23;22;28;18;1;9;11;10;32;2;31;16;20;14;7;13;17;5;29;30;25;24;4;19;26
27;6;21;15;8;12;3;23;22;28;18;19;9;11;10;32;2;31;16;20;14;7;13;17;5;29;30;25;24;4;1;26;9;27530
9;27530;27;6;21;15;8;12;3;23;22;28;18;19;9;11;10;32;2;31;16;20;14;7;13;17;5;29;30;25;24;4;1;26
27;6;21;15;8;12;3;23;22;28;18;19;9;11;10;14;2;31;16;20;32;7;13;17;5;29;30;25;24;4;1;26;9;26844
9;26844;27;6;21;15;8;12;3;23;22;28;18;19;9;11;10;14;2;31;16;20;32;7;13;17;5;29;30;25;24;4;1;26
27;6;21;15;8;12;3;23;22;28;18;19;9;11;10;14;2;31;16;20;32;7;13;30;5;29;17;25;24;4;1;26;9;27124
9;27124;27;6;21;15;8;12;3;23;22;28;18;19;9;11;10;14;2;31;16;20;32;7;13;30;5;29;17;25;24;4;1;26
27;6;21;15;8;12;3;23;22;28;18;19;25;11;10;14;2;31;16;20;32;7;13;30;5;29;17;9;24;4;1;26;9;27308
9;27308;27;6;21;15;8;12;3;23;22;28;18;19;25;11;10;14;2;31;16;20;32;7;13;30;5;29;17;9;24;4;1;26
27;6;21;31;8;12;3;23;22;28;18;19;25;11;10;14;2;15;16;20;32;7;13;30;5;29;17;9;24;4;1;26;9;27492
9;27492;27;6;21;31;8;12;3;23;22;28;18;19;25;11;10;14;2;15;16;20;32;7;13;30;5;29;17;9;24;4;1;26
27;6;21;31;8;12;3;23;22;5;18;19;25;11;10;14;2;15;16;20;32;7;13;30;28;29;17;9;24;4;1;26;9;26774
9;26774;27;6;21;31;8;12;3;23;22;5;18;19;25;11;10;14;2;15;16;20;32;7;13;30;28;29;17;9;24;4;1;26
27;6;21;31;8;12;3;23;22;5;18;19;9;11;10;14;2;15;16;20;32;7;13;30;28;29;17;25;24;4;1;26;9;26958
9;26958;27;6;21;31;8;12;3;23;22;5;18;19;9;11;10;14;2;15;16;20;32;7;13;30;28;29;17;25;24;4;1;26
27;6;21;31;8;12;3;23;22;5;18;19;9;11;10;29;2;15;16;20;32;7;13;30;28;14;17;25;24;4;1;26;9;26562
9;26562;27;6;21;31;8;12;3;23;22;5;18;19;9;11;10;29;2;15;16;20;32;7;13;30;28;14;17;25;24;4;1;26
29;6;21;31;8;12;3;23;22;5;18;19;9;11;10;27;2;15;16;20;32;7;13;30;28;14;17;25;24;4;1;26;9;26522
10;26522;29;6;21;31;8;12;3;23;22;5;18;19;9;11;10;27;2;15;16;20;32;7;13;30;28;14;17;25;24;4;1;26
29;6;21;31;8;4;3;23;22;5;18;19;9;11;10;27;2;15;16;20;32;7;13;30;28;14;17;25;24;12;1;26;10;26602
10;26602;29;6;21;31;8;4;3;23;22;5;18;19;9;11;10;27;2;15;16;20;32;7;13;30;28;14;17;25;24;12;1;26
29;6;21;31;8;4;3;23;22;5;18;19;9;11;10;27;2;15;16;20;17;7;13;30;28;14;32;25;24;12;1;26;10;26162
10;26162;29;6;21;31;8;4;3;23;22;5;18;19;9;11;10;27;2;15;16;20;17;7;13;30;28;14;32;25;24;12;1;26
29;6;21;31;8;4;3;23;24;5;18;19;9;11;10;27;2;15;16;20;17;7;13;30;28;14;32;25;22;12;1;26;10;26162
10;26162;29;6;21;31;8;4;3;23;24;5;18;19;9;11;10;27;2;15;16;20;17;7;13;30;28;14;32;25;22;12;1;26
29;6;21;31;8;4;27;23;24;5;18;19;9;11;10;3;2;15;16;20;17;7;13;30;28;14;32;25;22;12;1;26;10;25896
10;25896;29;6;21;31;8;4;27;23;24;5;18;19;9;11;10;3;2;15;16;20;17;7;13;30;28;14;32;25;22;12;1;26
29;18;21;31;8;4;27;23;24;5;6;19;9;11;10;3;2;15;16;20;17;7;13;30;28;14;32;25;22;12;1;26;10;25910
10;25910;29;18;21;31;8;4;27;23;24;5;6;19;9;11;10;3;2;15;16;20;17;7;13;30;28;14;32;25;22;12;1;26
29;18;8;31;21;4;27;23;24;5;6;19;9;11;10;3;2;15;16;20;17;7;13;30;28;14;32;25;22;12;1;26;10;25634
10;25634;29;18;8;31;21;4;27;23;24;5;6;19;9;11;10;3;2;15;16;20;17;7;13;30;28;14;32;25;22;12;1;26
29;18;8;31;21;4;27;23;17;5;6;19;9;11;10;3;2;15;16;20;24;7;13;30;28;14;32;25;22;12;1;26;10;25354
10;25354;29;18;8;31;21;4;27;23;17;5;6;19;9;11;10;3;2;15;16;20;24;7;13;30;28;14;32;25;22;12;1;26
29;18;8;31;21;4;27;23;17;5;11;19;9;6;10;3;2;15;16;20;24;7;13;30;28;14;32;25;22;12;1;26;10;25594
10;25594;29;18;8;31;21;4;27;23;17;5;11;19;9;6;10;3;2;15;16;20;24;7;13;30;28;14;32;25;22;12;1;26
29;18;8;31;21;4;27;23;17;5;11;19;9;6;10;3;2;15;16;20;24;7;13;1;28;14;32;25;22;12;30;26;10;26042
10;26042;29;18;8;31;21;4;27;23;17;5;11;19;9;6;10;3;2;15;16;20;24;7;13;1;28;14;32;25;22;12;30;26
29;18;8;31;21;9;27;23;17;5;11;19;4;6;10;3;2;15;16;20;24;7;13;1;28;14;32;25;22;12;30;26;10;26222
10;26222;29;18;8;31;21;9;27;23;17;5;11;19;4;6;10;3;2;15;16;20;24;7;13;1;28;14;32;25;22;12;30;26
29;18;8;31;21;15;27;23;17;5;11;19;4;6;10;3;2;9;16;20;24;7;13;1;28;14;32;25;22;12;30;26;10;26422
10;26422;29;18;8;31;21;15;27;23;17;5;11;19;4;6;10;3;2;9;16;20;24;7;13;1;28;14;32;25;22;12;30;26
29;14;8;31;21;15;27;23;17;5;11;19;4;6;10;3;2;9;16;20;24;7;13;1;28;18;32;25;22;12;30;26;10;27628
10;27628;29;14;8;31;21;15;27;23;17;5;11;19;4;6;10;3;2;9;16;20;24;7;13;1;28;18;32;25;22;12;30;26
29;14;8;31;21;15;27;23;17;5;11;19;4;6;10;12;2;9;16;20;24;7;13;1;28;18;32;25;22;3;30;26;10;27668
10;27668;29;14;8;31;21;15;27;23;17;5;11;19;4;6;10;12;2;9;16;20;24;7;13;1;28;18;32;25;22;3;30;26
29;14;8;31;21;15;27;23;17;5;11;19;4;6;28;12;2;9;16;20;24;7;13;1;10;18;32;25;22;3;30;26;10;27582
10;27582;29;14;8;31;21;15;27;23;17;5;11;19;4;6;28;12;2;9;16;20;24;7;13;1;10;18;32;25;22;3;30;26
29;14;8;31;21;15;10;23;17;5;11;19;4;6;28;12;2;9;16;20;24;7;13;1;27;18;32;25;22;3;30;26;10;28112
10;28112;29;14;8;31;21;15;10;23;17;5;11;19;4;6;28;12;2;9;16;20;24;7;13;1;27;18;32;25;22;3;30;26
29;14;8;31;20;15;10;23;17;5;11;19;4;6;28;12;2;9;16;21;24;7;13;1;27;18;32;25;22;3;30;26;10;27992
10;27992;29;14;8;31;20;15;10;23;17;5;11;19;4;6;28;12;2;9;16;21;24;7;13;1;27;18;32;25;22;3;30;26
29;14;8;31;20;15;10;23;17;18;11;19;4;6;28;12;2;9;16;21;24;7;13;1;27;5;32;25;22;3;30;26;10;27858
10;27858;29;14;8;31;20;15;10;23;17;18;11;19;4;6;28;12;2;9;16;21;24;7;13;1;27;5;32;25;22;3;30;26
29;19;8;31;20;15;10;23;17;18;11;14;4;6;28;12;2;9;16;21;24;7;13;1;27;5;32;25;22;3;30;26;10;27852
10;27852;29;19;8;31;20;15;10;23;17;18;11;14;4;6;28;12;2;9;16;21;24;7;13;1;27;5;32;25;22;3;30;26
29;19;8;31;20;15;10;23;17;18;11;14;4;6;28;12;2;9;16;21;24;7;13;1;27;5;26;25;22;3;30;32;10;27612
