"X1";"X28066";"X10";"X7";"X17";"X24";"X8";"X9";"X18";"X19";"X30";"X11";"X21";"X31";"X6";"X25";"X32";"X13";"X28";"X2";"X23";"X5";"X29";"X27";"X3";"X22";"X26";"X12";"X16";"X20";"X15";"X4";"X1.1";"X14"
5;26270;10;22;31;16;5;29;6;17;14;28;26;8;18;25;13;30;4;3;32;27;7;1;11;21;23;9;2;20;24;15;19;12
10;22;31;16;5;29;6;32;14;28;26;8;18;25;13;30;4;3;17;27;7;1;11;21;23;9;2;20;24;15;19;12;5;26430
6;26430;10;22;31;16;5;29;6;32;14;28;26;8;18;25;13;30;4;3;17;27;7;1;11;21;23;9;2;20;24;15;19;12
21;22;31;16;5;29;6;32;14;28;26;8;18;25;13;30;4;3;17;27;7;1;11;10;23;9;2;20;24;15;19;12;6;27502
6;26430;10;22;31;16;5;29;6;32;14;28;26;8;18;25;13;30;4;3;17;27;7;1;11;21;23;9;2;20;24;15;19;12
10;22;31;16;5;29;6;32;14;28;26;8;18;25;13;30;4;3;17;27;7;15;11;21;23;9;2;20;24;1;19;12;6;25690
6;25690;10;22;31;16;5;29;6;32;14;28;26;8;18;25;13;30;4;3;17;27;7;15;11;21;23;9;2;20;24;1;19;12
10;22;31;16;5;29;14;32;6;28;26;8;18;25;13;30;4;3;17;27;7;15;11;21;23;9;2;20;24;1;19;12;6;25770
6;25770;10;22;31;16;5;29;14;32;6;28;26;8;18;25;13;30;4;3;17;27;7;15;11;21;23;9;2;20;24;1;19;12
10;22;31;16;5;29;14;32;6;28;26;8;18;4;13;30;25;3;17;27;7;15;11;21;23;9;2;20;24;1;19;12;6;24174
6;24174;10;22;31;16;5;29;14;32;6;28;26;8;18;4;13;30;25;3;17;27;7;15;11;21;23;9;2;20;24;1;19;12
10;22;31;16;5;29;14;32;6;28;20;8;18;4;13;30;25;3;17;27;7;15;11;21;23;9;2;26;24;1;19;12;6;25494
6;25494;10;22;31;16;5;29;14;32;6;28;20;8;18;4;13;30;25;3;17;27;7;15;11;21;23;9;2;26;24;1;19;12
10;22;31;16;5;29;14;32;6;28;20;8;18;4;13;30;25;3;1;27;7;15;11;21;23;9;2;26;24;17;19;12;6;25770
6;25770;10;22;31;16;5;29;14;32;6;28;20;8;18;4;13;30;25;3;1;27;7;15;11;21;23;9;2;26;24;17;19;12
10;22;31;16;5;29;14;32;24;28;20;8;18;4;13;30;25;3;1;27;7;15;11;21;23;9;2;26;6;17;19;12;6;25906
6;25906;10;22;31;16;5;29;14;32;24;28;20;8;18;4;13;30;25;3;1;27;7;15;11;21;23;9;2;26;6;17;19;12
10;30;31;16;5;29;14;32;24;28;20;8;18;4;13;22;25;3;1;27;7;15;11;21;23;9;2;26;6;17;19;12;6;25706
6;25706;10;30;31;16;5;29;14;32;24;28;20;8;18;4;13;22;25;3;1;27;7;15;11;21;23;9;2;26;6;17;19;12
10;30;31;16;5;29;14;32;24;28;20;8;12;4;13;22;25;3;1;27;7;15;11;21;23;9;2;26;6;17;19;18;6;25662
6;25662;10;30;31;16;5;29;14;32;24;28;20;8;12;4;13;22;25;3;1;27;7;15;11;21;23;9;2;26;6;17;19;18
10;5;31;16;30;29;14;32;24;28;20;8;12;4;13;22;25;3;1;27;7;15;11;21;23;9;2;26;6;17;19;18;6;25662
6;25662;10;5;31;16;30;29;14;32;24;28;20;8;12;4;13;22;25;3;1;27;7;15;11;21;23;9;2;26;6;17;19;18
10;5;31;16;30;29;14;32;24;28;20;8;12;4;13;22;25;3;1;27;7;2;11;21;23;9;15;26;6;17;19;18;6;26342
6;26342;10;5;31;16;30;29;14;32;24;28;20;8;12;4;13;22;25;3;1;27;7;2;11;21;23;9;15;26;6;17;19;18
10;5;31;16;30;29;14;32;24;28;20;8;12;4;13;22;25;3;1;27;7;6;11;21;23;9;15;26;2;17;19;18;6;26182
6;26182;10;5;31;16;30;29;14;32;24;28;20;8;12;4;13;22;25;3;1;27;7;6;11;21;23;9;15;26;2;17;19;18
10;5;31;16;30;29;14;32;24;28;20;8;12;4;13;22;15;3;1;27;7;6;11;21;23;9;25;26;2;17;19;18;6;26126
6;26126;10;5;31;16;30;29;14;32;24;28;20;8;12;4;13;22;15;3;1;27;7;6;11;21;23;9;25;26;2;17;19;18
10;5;31;16;30;4;14;32;24;28;20;8;12;29;13;22;15;3;1;27;7;6;11;21;23;9;25;26;2;17;19;18;6;27236
6;27236;10;5;31;16;30;4;14;32;24;28;20;8;12;29;13;22;15;3;1;27;7;6;11;21;23;9;25;26;2;17;19;18
10;5;31;16;30;4;14;32;24;28;20;8;12;29;13;22;17;3;1;27;7;6;11;21;23;9;25;26;2;15;19;18;6;28448
6;27236;10;5;31;16;30;4;14;32;24;28;20;8;12;29;13;22;15;3;1;27;7;6;11;21;23;9;25;26;2;17;19;18
10;5;31;16;30;4;14;32;24;28;20;8;12;29;13;23;15;3;1;27;7;6;11;21;22;9;25;26;2;17;19;18;6;26916
6;26916;10;5;31;16;30;4;14;32;24;28;20;8;12;29;13;23;15;3;1;27;7;6;11;21;22;9;25;26;2;17;19;18
10;5;31;4;30;16;14;32;24;28;20;8;12;29;13;23;15;3;1;27;7;6;11;21;22;9;25;26;2;17;19;18;6;27236
6;27236;10;5;31;4;30;16;14;32;24;28;20;8;12;29;13;23;15;3;1;27;7;6;11;21;22;9;25;26;2;17;19;18
25;5;31;4;30;16;14;32;24;28;20;8;12;29;13;23;15;3;1;27;7;6;11;21;22;9;10;26;2;17;19;18;6;27584
6;27584;25;5;31;4;30;16;14;32;24;28;20;8;12;29;13;23;15;3;1;27;7;6;11;21;22;9;10;26;2;17;19;18
25;5;31;4;30;16;3;32;24;28;20;8;12;29;13;23;15;14;1;27;7;6;11;21;22;9;10;26;2;17;19;18;6;26624
6;26624;25;5;31;4;30;16;3;32;24;28;20;8;12;29;13;23;15;14;1;27;7;6;11;21;22;9;10;26;2;17;19;18
25;5;31;4;30;16;3;32;1;28;20;8;12;29;13;23;15;14;24;27;7;6;11;21;22;9;10;26;2;17;19;18;6;27086
7;27086;25;5;31;4;30;16;3;32;1;28;20;8;12;29;13;23;15;14;24;27;7;6;11;21;22;9;10;26;2;17;19;18
25;5;31;4;6;16;3;32;1;28;20;8;12;29;13;23;15;14;24;27;7;30;11;21;22;9;10;26;2;17;19;18;7;26966
7;26966;25;5;31;4;6;16;3;32;1;28;20;8;12;29;13;23;15;14;24;27;7;30;11;21;22;9;10;26;2;17;19;18
25;5;31;4;6;9;3;32;1;28;20;8;12;29;13;23;15;14;24;27;7;30;11;21;22;16;10;26;2;17;19;18;7;27806
7;26966;25;5;31;4;6;16;3;32;1;28;20;8;12;29;13;23;15;14;24;27;7;30;11;21;22;9;10;26;2;17;19;18
25;5;31;4;6;16;3;32;1;28;20;8;12;29;13;30;15;14;24;27;7;23;11;21;22;9;10;26;2;17;19;18;7;26946
7;26946;25;5;31;4;6;16;3;32;1;28;20;8;12;29;13;30;15;14;24;27;7;23;11;21;22;9;10;26;2;17;19;18
25;5;31;4;20;16;3;32;1;28;6;8;12;29;13;30;15;14;24;27;7;23;11;21;22;9;10;26;2;17;19;18;7;27096
7;27096;25;5;31;4;20;16;3;32;1;28;6;8;12;29;13;30;15;14;24;27;7;23;11;21;22;9;10;26;2;17;19;18
25;5;31;4;20;16;3;32;1;28;6;8;12;29;13;30;15;14;24;27;7;23;11;21;22;9;10;2;26;17;19;18;7;27078
7;27078;25;5;31;4;20;16;3;32;1;28;6;8;12;29;13;30;15;14;24;27;7;23;11;21;22;9;10;2;26;17;19;18
25;5;31;4;20;16;3;32;1;28;6;8;12;29;13;30;15;14;24;27;7;23;17;21;22;9;10;2;26;11;19;18;7;27488
7;27488;25;5;31;4;20;16;3;32;1;28;6;8;12;29;13;30;15;14;24;27;7;23;17;21;22;9;10;2;26;11;19;18
25;5;31;4;20;16;3;32;1;28;6;8;12;29;13;30;15;14;24;27;22;23;17;21;7;9;10;2;26;11;19;18;7;27386
7;27386;25;5;31;4;20;16;3;32;1;28;6;8;12;29;13;30;15;14;24;27;22;23;17;21;7;9;10;2;26;11;19;18
25;5;31;4;20;16;3;32;28;1;6;8;12;29;13;30;15;14;24;27;22;23;17;21;7;9;10;2;26;11;19;18;7;26294
7;26294;25;5;31;4;20;16;3;32;28;1;6;8;12;29;13;30;15;14;24;27;22;23;17;21;7;9;10;2;26;11;19;18
25;5;31;4;20;16;3;32;28;1;6;8;12;29;13;30;15;11;24;27;22;23;17;21;7;9;10;2;26;14;19;18;7;26414
7;26414;25;5;31;4;20;16;3;32;28;1;6;8;12;29;13;30;15;11;24;27;22;23;17;21;7;9;10;2;26;14;19;18
25;5;31;4;20;16;3;32;28;9;6;8;12;29;13;30;15;11;24;27;22;23;17;21;7;1;10;2;26;14;19;18;7;27574
7;27574;25;5;31;4;20;16;3;32;28;9;6;8;12;29;13;30;15;11;24;27;22;23;17;21;7;1;10;2;26;14;19;18
25;5;31;4;3;16;20;32;28;9;6;8;12;29;13;30;15;11;24;27;22;23;17;21;7;1;10;2;26;14;19;18;7;27150
7;27150;25;5;31;4;3;16;20;32;28;9;6;8;12;29;13;30;15;11;24;27;22;23;17;21;7;1;10;2;26;14;19;18
25;5;31;4;3;16;20;32;28;9;6;8;12;29;13;30;15;11;24;27;10;23;17;21;7;1;22;2;26;14;19;18;7;27848
7;27848;25;5;31;4;3;16;20;32;28;9;6;8;12;29;13;30;15;11;24;27;10;23;17;21;7;1;22;2;26;14;19;18
25;5;31;4;3;16;20;32;28;9;6;8;12;29;13;30;15;11;24;27;10;23;17;21;7;1;22;26;2;14;19;18;7;28442
7;28442;25;5;31;4;3;16;20;32;28;9;6;8;12;29;13;30;15;11;24;27;10;23;17;21;7;1;22;26;2;14;19;18
25;5;31;4;3;15;20;32;28;9;6;8;12;29;13;30;16;11;24;27;10;23;17;21;7;1;22;26;2;14;19;18;7;28222
7;28222;25;5;31;4;3;15;20;32;28;9;6;8;12;29;13;30;16;11;24;27;10;23;17;21;7;1;22;26;2;14;19;18
25;4;31;5;3;15;20;32;28;9;6;8;12;29;13;30;16;11;24;27;10;23;17;21;7;1;22;26;2;14;19;18;7;27982
7;27982;25;4;31;5;3;15;20;32;28;9;6;8;12;29;13;30;16;11;24;27;10;23;17;21;7;1;22;26;2;14;19;18
25;26;31;5;3;15;20;32;28;9;6;8;12;29;13;30;16;11;24;27;10;23;17;21;7;1;22;4;2;14;19;18;7;27368
7;27368;25;26;31;5;3;15;20;32;28;9;6;8;12;29;13;30;16;11;24;27;10;23;17;21;7;1;22;4;2;14;19;18
25;26;31;5;3;15;20;32;28;9;6;8;12;7;13;30;16;11;24;27;10;23;17;21;29;1;22;4;2;14;19;18;7;26772
7;26772;25;26;31;5;3;15;20;32;28;9;6;8;12;7;13;30;16;11;24;27;10;23;17;21;29;1;22;4;2;14;19;18
25;26;31;5;3;15;20;32;28;9;6;8;12;7;13;30;16;11;24;27;10;1;17;21;29;23;22;4;2;14;19;18;7;26782
7;26782;25;26;31;5;3;15;20;32;28;9;6;8;12;7;13;30;16;11;24;27;10;1;17;21;29;23;22;4;2;14;19;18
25;26;31;5;27;15;20;32;28;9;6;8;12;7;13;30;16;11;24;3;10;1;17;21;29;23;22;4;2;14;19;18;7;26576
7;26576;25;26;31;5;27;15;20;32;28;9;6;8;12;7;13;30;16;11;24;3;10;1;17;21;29;23;22;4;2;14;19;18
25;26;31;5;27;15;20;32;28;9;6;8;18;7;13;30;16;11;24;3;10;1;17;21;29;23;22;4;2;14;19;12;7;27316
8;27316;25;26;31;5;27;15;20;32;28;9;6;8;18;7;13;30;16;11;24;3;10;1;17;21;29;23;22;4;2;14;19;12
25;26;31;5;27;15;20;32;28;9;6;8;18;30;13;7;16;11;24;3;10;1;17;21;29;23;22;4;2;14;19;12;8;27660
8;27660;25;26;31;5;27;15;20;32;28;9;6;8;18;30;13;7;16;11;24;3;10;1;17;21;29;23;22;4;2;14;19;12
25;26;31;5;27;15;20;32;16;9;6;8;18;30;13;7;28;11;24;3;10;1;17;21;29;23;22;4;2;14;19;12;8;27646
8;27646;25;26;31;5;27;15;20;32;16;9;6;8;18;30;13;7;28;11;24;3;10;1;17;21;29;23;22;4;2;14;19;12
25;26;31;5;27;15;20;32;16;9;6;8;18;30;7;13;28;11;24;3;10;1;17;21;29;23;22;4;2;14;19;12;8;28006
8;28006;25;26;31;5;27;15;20;32;16;9;6;8;18;30;7;13;28;11;24;3;10;1;17;21;29;23;22;4;2;14;19;12
25;26;31;5;27;15;20;32;16;9;6;8;18;22;7;13;28;11;24;3;10;1;17;21;29;23;30;4;2;14;19;12;8;27686
8;27686;25;26;31;5;27;15;20;32;16;9;6;8;18;22;7;13;28;11;24;3;10;1;17;21;29;23;30;4;2;14;19;12
25;26;31;5;27;15;20;32;16;9;6;8;18;22;1;13;28;11;24;3;10;7;17;21;29;23;30;4;2;14;19;12;8;27606
8;27606;25;26;31;5;27;15;20;32;16;9;6;8;18;22;1;13;28;11;24;3;10;7;17;21;29;23;30;4;2;14;19;12
25;26;31;5;27;15;20;32;16;9;6;8;18;22;1;13;28;11;24;3;10;7;17;21;29;23;30;4;12;14;19;2;8;28126
8;28126;25;26;31;5;27;15;20;32;16;9;6;8;18;22;1;13;28;11;24;3;10;7;17;21;29;23;30;4;12;14;19;2
25;26;31;5;27;15;20;13;16;9;6;8;18;22;1;32;28;11;24;3;10;7;17;21;29;23;30;4;12;14;19;2;8;28234
8;28234;25;26;31;5;27;15;20;13;16;9;6;8;18;22;1;32;28;11;24;3;10;7;17;21;29;23;30;4;12;14;19;2
25;16;31;5;27;15;20;13;26;9;6;8;18;22;1;32;28;11;24;3;10;7;17;21;29;23;30;4;12;14;19;2;8;28238
8;28238;25;16;31;5;27;15;20;13;26;9;6;8;18;22;1;32;28;11;24;3;10;7;17;21;29;23;30;4;12;14;19;2
25;16;31;5;27;15;20;13;26;9;6;8;18;22;1;32;28;11;17;3;10;7;24;21;29;23;30;4;12;14;19;2;8;27838
8;27838;25;16;31;5;27;15;20;13;26;9;6;8;18;22;1;32;28;11;17;3;10;7;24;21;29;23;30;4;12;14;19;2
25;16;31;23;27;15;20;13;26;9;6;8;18;22;1;32;28;11;17;3;10;7;24;21;29;5;30;4;12;14;19;2;8;27684
8;27684;25;16;31;23;27;15;20;13;26;9;6;8;18;22;1;32;28;11;17;3;10;7;24;21;29;5;30;4;12;14;19;2
25;16;31;23;27;24;20;13;26;9;6;8;18;22;1;32;28;11;17;3;10;7;15;21;29;5;30;4;12;14;19;2;8;27408
8;27408;25;16;31;23;27;24;20;13;26;9;6;8;18;22;1;32;28;11;17;3;10;7;15;21;29;5;30;4;12;14;19;2
25;16;9;23;27;24;20;13;26;31;6;8;18;22;1;32;28;11;17;3;10;7;15;21;29;5;30;4;12;14;19;2;8;27420
8;27420;25;16;9;23;27;24;20;13;26;31;6;8;18;22;1;32;28;11;17;3;10;7;15;21;29;5;30;4;12;14;19;2
25;23;9;16;27;24;20;13;26;31;6;8;18;22;1;32;28;11;17;3;10;7;15;21;29;5;30;4;12;14;19;2;8;27448
8;27448;25;23;9;16;27;24;20;13;26;31;6;8;18;22;1;32;28;11;17;3;10;7;15;21;29;5;30;4;12;14;19;2
25;23;9;16;27;24;20;13;26;31;6;8;18;22;1;32;28;11;17;3;10;7;4;21;29;5;30;15;12;14;19;2;8;27528
8;27528;25;23;9;16;27;24;20;13;26;31;6;8;18;22;1;32;28;11;17;3;10;7;4;21;29;5;30;15;12;14;19;2
25;23;8;16;27;24;20;13;26;31;6;9;18;22;1;32;28;11;17;3;10;7;4;21;29;5;30;15;12;14;19;2;8;27288
8;27288;25;23;8;16;27;24;20;13;26;31;6;9;18;22;1;32;28;11;17;3;10;7;4;21;29;5;30;15;12;14;19;2
25;23;8;16;27;24;20;13;26;31;6;9;18;22;1;32;28;10;17;3;11;7;4;21;29;5;30;15;12;14;19;2;8;26848
8;26848;25;23;8;16;27;24;20;13;26;31;6;9;18;22;1;32;28;10;17;3;11;7;4;21;29;5;30;15;12;14;19;2
25;23;8;16;27;24;20;13;26;31;6;9;18;22;1;32;28;10;17;21;11;7;4;3;29;5;30;15;12;14;19;2;8;26824
8;26824;25;23;8;16;27;24;20;13;26;31;6;9;18;22;1;32;28;10;17;21;11;7;4;3;29;5;30;15;12;14;19;2
28;23;8;16;27;24;20;13;26;31;6;9;18;22;1;32;25;10;17;21;11;7;4;3;29;5;30;15;12;14;19;2;8;27024
8;27024;28;23;8;16;27;24;20;13;26;31;6;9;18;22;1;32;25;10;17;21;11;7;4;3;29;5;30;15;12;14;19;2
28;23;8;16;27;24;20;14;26;31;6;9;18;22;1;32;25;10;17;21;11;7;4;3;29;5;30;15;12;13;19;2;8;26784
8;26784;28;23;8;16;27;24;20;14;26;31;6;9;18;22;1;32;25;10;17;21;11;7;4;3;29;5;30;15;12;13;19;2
28;23;8;16;27;24;20;14;26;31;6;9;18;22;1;32;25;10;17;21;11;7;4;12;29;5;30;15;3;13;19;2;8;26404
9;26404;28;23;8;16;27;24;20;14;26;31;6;9;18;22;1;32;25;10;17;21;11;7;4;12;29;5;30;15;3;13;19;2
28;23;8;16;27;24;20;14;26;31;6;9;18;22;1;32;3;10;17;21;11;7;4;12;29;5;30;15;25;13;19;2;9;26870
9;26870;28;23;8;16;27;24;20;14;26;31;6;9;18;22;1;32;3;10;17;21;11;7;4;12;29;5;30;15;25;13;19;2
28;23;8;16;27;24;20;14;26;31;6;9;18;22;1;32;3;10;17;21;11;7;4;12;29;5;30;15;2;13;19;25;9;26488
9;26488;28;23;8;16;27;24;20;14;26;31;6;9;18;22;1;32;3;10;17;21;11;7;4;12;29;5;30;15;2;13;19;25
28;23;8;16;27;24;20;14;26;31;6;9;18;22;1;32;3;10;17;21;11;7;30;12;29;5;4;15;2;13;19;25;9;26794
9;26794;28;23;8;16;27;24;20;14;26;31;6;9;18;22;1;32;3;10;17;21;11;7;30;12;29;5;4;15;2;13;19;25
28;23;8;16;27;24;20;14;26;32;6;9;18;22;1;31;3;10;17;21;11;7;30;12;29;5;4;15;2;13;19;25;9;26574
9;26574;28;23;8;16;27;24;20;14;26;32;6;9;18;22;1;31;3;10;17;21;11;7;30;12;29;5;4;15;2;13;19;25
28;23;8;16;27;24;20;14;26;32;6;9;18;22;1;31;3;10;17;21;29;7;30;12;11;5;4;15;2;13;19;25;9;26648
9;26648;28;23;8;16;27;24;20;14;26;32;6;9;18;22;1;31;3;10;17;21;29;7;30;12;11;5;4;15;2;13;19;25
28;23;19;16;27;24;20;14;26;32;6;9;18;22;1;31;3;10;17;21;29;7;30;12;11;5;4;15;2;13;8;25;9;26814
9;26814;28;23;19;16;27;24;20;14;26;32;6;9;18;22;1;31;3;10;17;21;29;7;30;12;11;5;4;15;2;13;8;25
28;23;19;16;27;24;20;14;26;32;6;9;18;22;1;31;25;10;17;21;29;7;30;12;11;5;4;15;2;13;8;3;9;26714
9;26714;28;23;19;16;27;24;20;14;26;32;6;9;18;22;1;31;25;10;17;21;29;7;30;12;11;5;4;15;2;13;8;3
28;23;19;16;27;24;20;14;2;32;6;9;18;22;1;31;25;10;17;21;29;7;30;12;11;5;4;15;26;13;8;3;9;26590
9;26590;28;23;19;16;27;24;20;14;2;32;6;9;18;22;1;31;25;10;17;21;29;7;30;12;11;5;4;15;26;13;8;3
28;23;19;16;27;24;20;7;2;32;6;9;18;22;1;31;25;10;17;21;29;14;30;12;11;5;4;15;26;13;8;3;9;26690
9;26690;28;23;19;16;27;24;20;7;2;32;6;9;18;22;1;31;25;10;17;21;29;14;30;12;11;5;4;15;26;13;8;3
28;23;19;16;27;24;20;7;2;32;6;9;18;22;1;8;25;10;17;21;29;14;30;12;11;5;4;15;26;13;31;3;9;26526
9;26526;28;23;19;16;27;24;20;7;2;32;6;9;18;22;1;8;25;10;17;21;29;14;30;12;11;5;4;15;26;13;31;3
28;29;19;16;27;24;20;7;2;32;6;9;18;22;1;8;25;10;17;21;23;14;30;12;11;5;4;15;26;13;31;3;9;26926
9;26926;28;29;19;16;27;24;20;7;2;32;6;9;18;22;1;8;25;10;17;21;23;14;30;12;11;5;4;15;26;13;31;3
28;29;3;16;27;24;20;7;2;32;6;9;18;22;1;8;25;10;17;21;23;14;30;12;11;5;4;15;26;13;31;19;9;26880
9;26880;28;29;3;16;27;24;20;7;2;32;6;9;18;22;1;8;25;10;17;21;23;14;30;12;11;5;4;15;26;13;31;19
28;29;3;16;27;24;20;7;2;32;19;9;18;22;1;8;25;10;17;21;23;14;30;12;11;5;4;15;26;13;31;6;9;26884
9;26884;28;29;3;16;27;24;20;7;2;32;19;9;18;22;1;8;25;10;17;21;23;14;30;12;11;5;4;15;26;13;31;6
28;29;3;27;16;24;20;7;2;32;19;9;18;22;1;8;25;10;17;21;23;14;30;12;11;5;4;15;26;13;31;6;9;26936
9;26936;28;29;3;27;16;24;20;7;2;32;19;9;18;22;1;8;25;10;17;21;23;14;30;12;11;5;4;15;26;13;31;6
28;29;3;27;16;24;20;7;2;32;19;9;18;22;1;12;25;10;17;21;23;14;30;8;11;5;4;15;26;13;31;6;9;27136
9;27136;28;29;3;27;16;24;20;7;2;32;19;9;18;22;1;12;25;10;17;21;23;14;30;8;11;5;4;15;26;13;31;6
28;29;3;27;16;24;20;7;2;32;19;9;18;22;1;12;25;10;17;21;30;14;23;8;11;5;4;15;26;13;31;6;9;27576
9;27576;28;29;3;27;16;24;20;7;2;32;19;9;18;22;1;12;25;10;17;21;30;14;23;8;11;5;4;15;26;13;31;6
28;29;3;27;16;24;20;7;2;32;19;9;4;22;1;12;25;10;17;21;30;14;23;8;11;5;18;15;26;13;31;6;9;28224
9;28224;28;29;3;27;16;24;20;7;2;32;19;9;4;22;1;12;25;10;17;21;30;14;23;8;11;5;18;15;26;13;31;6
28;29;3;27;16;24;20;7;2;32;19;9;21;22;1;12;25;10;17;4;30;14;23;8;11;5;18;15;26;13;31;6;9;28048
9;28048;28;29;3;27;16;24;20;7;2;32;19;9;21;22;1;12;25;10;17;4;30;14;23;8;11;5;18;15;26;13;31;6
28;29;3;27;16;24;31;7;2;32;19;9;21;22;1;12;25;10;17;4;30;14;23;8;11;5;18;15;26;13;20;6;9;27488
9;27488;28;29;3;27;16;24;31;7;2;32;19;9;21;22;1;12;25;10;17;4;30;14;23;8;11;5;18;15;26;13;20;6
28;3;29;27;16;24;31;7;2;32;19;9;21;22;1;12;25;10;17;4;30;14;23;8;11;5;18;15;26;13;20;6;9;27448
10;27448;28;3;29;27;16;24;31;7;2;32;19;9;21;22;1;12;25;10;17;4;30;14;23;8;11;5;18;15;26;13;20;6
17;3;29;27;16;24;31;7;2;32;19;9;21;22;1;12;25;10;28;4;30;14;23;8;11;5;18;15;26;13;20;6;10;27888
10;27888;17;3;29;27;16;24;31;7;2;32;19;9;21;22;1;12;25;10;28;4;30;14;23;8;11;5;18;15;26;13;20;6
17;3;29;11;16;24;31;7;2;32;19;9;21;22;1;12;25;10;28;4;30;14;23;8;27;5;18;15;26;13;20;6;10;28026
10;28026;17;3;29;11;16;24;31;7;2;32;19;9;21;22;1;12;25;10;28;4;30;14;23;8;27;5;18;15;26;13;20;6
17;3;29;11;16;24;31;7;2;32;19;9;21;22;1;12;25;10;28;4;30;14;23;8;15;5;18;27;26;13;20;6;10;27502
10;27502;17;3;29;11;16;24;31;7;2;32;19;9;21;22;1;12;25;10;28;4;30;14;23;8;15;5;18;27;26;13;20;6
17;3;29;11;16;24;31;7;2;32;19;9;21;22;1;12;25;10;28;4;30;14;23;8;15;5;6;27;26;13;20;18;10;27238
10;27238;17;3;29;11;16;24;31;7;2;32;19;9;21;22;1;12;25;10;28;4;30;14;23;8;15;5;6;27;26;13;20;18
17;3;29;11;16;26;31;7;2;32;19;9;21;22;1;12;25;10;28;4;30;14;23;8;15;5;6;27;24;13;20;18;10;26478
10;26478;17;3;29;11;16;26;31;7;2;32;19;9;21;22;1;12;25;10;28;4;30;14;23;8;15;5;6;27;24;13;20;18
17;3;29;11;16;26;31;7;2;32;19;9;12;22;1;21;25;10;28;4;30;14;23;8;15;5;6;27;24;13;20;18;10;26842
10;26842;17;3;29;11;16;26;31;7;2;32;19;9;12;22;1;21;25;10;28;4;30;14;23;8;15;5;6;27;24;13;20;18
17;5;29;11;16;26;31;7;2;32;19;9;12;22;1;21;25;10;28;4;30;14;23;8;15;3;6;27;24;13;20;18;10;27262
10;27262;17;5;29;11;16;26;31;7;2;32;19;9;12;22;1;21;25;10;28;4;30;14;23;8;15;3;6;27;24;13;20;18
17;5;29;11;16;26;31;7;2;32;10;9;12;22;1;21;25;19;28;4;30;14;23;8;15;3;6;27;24;13;20;18;10;26660
10;26660;17;5;29;11;16;26;31;7;2;32;10;9;12;22;1;21;25;19;28;4;30;14;23;8;15;3;6;27;24;13;20;18
17;5;29;11;16;26;4;7;2;32;10;9;12;22;1;21;25;19;28;31;30;14;23;8;15;3;6;27;24;13;20;18;10;26766
10;26766;17;5;29;11;16;26;4;7;2;32;10;9;12;22;1;21;25;19;28;31;30;14;23;8;15;3;6;27;24;13;20;18
17;20;29;11;16;26;4;7;2;32;10;9;12;22;1;21;25;19;28;31;30;14;23;8;15;3;6;27;24;13;5;18;10;27636
10;27636;17;20;29;11;16;26;4;7;2;32;10;9;12;22;1;21;25;19;28;31;30;14;23;8;15;3;6;27;24;13;5;18
17;20;29;11;16;26;4;27;2;32;10;9;12;22;1;21;25;19;28;31;30;14;23;8;15;3;6;7;24;13;5;18;10;27440
10;27440;17;20;29;11;16;26;4;27;2;32;10;9;12;22;1;21;25;19;28;31;30;14;23;8;15;3;6;7;24;13;5;18
17;20;29;11;1;26;4;27;2;32;10;9;12;22;16;21;25;19;28;31;30;14;23;8;15;3;6;7;24;13;5;18;10;27160
10;27160;17;20;29;11;1;26;4;27;2;32;10;9;12;22;16;21;25;19;28;31;30;14;23;8;15;3;6;7;24;13;5;18
17;20;29;11;1;26;4;27;2;32;10;9;31;22;16;21;25;19;28;12;30;14;23;8;15;3;6;7;24;13;5;18;10;27684
10;27684;17;20;29;11;1;26;4;27;2;32;10;9;31;22;16;21;25;19;28;12;30;14;23;8;15;3;6;7;24;13;5;18
17;20;29;11;1;26;4;2;27;32;10;9;31;22;16;21;25;19;28;12;30;14;23;8;15;3;6;7;24;13;5;18;10;27274
10;27274;17;20;29;11;1;26;4;2;27;32;10;9;31;22;16;21;25;19;28;12;30;14;23;8;15;3;6;7;24;13;5;18
17;20;29;11;1;26;30;2;27;32;10;9;31;22;16;21;25;19;28;12;4;14;23;8;15;3;6;7;24;13;5;18;10;26966
10;26966;17;20;29;11;1;26;30;2;27;32;10;9;31;22;16;21;25;19;28;12;4;14;23;8;15;3;6;7;24;13;5;18
17;20;29;11;1;26;30;2;27;32;10;9;31;22;16;21;25;19;28;12;4;15;23;8;14;3;6;7;24;13;5;18;10;27226
10;27226;17;20;29;11;1;26;30;2;27;32;10;9;31;22;16;21;25;19;28;12;4;15;23;8;14;3;6;7;24;13;5;18
17;20;29;11;6;26;30;2;27;32;10;9;31;22;16;21;25;19;28;12;4;15;23;8;14;3;1;7;24;13;5;18;10;26626
10;26626;17;20;29;11;6;26;30;2;27;32;10;9;31;22;16;21;25;19;28;12;4;15;23;8;14;3;1;7;24;13;5;18
17;20;29;11;6;12;30;2;27;32;10;9;31;22;16;21;25;19;28;26;4;15;23;8;14;3;1;7;24;13;5;18;10;26320
10;26320;17;20;29;11;6;12;30;2;27;32;10;9;31;22;16;21;25;19;28;26;4;15;23;8;14;3;1;7;24;13;5;18
30;20;29;11;6;12;17;2;27;32;10;9;31;22;16;21;25;19;28;26;4;15;23;8;14;3;1;7;24;13;5;18;10;26680
