"X1";"X26530";"X10";"X31";"X1.1";"X29";"X23";"X14";"X32";"X22";"X19";"X15";"X25";"X7";"X17";"X2";"X9";"X20";"X18";"X12";"X24";"X6";"X5";"X11";"X21";"X16";"X8";"X3";"X30";"X13";"X26";"X28";"X27";"X4"
5;28692;9;25;10;11;17;23;1;8;27;28;32;22;18;26;20;5;13;24;4;29;12;2;19;16;3;21;31;14;7;15;30;6
9;25;10;11;17;23;1;8;27;28;32;6;18;26;20;5;13;24;4;29;12;2;19;16;3;21;31;14;7;15;30;22;5;28784
6;28784;9;25;10;11;17;23;1;8;27;28;32;6;18;26;20;5;13;24;4;29;12;2;19;16;3;21;31;14;7;15;30;22
9;25;10;11;17;23;13;8;27;28;32;6;18;26;20;5;1;24;4;29;12;2;19;16;3;21;31;14;7;15;30;22;6;28324
6;28324;9;25;10;11;17;23;13;8;27;28;32;6;18;26;20;5;1;24;4;29;12;2;19;16;3;21;31;14;7;15;30;22
9;11;10;25;17;23;13;8;27;28;32;6;18;26;20;5;1;24;4;29;12;2;19;16;3;21;31;14;7;15;30;22;6;28312
6;28312;9;11;10;25;17;23;13;8;27;28;32;6;18;26;20;5;1;24;4;29;12;2;19;16;3;21;31;14;7;15;30;22
9;11;10;25;17;23;13;8;27;28;32;6;18;26;20;5;1;24;4;29;12;2;15;16;3;21;31;14;7;19;30;22;6;27906
6;27906;9;11;10;25;17;23;13;8;27;28;32;6;18;26;20;5;1;24;4;29;12;2;15;16;3;21;31;14;7;19;30;22
9;11;10;25;17;23;26;8;27;28;32;6;18;13;20;5;1;24;4;29;12;2;15;16;3;21;31;14;7;19;30;22;6;27696
6;27696;9;11;10;25;17;23;26;8;27;28;32;6;18;13;20;5;1;24;4;29;12;2;15;16;3;21;31;14;7;19;30;22
9;11;10;25;17;23;26;8;14;28;32;6;18;13;20;5;1;24;4;29;12;2;15;16;3;21;31;27;7;19;30;22;6;26962
6;26962;9;11;10;25;17;23;26;8;14;28;32;6;18;13;20;5;1;24;4;29;12;2;15;16;3;21;31;27;7;19;30;22
9;22;10;25;17;23;26;8;14;28;32;6;18;13;20;5;1;24;4;29;12;2;15;16;3;21;31;27;7;19;30;11;6;26516
6;26516;9;22;10;25;17;23;26;8;14;28;32;6;18;13;20;5;1;24;4;29;12;2;15;16;3;21;31;27;7;19;30;11
9;22;10;25;17;23;4;8;14;28;32;6;18;13;20;5;1;24;26;29;12;2;15;16;3;21;31;27;7;19;30;11;6;27746
6;27746;9;22;10;25;17;23;4;8;14;28;32;6;18;13;20;5;1;24;26;29;12;2;15;16;3;21;31;27;7;19;30;11
9;22;10;25;17;23;4;8;21;28;32;6;18;13;20;5;1;24;26;29;12;2;15;16;3;14;31;27;7;19;30;11;6;28696
6;28696;9;22;10;25;17;23;4;8;21;28;32;6;18;13;20;5;1;24;26;29;12;2;15;16;3;14;31;27;7;19;30;11
9;22;10;25;17;23;4;8;21;28;32;11;18;13;20;5;1;24;26;29;12;2;15;16;3;14;31;27;7;19;30;6;6;28896
6;28896;9;22;10;25;17;23;4;8;21;28;32;11;18;13;20;5;1;24;26;29;12;2;15;16;3;14;31;27;7;19;30;6
9;22;10;25;17;23;4;8;21;28;32;11;18;13;20;5;1;24;26;29;12;30;15;16;3;14;31;27;7;19;2;6;6;28898
6;28898;9;22;10;25;17;23;4;8;21;28;32;11;18;13;20;5;1;24;26;29;12;30;15;16;3;14;31;27;7;19;2;6
9;22;10;25;17;23;4;8;21;28;32;11;18;13;1;5;20;24;26;29;12;30;15;16;3;14;31;27;7;19;2;6;6;28976
6;28976;9;22;10;25;17;23;4;8;21;28;32;11;18;13;1;5;20;24;26;29;12;30;15;16;3;14;31;27;7;19;2;6
9;22;10;2;17;23;4;8;21;28;32;11;18;13;1;5;20;24;26;29;12;30;15;16;3;14;31;27;7;19;25;6;6;28634
6;28634;9;22;10;2;17;23;4;8;21;28;32;11;18;13;1;5;20;24;26;29;12;30;15;16;3;14;31;27;7;19;25;6
9;22;10;2;17;23;4;8;21;28;32;11;3;13;1;5;20;24;26;29;12;30;15;16;18;14;31;27;7;19;25;6;6;28790
6;28790;9;22;10;2;17;23;4;8;21;28;32;11;3;13;1;5;20;24;26;29;12;30;15;16;18;14;31;27;7;19;25;6
9;22;10;2;17;23;4;8;11;28;32;21;3;13;1;5;20;24;26;29;12;30;15;16;18;14;31;27;7;19;25;6;6;28900
6;28900;9;22;10;2;17;23;4;8;11;28;32;21;3;13;1;5;20;24;26;29;12;30;15;16;18;14;31;27;7;19;25;6
9;22;10;2;11;23;4;8;17;28;32;21;3;13;1;5;20;24;26;29;12;30;15;16;18;14;31;27;7;19;25;6;6;28380
6;28380;9;22;10;2;11;23;4;8;17;28;32;21;3;13;1;5;20;24;26;29;12;30;15;16;18;14;31;27;7;19;25;6
9;22;10;2;11;23;4;8;17;28;32;21;3;13;1;5;20;24;26;29;12;30;6;16;18;14;31;27;7;19;25;15;6;28080
6;28080;9;22;10;2;11;23;4;8;17;28;32;21;3;13;1;5;20;24;26;29;12;30;6;16;18;14;31;27;7;19;25;15
9;22;10;2;11;23;4;8;17;28;32;21;24;13;1;5;20;3;26;29;12;30;6;16;18;14;31;27;7;19;25;15;6;27546
6;27546;9;22;10;2;11;23;4;8;17;28;32;21;24;13;1;5;20;3;26;29;12;30;6;16;18;14;31;27;7;19;25;15
9;22;10;2;11;23;4;8;17;28;32;21;24;13;1;5;20;3;26;29;12;30;6;25;18;14;31;27;7;19;16;15;6;27450
6;27450;9;22;10;2;11;23;4;8;17;28;32;21;24;13;1;5;20;3;26;29;12;30;6;25;18;14;31;27;7;19;16;15
9;22;10;2;11;23;4;8;17;28;32;21;24;13;3;5;20;1;26;29;12;30;6;25;18;14;31;27;7;19;16;15;6;27210
6;27210;9;22;10;2;11;23;4;8;17;28;32;21;24;13;3;5;20;1;26;29;12;30;6;25;18;14;31;27;7;19;16;15
9;1;10;2;11;23;4;8;17;28;32;21;24;13;3;5;20;22;26;29;12;30;6;25;18;14;31;27;7;19;16;15;6;27110
7;27110;9;1;10;2;11;23;4;8;17;28;32;21;24;13;3;5;20;22;26;29;12;30;6;25;18;14;31;27;7;19;16;15
9;1;10;20;11;23;4;8;17;28;32;21;24;13;3;5;2;22;26;29;12;30;6;25;18;14;31;27;7;19;16;15;7;27420
7;27420;9;1;10;20;11;23;4;8;17;28;32;21;24;13;3;5;2;22;26;29;12;30;6;25;18;14;31;27;7;19;16;15
9;1;10;20;11;23;4;8;17;28;32;31;24;13;3;5;2;22;26;29;12;30;6;25;18;14;21;27;7;19;16;15;7;27340
7;27340;9;1;10;20;11;23;4;8;17;28;32;31;24;13;3;5;2;22;26;29;12;30;6;25;18;14;21;27;7;19;16;15
9;1;3;20;11;23;4;8;17;28;32;31;24;13;10;5;2;22;26;29;12;30;6;25;18;14;21;27;7;19;16;15;7;27820
7;27820;9;1;3;20;11;23;4;8;17;28;32;31;24;13;10;5;2;22;26;29;12;30;6;25;18;14;21;27;7;19;16;15
9;1;3;20;11;23;4;25;17;28;32;31;24;13;10;5;2;22;26;29;12;30;6;8;18;14;21;27;7;19;16;15;7;27696
7;27696;9;1;3;20;11;23;4;25;17;28;32;31;24;13;10;5;2;22;26;29;12;30;6;8;18;14;21;27;7;19;16;15
9;1;3;20;11;23;4;25;17;28;32;13;24;31;10;5;2;22;26;29;12;30;6;8;18;14;21;27;7;19;16;15;7;27644
7;27644;9;1;3;20;11;23;4;25;17;28;32;13;24;31;10;5;2;22;26;29;12;30;6;8;18;14;21;27;7;19;16;15
9;1;3;20;11;23;15;25;17;28;32;13;24;31;10;5;2;22;26;29;12;30;6;8;18;14;21;27;7;19;16;4;7;27604
7;27604;9;1;3;20;11;23;15;25;17;28;32;13;24;31;10;5;2;22;26;29;12;30;6;8;18;14;21;27;7;19;16;4
9;1;3;20;11;28;15;25;17;23;32;13;24;31;10;5;2;22;26;29;12;30;6;8;18;14;21;27;7;19;16;4;7;27924
7;27924;9;1;3;20;11;28;15;25;17;23;32;13;24;31;10;5;2;22;26;29;12;30;6;8;18;14;21;27;7;19;16;4
9;1;3;20;11;28;15;25;17;23;32;13;24;31;10;5;27;22;26;29;12;30;6;8;18;14;21;2;7;19;16;4;7;28092
7;28092;9;1;3;20;11;28;15;25;17;23;32;13;24;31;10;5;27;22;26;29;12;30;6;8;18;14;21;2;7;19;16;4
9;1;3;29;11;28;15;25;17;23;32;13;24;31;10;5;27;22;26;20;12;30;6;8;18;14;21;2;7;19;16;4;7;27252
7;27252;9;1;3;29;11;28;15;25;17;23;32;13;24;31;10;5;27;22;26;20;12;30;6;8;18;14;21;2;7;19;16;4
9;1;3;29;11;26;15;25;17;23;32;13;24;31;10;5;27;22;28;20;12;30;6;8;18;14;21;2;7;19;16;4;7;26732
7;26732;9;1;3;29;11;26;15;25;17;23;32;13;24;31;10;5;27;22;28;20;12;30;6;8;18;14;21;2;7;19;16;4
9;1;3;29;11;26;15;25;17;16;32;13;24;31;10;5;27;22;28;20;12;30;6;8;18;14;21;2;7;19;23;4;7;26630
7;26630;9;1;3;29;11;26;15;25;17;16;32;13;24;31;10;5;27;22;28;20;12;30;6;8;18;14;21;2;7;19;23;4
9;1;3;29;11;26;15;25;17;16;32;13;24;31;10;2;27;22;28;20;12;30;6;8;18;14;21;5;7;19;23;4;7;26910
7;26910;9;1;3;29;11;26;15;25;17;16;32;13;24;31;10;2;27;22;28;20;12;30;6;8;18;14;21;5;7;19;23;4
9;1;3;29;11;26;2;25;17;16;32;13;24;31;10;15;27;22;28;20;12;30;6;8;18;14;21;5;7;19;23;4;7;27030
7;27030;9;1;3;29;11;26;2;25;17;16;32;13;24;31;10;15;27;22;28;20;12;30;6;8;18;14;21;5;7;19;23;4
9;1;3;29;11;26;2;25;17;16;32;13;24;31;10;15;27;22;20;28;12;30;6;8;18;14;21;5;7;19;23;4;7;26910
7;26910;9;1;3;29;11;26;2;25;17;16;32;13;24;31;10;15;27;22;20;28;12;30;6;8;18;14;21;5;7;19;23;4
9;1;3;29;11;26;2;25;17;16;32;24;13;31;10;15;27;22;20;28;12;30;6;8;18;14;21;5;7;19;23;4;7;27362
7;27362;9;1;3;29;11;26;2;25;17;16;32;24;13;31;10;15;27;22;20;28;12;30;6;8;18;14;21;5;7;19;23;4
9;1;3;29;11;26;2;25;17;16;32;24;13;31;10;15;27;22;20;28;12;30;18;8;6;14;21;5;7;19;23;4;7;27600
7;27600;9;1;3;29;11;26;2;25;17;16;32;24;13;31;10;15;27;22;20;28;12;30;18;8;6;14;21;5;7;19;23;4
9;1;3;29;11;26;2;25;17;16;32;24;13;31;10;28;27;22;20;15;12;30;18;8;6;14;21;5;7;19;23;4;7;27340
7;27340;9;1;3;29;11;26;2;25;17;16;32;24;13;31;10;28;27;22;20;15;12;30;18;8;6;14;21;5;7;19;23;4
9;1;3;29;11;26;2;25;17;16;32;24;13;31;23;28;27;22;20;15;12;30;18;8;6;14;21;5;7;19;10;4;7;27746
7;27746;9;1;3;29;11;26;2;25;17;16;32;24;13;31;23;28;27;22;20;15;12;30;18;8;6;14;21;5;7;19;10;4
9;1;3;29;11;26;2;25;12;16;32;24;13;31;23;28;27;22;20;15;17;30;18;8;6;14;21;5;7;19;10;4;7;27386
7;27386;9;1;3;29;11;26;2;25;12;16;32;24;13;31;23;28;27;22;20;15;17;30;18;8;6;14;21;5;7;19;10;4
9;1;3;29;11;26;2;25;22;16;32;24;13;31;23;28;27;12;20;15;17;30;18;8;6;14;21;5;7;19;10;4;7;28070
8;28070;9;1;3;29;11;26;2;25;22;16;32;24;13;31;23;28;27;12;20;15;17;30;18;8;6;14;21;5;7;19;10;4
11;1;3;29;9;26;2;25;22;16;32;24;13;31;23;28;27;12;20;15;17;30;18;8;6;14;21;5;7;19;10;4;8;28030
8;28030;11;1;3;29;9;26;2;25;22;16;32;24;13;31;23;28;27;12;20;15;17;30;18;8;6;14;21;5;7;19;10;4
11;1;3;29;31;26;2;25;22;16;32;24;13;9;23;28;27;12;20;15;17;30;18;8;6;14;21;5;7;19;10;4;8;27320
8;27320;11;1;3;29;31;26;2;25;22;16;32;24;13;9;23;28;27;12;20;15;17;30;18;8;6;14;21;5;7;19;10;4
11;1;3;29;31;26;2;25;22;16;32;24;13;9;23;28;27;12;20;15;17;30;4;8;6;14;21;5;7;19;10;18;8;27434
8;27434;11;1;3;29;31;26;2;25;22;16;32;24;13;9;23;28;27;12;20;15;17;30;4;8;6;14;21;5;7;19;10;18
11;1;3;29;31;26;2;25;22;16;32;24;13;7;23;28;27;12;20;15;17;30;4;8;6;14;21;5;9;19;10;18;8;28254
8;28254;11;1;3;29;31;26;2;25;22;16;32;24;13;7;23;28;27;12;20;15;17;30;4;8;6;14;21;5;9;19;10;18
11;1;3;29;31;26;2;25;22;16;32;24;13;7;23;8;27;12;20;15;17;30;4;28;6;14;21;5;9;19;10;18;8;29086
8;28254;11;1;3;29;31;26;2;25;22;16;32;24;13;7;23;28;27;12;20;15;17;30;4;8;6;14;21;5;9;19;10;18
11;1;3;10;31;26;2;25;22;16;32;24;13;7;23;28;27;12;20;15;17;30;4;8;6;14;21;5;9;19;29;18;8;27604
8;27604;11;1;3;10;31;26;2;25;22;16;32;24;13;7;23;28;27;12;20;15;17;30;4;8;6;14;21;5;9;19;29;18
11;1;3;10;31;26;2;25;22;16;32;24;13;7;23;28;27;12;5;15;17;30;4;8;6;14;21;20;9;19;29;18;8;27788
8;27788;11;1;3;10;31;26;2;25;22;16;32;24;13;7;23;28;27;12;5;15;17;30;4;8;6;14;21;20;9;19;29;18
11;4;3;10;31;26;2;25;22;16;32;24;13;7;23;28;27;12;5;15;17;30;1;8;6;14;21;20;9;19;29;18;8;27268
8;27268;11;4;3;10;31;26;2;25;22;16;32;24;13;7;23;28;27;12;5;15;17;30;1;8;6;14;21;20;9;19;29;18
11;4;3;10;31;26;2;25;22;16;32;24;13;7;23;28;27;12;5;15;19;30;1;8;6;14;21;20;9;17;29;18;8;27348
8;27348;11;4;3;10;31;26;2;25;22;16;32;24;13;7;23;28;27;12;5;15;19;30;1;8;6;14;21;20;9;17;29;18
10;4;3;11;31;26;2;25;22;16;32;24;13;7;23;28;27;12;5;15;19;30;1;8;6;14;21;20;9;17;29;18;8;27248
8;27248;10;4;3;11;31;26;2;25;22;16;32;24;13;7;23;28;27;12;5;15;19;30;1;8;6;14;21;20;9;17;29;18
10;4;3;11;31;26;2;25;22;16;32;24;13;7;6;28;27;12;5;15;19;30;1;8;23;14;21;20;9;17;29;18;8;27710
8;27710;10;4;3;11;31;26;2;25;22;16;32;24;13;7;6;28;27;12;5;15;19;30;1;8;23;14;21;20;9;17;29;18
10;4;3;11;31;9;2;25;22;16;32;24;13;7;6;28;27;12;5;15;19;30;1;8;23;14;21;20;26;17;29;18;8;28506
8;28506;10;4;3;11;31;9;2;25;22;16;32;24;13;7;6;28;27;12;5;15;19;30;1;8;23;14;21;20;26;17;29;18
10;4;3;11;31;9;2;25;22;16;32;24;13;20;6;28;27;12;5;15;19;30;1;8;23;14;21;7;26;17;29;18;8;28586
8;28586;10;4;3;11;31;9;2;25;22;16;32;24;13;20;6;28;27;12;5;15;19;30;1;8;23;14;21;7;26;17;29;18
10;4;3;11;31;9;2;25;22;16;32;24;1;20;6;28;27;12;5;15;19;30;13;8;23;14;21;7;26;17;29;18;8;28326
8;28326;10;4;3;11;31;9;2;25;22;16;32;24;1;20;6;28;27;12;5;15;19;30;13;8;23;14;21;7;26;17;29;18
27;4;3;11;31;9;2;25;22;16;32;24;1;20;6;28;10;12;5;15;19;30;13;8;23;14;21;7;26;17;29;18;8;28050
8;28050;27;4;3;11;31;9;2;25;22;16;32;24;1;20;6;28;10;12;5;15;19;30;13;8;23;14;21;7;26;17;29;18
27;4;3;11;31;9;30;25;22;16;32;24;1;20;6;28;10;12;5;15;19;2;13;8;23;14;21;7;26;17;29;18;8;27574
8;27574;27;4;3;11;31;9;30;25;22;16;32;24;1;20;6;28;10;12;5;15;19;2;13;8;23;14;21;7;26;17;29;18
27;4;3;11;31;9;30;25;22;16;17;24;1;20;6;28;10;12;5;15;19;2;13;8;23;14;21;7;26;32;29;18;8;27494
8;27494;27;4;3;11;31;9;30;25;22;16;17;24;1;20;6;28;10;12;5;15;19;2;13;8;23;14;21;7;26;32;29;18
27;4;3;11;31;9;30;25;22;16;17;15;1;20;6;28;10;12;5;24;19;2;13;8;23;14;21;7;26;32;29;18;8;27274
8;27274;27;4;3;11;31;9;30;25;22;16;17;15;1;20;6;28;10;12;5;24;19;2;13;8;23;14;21;7;26;32;29;18
27;4;3;11;25;9;30;31;22;16;17;15;1;20;6;28;10;12;5;24;19;2;13;8;23;14;21;7;26;32;29;18;8;27014
8;27014;27;4;3;11;25;9;30;31;22;16;17;15;1;20;6;28;10;12;5;24;19;2;13;8;23;14;21;7;26;32;29;18
27;4;3;11;25;9;30;31;22;16;6;15;1;20;17;28;10;12;5;24;19;2;13;8;23;14;21;7;26;32;29;18;8;27084
9;27084;27;4;3;11;25;9;30;31;22;16;6;15;1;20;17;28;10;12;5;24;19;2;13;8;23;14;21;7;26;32;29;18
27;4;3;11;25;9;30;31;22;2;6;15;1;20;17;28;10;12;5;24;19;16;13;8;23;14;21;7;26;32;29;18;9;27484
9;27484;27;4;3;11;25;9;30;31;22;2;6;15;1;20;17;28;10;12;5;24;19;16;13;8;23;14;21;7;26;32;29;18
27;4;3;11;25;9;30;32;22;2;6;15;1;20;17;28;10;12;5;24;19;16;13;8;23;14;21;7;26;31;29;18;9;27524
9;27524;27;4;3;11;25;9;30;32;22;2;6;15;1;20;17;28;10;12;5;24;19;16;13;8;23;14;21;7;26;31;29;18
27;4;3;11;25;9;30;32;22;2;6;15;1;20;18;28;10;12;5;24;19;16;13;8;23;14;21;7;26;31;29;17;9;27264
9;27264;27;4;3;11;25;9;30;32;22;2;6;15;1;20;18;28;10;12;5;24;19;16;13;8;23;14;21;7;26;31;29;17
27;4;3;11;25;9;30;32;22;13;6;15;1;20;18;28;10;12;5;24;19;16;2;8;23;14;21;7;26;31;29;17;9;27104
9;27104;27;4;3;11;25;9;30;32;22;13;6;15;1;20;18;28;10;12;5;24;19;16;2;8;23;14;21;7;26;31;29;17
27;4;3;11;25;9;30;32;22;26;6;15;1;20;18;28;10;12;5;24;19;16;2;8;23;14;21;7;13;31;29;17;9;27504
9;27504;27;4;3;11;25;9;30;32;22;26;6;15;1;20;18;28;10;12;5;24;19;16;2;8;23;14;21;7;13;31;29;17
27;4;3;11;25;9;30;32;22;10;6;15;1;20;18;28;26;12;5;24;19;16;2;8;23;14;21;7;13;31;29;17;9;27642
9;27642;27;4;3;11;25;9;30;32;22;10;6;15;1;20;18;28;26;12;5;24;19;16;2;8;23;14;21;7;13;31;29;17
27;4;3;11;25;9;30;32;22;10;6;15;1;20;18;28;26;12;19;24;5;16;2;8;23;14;21;7;13;31;29;17;9;27404
9;27404;27;4;3;11;25;9;30;32;22;10;6;15;1;20;18;28;26;12;19;24;5;16;2;8;23;14;21;7;13;31;29;17
27;4;3;11;25;9;30;17;22;10;6;15;1;20;18;28;26;12;19;24;5;16;2;8;23;14;21;7;13;31;29;32;9;28164
9;28164;27;4;3;11;25;9;30;17;22;10;6;15;1;20;18;28;26;12;19;24;5;16;2;8;23;14;21;7;13;31;29;32
27;4;3;11;25;9;30;17;22;10;6;1;15;20;18;28;26;12;19;24;5;16;2;8;23;14;21;7;13;31;29;32;9;27764
9;27764;27;4;3;11;25;9;30;17;22;10;6;1;15;20;18;28;26;12;19;24;5;16;2;8;23;14;21;7;13;31;29;32
27;4;32;11;25;9;30;17;22;10;6;1;15;20;18;28;26;12;19;24;5;16;2;8;23;14;21;7;13;31;29;3;9;28194
9;28194;27;4;32;11;25;9;30;17;22;10;6;1;15;20;18;28;26;12;19;24;5;16;2;8;23;14;21;7;13;31;29;3
27;4;32;11;25;9;30;17;22;10;6;1;15;20;18;28;26;12;19;2;5;16;24;8;23;14;21;7;13;31;29;3;9;28732
9;28732;27;4;32;11;25;9;30;17;22;10;6;1;15;20;18;28;26;12;19;2;5;16;24;8;23;14;21;7;13;31;29;3
27;4;32;11;25;9;30;17;22;10;6;1;15;20;18;28;26;12;19;2;5;16;24;8;31;14;21;7;13;23;29;3;9;28812
9;28812;27;4;32;11;25;9;30;17;22;10;6;1;15;20;18;28;26;12;19;2;5;16;24;8;31;14;21;7;13;23;29;3
27;4;32;11;25;9;30;17;22;10;6;15;1;20;18;28;26;12;19;2;5;16;24;8;31;14;21;7;13;23;29;3;9;28732
9;28732;27;4;32;11;25;9;30;17;22;10;6;15;1;20;18;28;26;12;19;2;5;16;24;8;31;14;21;7;13;23;29;3
27;4;32;11;25;9;30;17;22;10;23;15;1;20;18;28;26;12;19;2;5;16;24;8;31;14;21;7;13;6;29;3;9;28560
9;28560;27;4;32;11;25;9;30;17;22;10;23;15;1;20;18;28;26;12;19;2;5;16;24;8;31;14;21;7;13;6;29;3
27;4;32;11;25;9;30;17;22;10;23;15;1;20;18;28;26;12;19;2;5;16;24;8;7;14;21;31;13;6;29;3;9;28788
9;28788;27;4;32;11;25;9;30;17;22;10;23;15;1;20;18;28;26;12;19;2;5;16;24;8;7;14;21;31;13;6;29;3
27;4;32;11;25;9;30;17;22;10;23;7;1;20;18;28;26;12;19;2;5;16;24;8;15;14;21;31;13;6;29;3;9;28388
9;28388;27;4;32;11;25;9;30;17;22;10;23;7;1;20;18;28;26;12;19;2;5;16;24;8;15;14;21;31;13;6;29;3
27;10;32;11;25;9;30;17;22;4;23;7;1;20;18;28;26;12;19;2;5;16;24;8;15;14;21;31;13;6;29;3;9;27508
9;27508;27;10;32;11;25;9;30;17;22;4;23;7;1;20;18;28;26;12;19;2;5;16;24;8;15;14;21;31;13;6;29;3
27;10;32;30;25;9;11;17;22;4;23;7;1;20;18;28;26;12;19;2;5;16;24;8;15;14;21;31;13;6;29;3;9;27204
9;27204;27;10;32;30;25;9;11;17;22;4;23;7;1;20;18;28;26;12;19;2;5;16;24;8;15;14;21;31;13;6;29;3
27;10;32;7;25;9;11;17;22;4;23;30;1;20;18;28;26;12;19;2;5;16;24;8;15;14;21;31;13;6;29;3;9;27246
9;27246;27;10;32;7;25;9;11;17;22;4;23;30;1;20;18;28;26;12;19;2;5;16;24;8;15;14;21;31;13;6;29;3
27;10;32;7;25;9;11;17;22;4;23;30;19;20;18;28;26;12;1;2;5;16;24;8;15;14;21;31;13;6;29;3;9;25446
10;25446;27;10;32;7;25;9;11;17;22;4;23;30;19;20;18;28;26;12;1;2;5;16;24;8;15;14;21;31;13;6;29;3
27;10;32;7;25;9;11;17;22;4;23;30;19;20;18;28;26;13;1;2;5;16;24;8;15;14;21;31;12;6;29;3;10;25246
10;25246;27;10;32;7;25;9;11;17;22;4;23;30;19;20;18;28;26;13;1;2;5;16;24;8;15;14;21;31;12;6;29;3
27;10;32;7;25;9;11;17;22;4;23;30;19;20;14;28;26;13;1;2;5;16;24;8;15;18;21;31;12;6;29;3;10;25472
10;25472;27;10;32;7;25;9;11;17;22;4;23;30;19;20;14;28;26;13;1;2;5;16;24;8;15;18;21;31;12;6;29;3
27;10;32;7;25;9;11;17;22;28;23;30;19;20;14;4;26;13;1;2;5;16;24;8;15;18;21;31;12;6;29;3;10;26378
10;26378;27;10;32;7;25;9;11;17;22;28;23;30;19;20;14;4;26;13;1;2;5;16;24;8;15;18;21;31;12;6;29;3
27;10;32;7;25;9;11;17;22;28;23;30;19;20;14;4;26;13;1;2;5;16;24;29;15;18;21;31;12;6;8;3;10;26814
10;26814;27;10;32;7;25;9;11;17;22;28;23;30;19;20;14;4;26;13;1;2;5;16;24;29;15;18;21;31;12;6;8;3
30;10;32;7;25;9;11;17;22;28;23;27;19;20;14;4;26;13;1;2;5;16;24;29;15;18;21;31;12;6;8;3;10;26814
10;26814;30;10;32;7;25;9;11;17;22;28;23;27;19;20;14;4;26;13;1;2;5;16;24;29;15;18;21;31;12;6;8;3
30;10;32;7;25;9;11;17;13;28;23;27;19;20;14;4;26;22;1;2;5;16;24;29;15;18;21;31;12;6;8;3;10;26326
10;26326;30;10;32;7;25;9;11;17;13;28;23;27;19;20;14;4;26;22;1;2;5;16;24;29;15;18;21;31;12;6;8;3
12;10;32;7;25;9;11;17;13;28;23;27;19;20;14;4;26;22;1;2;5;16;24;29;15;18;21;31;30;6;8;3;10;26272
10;26272;12;10;32;7;25;9;11;17;13;28;23;27;19;20;14;4;26;22;1;2;5;16;24;29;15;18;21;31;30;6;8;3
12;10;32;7;25;9;11;17;13;28;24;27;19;20;14;4;26;22;1;2;5;16;23;29;15;18;21;31;30;6;8;3;10;26372
10;26372;12;10;32;7;25;9;11;17;13;28;24;27;19;20;14;4;26;22;1;2;5;16;23;29;15;18;21;31;30;6;8;3
12;10;32;7;25;20;11;17;13;28;24;27;19;9;14;4;26;22;1;2;5;16;23;29;15;18;21;31;30;6;8;3;10;27126
10;27126;12;10;32;7;25;20;11;17;13;28;24;27;19;9;14;4;26;22;1;2;5;16;23;29;15;18;21;31;30;6;8;3
12;10;32;7;25;20;11;17;13;28;24;27;19;9;14;4;26;22;1;2;5;3;23;29;15;18;21;31;30;6;8;16;10;27046
10;27046;12;10;32;7;25;20;11;17;13;28;24;27;19;9;14;4;26;22;1;2;5;3;23;29;15;18;21;31;30;6;8;16
12;10;32;7;4;20;11;17;13;28;24;27;19;9;14;25;26;22;1;2;5;3;23;29;15;18;21;31;30;6;8;16;10;26812
10;26812;12;10;32;7;4;20;11;17;13;28;24;27;19;9;14;25;26;22;1;2;5;3;23;29;15;18;21;31;30;6;8;16
12;10;32;7;4;20;3;17;13;28;24;27;19;9;14;25;26;22;1;2;5;11;23;29;15;18;21;31;30;6;8;16;10;26532
10;26532;12;10;32;7;4;20;3;17;13;28;24;27;19;9;14;25;26;22;1;2;5;11;23;29;15;18;21;31;30;6;8;16
12;10;32;7;4;20;3;17;5;28;24;27;19;9;14;25;26;22;1;2;13;11;23;29;15;18;21;31;30;6;8;16;10;26452
10;26452;12;10;32;7;4;20;3;17;5;28;24;27;19;9;14;25;26;22;1;2;13;11;23;29;15;18;21;31;30;6;8;16
12;10;32;7;4;20;3;17;26;28;24;27;19;9;14;25;5;22;1;2;13;11;23;29;15;18;21;31;30;6;8;16;10;27118
10;27118;12;10;32;7;4;20;3;17;26;28;24;27;19;9;14;25;5;22;1;2;13;11;23;29;15;18;21;31;30;6;8;16
12;4;32;7;10;20;3;17;26;28;24;27;19;9;14;25;5;22;1;2;13;11;23;29;15;18;21;31;30;6;8;16;10;27118
10;27118;12;4;32;7;10;20;3;17;26;28;24;27;19;9;14;25;5;22;1;2;13;11;23;29;15;18;21;31;30;6;8;16
12;4;24;7;10;20;3;17;26;28;32;27;19;9;14;25;5;22;1;2;13;11;23;29;15;18;21;31;30;6;8;16;10;27318
10;27318;12;4;24;7;10;20;3;17;26;28;32;27;19;9;14;25;5;22;1;2;13;11;23;29;15;18;21;31;30;6;8;16
12;4;24;7;10;20;3;17;26;29;32;27;19;9;14;25;5;22;1;2;13;11;23;28;15;18;21;31;30;6;8;16;10;27318
10;27318;12;4;24;7;10;20;3;17;26;29;32;27;19;9;14;25;5;22;1;2;13;11;23;28;15;18;21;31;30;6;8;16
12;4;24;7;25;20;3;17;26;29;32;27;19;9;14;10;5;22;1;2;13;11;23;28;15;18;21;31;30;6;8;16;10;27764
10;27764;12;4;24;7;25;20;3;17;26;29;32;27;19;9;14;10;5;22;1;2;13;11;23;28;15;18;21;31;30;6;8;16
12;4;24;7;25;20;3;17;26;29;32;27;19;9;14;10;5;22;1;2;13;11;8;28;15;18;21;31;30;6;23;16;10;28174
