"X1";"X254";"X46";"X22";"X60";"X57";"X51";"X19";"X41";"X21";"X29";"X38";"X49";"X40";"X1.1";"X36";"X43";"X10";"X50";"X6";"X16";"X30";"X15";"X62";"X3";"X14";"X37";"X27";"X13";"X34";"X11";"X59";"X44";"X63";"X8";"X18";"X32";"X7";"X39";"X42";"X9";"X24";"X23";"X5";"X31";"X54";"X26";"X56";"X35";"X61";"X58";"X53";"X55";"X2";"X64";"X12";"X25";"X45";"X33";"X52";"X48";"X20";"X28";"X4";"X47";"X17"
3;248;61;22;19;57;5;62;27;13;52;55;50;17;49;30;10;59;40;21;34;47;32;14;7;1;37;41;18;48;3;64;36;63;39;9;15;38;6;60;16;24;42;56;8;46;12;53;31;54;58;11;51;2;26;43;25;45;33;29;35;44;28;4;20;23
61;22;19;57;5;62;27;13;52;55;50;17;49;30;37;59;40;21;34;47;32;14;7;1;10;41;18;48;3;64;36;63;39;9;15;38;6;60;16;24;42;56;8;46;12;53;31;54;58;11;51;2;26;43;25;45;33;29;35;44;28;4;20;23;3;236
3;236;61;22;19;57;5;62;27;13;52;55;50;17;49;30;37;59;40;21;34;47;32;14;7;1;10;41;18;48;3;64;36;63;39;9;15;38;6;60;16;24;42;56;8;46;12;53;31;54;58;11;51;2;26;43;25;45;33;29;35;44;28;4;20;23
61;22;19;57;5;62;27;13;52;55;50;17;49;30;37;59;40;21;34;47;32;14;7;1;10;41;18;48;3;64;36;63;39;9;15;38;6;60;16;24;42;56;8;46;12;53;31;54;58;11;26;2;51;43;25;45;33;29;35;44;28;4;20;23;3;236
3;236;61;22;19;57;5;62;27;13;52;55;50;17;49;30;37;59;40;21;34;47;32;14;7;1;10;41;18;48;3;64;36;63;39;9;15;38;6;60;16;24;42;56;8;46;12;53;31;54;58;11;26;2;51;43;25;45;33;29;35;44;28;4;20;23
61;22;19;57;5;62;27;13;52;55;50;17;49;30;37;59;40;21;34;47;32;14;7;1;10;41;18;48;3;64;36;63;39;9;15;38;6;60;16;24;42;56;8;46;12;53;31;54;58;51;26;2;11;43;25;45;33;29;35;44;28;4;20;23;3;236
3;236;61;22;19;57;5;62;27;13;52;55;50;17;49;30;37;59;40;21;34;47;32;14;7;1;10;41;18;48;3;64;36;63;39;9;15;38;6;60;16;24;42;56;8;46;12;53;31;54;58;51;26;2;11;43;25;45;33;29;35;44;28;4;20;23
61;22;19;57;13;62;27;5;52;55;50;17;49;30;37;59;40;21;34;47;32;14;7;1;10;41;18;48;3;64;36;63;39;9;15;38;6;60;16;24;42;56;8;46;12;53;31;54;58;51;26;2;11;43;25;45;33;29;35;44;28;4;20;23;3;228
3;228;61;22;19;57;13;62;27;5;52;55;50;17;49;30;37;59;40;21;34;47;32;14;7;1;10;41;18;48;3;64;36;63;39;9;15;38;6;60;16;24;42;56;8;46;12;53;31;54;58;51;26;2;11;43;25;45;33;29;35;44;28;4;20;23
61;22;19;57;13;62;27;5;52;55;50;17;49;30;37;59;40;21;34;47;32;14;7;1;10;41;18;48;39;64;36;63;3;9;15;38;6;60;16;24;42;56;8;46;12;53;31;54;58;51;26;2;11;43;25;45;33;29;35;44;28;4;20;23;3;228
3;228;61;22;19;57;13;62;27;5;52;55;50;17;49;30;37;59;40;21;34;47;32;14;7;1;10;41;18;48;39;64;36;63;3;9;15;38;6;60;16;24;42;56;8;46;12;53;31;54;58;51;26;2;11;43;25;45;33;29;35;44;28;4;20;23
61;22;19;57;13;62;27;5;52;55;50;17;49;30;37;59;40;21;34;47;32;14;7;1;10;41;18;48;39;64;36;35;3;9;15;38;6;60;16;24;42;56;8;46;12;53;31;54;58;51;26;2;11;43;25;45;33;29;63;44;28;4;20;23;3;230
3;230;61;22;19;57;13;62;27;5;52;55;50;17;49;30;37;59;40;21;34;47;32;14;7;1;10;41;18;48;39;64;36;35;3;9;15;38;6;60;16;24;42;56;8;46;12;53;31;54;58;51;26;2;11;43;25;45;33;29;63;44;28;4;20;23
61;22;19;57;13;62;27;5;47;55;50;17;49;30;37;59;40;21;34;52;32;14;7;1;10;41;18;48;39;64;36;35;3;9;15;38;6;60;16;24;42;56;8;46;12;53;31;54;58;51;26;2;11;43;25;45;33;29;63;44;28;4;20;23;3;222
3;222;61;22;19;57;13;62;27;5;47;55;50;17;49;30;37;59;40;21;34;52;32;14;7;1;10;41;18;48;39;64;36;35;3;9;15;38;6;60;16;24;42;56;8;46;12;53;31;54;58;51;26;2;11;43;25;45;33;29;63;44;28;4;20;23
61;22;19;56;13;62;27;5;47;55;50;17;49;30;37;59;40;21;34;52;32;14;7;1;10;41;18;48;39;64;36;35;3;9;15;38;6;60;16;24;42;57;8;46;12;53;31;54;58;51;26;2;11;43;25;45;33;29;63;44;28;4;20;23;3;214
3;214;61;22;19;56;13;62;27;5;47;55;50;17;49;30;37;59;40;21;34;52;32;14;7;1;10;41;18;48;39;64;36;35;3;9;15;38;6;60;16;24;42;57;8;46;12;53;31;54;58;51;26;2;11;43;25;45;33;29;63;44;28;4;20;23
61;22;19;56;13;62;27;5;47;55;50;17;49;30;3;59;40;21;34;52;32;14;7;1;10;41;18;48;39;64;36;35;37;9;15;38;6;60;16;24;42;57;8;46;12;53;31;54;58;51;26;2;11;43;25;45;33;29;63;44;28;4;20;23;3;250
4;250;61;22;19;56;13;62;27;5;47;55;50;17;49;30;3;59;40;21;34;52;32;14;7;1;10;41;18;48;39;64;36;35;37;9;15;38;6;60;16;24;42;57;8;46;12;53;31;54;58;51;26;2;11;43;25;45;33;29;63;44;28;4;20;23
64;22;19;56;13;62;27;5;47;55;50;17;49;30;3;59;40;21;34;52;32;14;7;1;10;41;18;48;39;61;36;35;37;9;15;38;6;60;16;24;42;57;8;46;12;53;31;54;58;51;26;2;11;43;25;45;33;29;63;44;28;4;20;23;4;254
4;254;64;22;19;56;13;62;27;5;47;55;50;17;49;30;3;59;40;21;34;52;32;14;7;1;10;41;18;48;39;61;36;35;37;9;15;38;6;60;16;24;42;57;8;46;12;53;31;54;58;51;26;2;11;43;25;45;33;29;63;44;28;4;20;23
64;22;19;56;13;62;27;5;47;55;50;17;49;30;3;59;40;21;34;52;20;14;7;1;10;41;18;48;39;61;36;35;37;9;15;38;6;60;16;24;42;57;8;46;12;53;31;54;58;51;26;2;11;43;25;45;33;29;63;44;28;4;32;23;4;254
4;254;64;22;19;56;13;62;27;5;47;55;50;17;49;30;3;59;40;21;34;52;20;14;7;1;10;41;18;48;39;61;36;35;37;9;15;38;6;60;16;24;42;57;8;46;12;53;31;54;58;51;26;2;11;43;25;45;33;29;63;44;28;4;32;23
64;22;19;56;13;62;27;5;47;55;50;17;49;30;3;59;40;21;34;52;20;14;7;1;10;41;18;48;39;61;36;35;33;9;15;38;6;60;16;24;42;57;8;46;12;53;31;54;58;51;26;2;11;43;25;45;37;29;63;44;28;4;32;23;4;256
4;256;64;22;19;56;13;62;27;5;47;55;50;17;49;30;3;59;40;21;34;52;20;14;7;1;10;41;18;48;39;61;36;35;33;9;15;38;6;60;16;24;42;57;8;46;12;53;31;54;58;51;26;2;11;43;25;45;37;29;63;44;28;4;32;23
64;22;19;56;13;62;27;5;47;55;50;17;49;30;3;59;40;21;34;52;20;14;7;1;10;41;18;48;39;61;36;35;33;9;15;38;6;26;16;24;42;57;8;46;12;53;31;54;58;51;60;2;11;43;25;45;37;29;63;44;28;4;32;23;4;256
4;256;64;22;19;56;13;62;27;5;47;55;50;17;49;30;3;59;40;21;34;52;20;14;7;1;10;41;18;48;39;61;36;35;33;9;15;38;6;26;16;24;42;57;8;46;12;53;31;54;58;51;60;2;11;43;25;45;37;29;63;44;28;4;32;23
64;22;19;56;13;62;27;5;47;55;50;17;49;30;3;59;40;21;34;52;20;14;7;1;10;41;18;60;39;61;36;35;33;9;15;38;6;26;16;24;42;57;8;46;12;53;31;54;58;51;48;2;11;43;25;45;37;29;63;44;28;4;32;23;4;256
4;256;64;22;19;56;13;62;27;5;47;55;50;17;49;30;3;59;40;21;34;52;20;14;7;1;10;41;18;60;39;61;36;35;33;9;15;38;6;26;16;24;42;57;8;46;12;53;31;54;58;51;48;2;11;43;25;45;37;29;63;44;28;4;32;23
64;19;22;56;13;62;27;5;47;55;50;17;49;30;3;59;40;21;34;52;20;14;7;1;10;41;18;60;39;61;36;35;33;9;15;38;6;26;16;24;42;57;8;46;12;53;31;54;58;51;48;2;11;43;25;45;37;29;63;44;28;4;32;23;4;254
4;254;64;19;22;56;13;62;27;5;47;55;50;17;49;30;3;59;40;21;34;52;20;14;7;1;10;41;18;60;39;61;36;35;33;9;15;38;6;26;16;24;42;57;8;46;12;53;31;54;58;51;48;2;11;43;25;45;37;29;63;44;28;4;32;23
64;19;22;56;13;62;27;5;47;55;50;17;49;30;3;59;40;21;34;52;20;14;7;1;10;41;18;60;37;61;36;35;33;9;15;38;6;26;16;24;42;57;8;46;12;53;31;54;58;51;48;2;11;43;25;45;39;29;63;44;28;4;32;23;4;254
4;254;64;19;22;56;13;62;27;5;47;55;50;17;49;30;3;59;40;21;34;52;20;14;7;1;10;41;18;60;37;61;36;35;33;9;15;38;6;26;16;24;42;57;8;46;12;53;31;54;58;51;48;2;11;43;25;45;39;29;63;44;28;4;32;23
64;19;22;56;13;62;27;5;47;55;50;17;49;30;3;41;40;21;34;52;20;14;7;1;10;59;18;60;37;61;36;35;33;9;15;38;6;26;16;24;42;57;8;46;12;53;31;54;58;51;48;2;11;43;25;45;39;29;63;44;28;4;32;23;4;254
4;254;64;19;22;56;13;62;27;5;47;55;50;17;49;30;3;41;40;21;34;52;20;14;7;1;10;59;18;60;37;61;36;35;33;9;15;38;6;26;16;24;42;57;8;46;12;53;31;54;58;51;48;2;11;43;25;45;39;29;63;44;28;4;32;23
64;19;22;56;13;62;27;5;47;55;50;17;20;30;3;41;40;21;34;52;49;14;7;1;10;59;18;60;37;61;36;35;33;9;15;38;6;26;16;24;42;57;8;46;12;53;31;54;58;51;48;2;11;43;25;45;39;29;63;44;28;4;32;23;4;254
4;254;64;19;22;56;13;62;27;5;47;55;50;17;20;30;3;41;40;21;34;52;49;14;7;1;10;59;18;60;37;61;36;35;33;9;15;38;6;26;16;24;42;57;8;46;12;53;31;54;58;51;48;2;11;43;25;45;39;29;63;44;28;4;32;23
64;19;22;56;13;62;27;5;47;55;42;17;20;30;3;41;40;21;34;52;49;14;7;1;10;59;18;60;37;61;36;35;33;9;15;38;6;26;16;24;50;57;8;46;12;53;31;54;58;51;48;2;11;43;25;45;39;29;63;44;28;4;32;23;4;258
4;258;64;19;22;56;13;62;27;5;47;55;42;17;20;30;3;41;40;21;34;52;49;14;7;1;10;59;18;60;37;61;36;35;33;9;15;38;6;26;16;24;50;57;8;46;12;53;31;54;58;51;48;2;11;43;25;45;39;29;63;44;28;4;32;23
64;19;22;56;13;62;27;5;47;34;42;17;20;30;3;41;40;21;55;52;49;14;7;1;10;59;18;60;37;61;36;35;33;9;15;38;6;26;16;24;50;57;8;46;12;53;31;54;58;51;48;2;11;43;25;45;39;29;63;44;28;4;32;23;4;262
4;262;64;19;22;56;13;62;27;5;47;34;42;17;20;30;3;41;40;21;55;52;49;14;7;1;10;59;18;60;37;61;36;35;33;9;15;38;6;26;16;24;50;57;8;46;12;53;31;54;58;51;48;2;11;43;25;45;39;29;63;44;28;4;32;23
64;19;22;56;13;62;27;5;47;34;42;17;20;30;3;41;40;21;55;52;49;4;7;1;10;59;18;60;37;61;36;35;33;9;15;38;6;26;16;24;50;57;8;46;12;53;31;54;58;51;48;2;11;43;25;45;39;29;63;44;28;14;32;23;4;268
4;268;64;19;22;56;13;62;27;5;47;34;42;17;20;30;3;41;40;21;55;52;49;4;7;1;10;59;18;60;37;61;36;35;33;9;15;38;6;26;16;24;50;57;8;46;12;53;31;54;58;51;48;2;11;43;25;45;39;29;63;44;28;14;32;23
64;19;22;11;13;62;27;5;47;34;42;17;20;30;3;41;40;21;55;52;49;4;7;1;10;59;18;60;37;61;36;35;33;9;15;38;6;26;16;24;50;57;8;46;12;53;31;54;58;51;48;2;56;43;25;45;39;29;63;44;28;14;32;23;4;276
4;276;64;19;22;11;13;62;27;5;47;34;42;17;20;30;3;41;40;21;55;52;49;4;7;1;10;59;18;60;37;61;36;35;33;9;15;38;6;26;16;24;50;57;8;46;12;53;31;54;58;51;48;2;56;43;25;45;39;29;63;44;28;14;32;23
64;19;22;11;13;62;27;5;47;34;42;17;20;30;3;41;40;21;55;52;49;4;60;1;10;59;18;7;37;61;36;35;33;9;15;38;6;26;16;24;50;57;8;46;12;53;31;54;58;51;48;2;56;43;25;45;39;29;63;44;28;14;32;23;4;276
4;276;64;19;22;11;13;62;27;5;47;34;42;17;20;30;3;41;40;21;55;52;49;4;60;1;10;59;18;7;37;61;36;35;33;9;15;38;6;26;16;24;50;57;8;46;12;53;31;54;58;51;48;2;56;43;25;45;39;29;63;44;28;14;32;23
64;19;22;11;13;62;27;5;47;34;42;17;21;30;3;41;40;20;55;52;49;4;60;1;10;59;18;7;37;61;36;35;33;9;15;38;6;26;16;24;50;57;8;46;12;53;31;54;58;51;48;2;56;43;25;45;39;29;63;44;28;14;32;23;4;276
4;276;64;19;22;11;13;62;27;5;47;34;42;17;21;30;3;41;40;20;55;52;49;4;60;1;10;59;18;7;37;61;36;35;33;9;15;38;6;26;16;24;50;57;8;46;12;53;31;54;58;51;48;2;56;43;25;45;39;29;63;44;28;14;32;23
55;19;22;11;13;62;27;5;47;34;42;17;21;30;3;41;40;20;64;52;49;4;60;1;10;59;18;7;37;61;36;35;33;9;15;38;6;26;16;24;50;57;8;46;12;53;31;54;58;51;48;2;56;43;25;45;39;29;63;44;28;14;32;23;4;272
4;272;55;19;22;11;13;62;27;5;47;34;42;17;21;30;3;41;40;20;64;52;49;4;60;1;10;59;18;7;37;61;36;35;33;9;15;38;6;26;16;24;50;57;8;46;12;53;31;54;58;51;48;2;56;43;25;45;39;29;63;44;28;14;32;23
55;19;22;11;13;62;27;5;47;34;37;17;21;30;3;41;40;20;64;52;49;4;60;1;10;59;18;7;42;61;36;35;33;9;15;38;6;26;16;24;50;57;8;46;12;53;31;54;58;51;48;2;56;43;25;45;39;29;63;44;28;14;32;23;4;264
4;264;55;19;22;11;13;62;27;5;47;34;37;17;21;30;3;41;40;20;64;52;49;4;60;1;10;59;18;7;42;61;36;35;33;9;15;38;6;26;16;24;50;57;8;46;12;53;31;54;58;51;48;2;56;43;25;45;39;29;63;44;28;14;32;23
55;19;22;11;13;62;27;5;47;34;37;17;21;30;3;41;40;20;64;52;49;4;60;1;10;31;18;7;42;61;36;35;33;9;15;38;6;26;16;24;50;57;8;46;12;53;59;54;58;51;48;2;56;43;25;45;39;29;63;44;28;14;32;23;4;264
4;264;55;19;22;11;13;62;27;5;47;34;37;17;21;30;3;41;40;20;64;52;49;4;60;1;10;31;18;7;42;61;36;35;33;9;15;38;6;26;16;24;50;57;8;46;12;53;59;54;58;51;48;2;56;43;25;45;39;29;63;44;28;14;32;23
6;19;22;11;13;62;27;5;47;34;37;17;21;30;3;41;40;20;64;52;49;4;60;1;10;31;18;7;42;61;36;35;33;9;15;38;55;26;16;24;50;57;8;46;12;53;59;54;58;51;48;2;56;43;25;45;39;29;63;44;28;14;32;23;4;272
4;272;6;19;22;11;13;62;27;5;47;34;37;17;21;30;3;41;40;20;64;52;49;4;60;1;10;31;18;7;42;61;36;35;33;9;15;38;55;26;16;24;50;57;8;46;12;53;59;54;58;51;48;2;56;43;25;45;39;29;63;44;28;14;32;23
6;19;22;11;13;62;27;5;47;34;37;17;21;30;3;41;40;20;64;52;49;4;60;1;10;31;18;7;42;61;36;35;33;9;15;38;55;26;16;24;50;57;8;46;2;53;59;54;58;51;48;12;56;43;25;45;39;29;63;44;28;14;32;23;4;272
5;272;6;19;22;11;13;62;27;5;47;34;37;17;21;30;3;41;40;20;64;52;49;4;60;1;10;31;18;7;42;61;36;35;33;9;15;38;55;26;16;24;50;57;8;46;2;53;59;54;58;51;48;12;56;43;25;45;39;29;63;44;28;14;32;23
6;19;22;11;13;62;27;5;47;42;37;17;21;30;3;41;40;20;64;52;49;4;60;1;10;31;18;7;34;61;36;35;33;9;15;38;55;26;16;24;50;57;8;46;2;53;59;54;58;51;48;12;56;43;25;45;39;29;63;44;28;14;32;23;5;276
5;276;6;19;22;11;13;62;27;5;47;42;37;17;21;30;3;41;40;20;64;52;49;4;60;1;10;31;18;7;34;61;36;35;33;9;15;38;55;26;16;24;50;57;8;46;2;53;59;54;58;51;48;12;56;43;25;45;39;29;63;44;28;14;32;23
6;19;22;11;13;62;27;5;47;42;37;54;21;30;3;41;40;20;64;52;49;4;60;1;10;31;18;7;34;61;36;35;33;9;15;38;55;26;16;24;50;57;8;46;2;53;59;17;58;51;48;12;56;43;25;45;39;29;63;44;28;14;32;23;5;276
5;276;6;19;22;11;13;62;27;5;47;42;37;54;21;30;3;41;40;20;64;52;49;4;60;1;10;31;18;7;34;61;36;35;33;9;15;38;55;26;16;24;50;57;8;46;2;53;59;17;58;51;48;12;56;43;25;45;39;29;63;44;28;14;32;23
6;19;22;11;46;62;27;5;47;42;37;54;21;30;3;41;40;20;64;52;49;4;60;1;10;31;18;7;34;61;36;35;33;9;15;38;55;26;16;24;50;57;8;13;2;53;59;17;58;51;48;12;56;43;25;45;39;29;63;44;28;14;32;23;5;284
5;284;6;19;22;11;46;62;27;5;47;42;37;54;21;30;3;41;40;20;64;52;49;4;60;1;10;31;18;7;34;61;36;35;33;9;15;38;55;26;16;24;50;57;8;13;2;53;59;17;58;51;48;12;56;43;25;45;39;29;63;44;28;14;32;23
6;19;22;11;46;62;27;5;47;42;37;54;21;30;64;41;40;20;3;52;49;4;60;1;10;31;18;7;34;61;36;35;33;9;15;38;55;26;16;24;50;57;8;13;2;53;59;17;58;51;48;12;56;43;25;45;39;29;63;44;28;14;32;23;5;278
5;278;6;19;22;11;46;62;27;5;47;42;37;54;21;30;64;41;40;20;3;52;49;4;60;1;10;31;18;7;34;61;36;35;33;9;15;38;55;26;16;24;50;57;8;13;2;53;59;17;58;51;48;12;56;43;25;45;39;29;63;44;28;14;32;23
6;19;22;11;46;62;27;5;47;42;37;54;21;30;64;41;40;20;3;52;49;4;60;1;10;50;18;7;34;61;36;35;33;9;15;38;55;26;16;24;31;57;8;13;2;53;59;17;58;51;48;12;56;43;25;45;39;29;63;44;28;14;32;23;5;278
5;278;6;19;22;11;46;62;27;5;47;42;37;54;21;30;64;41;40;20;3;52;49;4;60;1;10;50;18;7;34;61;36;35;33;9;15;38;55;26;16;24;31;57;8;13;2;53;59;17;58;51;48;12;56;43;25;45;39;29;63;44;28;14;32;23
6;19;22;11;46;62;27;5;47;42;37;54;21;30;64;41;40;20;3;52;49;4;60;1;10;50;18;7;34;61;36;35;33;9;15;38;55;26;16;24;31;57;8;13;2;53;59;17;58;51;48;12;56;43;25;45;39;29;63;28;44;14;32;23;5;278
5;278;6;19;22;11;46;62;27;5;47;42;37;54;21;30;64;41;40;20;3;52;49;4;60;1;10;50;18;7;34;61;36;35;33;9;15;38;55;26;16;24;31;57;8;13;2;53;59;17;58;51;48;12;56;43;25;45;39;29;63;28;44;14;32;23
6;19;22;11;46;62;27;5;47;42;37;54;21;30;64;41;40;20;3;52;49;4;60;43;10;50;18;7;34;61;36;35;33;9;15;38;55;26;16;24;31;57;8;13;2;53;59;17;58;51;48;12;56;1;25;45;39;29;63;28;44;14;32;23;5;278
5;278;6;19;22;11;46;62;27;5;47;42;37;54;21;30;64;41;40;20;3;52;49;4;60;43;10;50;18;7;34;61;36;35;33;9;15;38;55;26;16;24;31;57;8;13;2;53;59;17;58;51;48;12;56;1;25;45;39;29;63;28;44;14;32;23
6;19;22;11;46;62;27;5;47;42;37;54;21;30;64;41;40;20;3;52;49;4;60;43;10;50;18;7;34;61;36;35;33;9;15;38;55;26;16;24;31;57;8;13;39;53;59;17;58;51;48;12;56;1;25;45;2;29;63;28;44;14;32;23;5;278
5;278;6;19;22;11;46;62;27;5;47;42;37;54;21;30;64;41;40;20;3;52;49;4;60;43;10;50;18;7;34;61;36;35;33;9;15;38;55;26;16;24;31;57;8;13;39;53;59;17;58;51;48;12;56;1;25;45;2;29;63;28;44;14;32;23
6;39;22;11;46;62;27;5;47;42;37;54;21;30;64;41;40;20;3;52;49;4;60;43;10;50;18;7;34;61;36;35;33;9;15;38;55;26;16;24;31;57;8;13;19;53;59;17;58;51;48;12;56;1;25;45;2;29;63;28;44;14;32;23;5;278
5;278;6;39;22;11;46;62;27;5;47;42;37;54;21;30;64;41;40;20;3;52;49;4;60;43;10;50;18;7;34;61;36;35;33;9;15;38;55;26;16;24;31;57;8;13;19;53;59;17;58;51;48;12;56;1;25;45;2;29;63;28;44;14;32;23
6;39;22;11;46;62;27;5;47;42;37;54;21;30;64;41;40;3;20;52;49;4;60;43;10;50;18;7;34;61;36;35;33;9;15;38;55;26;16;24;31;57;8;13;19;53;59;17;58;51;48;12;56;1;25;45;2;29;63;28;44;14;32;23;5;278
5;278;6;39;22;11;46;62;27;5;47;42;37;54;21;30;64;41;40;3;20;52;49;4;60;43;10;50;18;7;34;61;36;35;33;9;15;38;55;26;16;24;31;57;8;13;19;53;59;17;58;51;48;12;56;1;25;45;2;29;63;28;44;14;32;23
6;39;22;11;46;62;28;5;47;42;37;54;21;30;64;41;40;3;20;52;49;4;60;43;10;50;18;7;34;61;36;35;33;9;15;38;55;26;16;24;31;57;8;13;19;53;59;17;58;51;48;12;56;1;25;45;2;29;63;27;44;14;32;23;5;278
5;278;6;39;22;11;46;62;28;5;47;42;37;54;21;30;64;41;40;3;20;52;49;4;60;43;10;50;18;7;34;61;36;35;33;9;15;38;55;26;16;24;31;57;8;13;19;53;59;17;58;51;48;12;56;1;25;45;2;29;63;27;44;14;32;23
6;39;22;11;46;62;28;5;47;42;37;54;21;30;64;41;40;3;20;52;49;4;60;43;10;50;18;7;34;61;36;9;33;35;15;38;55;26;16;24;31;57;8;13;19;53;59;17;58;51;48;12;56;1;25;45;2;29;63;27;44;14;32;23;5;280
5;280;6;39;22;11;46;62;28;5;47;42;37;54;21;30;64;41;40;3;20;52;49;4;60;43;10;50;18;7;34;61;36;9;33;35;15;38;55;26;16;24;31;57;8;13;19;53;59;17;58;51;48;12;56;1;25;45;2;29;63;27;44;14;32;23
6;39;22;11;46;62;28;5;47;42;37;54;21;30;64;41;40;3;20;52;49;4;60;43;10;50;18;7;34;61;36;9;33;35;15;38;55;26;59;24;31;57;8;13;19;53;16;17;58;51;48;12;56;1;25;45;2;29;63;27;44;14;32;23;5;280
5;280;6;39;22;11;46;62;28;5;47;42;37;54;21;30;64;41;40;3;20;52;49;4;60;43;10;50;18;7;34;61;36;9;33;35;15;38;55;26;59;24;31;57;8;13;19;53;16;17;58;51;48;12;56;1;25;45;2;29;63;27;44;14;32;23
6;39;22;11;46;62;28;5;47;42;37;54;21;30;9;41;40;3;20;52;49;4;60;43;10;50;18;7;34;61;36;64;33;35;15;38;55;26;59;24;31;57;8;13;19;53;16;17;58;51;48;12;56;1;25;45;2;29;63;27;44;14;32;23;5;292
5;292;6;39;22;11;46;62;28;5;47;42;37;54;21;30;9;41;40;3;20;52;49;4;60;43;10;50;18;7;34;61;36;64;33;35;15;38;55;26;59;24;31;57;8;13;19;53;16;17;58;51;48;12;56;1;25;45;2;29;63;27;44;14;32;23
6;39;22;11;46;62;28;20;47;42;37;54;21;30;9;41;40;3;5;52;49;4;60;43;10;50;18;7;34;61;36;64;33;35;15;38;55;26;59;24;31;57;8;13;19;53;16;17;58;51;48;12;56;1;25;45;2;29;63;27;44;14;32;23;5;292
5;292;6;39;22;11;46;62;28;20;47;42;37;54;21;30;9;41;40;3;5;52;49;4;60;43;10;50;18;7;34;61;36;64;33;35;15;38;55;26;59;24;31;57;8;13;19;53;16;17;58;51;48;12;56;1;25;45;2;29;63;27;44;14;32;23
6;39;22;11;46;62;28;20;47;42;37;54;21;30;9;41;40;3;5;52;49;4;60;43;10;50;18;7;34;61;36;64;33;35;15;38;8;26;59;24;31;57;55;13;19;53;16;17;58;51;48;12;56;1;25;45;2;29;63;27;44;14;32;23;5;288
5;288;6;39;22;11;46;62;28;20;47;42;37;54;21;30;9;41;40;3;5;52;49;4;60;43;10;50;18;7;34;61;36;64;33;35;15;38;8;26;59;24;31;57;55;13;19;53;16;17;58;51;48;12;56;1;25;45;2;29;63;27;44;14;32;23
6;39;22;11;46;62;28;20;47;42;37;54;21;30;9;41;40;3;5;4;49;52;60;43;10;50;18;7;34;61;36;64;33;35;15;38;8;26;59;24;31;57;55;13;19;53;16;17;58;51;48;12;56;1;25;45;2;29;63;27;44;14;32;23;5;284
5;284;6;39;22;11;46;62;28;20;47;42;37;54;21;30;9;41;40;3;5;4;49;52;60;43;10;50;18;7;34;61;36;64;33;35;15;38;8;26;59;24;31;57;55;13;19;53;16;17;58;51;48;12;56;1;25;45;2;29;63;27;44;14;32;23
6;39;22;11;46;62;28;20;47;42;37;54;21;30;9;41;40;3;5;4;49;52;60;43;10;50;18;7;34;61;36;64;33;35;15;38;8;26;59;24;31;51;55;13;19;53;16;17;58;57;48;12;56;1;25;45;2;29;63;27;44;14;32;23;5;284
5;284;6;39;22;11;46;62;28;20;47;42;37;54;21;30;9;41;40;3;5;4;49;52;60;43;10;50;18;7;34;61;36;64;33;35;15;38;8;26;59;24;31;51;55;13;19;53;16;17;58;57;48;12;56;1;25;45;2;29;63;27;44;14;32;23
6;39;22;11;46;62;28;20;47;42;37;61;21;30;9;41;40;3;5;4;49;52;60;43;10;50;18;7;34;54;36;64;33;35;15;38;8;26;59;24;31;51;55;13;19;53;16;17;58;57;48;12;56;1;25;45;2;29;63;27;44;14;32;23;5;280
5;280;6;39;22;11;46;62;28;20;47;42;37;61;21;30;9;41;40;3;5;4;49;52;60;43;10;50;18;7;34;54;36;64;33;35;15;38;8;26;59;24;31;51;55;13;19;53;16;17;58;57;48;12;56;1;25;45;2;29;63;27;44;14;32;23
6;39;22;11;46;54;28;20;47;42;37;61;21;30;9;41;40;3;5;4;49;52;60;43;10;50;18;7;34;62;36;64;33;35;15;38;8;26;59;24;31;51;55;13;19;53;16;17;58;57;48;12;56;1;25;45;2;29;63;27;44;14;32;23;5;280
6;280;6;39;22;11;46;54;28;20;47;42;37;61;21;30;9;41;40;3;5;4;49;52;60;43;10;50;18;7;34;62;36;64;33;35;15;38;8;26;59;24;31;51;55;13;19;53;16;17;58;57;48;12;56;1;25;45;2;29;63;27;44;14;32;23
6;39;22;11;46;54;28;20;47;42;37;61;21;30;9;41;40;3;5;4;49;52;60;43;10;50;18;7;34;62;36;64;33;35;15;38;8;26;59;24;31;51;55;13;19;53;16;17;58;57;48;12;56;1;25;45;2;29;63;32;44;14;27;23;6;280
6;280;6;39;22;11;46;54;28;20;47;42;37;61;21;30;9;41;40;3;5;4;49;52;60;43;10;50;18;7;34;62;36;64;33;35;15;38;8;26;59;24;31;51;55;13;19;53;16;17;58;57;48;12;56;1;25;45;2;29;63;32;44;14;27;23
6;39;22;11;46;54;28;20;47;42;37;61;60;30;9;41;40;3;5;4;49;52;21;43;10;50;18;7;34;62;36;64;33;35;15;38;8;26;59;24;31;51;55;13;19;53;16;17;58;57;48;12;56;1;25;45;2;29;63;32;44;14;27;23;6;280
6;280;6;39;22;11;46;54;28;20;47;42;37;61;60;30;9;41;40;3;5;4;49;52;21;43;10;50;18;7;34;62;36;64;33;35;15;38;8;26;59;24;31;51;55;13;19;53;16;17;58;57;48;12;56;1;25;45;2;29;63;32;44;14;27;23
6;39;22;11;46;54;28;20;47;42;37;61;60;30;9;41;40;3;5;4;49;52;21;43;10;50;18;38;34;62;36;64;33;35;15;7;8;26;59;24;31;51;55;13;19;53;16;17;58;57;48;12;56;1;25;45;2;29;63;32;44;14;27;23;6;272
