"X1";"X5957337";"X11";"X8";"X17";"X24";"X10";"X23";"X7";"X18";"X21";"X22";"X26";"X1.1";"X4";"X20";"X15";"X12";"X6";"X25";"X9";"X14";"X5";"X2";"X19";"X13";"X16";"X3"
15;18;23;7;8;16;10;3;20;5;25;12;22;13;4;9;17;11;19;1;14;2;6;26;21;24;6;5844802
6;5844802;15;18;23;7;8;16;10;3;20;5;25;12;22;13;4;9;17;11;19;1;14;2;6;26;21;24
15;18;23;7;8;16;10;3;20;5;6;12;22;13;4;9;17;11;19;1;14;2;25;26;21;24;6;5837584
7;5837584;15;18;23;7;8;16;10;3;20;5;6;12;22;13;4;9;17;11;19;1;14;2;25;26;21;24
1;18;23;7;8;16;10;3;20;5;6;12;22;13;4;9;17;11;19;15;14;2;25;26;21;24;7;5824759
7;5824759;1;18;23;7;8;16;10;3;20;5;6;12;22;13;4;9;17;11;19;15;14;2;25;26;21;24
1;17;23;7;8;16;10;3;20;5;6;12;22;13;4;9;18;11;19;15;14;2;25;26;21;24;7;5804359
7;5804359;1;17;23;7;8;16;10;3;20;5;6;12;22;13;4;9;18;11;19;15;14;2;25;26;21;24
1;17;23;7;8;16;10;3;20;5;6;12;22;13;4;9;18;11;19;15;14;21;25;26;2;24;7;5867685
7;5867685;1;17;23;7;8;16;10;3;20;5;6;12;22;13;4;9;18;11;19;15;14;21;25;26;2;24
1;17;23;7;8;16;10;3;20;5;6;12;22;13;4;24;18;11;19;15;14;21;25;26;2;9;7;5897839
7;5897839;1;17;23;7;8;16;10;3;20;5;6;12;22;13;4;24;18;11;19;15;14;21;25;26;2;9
1;17;23;7;8;16;10;3;20;21;6;12;22;13;4;24;18;11;19;15;14;5;25;26;2;9;7;5990570
7;5990570;1;17;23;7;8;16;10;3;20;21;6;12;22;13;4;24;18;11;19;15;14;5;25;26;2;9
1;17;23;7;8;16;5;3;20;21;6;12;22;13;4;24;18;11;19;15;14;10;25;26;2;9;7;6024928
7;6024928;1;17;23;7;8;16;5;3;20;21;6;12;22;13;4;24;18;11;19;15;14;10;25;26;2;9
1;17;23;7;8;16;18;3;20;21;6;12;22;13;4;24;5;11;19;15;14;10;25;26;2;9;7;5886781
7;5886781;1;17;23;7;8;16;18;3;20;21;6;12;22;13;4;24;5;11;19;15;14;10;25;26;2;9
1;17;23;7;8;15;18;3;20;21;6;12;22;13;4;24;5;11;19;16;14;10;25;26;2;9;7;5866254
7;5866254;1;17;23;7;8;15;18;3;20;21;6;12;22;13;4;24;5;11;19;16;14;10;25;26;2;9
1;17;23;7;8;15;18;3;20;21;6;12;22;13;4;24;5;11;25;16;14;10;19;26;2;9;7;5852290
7;5852290;1;17;23;7;8;15;18;3;20;21;6;12;22;13;4;24;5;11;25;16;14;10;19;26;2;9
1;17;23;7;8;15;18;3;20;21;16;12;22;13;4;24;5;11;25;6;14;10;19;26;2;9;7;5850954
7;5850954;1;17;23;7;8;15;18;3;20;21;16;12;22;13;4;24;5;11;25;6;14;10;19;26;2;9
1;17;23;7;8;15;9;3;20;21;16;12;22;13;4;24;5;11;25;6;14;10;19;26;2;18;7;5885108
7;5885108;1;17;23;7;8;15;9;3;20;21;16;12;22;13;4;24;5;11;25;6;14;10;19;26;2;18
1;17;23;7;8;15;9;3;20;21;16;12;22;13;4;24;5;11;25;6;14;10;19;26;18;2;7;5885108
7;5885108;1;17;23;7;8;15;9;3;20;21;16;12;22;13;4;24;5;11;25;6;14;10;19;26;18;2
1;17;16;7;8;15;9;3;20;21;23;12;22;13;4;24;5;11;25;6;14;10;19;26;18;2;7;5886110
7;5886110;1;17;16;7;8;15;9;3;20;21;23;12;22;13;4;24;5;11;25;6;14;10;19;26;18;2
1;17;16;15;8;7;9;3;20;21;23;12;22;13;4;24;5;11;25;6;14;10;19;26;18;2;7;5942815
7;5942815;1;17;16;15;8;7;9;3;20;21;23;12;22;13;4;24;5;11;25;6;14;10;19;26;18;2
1;17;16;15;8;7;9;21;20;3;23;12;22;13;4;24;5;11;25;6;14;10;19;26;18;2;7;5939395
7;5939395;1;17;16;15;8;7;9;21;20;3;23;12;22;13;4;24;5;11;25;6;14;10;19;26;18;2
1;17;16;15;8;2;9;21;20;3;23;12;22;13;4;24;5;11;25;6;14;10;19;26;18;7;7;5942091
7;5942091;1;17;16;15;8;2;9;21;20;3;23;12;22;13;4;24;5;11;25;6;14;10;19;26;18;7
1;17;16;15;8;2;9;21;20;3;23;12;22;24;4;13;5;11;25;6;14;10;19;26;18;7;7;5963709
7;5963709;1;17;16;15;8;2;9;21;20;3;23;12;22;24;4;13;5;11;25;6;14;10;19;26;18;7
1;17;16;15;8;2;9;21;20;3;23;12;22;24;4;13;5;11;18;6;14;10;19;26;25;7;7;5819215
7;5819215;1;17;16;15;8;2;9;21;20;3;23;12;22;24;4;13;5;11;18;6;14;10;19;26;25;7
1;21;16;15;8;2;9;17;20;3;23;12;22;24;4;13;5;11;18;6;14;10;19;26;25;7;7;5897482
7;5897482;1;21;16;15;8;2;9;17;20;3;23;12;22;24;4;13;5;11;18;6;14;10;19;26;25;7
1;21;25;15;8;2;9;17;20;3;23;12;22;24;4;13;5;11;18;6;14;10;19;26;16;7;7;5894059
8;5894059;1;21;25;15;8;2;9;17;20;3;23;12;22;24;4;13;5;11;18;6;14;10;19;26;16;7
1;21;25;15;8;2;9;11;20;3;23;12;22;24;4;13;5;17;18;6;14;10;19;26;16;7;8;5903939
8;5903939;1;21;25;15;8;2;9;11;20;3;23;12;22;24;4;13;5;17;18;6;14;10;19;26;16;7
1;21;25;15;8;2;9;11;20;3;23;12;19;24;4;13;5;17;18;6;14;10;22;26;16;7;8;5866688
8;5866688;1;21;25;15;8;2;9;11;20;3;23;12;19;24;4;13;5;17;18;6;14;10;22;26;16;7
1;21;25;15;8;2;9;11;20;3;23;12;16;24;4;13;5;17;18;6;14;10;22;26;19;7;8;6005518
8;6005518;1;21;25;15;8;2;9;11;20;3;23;12;16;24;4;13;5;17;18;6;14;10;22;26;19;7
1;21;25;15;8;2;9;11;12;3;23;20;16;24;4;13;5;17;18;6;14;10;22;26;19;7;8;5984893
8;5984893;1;21;25;15;8;2;9;11;12;3;23;20;16;24;4;13;5;17;18;6;14;10;22;26;19;7
1;21;25;15;8;2;9;11;12;3;23;20;16;24;4;13;5;22;18;6;14;10;17;26;19;7;8;5966847
8;5966847;1;21;25;15;8;2;9;11;12;3;23;20;16;24;4;13;5;22;18;6;14;10;17;26;19;7
1;21;25;15;8;2;9;11;12;3;23;20;16;24;4;13;5;22;18;6;14;10;26;17;19;7;8;5966847
8;5966847;1;21;25;15;8;2;9;11;12;3;23;20;16;24;4;13;5;22;18;6;14;10;26;17;19;7
1;21;4;15;8;2;9;11;12;3;23;20;16;24;25;13;5;22;18;6;14;10;26;17;19;7;8;5966165
8;5966165;1;21;4;15;8;2;9;11;12;3;23;20;16;24;25;13;5;22;18;6;14;10;26;17;19;7
1;21;4;15;8;2;9;11;12;3;17;20;16;24;25;13;5;22;18;6;14;10;26;23;19;7;8;5977223
8;5977223;1;21;4;15;8;2;9;11;12;3;17;20;16;24;25;13;5;22;18;6;14;10;26;23;19;7
1;21;6;15;8;2;9;11;12;3;17;20;16;24;25;13;5;22;18;4;14;10;26;23;19;7;8;5989235
8;5989235;1;21;6;15;8;2;9;11;12;3;17;20;16;24;25;13;5;22;18;4;14;10;26;23;19;7
1;21;6;15;8;2;9;11;12;3;17;20;16;19;25;13;5;22;18;4;14;10;26;23;24;7;8;5873165
8;5873165;1;21;6;15;8;2;9;11;12;3;17;20;16;19;25;13;5;22;18;4;14;10;26;23;24;7
1;21;6;15;8;2;9;11;12;3;17;20;16;19;25;13;5;22;18;4;14;10;24;23;26;7;8;5865581
8;5865581;1;21;6;15;8;2;9;11;12;3;17;20;16;19;25;13;5;22;18;4;14;10;24;23;26;7
1;21;12;15;8;2;9;11;6;3;17;20;16;19;25;13;5;22;18;4;14;10;24;23;26;7;8;5859330
8;5859330;1;21;12;15;8;2;9;11;6;3;17;20;16;19;25;13;5;22;18;4;14;10;24;23;26;7
1;21;9;15;8;2;12;11;6;3;17;20;16;19;25;13;5;22;18;4;14;10;24;23;26;7;8;5826704
8;5826704;1;21;9;15;8;2;12;11;6;3;17;20;16;19;25;13;5;22;18;4;14;10;24;23;26;7
1;21;9;15;8;2;12;11;6;3;17;20;19;16;25;13;5;22;18;4;14;10;24;23;26;7;8;5845502
8;5845502;1;21;9;15;8;2;12;11;6;3;17;20;19;16;25;13;5;22;18;4;14;10;24;23;26;7
1;21;9;15;8;2;12;11;6;3;23;20;19;16;25;13;5;22;18;4;14;10;24;17;26;7;8;5835039
8;5835039;1;21;9;15;8;2;12;11;6;3;23;20;19;16;25;13;5;22;18;4;14;10;24;17;26;7
1;21;24;15;8;2;12;11;6;3;23;20;19;16;25;13;5;22;18;4;14;10;9;17;26;7;8;5850683
8;5850683;1;21;24;15;8;2;12;11;6;3;23;20;19;16;25;13;5;22;18;4;14;10;9;17;26;7
1;21;24;8;15;2;12;11;6;3;23;20;19;16;25;13;5;22;18;4;14;10;9;17;26;7;8;5849243
8;5849243;1;21;24;8;15;2;12;11;6;3;23;20;19;16;25;13;5;22;18;4;14;10;9;17;26;7
1;21;24;8;15;2;12;26;6;3;23;20;19;16;25;13;5;22;18;4;14;10;9;17;11;7;8;5852728
8;5852728;1;21;24;8;15;2;12;26;6;3;23;20;19;16;25;13;5;22;18;4;14;10;9;17;11;7
1;21;24;8;15;2;12;26;6;3;23;20;13;16;25;19;5;22;18;4;14;10;9;17;11;7;8;5895651
8;5895651;1;21;24;8;15;2;12;26;6;3;23;20;13;16;25;19;5;22;18;4;14;10;9;17;11;7
1;21;24;2;15;8;12;26;6;3;23;20;13;16;25;19;5;22;18;4;14;10;9;17;11;7;8;5921826
9;5921826;1;21;24;2;15;8;12;26;6;3;23;20;13;16;25;19;5;22;18;4;14;10;9;17;11;7
1;21;24;2;15;8;12;6;26;3;23;20;13;16;25;19;5;22;18;4;14;10;9;17;11;7;9;5918546
9;5918546;1;21;24;2;15;8;12;6;26;3;23;20;13;16;25;19;5;22;18;4;14;10;9;17;11;7
1;21;24;2;15;8;12;6;16;3;23;20;13;26;25;19;5;22;18;4;14;10;9;17;11;7;9;5934293
9;5934293;1;21;24;2;15;8;12;6;16;3;23;20;13;26;25;19;5;22;18;4;14;10;9;17;11;7
1;21;24;2;15;8;12;6;16;3;23;20;13;25;26;19;5;22;18;4;14;10;9;17;11;7;9;5941949
9;5941949;1;21;24;2;15;8;12;6;16;3;23;20;13;25;26;19;5;22;18;4;14;10;9;17;11;7
1;21;24;2;15;20;12;6;16;3;23;8;13;25;26;19;5;22;18;4;14;10;9;17;11;7;9;5952226
9;5952226;1;21;24;2;15;20;12;6;16;3;23;8;13;25;26;19;5;22;18;4;14;10;9;17;11;7
1;21;24;2;15;20;12;6;10;3;23;8;13;25;26;19;5;22;18;4;14;16;9;17;11;7;9;5948208
9;5948208;1;21;24;2;15;20;12;6;10;3;23;8;13;25;26;19;5;22;18;4;14;16;9;17;11;7
1;21;19;2;15;20;12;6;10;3;23;8;13;25;26;24;5;22;18;4;14;16;9;17;11;7;9;5931123
9;5931123;1;21;19;2;15;20;12;6;10;3;23;8;13;25;26;24;5;22;18;4;14;16;9;17;11;7
1;21;19;2;15;20;12;26;10;3;23;8;13;25;6;24;5;22;18;4;14;16;9;17;11;7;9;5930997
9;5930997;1;21;19;2;15;20;12;26;10;3;23;8;13;25;6;24;5;22;18;4;14;16;9;17;11;7
1;21;19;2;15;20;12;26;10;3;23;8;13;25;6;24;5;22;18;4;14;16;7;17;11;9;9;5966719
9;5966719;1;21;19;2;15;20;12;26;10;3;23;8;13;25;6;24;5;22;18;4;14;16;7;17;11;9
6;21;19;2;15;20;12;26;10;3;23;8;13;25;1;24;5;22;18;4;14;16;7;17;11;9;9;5955097
9;5955097;6;21;19;2;15;20;12;26;10;3;23;8;13;25;1;24;5;22;18;4;14;16;7;17;11;9
6;21;19;2;15;20;22;26;10;3;23;8;13;25;1;24;5;12;18;4;14;16;7;17;11;9;9;5913894
9;5913894;6;21;19;2;15;20;22;26;10;3;23;8;13;25;1;24;5;12;18;4;14;16;7;17;11;9
6;21;19;2;15;20;22;26;10;3;9;8;13;25;1;24;5;12;18;4;14;16;7;17;11;23;9;5838057
9;5838057;6;21;19;2;15;20;22;26;10;3;9;8;13;25;1;24;5;12;18;4;14;16;7;17;11;23
6;21;19;2;15;20;22;13;10;3;9;8;26;25;1;24;5;12;18;4;14;16;7;17;11;23;9;5836288
9;5836288;6;21;19;2;15;20;22;13;10;3;9;8;26;25;1;24;5;12;18;4;14;16;7;17;11;23
6;21;19;2;17;20;22;13;10;3;9;8;26;25;1;24;5;12;18;4;14;16;7;15;11;23;9;5846359
9;5846359;6;21;19;2;17;20;22;13;10;3;9;8;26;25;1;24;5;12;18;4;14;16;7;15;11;23
6;21;19;2;17;20;22;13;10;3;9;8;26;25;11;24;5;12;18;4;14;16;7;15;1;23;9;5818030
9;5818030;6;21;19;2;17;20;22;13;10;3;9;8;26;25;11;24;5;12;18;4;14;16;7;15;1;23
6;21;3;2;17;20;22;13;10;19;9;8;26;25;11;24;5;12;18;4;14;16;7;15;1;23;9;5838783
9;5838783;6;21;3;2;17;20;22;13;10;19;9;8;26;25;11;24;5;12;18;4;14;16;7;15;1;23
6;21;3;2;17;20;22;13;10;19;9;8;23;25;11;24;5;12;18;4;14;16;7;15;1;26;9;5835607
9;5835607;6;21;3;2;17;20;22;13;10;19;9;8;23;25;11;24;5;12;18;4;14;16;7;15;1;26
6;21;19;2;17;20;22;13;10;3;9;8;23;25;11;24;5;12;18;4;14;16;7;15;1;26;9;5815842
9;5815842;6;21;19;2;17;20;22;13;10;3;9;8;23;25;11;24;5;12;18;4;14;16;7;15;1;26
6;21;19;2;17;20;22;13;10;3;9;8;23;5;11;24;25;12;18;4;14;16;7;15;1;26;9;5930517
9;5930517;6;21;19;2;17;20;22;13;10;3;9;8;23;5;11;24;25;12;18;4;14;16;7;15;1;26
6;21;19;2;17;9;22;13;10;3;20;8;23;5;11;24;25;12;18;4;14;16;7;15;1;26;9;5859081
9;5859081;6;21;19;2;17;9;22;13;10;3;20;8;23;5;11;24;25;12;18;4;14;16;7;15;1;26
6;21;19;2;17;22;9;13;10;3;20;8;23;5;11;24;25;12;18;4;14;16;7;15;1;26;9;5859081
10;5859081;6;21;19;2;17;22;9;13;10;3;20;8;23;5;11;24;25;12;18;4;14;16;7;15;1;26
6;21;19;2;17;22;9;13;15;3;20;8;23;5;11;24;25;12;18;4;14;16;7;10;1;26;10;5835481
10;5835481;6;21;19;2;17;22;9;13;15;3;20;8;23;5;11;24;25;12;18;4;14;16;7;10;1;26
6;21;19;2;17;22;9;13;15;3;20;8;23;5;11;25;24;12;18;4;14;16;7;10;1;26;10;5835910
10;5835910;6;21;19;2;17;22;9;13;15;3;20;8;23;5;11;25;24;12;18;4;14;16;7;10;1;26
7;21;19;2;17;22;9;13;15;3;20;8;23;5;11;25;24;12;18;4;14;16;6;10;1;26;10;5806335
10;5806335;7;21;19;2;17;22;9;13;15;3;20;8;23;5;11;25;24;12;18;4;14;16;6;10;1;26
7;21;19;2;17;22;9;13;15;3;20;24;23;5;11;25;8;12;18;4;14;16;6;10;1;26;10;5823037
10;5823037;7;21;19;2;17;22;9;13;15;3;20;24;23;5;11;25;8;12;18;4;14;16;6;10;1;26
7;21;19;2;17;22;9;13;15;3;20;24;23;5;11;25;8;12;18;1;14;16;6;10;4;26;10;5904231
10;5904231;7;21;19;2;17;22;9;13;15;3;20;24;23;5;11;25;8;12;18;1;14;16;6;10;4;26
7;21;19;2;10;22;9;13;15;3;20;24;23;5;11;25;8;12;18;1;14;16;6;17;4;26;10;5902230
10;5902230;7;21;19;2;10;22;9;13;15;3;20;24;23;5;11;25;8;12;18;1;14;16;6;17;4;26
7;21;19;2;10;6;9;13;15;3;20;24;23;5;11;25;8;12;18;1;14;16;22;17;4;26;10;5881309
10;5881309;7;21;19;2;10;6;9;13;15;3;20;24;23;5;11;25;8;12;18;1;14;16;22;17;4;26
7;21;19;2;10;6;9;13;15;3;20;24;23;1;11;25;8;12;18;5;14;16;22;17;4;26;10;6009456
10;6009456;7;21;19;2;10;6;9;13;15;3;20;24;23;1;11;25;8;12;18;5;14;16;22;17;4;26
7;21;19;1;10;6;9;13;15;3;20;24;23;2;11;25;8;12;18;5;14;16;22;17;4;26;10;6031409
10;6031409;7;21;19;1;10;6;9;13;15;3;20;24;23;2;11;25;8;12;18;5;14;16;22;17;4;26
7;21;19;1;10;6;9;13;15;3;20;24;23;2;11;25;17;12;18;5;14;16;22;8;4;26;10;6097060
10;6097060;7;21;19;1;10;6;9;13;15;3;20;24;23;2;11;25;17;12;18;5;14;16;22;8;4;26
7;21;19;1;10;16;9;13;15;3;20;24;23;2;11;25;17;12;18;5;14;6;22;8;4;26;10;6107514
10;6107514;7;21;19;1;10;16;9;13;15;3;20;24;23;2;11;25;17;12;18;5;14;6;22;8;4;26
7;21;19;1;10;16;9;13;15;3;20;24;23;2;11;25;17;12;14;5;18;6;22;8;4;26;10;6098777
10;6098777;7;21;19;1;10;16;9;13;15;3;20;24;23;2;11;25;17;12;14;5;18;6;22;8;4;26
7;21;19;1;10;16;9;13;15;3;20;24;23;2;5;25;17;12;14;11;18;6;22;8;4;26;10;5998159
10;5998159;7;21;19;1;10;16;9;13;15;3;20;24;23;2;5;25;17;12;14;11;18;6;22;8;4;26
7;21;19;1;10;16;9;4;15;3;20;24;23;2;5;25;17;12;14;11;18;6;22;8;13;26;10;5981867
10;5981867;7;21;19;1;10;16;9;4;15;3;20;24;23;2;5;25;17;12;14;11;18;6;22;8;13;26
7;21;19;1;10;18;9;4;15;3;20;24;23;2;5;25;17;12;14;11;16;6;22;8;13;26;10;5828688
10;5828688;7;21;19;1;10;18;9;4;15;3;20;24;23;2;5;25;17;12;14;11;16;6;22;8;13;26
7;21;19;1;16;18;9;4;15;3;20;24;23;2;5;25;17;12;14;11;10;6;22;8;13;26;10;5824860
10;5824860;7;21;19;1;16;18;9;4;15;3;20;24;23;2;5;25;17;12;14;11;10;6;22;8;13;26
7;21;19;1;16;18;5;4;15;3;20;24;23;2;9;25;17;12;14;11;10;6;22;8;13;26;10;5814443
10;5814443;7;21;19;1;16;18;5;4;15;3;20;24;23;2;9;25;17;12;14;11;10;6;22;8;13;26
7;21;19;1;16;18;5;4;15;3;20;24;25;2;9;23;17;12;14;11;10;6;22;8;13;26;10;5817541
10;5817541;7;21;19;1;16;18;5;4;15;3;20;24;25;2;9;23;17;12;14;11;10;6;22;8;13;26
10;21;19;1;16;18;5;4;15;3;20;24;25;2;9;23;17;12;14;11;7;6;22;8;13;26;10;5823889
10;5823889;10;21;19;1;16;18;5;4;15;3;20;24;25;2;9;23;17;12;14;11;7;6;22;8;13;26
10;21;19;1;16;18;5;4;15;3;20;7;25;2;9;23;17;12;14;11;24;6;22;8;13;26;10;5800926
11;5800926;10;21;19;1;16;18;5;4;15;3;20;7;25;2;9;23;17;12;14;11;24;6;22;8;13;26
10;21;19;1;16;18;5;4;15;3;20;7;25;14;9;23;17;12;2;11;24;6;22;8;13;26;11;5830993
11;5830993;10;21;19;1;16;18;5;4;15;3;20;7;25;14;9;23;17;12;2;11;24;6;22;8;13;26
10;21;19;1;16;18;5;4;15;3;20;7;25;14;8;23;17;12;2;11;24;6;22;9;13;26;11;5832073
11;5832073;10;21;19;1;16;18;5;4;15;3;20;7;25;14;8;23;17;12;2;11;24;6;22;9;13;26
10;21;19;1;16;18;5;4;15;3;20;7;25;14;8;24;17;12;2;11;23;6;22;9;13;26;11;5837681
11;5837681;10;21;19;1;16;18;5;4;15;3;20;7;25;14;8;24;17;12;2;11;23;6;22;9;13;26
10;21;19;1;16;18;5;4;15;3;20;7;25;14;8;26;17;12;2;11;23;6;22;9;13;24;11;5827722
11;5827722;10;21;19;1;16;18;5;4;15;3;20;7;25;14;8;26;17;12;2;11;23;6;22;9;13;24
10;21;19;1;16;18;5;4;15;20;3;7;25;14;8;26;17;12;2;11;23;6;22;9;13;24;11;5894978
11;5894978;10;21;19;1;16;18;5;4;15;20;3;7;25;14;8;26;17;12;2;11;23;6;22;9;13;24
10;21;19;1;16;18;5;4;15;20;3;7;25;14;2;26;17;12;8;11;23;6;22;9;13;24;11;5860102
11;5860102;10;21;19;1;16;18;5;4;15;20;3;7;25;14;2;26;17;12;8;11;23;6;22;9;13;24
10;21;19;1;16;18;5;22;15;20;3;7;25;14;2;26;17;12;8;11;23;6;4;9;13;24;11;5889983
11;5889983;10;21;19;1;16;18;5;22;15;20;3;7;25;14;2;26;17;12;8;11;23;6;4;9;13;24
10;21;19;1;16;18;5;22;14;20;3;7;25;15;2;26;17;12;8;11;23;6;4;9;13;24;11;5854764
11;5854764;10;21;19;1;16;18;5;22;14;20;3;7;25;15;2;26;17;12;8;11;23;6;4;9;13;24
10;21;19;1;16;18;5;20;14;22;3;7;25;15;2;26;17;12;8;11;23;6;4;9;13;24;11;5857964
11;5857964;10;21;19;1;16;18;5;20;14;22;3;7;25;15;2;26;17;12;8;11;23;6;4;9;13;24
10;21;19;1;16;18;5;20;14;22;3;7;25;15;2;26;17;12;8;13;23;6;4;9;11;24;11;5872775
11;5872775;10;21;19;1;16;18;5;20;14;22;3;7;25;15;2;26;17;12;8;13;23;6;4;9;11;24
10;21;19;18;16;1;5;20;14;22;3;7;25;15;2;26;17;12;8;13;23;6;4;9;11;24;11;5831598
11;5831598;10;21;19;18;16;1;5;20;14;22;3;7;25;15;2;26;17;12;8;13;23;6;4;9;11;24
10;21;19;18;16;1;5;20;14;22;3;7;26;15;2;25;17;12;8;13;23;6;4;9;11;24;11;5830455
11;5830455;10;21;19;18;16;1;5;20;14;22;3;7;26;15;2;25;17;12;8;13;23;6;4;9;11;24
10;21;19;7;16;1;5;20;14;22;3;18;26;15;2;25;17;12;8;13;23;6;4;9;11;24;11;5804481
11;5804481;10;21;19;7;16;1;5;20;14;22;3;18;26;15;2;25;17;12;8;13;23;6;4;9;11;24
10;21;1;7;16;19;5;20;14;22;3;18;26;15;2;25;17;12;8;13;23;6;4;9;11;24;11;5835250
11;5835250;10;21;1;7;16;19;5;20;14;22;3;18;26;15;2;25;17;12;8;13;23;6;4;9;11;24
10;21;1;7;16;19;3;20;14;22;5;18;26;15;2;25;17;12;8;13;23;6;4;9;11;24;11;5757053
11;5757053;10;21;1;7;16;19;3;20;14;22;5;18;26;15;2;25;17;12;8;13;23;6;4;9;11;24
10;21;1;7;16;19;3;20;14;22;18;5;26;15;2;25;17;12;8;13;23;6;4;9;11;24;11;5749238
11;5749238;10;21;1;7;16;19;3;20;14;22;18;5;26;15;2;25;17;12;8;13;23;6;4;9;11;24
10;21;1;7;25;19;3;20;14;22;18;5;26;15;2;16;17;12;8;13;23;6;4;9;11;24;11;5742654
11;5742654;10;21;1;7;25;19;3;20;14;22;18;5;26;15;2;16;17;12;8;13;23;6;4;9;11;24
10;21;1;7;25;19;3;20;14;22;18;5;26;15;2;16;17;11;8;13;23;6;4;9;12;24;11;5744773
11;5744773;10;21;1;7;25;19;3;20;14;22;18;5;26;15;2;16;17;11;8;13;23;6;4;9;12;24
6;21;1;7;25;19;3;20;14;22;18;5;26;15;2;16;17;11;8;13;23;10;4;9;12;24;11;5739016
11;5739016;6;21;1;7;25;19;3;20;14;22;18;5;26;15;2;16;17;11;8;13;23;10;4;9;12;24
6;21;7;1;25;19;3;20;14;22;18;5;26;15;2;16;17;11;8;13;23;10;4;9;12;24;11;5740844
12;5740844;6;21;7;1;25;19;3;20;14;22;18;5;26;15;2;16;17;11;8;13;23;10;4;9;12;24
6;21;7;1;25;19;3;20;14;12;18;5;26;15;2;16;17;11;8;13;23;10;4;9;22;24;12;5731456
12;5731456;6;21;7;1;25;19;3;20;14;12;18;5;26;15;2;16;17;11;8;13;23;10;4;9;22;24
12;21;7;1;25;19;3;20;14;6;18;5;26;15;2;16;17;11;8;13;23;10;4;9;22;24;12;5764986
12;5764986;12;21;7;1;25;19;3;20;14;6;18;5;26;15;2;16;17;11;8;13;23;10;4;9;22;24
12;21;7;1;25;19;3;13;14;6;18;5;26;15;2;16;17;11;8;20;23;10;4;9;22;24;12;5773538
12;5773538;12;21;7;1;25;19;3;13;14;6;18;5;26;15;2;16;17;11;8;20;23;10;4;9;22;24
12;21;7;1;25;19;3;13;14;6;18;5;26;15;2;16;17;11;8;20;23;10;22;9;4;24;12;5755369
12;5755369;12;21;7;1;25;19;3;13;14;6;18;5;26;15;2;16;17;11;8;20;23;10;22;9;4;24
12;21;7;1;25;19;3;13;14;6;18;5;26;15;2;16;17;11;8;24;23;10;22;9;4;20;12;5747350
12;5747350;12;21;7;1;25;19;3;13;14;6;18;5;26;15;2;16;17;11;8;24;23;10;22;9;4;20
12;21;7;1;25;19;3;13;14;6;18;5;26;15;2;24;17;11;8;16;23;10;22;9;4;20;12;5756496
12;5756496;12;21;7;1;25;19;3;13;14;6;18;5;26;15;2;24;17;11;8;16;23;10;22;9;4;20
26;21;7;1;25;19;3;13;14;6;18;5;12;15;2;24;17;11;8;16;23;10;22;9;4;20;12;5726951
12;5726951;26;21;7;1;25;19;3;13;14;6;18;5;12;15;2;24;17;11;8;16;23;10;22;9;4;20
26;21;13;1;25;19;3;7;14;6;18;5;12;15;2;24;17;11;8;16;23;10;22;9;4;20;12;5755726
12;5755726;26;21;13;1;25;19;3;7;14;6;18;5;12;15;2;24;17;11;8;16;23;10;22;9;4;20
26;21;13;1;25;18;3;7;14;6;19;5;12;15;2;24;17;11;8;16;23;10;22;9;4;20;12;5728045
12;5728045;26;21;13;1;25;18;3;7;14;6;19;5;12;15;2;24;17;11;8;16;23;10;22;9;4;20
2;21;13;1;25;18;3;7;14;6;19;5;12;15;26;24;17;11;8;16;23;10;22;9;4;20;12;5725949
12;5725949;2;21;13;1;25;18;3;7;14;6;19;5;12;15;26;24;17;11;8;16;23;10;22;9;4;20
2;21;13;1;25;18;3;7;14;6;19;5;12;15;26;16;17;11;8;24;23;10;22;9;4;20;12;5716924
12;5716924;2;21;13;1;25;18;3;7;14;6;19;5;12;15;26;16;17;11;8;24;23;10;22;9;4;20
2;21;13;26;25;18;3;7;14;6;19;5;12;15;1;16;17;11;8;24;23;10;22;9;4;20;12;5716805
12;5716805;2;21;13;26;25;18;3;7;14;6;19;5;12;15;1;16;17;11;8;24;23;10;22;9;4;20
2;21;13;26;20;18;3;7;14;6;19;5;12;15;1;16;17;11;8;24;23;10;22;9;4;25;12;5758143
12;5758143;2;21;13;26;20;18;3;7;14;6;19;5;12;15;1;16;17;11;8;24;23;10;22;9;4;25
25;21;13;26;20;18;3;7;14;6;19;5;12;15;1;16;17;11;8;24;23;10;22;9;4;2;12;5747692
12;5747692;25;21;13;26;20;18;3;7;14;6;19;5;12;15;1;16;17;11;8;24;23;10;22;9;4;2
25;21;11;26;20;18;3;7;14;6;19;5;12;15;1;16;17;13;8;24;23;10;22;9;4;2;12;5724309
12;5724309;25;21;11;26;20;18;3;7;14;6;19;5;12;15;1;16;17;13;8;24;23;10;22;9;4;2
25;21;11;26;20;18;3;7;14;12;19;5;6;15;1;16;17;13;8;24;23;10;22;9;4;2;12;5710199
12;5710199;25;21;11;26;20;18;3;7;14;12;19;5;6;15;1;16;17;13;8;24;23;10;22;9;4;2
25;21;11;26;20;18;3;7;14;2;19;5;6;15;1;16;17;13;8;24;23;10;22;9;4;12;12;5710600
12;5710600;25;21;11;26;20;18;3;7;14;2;19;5;6;15;1;16;17;13;8;24;23;10;22;9;4;12
25;21;11;26;20;18;3;7;14;2;19;5;6;15;1;16;4;13;8;24;23;10;22;9;17;12;12;5674207
