"X1";"X26738";"X1.1";"X23";"X31";"X21";"X4";"X11";"X3";"X5";"X32";"X16";"X6";"X18";"X27";"X28";"X26";"X20";"X19";"X24";"X25";"X8";"X13";"X15";"X29";"X14";"X12";"X17";"X10";"X22";"X7";"X2";"X9";"X30"
5;28184;16;19;25;17;4;3;6;23;10;13;12;9;26;18;15;30;27;2;31;5;21;24;32;14;28;8;20;7;1;29;11;22
16;19;25;32;4;3;6;23;10;13;12;9;26;18;15;30;27;2;31;5;21;24;17;14;28;8;20;7;1;29;11;22;5;26944
6;26944;16;19;25;32;4;3;6;23;10;13;12;9;26;18;15;30;27;2;31;5;21;24;17;14;28;8;20;7;1;29;11;22
16;19;25;32;4;3;6;23;10;13;12;9;26;18;15;30;27;2;31;5;21;24;17;14;28;8;20;22;1;29;11;7;6;26916
6;26916;16;19;25;32;4;3;6;23;10;13;12;9;26;18;15;30;27;2;31;5;21;24;17;14;28;8;20;22;1;29;11;7
16;19;25;32;4;3;6;23;10;13;12;9;26;18;15;30;27;2;31;22;21;24;17;14;28;8;20;5;1;29;11;7;6;26676
6;26676;16;19;25;32;4;3;6;23;10;13;12;9;26;18;15;30;27;2;31;22;21;24;17;14;28;8;20;5;1;29;11;7
16;19;25;32;4;3;6;24;10;13;12;9;26;18;15;30;27;2;31;22;21;23;17;14;28;8;20;5;1;29;11;7;6;26696
6;26696;16;19;25;32;4;3;6;24;10;13;12;9;26;18;15;30;27;2;31;22;21;23;17;14;28;8;20;5;1;29;11;7
16;19;25;32;3;4;6;24;10;13;12;9;26;18;15;30;27;2;31;22;21;23;17;14;28;8;20;5;1;29;11;7;6;26696
6;26696;16;19;25;32;3;4;6;24;10;13;12;9;26;18;15;30;27;2;31;22;21;23;17;14;28;8;20;5;1;29;11;7
4;19;25;32;3;16;6;24;10;13;12;9;26;18;15;30;27;2;31;22;21;23;17;14;28;8;20;5;1;29;11;7;6;26556
6;26556;4;19;25;32;3;16;6;24;10;13;12;9;26;18;15;30;27;2;31;22;21;23;17;14;28;8;20;5;1;29;11;7
4;19;25;32;3;16;6;24;10;13;12;9;26;18;15;30;27;2;31;22;21;23;17;1;28;8;20;5;14;29;11;7;6;26996
6;26996;4;19;25;32;3;16;6;24;10;13;12;9;26;18;15;30;27;2;31;22;21;23;17;1;28;8;20;5;14;29;11;7
4;19;25;32;3;16;6;24;10;13;12;11;26;18;15;30;27;2;31;22;21;23;17;1;28;8;20;5;14;29;9;7;6;26556
6;26556;4;19;25;32;3;16;6;24;10;13;12;11;26;18;15;30;27;2;31;22;21;23;17;1;28;8;20;5;14;29;9;7
4;19;25;32;3;16;6;24;10;20;12;11;26;18;15;30;27;2;31;22;21;23;17;1;28;8;13;5;14;29;9;7;6;26882
6;26882;4;19;25;32;3;16;6;24;10;20;12;11;26;18;15;30;27;2;31;22;21;23;17;1;28;8;13;5;14;29;9;7
4;19;25;32;3;16;6;24;10;20;12;11;26;18;15;30;27;2;31;22;21;23;17;1;28;7;13;5;14;29;9;8;6;26642
6;26642;4;19;25;32;3;16;6;24;10;20;12;11;26;18;15;30;27;2;31;22;21;23;17;1;28;7;13;5;14;29;9;8
4;3;25;32;19;16;6;24;10;20;12;11;26;18;15;30;27;2;31;22;21;23;17;1;28;7;13;5;14;29;9;8;6;26642
6;26642;4;3;25;32;19;16;6;24;10;20;12;11;26;18;15;30;27;2;31;22;21;23;17;1;28;7;13;5;14;29;9;8
4;16;25;32;19;3;6;24;10;20;12;11;26;18;15;30;27;2;31;22;21;23;17;1;28;7;13;5;14;29;9;8;6;26842
6;26842;4;16;25;32;19;3;6;24;10;20;12;11;26;18;15;30;27;2;31;22;21;23;17;1;28;7;13;5;14;29;9;8
4;16;28;32;19;3;6;24;10;20;12;11;26;18;15;30;27;2;31;22;21;23;17;1;25;7;13;5;14;29;9;8;6;26222
6;26222;4;16;28;32;19;3;6;24;10;20;12;11;26;18;15;30;27;2;31;22;21;23;17;1;25;7;13;5;14;29;9;8
4;16;28;32;19;8;6;24;10;20;12;11;26;18;15;30;27;2;31;22;21;23;17;1;25;7;13;5;14;29;9;3;6;26022
6;26022;4;16;28;32;19;8;6;24;10;20;12;11;26;18;15;30;27;2;31;22;21;23;17;1;25;7;13;5;14;29;9;3
4;16;28;32;19;8;6;24;10;20;12;11;26;18;15;30;27;2;31;22;5;23;17;1;25;7;13;21;14;29;9;3;6;25608
6;25608;4;16;28;32;19;8;6;24;10;20;12;11;26;18;15;30;27;2;31;22;5;23;17;1;25;7;13;21;14;29;9;3
4;16;28;32;19;5;6;24;10;20;12;11;26;18;15;30;27;2;31;22;8;23;17;1;25;7;13;21;14;29;9;3;6;26248
6;26248;4;16;28;32;19;5;6;24;10;20;12;11;26;18;15;30;27;2;31;22;8;23;17;1;25;7;13;21;14;29;9;3
4;16;28;32;22;5;6;24;10;20;12;11;26;18;15;30;27;2;31;19;8;23;17;1;25;7;13;21;14;29;9;3;6;26408
6;26408;4;16;28;32;22;5;6;24;10;20;12;11;26;18;15;30;27;2;31;19;8;23;17;1;25;7;13;21;14;29;9;3
4;16;28;32;22;5;19;24;10;20;12;11;26;18;15;30;27;2;31;6;8;23;17;1;25;7;13;21;14;29;9;3;6;26046
6;26046;4;16;28;32;22;5;19;24;10;20;12;11;26;18;15;30;27;2;31;6;8;23;17;1;25;7;13;21;14;29;9;3
4;16;28;32;22;5;19;24;10;20;12;11;26;18;15;30;9;2;31;6;8;23;17;1;25;7;13;21;14;29;27;3;6;27018
6;27018;4;16;28;32;22;5;19;24;10;20;12;11;26;18;15;30;9;2;31;6;8;23;17;1;25;7;13;21;14;29;27;3
4;16;28;32;22;5;19;18;10;20;12;11;26;24;15;30;9;2;31;6;8;23;17;1;25;7;13;21;14;29;27;3;6;27298
6;27298;4;16;28;32;22;5;19;18;10;20;12;11;26;24;15;30;9;2;31;6;8;23;17;1;25;7;13;21;14;29;27;3
4;16;28;32;22;5;19;24;10;20;12;11;26;18;15;30;9;2;31;6;8;23;17;1;25;7;13;21;14;29;27;3;6;27018
7;27018;4;16;28;32;22;5;19;24;10;20;12;11;26;18;15;30;9;2;31;6;8;23;17;1;25;7;13;21;14;29;27;3
4;16;28;32;22;5;19;24;10;20;12;11;26;18;15;30;9;2;31;6;8;23;17;1;13;7;25;21;14;29;27;3;7;26914
7;26914;4;16;28;32;22;5;19;24;10;20;12;11;26;18;15;30;9;2;31;6;8;23;17;1;13;7;25;21;14;29;27;3
4;16;28;6;22;5;19;24;10;20;12;11;26;18;15;30;9;2;31;32;8;23;17;1;13;7;25;21;14;29;27;3;7;26512
7;26512;4;16;28;6;22;5;19;24;10;20;12;11;26;18;15;30;9;2;31;32;8;23;17;1;13;7;25;21;14;29;27;3
4;16;28;6;22;5;19;24;10;20;12;11;26;18;15;30;9;2;31;32;8;23;17;1;13;7;25;29;14;21;27;3;7;26432
7;26432;4;16;28;6;22;5;19;24;10;20;12;11;26;18;15;30;9;2;31;32;8;23;17;1;13;7;25;29;14;21;27;3
4;16;28;6;22;5;19;24;10;20;12;15;26;18;11;30;9;2;31;32;8;23;17;1;13;7;25;29;14;21;27;3;7;26612
7;26612;4;16;28;6;22;5;19;24;10;20;12;15;26;18;11;30;9;2;31;32;8;23;17;1;13;7;25;29;14;21;27;3
4;16;28;6;22;5;19;24;10;20;26;15;12;18;11;30;9;2;31;32;8;23;17;1;13;7;25;29;14;21;27;3;7;27736
7;27736;4;16;28;6;22;5;19;24;10;20;26;15;12;18;11;30;9;2;31;32;8;23;17;1;13;7;25;29;14;21;27;3
4;16;28;6;22;5;10;24;19;20;26;15;12;18;11;30;9;2;31;32;8;23;17;1;13;7;25;29;14;21;27;3;7;27932
7;27932;4;16;28;6;22;5;10;24;19;20;26;15;12;18;11;30;9;2;31;32;8;23;17;1;13;7;25;29;14;21;27;3
4;16;28;6;22;5;10;24;19;20;26;15;12;18;11;30;9;2;31;32;8;1;17;23;13;7;25;29;14;21;27;3;7;28610
7;28610;4;16;28;6;22;5;10;24;19;20;26;15;12;18;11;30;9;2;31;32;8;1;17;23;13;7;25;29;14;21;27;3
4;16;28;6;22;5;10;24;19;20;26;15;12;18;11;1;9;2;31;32;8;30;17;23;13;7;25;29;14;21;27;3;7;28448
7;28448;4;16;28;6;22;5;10;24;19;20;26;15;12;18;11;1;9;2;31;32;8;30;17;23;13;7;25;29;14;21;27;3
4;19;28;6;22;5;10;24;16;20;26;15;12;18;11;1;9;2;31;32;8;30;17;23;13;7;25;29;14;21;27;3;7;27572
7;27572;4;19;28;6;22;5;10;24;16;20;26;15;12;18;11;1;9;2;31;32;8;30;17;23;13;7;25;29;14;21;27;3
4;19;28;6;22;5;10;24;16;20;29;15;12;18;11;1;9;2;31;32;8;30;17;23;13;7;25;26;14;21;27;3;7;28012
7;28012;4;19;28;6;22;5;10;24;16;20;29;15;12;18;11;1;9;2;31;32;8;30;17;23;13;7;25;26;14;21;27;3
4;19;28;17;22;5;10;24;16;20;29;15;12;18;11;1;9;2;31;32;8;30;6;23;13;7;25;26;14;21;27;3;7;28384
7;28384;4;19;28;17;22;5;10;24;16;20;29;15;12;18;11;1;9;2;31;32;8;30;6;23;13;7;25;26;14;21;27;3
4;19;28;17;22;5;10;24;16;20;29;15;12;18;30;1;9;2;31;32;8;11;6;23;13;7;25;26;14;21;27;3;7;28068
7;28068;4;19;28;17;22;5;10;24;16;20;29;15;12;18;30;1;9;2;31;32;8;11;6;23;13;7;25;26;14;21;27;3
4;19;28;17;22;5;10;24;16;20;29;15;12;18;30;21;9;2;31;32;8;11;6;23;13;7;25;26;14;1;27;3;7;27748
7;27748;4;19;28;17;22;5;10;24;16;20;29;15;12;18;30;21;9;2;31;32;8;11;6;23;13;7;25;26;14;1;27;3
4;19;28;17;22;5;10;12;16;20;29;15;24;18;30;21;9;2;31;32;8;11;6;23;13;7;25;26;14;1;27;3;7;27936
7;27936;4;19;28;17;22;5;10;12;16;20;29;15;24;18;30;21;9;2;31;32;8;11;6;23;13;7;25;26;14;1;27;3
4;19;28;17;22;5;10;12;16;20;29;15;24;18;30;21;9;2;31;32;8;14;6;23;13;7;25;26;11;1;27;3;7;27856
7;27856;4;19;28;17;22;5;10;12;16;20;29;15;24;18;30;21;9;2;31;32;8;14;6;23;13;7;25;26;11;1;27;3
4;19;28;17;22;5;10;12;16;20;29;15;11;18;30;21;9;2;31;32;8;14;6;23;13;7;25;26;24;1;27;3;7;27010
7;27010;4;19;28;17;22;5;10;12;16;20;29;15;11;18;30;21;9;2;31;32;8;14;6;23;13;7;25;26;24;1;27;3
4;19;28;17;22;5;10;12;16;30;29;15;11;18;20;21;9;2;31;32;8;14;6;23;13;7;25;26;24;1;27;3;7;26650
7;26650;4;19;28;17;22;5;10;12;16;30;29;15;11;18;20;21;9;2;31;32;8;14;6;23;13;7;25;26;24;1;27;3
4;19;28;17;25;5;10;12;16;30;29;15;11;18;20;21;9;2;31;32;8;14;6;23;13;7;22;26;24;1;27;3;7;26810
7;26810;4;19;28;17;25;5;10;12;16;30;29;15;11;18;20;21;9;2;31;32;8;14;6;23;13;7;22;26;24;1;27;3
4;19;28;17;25;5;10;12;16;30;29;15;26;18;20;21;9;2;31;32;8;14;6;23;13;7;22;11;24;1;27;3;7;27110
7;27110;4;19;28;17;25;5;10;12;16;30;29;15;26;18;20;21;9;2;31;32;8;14;6;23;13;7;22;11;24;1;27;3
4;8;28;17;25;5;10;12;16;30;29;15;26;18;20;21;9;2;31;32;19;14;6;23;13;7;22;11;24;1;27;3;7;27098
8;27098;4;8;28;17;25;5;10;12;16;30;29;15;26;18;20;21;9;2;31;32;19;14;6;23;13;7;22;11;24;1;27;3
4;8;24;17;25;5;10;12;16;30;29;15;26;18;20;21;9;2;31;32;19;14;6;23;13;7;22;11;28;1;27;3;8;27098
8;27098;4;8;24;17;25;5;10;12;16;30;29;15;26;18;20;21;9;2;31;32;19;14;6;23;13;7;22;11;28;1;27;3
4;8;24;17;13;5;10;12;16;30;29;15;26;18;20;21;9;2;31;32;19;14;6;23;25;7;22;11;28;1;27;3;8;27260
8;27260;4;8;24;17;13;5;10;12;16;30;29;15;26;18;20;21;9;2;31;32;19;14;6;23;25;7;22;11;28;1;27;3
4;8;29;17;13;5;10;12;16;30;24;15;26;18;20;21;9;2;31;32;19;14;6;23;25;7;22;11;28;1;27;3;8;27680
8;27680;4;8;29;17;13;5;10;12;16;30;24;15;26;18;20;21;9;2;31;32;19;14;6;23;25;7;22;11;28;1;27;3
4;8;29;17;13;5;10;12;16;30;24;15;26;18;20;21;9;2;31;32;19;14;6;23;3;7;22;11;28;1;27;25;8;27176
8;27176;4;8;29;17;13;5;10;12;16;30;24;15;26;18;20;21;9;2;31;32;19;14;6;23;3;7;22;11;28;1;27;25
4;8;29;17;13;5;10;12;16;30;6;15;26;18;20;21;9;2;31;32;19;14;24;23;3;7;22;11;28;1;27;25;8;25898
8;25898;4;8;29;17;13;5;10;12;16;30;6;15;26;18;20;21;9;2;31;32;19;14;24;23;3;7;22;11;28;1;27;25
4;24;29;17;13;5;10;12;16;30;6;15;26;18;20;21;9;2;31;32;19;14;8;23;3;7;22;11;28;1;27;25;8;26542
8;26542;4;24;29;17;13;5;10;12;16;30;6;15;26;18;20;21;9;2;31;32;19;14;8;23;3;7;22;11;28;1;27;25
4;24;27;17;13;5;10;12;16;30;6;15;26;18;20;21;9;2;31;32;19;14;8;23;3;7;22;11;28;1;29;25;8;26082
8;26082;4;24;27;17;13;5;10;12;16;30;6;15;26;18;20;21;9;2;31;32;19;14;8;23;3;7;22;11;28;1;29;25
12;24;27;17;13;5;10;4;16;30;6;15;26;18;20;21;9;2;31;32;19;14;8;23;3;7;22;11;28;1;29;25;8;26002
8;26002;12;24;27;17;13;5;10;4;16;30;6;15;26;18;20;21;9;2;31;32;19;14;8;23;3;7;22;11;28;1;29;25
12;24;27;17;13;5;10;4;16;30;6;15;26;18;20;21;9;2;8;32;19;14;31;23;3;7;22;11;28;1;29;25;8;25724
8;25724;12;24;27;17;13;5;10;4;16;30;6;15;26;18;20;21;9;2;8;32;19;14;31;23;3;7;22;11;28;1;29;25
12;24;27;9;13;5;10;4;16;30;6;15;26;18;20;21;17;2;8;32;19;14;31;23;3;7;22;11;28;1;29;25;8;26258
8;26258;12;24;27;9;13;5;10;4;16;30;6;15;26;18;20;21;17;2;8;32;19;14;31;23;3;7;22;11;28;1;29;25
12;24;27;9;13;5;10;4;16;30;6;15;18;26;20;21;17;2;8;32;19;14;31;23;3;7;22;11;28;1;29;25;8;26978
8;26978;12;24;27;9;13;5;10;4;16;30;6;15;18;26;20;21;17;2;8;32;19;14;31;23;3;7;22;11;28;1;29;25
25;24;27;9;13;5;10;4;16;30;6;15;18;26;20;21;17;2;8;32;19;14;31;23;3;7;22;11;28;1;29;12;8;27226
8;27226;25;24;27;9;13;5;10;4;16;30;6;15;18;26;20;21;17;2;8;32;19;14;31;23;3;7;22;11;28;1;29;12
7;24;27;9;13;5;10;4;16;30;6;15;18;26;20;21;17;2;8;32;19;14;31;23;3;25;22;11;28;1;29;12;8;27318
8;27318;7;24;27;9;13;5;10;4;16;30;6;15;18;26;20;21;17;2;8;32;19;14;31;23;3;25;22;11;28;1;29;12
7;24;27;9;13;5;10;28;16;30;6;15;18;26;20;21;17;2;8;32;19;14;31;23;3;25;22;11;4;1;29;12;8;27676
8;27676;7;24;27;9;13;5;10;28;16;30;6;15;18;26;20;21;17;2;8;32;19;14;31;23;3;25;22;11;4;1;29;12
7;32;27;9;13;5;10;28;16;30;6;15;18;26;20;21;17;2;8;24;19;14;31;23;3;25;22;11;4;1;29;12;8;27796
8;27796;7;32;27;9;13;5;10;28;16;30;6;15;18;26;20;21;17;2;8;24;19;14;31;23;3;25;22;11;4;1;29;12
20;32;27;9;13;5;10;28;16;30;6;15;18;26;7;21;17;2;8;24;19;14;31;23;3;25;22;11;4;1;29;12;8;27846
8;27846;20;32;27;9;13;5;10;28;16;30;6;15;18;26;7;21;17;2;8;24;19;14;31;23;3;25;22;11;4;1;29;12
20;32;27;19;13;5;10;28;16;30;6;15;18;26;7;21;17;2;8;24;9;14;31;23;3;25;22;11;4;1;29;12;8;27998
8;27998;20;32;27;19;13;5;10;28;16;30;6;15;18;26;7;21;17;2;8;24;9;14;31;23;3;25;22;11;4;1;29;12
20;32;27;19;13;5;10;28;7;30;6;15;18;26;16;21;17;2;8;24;9;14;31;23;3;25;22;11;4;1;29;12;8;27798
8;27798;20;32;27;19;13;5;10;28;7;30;6;15;18;26;16;21;17;2;8;24;9;14;31;23;3;25;22;11;4;1;29;12
20;32;27;15;13;5;10;28;7;30;6;19;18;26;16;21;17;2;8;24;9;14;31;23;3;25;22;11;4;1;29;12;8;27332
8;27332;20;32;27;15;13;5;10;28;7;30;6;19;18;26;16;21;17;2;8;24;9;14;31;23;3;25;22;11;4;1;29;12
20;32;27;15;13;5;10;28;31;30;6;19;18;26;16;21;17;2;8;24;9;14;7;23;3;25;22;11;4;1;29;12;8;27140
9;27140;20;32;27;15;13;5;10;28;31;30;6;19;18;26;16;21;17;2;8;24;9;14;7;23;3;25;22;11;4;1;29;12
20;30;27;15;13;5;10;28;31;32;6;19;18;26;16;21;17;2;8;24;9;14;7;23;3;25;22;11;4;1;29;12;9;26740
9;26740;20;30;27;15;13;5;10;28;31;32;6;19;18;26;16;21;17;2;8;24;9;14;7;23;3;25;22;11;4;1;29;12
20;30;27;15;13;5;10;28;31;32;6;19;18;26;16;21;4;2;8;24;9;14;7;23;3;25;22;11;17;1;29;12;9;27774
9;27774;20;30;27;15;13;5;10;28;31;32;6;19;18;26;16;21;4;2;8;24;9;14;7;23;3;25;22;11;17;1;29;12
20;30;27;15;13;5;10;28;31;32;6;19;25;26;16;21;4;2;8;24;9;14;7;23;3;18;22;11;17;1;29;12;9;27494
9;27494;20;30;27;15;13;5;10;28;31;32;6;19;25;26;16;21;4;2;8;24;9;14;7;23;3;18;22;11;17;1;29;12
20;30;27;15;13;5;10;28;31;23;6;19;25;26;16;21;4;2;8;24;9;14;7;32;3;18;22;11;17;1;29;12;9;27714
9;27714;20;30;27;15;13;5;10;28;31;23;6;19;25;26;16;21;4;2;8;24;9;14;7;32;3;18;22;11;17;1;29;12
20;30;27;4;13;5;10;28;31;23;6;19;25;26;16;21;15;2;8;24;9;14;7;32;3;18;22;11;17;1;29;12;9;27594
9;27594;20;30;27;4;13;5;10;28;31;23;6;19;25;26;16;21;15;2;8;24;9;14;7;32;3;18;22;11;17;1;29;12
20;30;1;4;13;5;10;28;31;23;6;19;25;26;16;21;15;2;8;24;9;14;7;32;3;18;22;11;17;27;29;12;9;27832
9;27832;20;30;1;4;13;5;10;28;31;23;6;19;25;26;16;21;15;2;8;24;9;14;7;32;3;18;22;11;17;27;29;12
20;30;1;4;13;5;10;28;31;23;6;19;25;26;16;21;15;2;32;24;9;14;7;8;3;18;22;11;17;27;29;12;9;27500
9;27500;20;30;1;4;13;5;10;28;31;23;6;19;25;26;16;21;15;2;32;24;9;14;7;8;3;18;22;11;17;27;29;12
20;30;1;4;13;5;10;28;31;23;6;19;25;29;16;21;15;2;32;24;9;14;7;8;3;18;22;11;17;27;26;12;9;27780
9;27780;20;30;1;4;13;5;10;28;31;23;6;19;25;29;16;21;15;2;32;24;9;14;7;8;3;18;22;11;17;27;26;12
20;30;3;4;13;5;10;28;31;23;6;19;25;29;16;21;15;2;32;24;9;14;7;8;1;18;22;11;17;27;26;12;9;27620
9;27620;20;30;3;4;13;5;10;28;31;23;6;19;25;29;16;21;15;2;32;24;9;14;7;8;1;18;22;11;17;27;26;12
20;30;3;4;13;5;10;28;31;23;6;19;25;29;16;21;15;2;32;24;1;14;7;8;9;18;22;11;17;27;26;12;9;27940
9;27940;20;30;3;4;13;5;10;28;31;23;6;19;25;29;16;21;15;2;32;24;1;14;7;8;9;18;22;11;17;27;26;12
20;30;3;4;13;5;10;28;31;23;6;19;25;29;16;21;15;2;32;24;1;14;26;8;9;18;22;11;17;27;7;12;9;27882
9;27882;20;30;3;4;13;5;10;28;31;23;6;19;25;29;16;21;15;2;32;24;1;14;26;8;9;18;22;11;17;27;7;12
20;30;3;4;13;5;10;28;31;23;6;19;25;29;11;21;15;2;32;24;1;14;26;8;9;18;22;16;17;27;7;12;9;27882
9;27882;20;30;3;4;13;5;10;28;31;23;6;19;25;29;11;21;15;2;32;24;1;14;26;8;9;18;22;16;17;27;7;12
20;30;3;4;13;5;10;28;31;23;6;19;25;29;11;21;15;2;16;24;1;14;26;8;9;18;22;32;17;27;7;12;9;27698
9;27698;20;30;3;4;13;5;10;28;31;23;6;19;25;29;11;21;15;2;16;24;1;14;26;8;9;18;22;32;17;27;7;12
20;30;3;4;13;5;10;28;31;23;6;19;25;29;11;21;15;2;16;24;1;14;26;8;9;18;22;17;32;27;7;12;9;27578
9;27578;20;30;3;4;13;5;10;28;31;23;6;19;25;29;11;21;15;2;16;24;1;14;26;8;9;18;22;17;32;27;7;12
20;30;3;4;13;5;10;28;31;23;6;19;25;29;11;21;15;2;16;24;1;14;26;8;9;22;18;17;32;27;7;12;9;27178
9;27178;20;30;3;4;13;5;10;28;31;23;6;19;25;29;11;21;15;2;16;24;1;14;26;8;9;22;18;17;32;27;7;12
20;30;3;4;13;5;10;28;31;23;6;19;25;29;17;21;15;2;16;24;1;14;26;8;9;22;18;11;32;27;7;12;9;27828
9;27828;20;30;3;4;13;5;10;28;31;23;6;19;25;29;17;21;15;2;16;24;1;14;26;8;9;22;18;11;32;27;7;12
20;30;3;4;13;5;10;28;31;23;6;19;25;22;17;21;15;2;16;24;1;14;26;8;9;29;18;11;32;27;7;12;9;28468
9;28468;20;30;3;4;13;5;10;28;31;23;6;19;25;22;17;21;15;2;16;24;1;14;26;8;9;29;18;11;32;27;7;12
20;26;3;4;13;5;10;28;31;23;6;19;25;22;17;21;15;2;16;24;1;14;30;8;9;29;18;11;32;27;7;12;9;28268
9;28268;20;26;3;4;13;5;10;28;31;23;6;19;25;22;17;21;15;2;16;24;1;14;30;8;9;29;18;11;32;27;7;12
20;26;3;4;13;5;10;28;31;23;6;19;25;22;30;21;15;2;16;24;1;14;17;8;9;29;18;11;32;27;7;12;9;28108
9;28108;20;26;3;4;13;5;10;28;31;23;6;19;25;22;30;21;15;2;16;24;1;14;17;8;9;29;18;11;32;27;7;12
20;26;3;4;13;5;10;28;31;23;6;19;25;22;30;21;15;2;16;24;1;14;17;8;9;29;18;11;7;27;32;12;9;27470
10;27470;20;26;3;4;13;5;10;28;31;23;6;19;25;22;30;21;15;2;16;24;1;14;17;8;9;29;18;11;7;27;32;12
20;26;3;4;13;5;10;28;31;23;6;19;25;22;30;21;16;2;15;24;1;14;17;8;9;29;18;11;7;27;32;12;10;27910
10;27910;20;26;3;4;13;5;10;28;31;23;6;19;25;22;30;21;16;2;15;24;1;14;17;8;9;29;18;11;7;27;32;12
20;26;3;4;13;5;10;28;31;23;6;19;25;22;30;21;16;2;15;24;27;14;17;8;9;29;18;11;7;1;32;12;10;28096
10;28096;20;26;3;4;13;5;10;28;31;23;6;19;25;22;30;21;16;2;15;24;27;14;17;8;9;29;18;11;7;1;32;12
20;26;3;4;13;5;10;28;31;23;6;19;25;22;30;21;16;2;15;24;27;9;17;8;14;29;18;11;7;1;32;12;10;28056
10;28056;20;26;3;4;13;5;10;28;31;23;6;19;25;22;30;21;16;2;15;24;27;9;17;8;14;29;18;11;7;1;32;12
20;26;24;4;13;5;10;28;31;23;6;19;25;22;30;21;16;2;15;3;27;9;17;8;14;29;18;11;7;1;32;12;10;28090
10;28090;20;26;24;4;13;5;10;28;31;23;6;19;25;22;30;21;16;2;15;3;27;9;17;8;14;29;18;11;7;1;32;12
23;26;24;4;13;5;10;28;31;20;6;19;25;22;30;21;16;2;15;3;27;9;17;8;14;29;18;11;7;1;32;12;10;27570
10;27570;23;26;24;4;13;5;10;28;31;20;6;19;25;22;30;21;16;2;15;3;27;9;17;8;14;29;18;11;7;1;32;12
23;26;24;4;13;5;10;28;31;20;6;19;25;22;30;21;16;2;15;3;27;9;17;8;14;29;11;18;7;1;32;12;10;27206
10;27206;23;26;24;4;13;5;10;28;31;20;6;19;25;22;30;21;16;2;15;3;27;9;17;8;14;29;11;18;7;1;32;12
23;26;24;4;13;5;10;28;31;20;6;14;25;22;30;21;16;2;15;3;27;9;17;8;19;29;11;18;7;1;32;12;10;27470
10;27470;23;26;24;4;13;5;10;28;31;20;6;14;25;22;30;21;16;2;15;3;27;9;17;8;19;29;11;18;7;1;32;12
23;26;24;28;13;5;10;4;31;20;6;14;25;22;30;21;16;2;15;3;27;9;17;8;19;29;11;18;7;1;32;12;10;26908
10;26908;23;26;24;28;13;5;10;4;31;20;6;14;25;22;30;21;16;2;15;3;27;9;17;8;19;29;11;18;7;1;32;12
23;26;24;28;13;5;9;4;31;20;6;14;25;22;30;21;16;2;15;3;27;10;17;8;19;29;11;18;7;1;32;12;10;27068
10;27068;23;26;24;28;13;5;9;4;31;20;6;14;25;22;30;21;16;2;15;3;27;10;17;8;19;29;11;18;7;1;32;12
23;9;24;28;13;5;26;4;31;20;6;14;25;22;30;21;16;2;15;3;27;10;17;8;19;29;11;18;7;1;32;12;10;26500
10;26500;23;9;24;28;13;5;26;4;31;20;6;14;25;22;30;21;16;2;15;3;27;10;17;8;19;29;11;18;7;1;32;12
23;9;24;28;13;5;26;10;31;20;6;14;25;22;30;21;16;2;15;3;27;4;17;8;19;29;11;18;7;1;32;12;10;26620
10;26620;23;9;24;28;13;5;26;10;31;20;6;14;25;22;30;21;16;2;15;3;27;4;17;8;19;29;11;18;7;1;32;12
23;9;24;28;13;5;26;10;31;20;6;14;25;22;30;29;16;2;15;3;27;4;17;8;19;21;11;18;7;1;32;12;10;26060
10;26060;23;9;24;28;13;5;26;10;31;20;6;14;25;22;30;29;16;2;15;3;27;4;17;8;19;21;11;18;7;1;32;12
23;9;24;28;13;5;26;10;31;20;6;14;25;22;30;29;16;2;17;3;27;4;15;8;19;21;11;18;7;1;32;12;10;25754
10;25754;23;9;24;28;13;5;26;10;31;20;6;14;25;22;30;29;16;2;17;3;27;4;15;8;19;21;11;18;7;1;32;12
23;9;24;28;13;5;26;10;31;20;6;14;25;22;21;29;16;2;17;3;27;4;15;8;19;30;11;18;7;1;32;12;10;26254
10;26254;23;9;24;28;13;5;26;10;31;20;6;14;25;22;21;29;16;2;17;3;27;4;15;8;19;30;11;18;7;1;32;12
23;9;24;28;13;5;8;10;31;20;6;14;25;22;21;29;16;2;17;3;27;4;15;26;19;30;11;18;7;1;32;12;10;27304
10;27304;23;9;24;28;13;5;8;10;31;20;6;14;25;22;21;29;16;2;17;3;27;4;15;26;19;30;11;18;7;1;32;12
23;9;24;28;13;5;8;10;18;20;6;14;25;22;21;29;16;2;17;3;27;4;15;26;19;30;11;31;7;1;32;12;10;27704
10;27704;23;9;24;28;13;5;8;10;18;20;6;14;25;22;21;29;16;2;17;3;27;4;15;26;19;30;11;31;7;1;32;12
23;9;24;28;13;5;8;10;18;20;27;14;25;22;21;29;16;2;17;3;6;4;15;26;19;30;11;31;7;1;32;12;10;27158
10;27158;23;9;24;28;13;5;8;10;18;20;27;14;25;22;21;29;16;2;17;3;6;4;15;26;19;30;11;31;7;1;32;12
23;9;24;28;13;5;11;10;18;20;27;14;25;22;21;29;16;2;17;3;6;4;15;26;19;30;8;31;7;1;32;12;10;26558
10;26558;23;9;24;28;13;5;11;10;18;20;27;14;25;22;21;29;16;2;17;3;6;4;15;26;19;30;8;31;7;1;32;12
23;9;24;28;13;5;11;10;18;20;27;14;25;8;21;29;16;2;17;3;6;4;15;26;19;30;22;31;7;1;32;12;10;27074
