"X1";"X284";"X59";"X28";"X46";"X10";"X31";"X26";"X19";"X8";"X21";"X38";"X57";"X24";"X22";"X27";"X44";"X6";"X35";"X16";"X29";"X53";"X48";"X12";"X1.1";"X15";"X25";"X42";"X30";"X7";"X5";"X2";"X4";"X47";"X37";"X43";"X51";"X52";"X9";"X41";"X63";"X14";"X33";"X50";"X3";"X60";"X18";"X61";"X23";"X20";"X49";"X11";"X58";"X64";"X55";"X62";"X32";"X17";"X40";"X45";"X39";"X54";"X34";"X36";"X13";"X56"
3;268;59;14;56;62;7;22;49;32;44;13;39;45;48;58;26;12;35;57;29;9;51;42;17;15;25;6;30;21;33;41;19;47;40;43;46;16;27;3;64;28;5;37;50;55;18;61;23;63;10;11;52;54;60;38;8;1;4;2;34;24;53;36;20;31
59;14;56;62;7;22;49;32;44;13;39;45;48;58;26;12;35;57;29;9;51;42;17;15;25;6;30;21;33;41;19;47;40;43;46;16;60;3;64;28;5;37;50;55;18;61;23;63;10;11;52;54;27;38;8;1;4;2;34;24;53;36;20;31;3;272
3;272;59;14;56;62;7;22;49;32;44;13;39;45;48;58;26;12;35;57;29;9;51;42;17;15;25;6;30;21;33;41;19;47;40;43;46;16;60;3;64;28;5;37;50;55;18;61;23;63;10;11;52;54;27;38;8;1;4;2;34;24;53;36;20;31
59;14;56;62;7;22;49;32;44;13;39;45;48;58;26;12;35;57;29;9;51;42;17;15;25;6;30;21;33;41;19;47;40;43;46;16;60;3;64;28;5;37;50;55;18;61;23;63;10;11;52;54;27;38;8;1;4;31;34;24;53;36;20;2;3;272
3;272;59;14;56;62;7;22;49;32;44;13;39;45;48;58;26;12;35;57;29;9;51;42;17;15;25;6;30;21;33;41;19;47;40;43;46;16;60;3;64;28;5;37;50;55;18;61;23;63;10;11;52;54;27;38;8;1;4;31;34;24;53;36;20;2
59;14;56;62;7;22;49;32;44;13;39;45;48;58;26;12;35;57;6;9;51;42;17;15;25;29;30;21;33;41;19;47;40;43;46;16;60;3;64;28;5;37;50;55;18;61;23;63;10;11;52;54;27;38;8;1;4;31;34;24;53;36;20;2;3;284
3;284;59;14;56;62;7;22;49;32;44;13;39;45;48;58;26;12;35;57;6;9;51;42;17;15;25;29;30;21;33;41;19;47;40;43;46;16;60;3;64;28;5;37;50;55;18;61;23;63;10;11;52;54;27;38;8;1;4;31;34;24;53;36;20;2
59;13;56;62;7;22;49;32;44;14;39;45;48;58;26;12;35;57;6;9;51;42;17;15;25;29;30;21;33;41;19;47;40;43;46;16;60;3;64;28;5;37;50;55;18;61;23;63;10;11;52;54;27;38;8;1;4;31;34;24;53;36;20;2;3;280
3;280;59;13;56;62;7;22;49;32;44;14;39;45;48;58;26;12;35;57;6;9;51;42;17;15;25;29;30;21;33;41;19;47;40;43;46;16;60;3;64;28;5;37;50;55;18;61;23;63;10;11;52;54;27;38;8;1;4;31;34;24;53;36;20;2
59;13;56;62;7;22;49;32;15;14;39;45;48;58;26;12;35;57;6;9;51;42;17;44;25;29;30;21;33;41;19;47;40;43;46;16;60;3;64;28;5;37;50;55;18;61;23;63;10;11;52;54;27;38;8;1;4;31;34;24;53;36;20;2;3;280
3;280;59;13;56;62;7;22;49;32;15;14;39;45;48;58;26;12;35;57;6;9;51;42;17;44;25;29;30;21;33;41;19;47;40;43;46;16;60;3;64;28;5;37;50;55;18;61;23;63;10;11;52;54;27;38;8;1;4;31;34;24;53;36;20;2
59;13;56;62;7;22;49;32;15;14;39;45;48;58;26;12;35;57;6;9;51;42;17;44;25;29;30;21;33;41;19;47;40;43;46;16;60;3;20;28;5;37;50;55;18;61;23;63;10;11;52;54;27;38;8;1;4;31;34;24;53;36;64;2;3;286
3;286;59;13;56;62;7;22;49;32;15;14;39;45;48;58;26;12;35;57;6;9;51;42;17;44;25;29;30;21;33;41;19;47;40;43;46;16;60;3;20;28;5;37;50;55;18;61;23;63;10;11;52;54;27;38;8;1;4;31;34;24;53;36;64;2
31;13;56;62;7;22;49;32;15;14;39;45;48;58;26;12;35;57;6;9;51;42;17;44;25;29;30;21;33;41;19;47;40;43;46;16;60;3;20;28;5;37;50;55;18;61;23;63;10;11;52;54;27;38;8;1;4;59;34;24;53;36;64;2;3;286
3;286;31;13;56;62;7;22;49;32;15;14;39;45;48;58;26;12;35;57;6;9;51;42;17;44;25;29;30;21;33;41;19;47;40;43;46;16;60;3;20;28;5;37;50;55;18;61;23;63;10;11;52;54;27;38;8;1;4;59;34;24;53;36;64;2
31;13;56;62;7;22;49;32;15;14;39;45;48;58;26;12;35;57;6;9;51;42;17;44;25;29;30;21;33;41;19;47;40;43;46;16;60;3;20;28;5;52;50;55;18;61;23;63;10;11;37;54;27;38;8;1;4;59;34;24;53;36;64;2;3;286
3;286;31;13;56;62;7;22;49;32;15;14;39;45;48;58;26;12;35;57;6;9;51;42;17;44;25;29;30;21;33;41;19;47;40;43;46;16;60;3;20;28;5;52;50;55;18;61;23;63;10;11;37;54;27;38;8;1;4;59;34;24;53;36;64;2
31;13;56;62;7;22;49;32;15;14;39;45;48;58;26;12;35;57;6;9;51;42;17;44;25;29;30;21;33;41;19;47;40;43;53;16;60;3;20;28;5;52;50;55;18;61;23;63;10;11;37;54;27;38;8;1;4;59;34;24;46;36;64;2;3;288
4;288;31;13;56;62;7;22;49;32;15;14;39;45;48;58;26;12;35;57;6;9;51;42;17;44;25;29;30;21;33;41;19;47;40;43;53;16;60;3;20;28;5;52;50;55;18;61;23;63;10;11;37;54;27;38;8;1;4;59;34;24;46;36;64;2
31;13;56;62;7;22;49;32;15;14;39;45;48;58;26;12;35;57;6;9;51;42;17;44;25;29;30;21;33;41;19;47;40;43;53;24;60;3;20;28;5;52;50;55;18;61;23;63;10;11;37;54;27;38;8;1;4;59;34;16;46;36;64;2;4;288
4;288;31;13;56;62;7;22;49;32;15;14;39;45;48;58;26;12;35;57;6;9;51;42;17;44;25;29;30;21;33;41;19;47;40;43;53;24;60;3;20;28;5;52;50;55;18;61;23;63;10;11;37;54;27;38;8;1;4;59;34;16;46;36;64;2
31;13;56;62;7;22;49;32;15;14;39;45;48;58;26;12;35;57;6;9;51;42;17;38;25;29;30;21;33;41;19;47;40;43;53;24;60;3;20;28;5;52;50;55;18;61;23;63;10;11;37;54;27;44;8;1;4;59;34;16;46;36;64;2;4;288
4;288;31;13;56;62;7;22;49;32;15;14;39;45;48;58;26;12;35;57;6;9;51;42;17;38;25;29;30;21;33;41;19;47;40;43;53;24;60;3;20;28;5;52;50;55;18;61;23;63;10;11;37;54;27;44;8;1;4;59;34;16;46;36;64;2
31;13;56;62;7;22;49;32;3;14;39;45;48;58;26;12;35;57;6;9;51;42;17;38;25;29;30;21;33;41;19;47;40;43;53;24;60;15;20;28;5;52;50;55;18;61;23;63;10;11;37;54;27;44;8;1;4;59;34;16;46;36;64;2;4;288
4;288;31;13;56;62;7;22;49;32;3;14;39;45;48;58;26;12;35;57;6;9;51;42;17;38;25;29;30;21;33;41;19;47;40;43;53;24;60;15;20;28;5;52;50;55;18;61;23;63;10;11;37;54;27;44;8;1;4;59;34;16;46;36;64;2
31;13;56;62;7;22;49;32;3;14;39;45;48;58;26;12;35;57;6;43;51;42;17;38;25;29;30;21;33;41;19;47;40;9;53;24;60;15;20;28;5;52;50;55;18;61;23;63;10;11;37;54;27;44;8;1;4;59;34;16;46;36;64;2;4;296
4;296;31;13;56;62;7;22;49;32;3;14;39;45;48;58;26;12;35;57;6;43;51;42;17;38;25;29;30;21;33;41;19;47;40;9;53;24;60;15;20;28;5;52;50;55;18;61;23;63;10;11;37;54;27;44;8;1;4;59;34;16;46;36;64;2
31;13;56;62;7;22;49;32;3;14;39;45;48;58;26;12;59;57;6;43;51;42;17;38;25;29;30;21;33;41;19;47;40;9;53;24;60;15;20;28;5;52;50;55;18;61;23;63;10;11;37;54;27;44;8;1;4;35;34;16;46;36;64;2;4;284
4;284;31;13;56;62;7;22;49;32;3;14;39;45;48;58;26;12;59;57;6;43;51;42;17;38;25;29;30;21;33;41;19;47;40;9;53;24;60;15;20;28;5;52;50;55;18;61;23;63;10;11;37;54;27;44;8;1;4;35;34;16;46;36;64;2
31;44;56;62;7;22;49;32;3;14;39;45;48;58;26;12;59;57;6;43;51;42;17;38;25;29;30;21;33;41;19;47;40;9;53;24;60;15;20;28;5;52;50;55;18;61;23;63;10;11;37;54;27;13;8;1;4;35;34;16;46;36;64;2;4;284
4;284;31;44;56;62;7;22;49;32;3;14;39;45;48;58;26;12;59;57;6;43;51;42;17;38;25;29;30;21;33;41;19;47;40;9;53;24;60;15;20;28;5;52;50;55;18;61;23;63;10;11;37;54;27;13;8;1;4;35;34;16;46;36;64;2
31;44;56;62;6;22;49;32;3;14;39;45;48;58;26;12;59;57;7;43;51;42;17;38;25;29;30;21;33;41;19;47;40;9;53;24;60;15;20;28;5;52;50;55;18;61;23;63;10;11;37;54;27;13;8;1;4;35;34;16;46;36;64;2;4;288
4;288;31;44;56;62;6;22;49;32;3;14;39;45;48;58;26;12;59;57;7;43;51;42;17;38;25;29;30;21;33;41;19;47;40;9;53;24;60;15;20;28;5;52;50;55;18;61;23;63;10;11;37;54;27;13;8;1;4;35;34;16;46;36;64;2
31;44;56;62;6;22;49;32;3;14;39;45;48;58;26;12;59;57;7;43;51;42;15;38;25;29;30;21;33;41;19;47;40;9;53;24;60;17;20;28;5;52;50;55;18;61;23;63;10;11;37;54;27;13;8;1;4;35;34;16;46;36;64;2;4;288
4;288;31;44;56;62;6;22;49;32;3;14;39;45;48;58;26;12;59;57;7;43;51;42;15;38;25;29;30;21;33;41;19;47;40;9;53;24;60;17;20;28;5;52;50;55;18;61;23;63;10;11;37;54;27;13;8;1;4;35;34;16;46;36;64;2
31;47;56;62;6;22;49;32;3;14;39;45;48;58;26;12;59;57;7;43;51;42;15;38;25;29;30;21;33;41;19;44;40;9;53;24;60;17;20;28;5;52;50;55;18;61;23;63;10;11;37;54;27;13;8;1;4;35;34;16;46;36;64;2;4;292
4;292;31;47;56;62;6;22;49;32;3;14;39;45;48;58;26;12;59;57;7;43;51;42;15;38;25;29;30;21;33;41;19;44;40;9;53;24;60;17;20;28;5;52;50;55;18;61;23;63;10;11;37;54;27;13;8;1;4;35;34;16;46;36;64;2
31;47;56;62;6;22;49;32;3;14;39;45;48;58;26;12;59;57;7;43;51;42;23;38;25;29;30;21;33;41;19;44;40;9;53;24;60;17;20;28;5;52;50;55;18;61;15;63;10;11;37;54;27;13;8;1;4;35;34;16;46;36;64;2;4;292
4;292;31;47;56;62;6;22;49;32;3;14;39;45;48;58;26;12;59;57;7;43;51;42;23;38;25;29;30;21;33;41;19;44;40;9;53;24;60;17;20;28;5;52;50;55;18;61;15;63;10;11;37;54;27;13;8;1;4;35;34;16;46;36;64;2
31;47;56;62;6;22;49;32;4;14;39;45;48;58;26;12;59;57;7;43;51;42;23;38;25;29;30;21;33;41;19;44;40;9;53;24;60;17;20;28;5;52;50;55;18;61;15;63;10;11;37;54;27;13;8;1;3;35;34;16;46;36;64;2;4;292
4;292;31;47;56;62;6;22;49;32;4;14;39;45;48;58;26;12;59;57;7;43;51;42;23;38;25;29;30;21;33;41;19;44;40;9;53;24;60;17;20;28;5;52;50;55;18;61;15;63;10;11;37;54;27;13;8;1;3;35;34;16;46;36;64;2
31;47;56;62;6;22;49;32;4;14;39;45;48;58;26;12;59;57;7;43;51;42;23;38;25;29;30;21;33;41;19;44;40;9;53;24;60;17;20;28;5;52;50;55;18;61;15;27;10;11;37;54;63;13;8;1;3;35;34;16;46;36;64;2;4;292
4;292;31;47;56;62;6;22;49;32;4;14;39;45;48;58;26;12;59;57;7;43;51;42;23;38;25;29;30;21;33;41;19;44;40;9;53;24;60;17;20;28;5;52;50;55;18;61;15;27;10;11;37;54;63;13;8;1;3;35;34;16;46;36;64;2
35;47;56;62;6;22;49;32;4;14;39;45;48;58;26;12;59;57;7;43;51;42;23;38;25;29;30;21;33;41;19;44;40;9;53;24;60;17;20;28;5;52;50;55;18;61;15;27;10;11;37;54;63;13;8;1;3;31;34;16;46;36;64;2;4;292
4;292;35;47;56;62;6;22;49;32;4;14;39;45;48;58;26;12;59;57;7;43;51;42;23;38;25;29;30;21;33;41;19;44;40;9;53;24;60;17;20;28;5;52;50;55;18;61;15;27;10;11;37;54;63;13;8;1;3;31;34;16;46;36;64;2
35;47;56;62;6;22;49;32;17;14;39;45;48;58;26;12;59;57;7;43;51;42;23;38;25;29;30;21;33;41;19;44;40;9;53;24;60;4;20;28;5;52;50;55;18;61;15;27;10;11;37;54;63;13;8;1;3;31;34;16;46;36;64;2;4;292
4;292;35;47;56;62;6;22;49;32;17;14;39;45;48;58;26;12;59;57;7;43;51;42;23;38;25;29;30;21;33;41;19;44;40;9;53;24;60;4;20;28;5;52;50;55;18;61;15;27;10;11;37;54;63;13;8;1;3;31;34;16;46;36;64;2
17;47;56;62;6;22;49;32;35;14;39;45;48;58;26;12;59;57;7;43;51;42;23;38;25;29;30;21;33;41;19;44;40;9;53;24;60;4;20;28;5;52;50;55;18;61;15;27;10;11;37;54;63;13;8;1;3;31;34;16;46;36;64;2;4;292
4;292;17;47;56;62;6;22;49;32;35;14;39;45;48;58;26;12;59;57;7;43;51;42;23;38;25;29;30;21;33;41;19;44;40;9;53;24;60;4;20;28;5;52;50;55;18;61;15;27;10;11;37;54;63;13;8;1;3;31;34;16;46;36;64;2
17;47;56;62;6;22;49;32;35;14;39;45;48;58;26;12;59;57;7;43;51;42;23;38;25;29;30;21;33;1;19;44;40;9;53;24;60;4;20;28;5;52;50;55;18;61;15;27;10;11;37;54;63;13;8;41;3;31;34;16;46;36;64;2;4;288
4;288;17;47;56;62;6;22;49;32;35;14;39;45;48;58;26;12;59;57;7;43;51;42;23;38;25;29;30;21;33;1;19;44;40;9;53;24;60;4;20;28;5;52;50;55;18;61;15;27;10;11;37;54;63;13;8;41;3;31;34;16;46;36;64;2
17;47;56;62;6;22;49;32;35;14;39;45;48;58;26;12;59;57;7;43;51;42;23;38;25;29;30;21;33;1;19;44;40;9;53;24;60;4;20;28;5;52;50;55;18;54;15;27;10;11;37;61;63;13;8;41;3;31;34;16;46;36;64;2;4;288
4;288;17;47;56;62;6;22;49;32;35;14;39;45;48;58;26;12;59;57;7;43;51;42;23;38;25;29;30;21;33;1;19;44;40;9;53;24;60;4;20;28;5;52;50;55;18;54;15;27;10;11;37;61;63;13;8;41;3;31;34;16;46;36;64;2
17;47;56;62;6;22;49;32;35;14;39;45;48;58;26;12;59;57;7;43;51;31;23;38;25;29;30;21;33;1;19;44;40;9;53;24;60;4;20;28;5;52;50;55;18;54;15;27;10;11;37;61;63;13;8;41;3;42;34;16;46;36;64;2;4;294
4;294;17;47;56;62;6;22;49;32;35;14;39;45;48;58;26;12;59;57;7;43;51;31;23;38;25;29;30;21;33;1;19;44;40;9;53;24;60;4;20;28;5;52;50;55;18;54;15;27;10;11;37;61;63;13;8;41;3;42;34;16;46;36;64;2
17;47;56;62;6;22;49;32;35;14;39;45;48;58;26;12;59;57;7;43;51;31;23;38;25;29;30;21;33;1;19;44;40;9;53;24;60;4;20;28;5;52;50;55;18;54;15;41;10;11;37;61;63;13;8;27;3;42;34;16;46;36;64;2;4;294
4;294;17;47;56;62;6;22;49;32;35;14;39;45;48;58;26;12;59;57;7;43;51;31;23;38;25;29;30;21;33;1;19;44;40;9;53;24;60;4;20;28;5;52;50;55;18;54;15;41;10;11;37;61;63;13;8;27;3;42;34;16;46;36;64;2
17;47;56;62;6;22;49;32;35;48;39;45;14;58;26;12;59;57;7;43;51;31;23;38;25;29;30;21;33;1;19;44;40;9;53;24;60;4;20;28;5;52;50;55;18;54;15;41;10;11;37;61;63;13;8;27;3;42;34;16;46;36;64;2;4;282
5;282;17;47;56;62;6;22;49;32;35;48;39;45;14;58;26;12;59;57;7;43;51;31;23;38;25;29;30;21;33;1;19;44;40;9;53;24;60;4;20;28;5;52;50;55;18;54;15;41;10;11;37;61;63;13;8;27;3;42;34;16;46;36;64;2
17;47;56;62;6;22;49;32;35;48;39;45;14;58;26;12;59;57;7;43;51;31;23;38;25;29;30;21;33;1;19;44;40;9;5;24;60;4;20;28;53;52;50;55;18;54;15;41;10;11;37;61;63;13;8;27;3;42;34;16;46;36;64;2;5;282
5;282;17;47;56;62;6;22;49;32;35;48;39;45;14;58;26;12;59;57;7;43;51;31;23;38;25;29;30;21;33;1;19;44;40;9;5;24;60;4;20;28;53;52;50;55;18;54;15;41;10;11;37;61;63;13;8;27;3;42;34;16;46;36;64;2
17;47;56;62;6;22;49;32;35;48;39;45;14;58;26;12;59;57;7;43;31;51;23;38;25;29;30;21;33;1;19;44;40;9;5;24;60;4;20;28;53;52;50;55;18;54;15;41;10;11;37;61;63;13;8;27;3;42;34;16;46;36;64;2;5;280
5;280;17;47;56;62;6;22;49;32;35;48;39;45;14;58;26;12;59;57;7;43;31;51;23;38;25;29;30;21;33;1;19;44;40;9;5;24;60;4;20;28;53;52;50;55;18;54;15;41;10;11;37;61;63;13;8;27;3;42;34;16;46;36;64;2
17;47;56;43;6;22;49;32;35;48;39;45;14;58;26;12;59;57;7;62;31;51;23;38;25;29;30;21;33;1;19;44;40;9;5;24;60;4;20;28;53;52;50;55;18;54;15;41;10;11;37;61;63;13;8;27;3;42;34;16;46;36;64;2;5;272
5;272;17;47;56;43;6;22;49;32;35;48;39;45;14;58;26;12;59;57;7;62;31;51;23;38;25;29;30;21;33;1;19;44;40;9;5;24;60;4;20;28;53;52;50;55;18;54;15;41;10;11;37;61;63;13;8;27;3;42;34;16;46;36;64;2
17;47;56;43;6;7;49;32;35;48;39;45;14;58;26;12;59;57;22;62;31;51;23;38;25;29;30;21;33;1;19;44;40;9;5;24;60;4;20;28;53;52;50;55;18;54;15;41;10;11;37;61;63;13;8;27;3;42;34;16;46;36;64;2;5;272
5;272;17;47;56;43;6;7;49;32;35;48;39;45;14;58;26;12;59;57;22;62;31;51;23;38;25;29;30;21;33;1;19;44;40;9;5;24;60;4;20;28;53;52;50;55;18;54;15;41;10;11;37;61;63;13;8;27;3;42;34;16;46;36;64;2
17;47;56;43;6;7;49;32;35;48;39;45;14;58;26;12;59;57;22;62;31;51;23;38;25;29;30;21;33;1;19;44;40;9;5;24;60;4;20;28;53;52;54;55;18;50;15;41;10;11;37;61;63;13;8;27;3;42;34;16;46;36;64;2;5;276
5;276;17;47;56;43;6;7;49;32;35;48;39;45;14;58;26;12;59;57;22;62;31;51;23;38;25;29;30;21;33;1;19;44;40;9;5;24;60;4;20;28;53;52;54;55;18;50;15;41;10;11;37;61;63;13;8;27;3;42;34;16;46;36;64;2
17;47;56;43;6;7;49;32;35;48;51;45;14;58;26;12;59;57;22;62;31;39;23;38;25;29;30;21;33;1;19;44;40;9;5;24;60;4;20;28;53;52;54;55;18;50;15;41;10;11;37;61;63;13;8;27;3;42;34;16;46;36;64;2;5;268
5;268;17;47;56;43;6;7;49;32;35;48;51;45;14;58;26;12;59;57;22;62;31;39;23;38;25;29;30;21;33;1;19;44;40;9;5;24;60;4;20;28;53;52;54;55;18;50;15;41;10;11;37;61;63;13;8;27;3;42;34;16;46;36;64;2
17;63;56;43;6;7;49;32;35;48;51;45;14;58;26;12;59;57;22;62;31;39;23;38;25;29;30;21;33;1;19;44;40;9;5;24;60;4;20;28;53;52;54;55;18;50;15;41;10;11;37;61;47;13;8;27;3;42;34;16;46;36;64;2;5;268
5;268;17;63;56;43;6;7;49;32;35;48;51;45;14;58;26;12;59;57;22;62;31;39;23;38;25;29;30;21;33;1;19;44;40;9;5;24;60;4;20;28;53;52;54;55;18;50;15;41;10;11;37;61;47;13;8;27;3;42;34;16;46;36;64;2
17;63;56;43;6;7;49;32;35;48;10;45;14;58;26;12;59;57;22;62;31;39;23;38;25;29;30;21;33;1;19;44;40;9;5;24;60;4;20;28;53;52;54;55;18;50;15;41;51;11;37;61;47;13;8;27;3;42;34;16;46;36;64;2;5;276
5;276;17;63;56;43;6;7;49;32;35;48;10;45;14;58;26;12;59;57;22;62;31;39;23;38;25;29;30;21;33;1;19;44;40;9;5;24;60;4;20;28;53;52;54;55;18;50;15;41;51;11;37;61;47;13;8;27;3;42;34;16;46;36;64;2
17;63;56;43;6;7;49;32;35;48;10;45;14;41;26;12;59;57;22;62;31;39;23;38;25;29;30;21;33;1;19;44;40;9;5;24;60;4;20;28;53;52;54;55;18;50;15;58;51;11;37;61;47;13;8;27;3;42;34;16;46;36;64;2;5;292
5;292;17;63;56;43;6;7;49;32;35;48;10;45;14;41;26;12;59;57;22;62;31;39;23;38;25;29;30;21;33;1;19;44;40;9;5;24;60;4;20;28;53;52;54;55;18;50;15;58;51;11;37;61;47;13;8;27;3;42;34;16;46;36;64;2
17;40;56;43;6;7;49;32;35;48;10;45;14;41;26;12;59;57;22;62;31;39;23;38;25;29;30;21;33;1;19;44;63;9;5;24;60;4;20;28;53;52;54;55;18;50;15;58;51;11;37;61;47;13;8;27;3;42;34;16;46;36;64;2;5;294
5;294;17;40;56;43;6;7;49;32;35;48;10;45;14;41;26;12;59;57;22;62;31;39;23;38;25;29;30;21;33;1;19;44;63;9;5;24;60;4;20;28;53;52;54;55;18;50;15;58;51;11;37;61;47;13;8;27;3;42;34;16;46;36;64;2
17;40;56;43;6;7;49;32;35;48;10;45;14;41;26;12;59;57;22;62;31;39;23;38;25;29;30;21;33;1;19;44;63;9;5;24;53;4;20;28;60;52;54;55;18;50;15;58;51;11;37;61;47;13;8;27;3;42;34;16;46;36;64;2;5;302
5;302;17;40;56;43;6;7;49;32;35;48;10;45;14;41;26;12;59;57;22;62;31;39;23;38;25;29;30;21;33;1;19;44;63;9;5;24;53;4;20;28;60;52;54;55;18;50;15;58;51;11;37;61;47;13;8;27;3;42;34;16;46;36;64;2
17;40;56;43;6;7;49;32;35;48;10;45;27;41;26;12;59;57;22;62;31;39;23;38;25;29;30;21;33;1;19;44;63;9;5;24;53;4;20;28;60;52;54;55;18;50;15;58;51;11;37;61;47;13;8;14;3;42;34;16;46;36;64;2;5;302
5;302;17;40;56;43;6;7;49;32;35;48;10;45;27;41;26;12;59;57;22;62;31;39;23;38;25;29;30;21;33;1;19;44;63;9;5;24;53;4;20;28;60;52;54;55;18;50;15;58;51;11;37;61;47;13;8;14;3;42;34;16;46;36;64;2
17;40;29;43;6;7;49;32;35;48;10;45;27;41;26;12;59;57;22;62;31;39;23;38;25;56;30;21;33;1;19;44;63;9;5;24;53;4;20;28;60;52;54;55;18;50;15;58;51;11;37;61;47;13;8;14;3;42;34;16;46;36;64;2;5;298
5;298;17;40;29;43;6;7;49;32;35;48;10;45;27;41;26;12;59;57;22;62;31;39;23;38;25;56;30;21;33;1;19;44;63;9;5;24;53;4;20;28;60;52;54;55;18;50;15;58;51;11;37;61;47;13;8;14;3;42;34;16;46;36;64;2
17;40;29;43;6;7;49;32;35;48;10;45;27;41;26;12;59;57;22;62;31;39;23;38;25;56;30;21;33;1;19;44;63;9;5;24;53;4;20;28;60;46;54;55;18;50;15;58;51;11;37;61;47;13;8;14;3;42;34;16;52;36;64;2;5;298
5;298;17;40;29;43;6;7;49;32;35;48;10;45;27;41;26;12;59;57;22;62;31;39;23;38;25;56;30;21;33;1;19;44;63;9;5;24;53;4;20;28;60;46;54;55;18;50;15;58;51;11;37;61;47;13;8;14;3;42;34;16;52;36;64;2
17;40;29;43;6;7;49;32;35;48;10;45;27;41;26;12;59;57;22;62;31;39;23;38;25;56;30;21;33;1;19;44;63;9;5;24;53;8;20;28;60;46;54;55;18;50;15;58;51;11;37;61;47;13;4;14;3;42;34;16;52;36;64;2;5;298
5;298;17;40;29;43;6;7;49;32;35;48;10;45;27;41;26;12;59;57;22;62;31;39;23;38;25;56;30;21;33;1;19;44;63;9;5;24;53;8;20;28;60;46;54;55;18;50;15;58;51;11;37;61;47;13;4;14;3;42;34;16;52;36;64;2
17;52;29;43;6;7;49;32;35;48;10;45;27;41;26;12;59;57;22;62;31;39;23;38;25;56;30;21;33;1;19;44;63;9;5;24;53;8;20;28;60;46;54;55;18;50;15;58;51;11;37;61;47;13;4;14;3;42;34;16;40;36;64;2;5;298
5;298;17;52;29;43;6;7;49;32;35;48;10;45;27;41;26;12;59;57;22;62;31;39;23;38;25;56;30;21;33;1;19;44;63;9;5;24;53;8;20;28;60;46;54;55;18;50;15;58;51;11;37;61;47;13;4;14;3;42;34;16;40;36;64;2
17;52;29;43;6;7;49;32;35;48;10;45;27;41;26;12;59;57;22;62;31;39;23;38;25;47;30;21;33;1;19;44;63;9;5;24;53;8;20;28;60;46;54;55;18;50;15;58;51;11;37;61;56;13;4;14;3;42;34;16;40;36;64;2;5;298
5;298;17;52;29;43;6;7;49;32;35;48;10;45;27;41;26;12;59;57;22;62;31;39;23;38;25;47;30;21;33;1;19;44;63;9;5;24;53;8;20;28;60;46;54;55;18;50;15;58;51;11;37;61;56;13;4;14;3;42;34;16;40;36;64;2
17;52;29;43;6;7;49;32;35;48;10;45;27;41;26;12;59;57;22;62;31;39;23;38;25;47;30;21;33;1;19;44;63;51;5;24;53;8;20;28;60;46;54;55;18;50;15;58;9;11;37;61;56;13;4;14;3;42;34;16;40;36;64;2;5;298
5;298;17;52;29;43;6;7;49;32;35;48;10;45;27;41;26;12;59;57;22;62;31;39;23;38;25;47;30;21;33;1;19;44;63;51;5;24;53;8;20;28;60;46;54;55;18;50;15;58;9;11;37;61;56;13;4;14;3;42;34;16;40;36;64;2
17;52;29;43;6;7;49;32;35;48;10;45;47;41;26;12;59;57;22;62;31;39;23;38;25;27;30;21;33;1;19;44;63;51;5;24;53;8;20;28;60;46;54;55;18;50;15;58;9;11;37;61;56;13;4;14;3;42;34;16;40;36;64;2;5;298
5;298;17;52;29;43;6;7;49;32;35;48;10;45;47;41;26;12;59;57;22;62;31;39;23;38;25;27;30;21;33;1;19;44;63;51;5;24;53;8;20;28;60;46;54;55;18;50;15;58;9;11;37;61;56;13;4;14;3;42;34;16;40;36;64;2
17;52;29;43;6;7;49;32;35;48;10;45;47;16;26;12;59;57;22;62;31;39;23;38;25;27;30;21;33;1;19;44;63;51;5;24;53;8;20;28;60;46;54;55;18;50;15;58;9;11;37;61;56;13;4;14;3;42;34;41;40;36;64;2;5;290
6;290;17;52;29;43;6;7;49;32;35;48;10;45;47;16;26;12;59;57;22;62;31;39;23;38;25;27;30;21;33;1;19;44;63;51;5;24;53;8;20;28;60;46;54;55;18;50;15;58;9;11;37;61;56;13;4;14;3;42;34;41;40;36;64;2
17;52;29;43;6;7;49;32;35;48;10;45;47;16;26;12;59;57;22;62;14;39;23;38;25;27;30;21;33;1;19;44;63;51;5;24;53;8;20;28;60;46;54;55;18;50;15;58;9;11;37;61;56;13;4;31;3;42;34;41;40;36;64;2;6;290
6;290;17;52;29;43;6;7;49;32;35;48;10;45;47;16;26;12;59;57;22;62;14;39;23;38;25;27;30;21;33;1;19;44;63;51;5;24;53;8;20;28;60;46;54;55;18;50;15;58;9;11;37;61;56;13;4;31;3;42;34;41;40;36;64;2
17;52;29;43;6;7;49;32;35;48;10;45;47;31;26;12;59;57;22;62;14;39;23;38;25;27;30;21;33;1;19;44;63;51;5;24;53;8;20;28;60;46;54;55;18;50;15;58;9;11;37;61;56;13;4;16;3;42;34;41;40;36;64;2;6;286
6;286;17;52;29;43;6;7;49;32;35;48;10;45;47;31;26;12;59;57;22;62;14;39;23;38;25;27;30;21;33;1;19;44;63;51;5;24;53;8;20;28;60;46;54;55;18;50;15;58;9;11;37;61;56;13;4;16;3;42;34;41;40;36;64;2
17;52;29;43;6;7;44;32;35;48;10;45;47;31;26;12;59;57;22;62;14;39;23;38;25;27;30;21;33;1;19;49;63;51;5;24;53;8;20;28;60;46;54;55;18;50;15;58;9;11;37;61;56;13;4;16;3;42;34;41;40;36;64;2;6;278
