"X1";"X290";"X25";"X41";"X17";"X9";"X43";"X1.1";"X10";"X50";"X35";"X46";"X56";"X3";"X36";"X29";"X60";"X47";"X62";"X33";"X39";"X42";"X14";"X34";"X31";"X44";"X7";"X13";"X19";"X52";"X27";"X37";"X61";"X57";"X49";"X63";"X24";"X58";"X23";"X8";"X48";"X45";"X26";"X4";"X38";"X18";"X32";"X54";"X51";"X5";"X40";"X2";"X15";"X22";"X6";"X30";"X12";"X16";"X20";"X11";"X59";"X28";"X21";"X53";"X64";"X55"
3;288;27;19;59;9;54;62;44;42;64;53;46;36;55;11;60;14;30;24;39;38;34;47;29;4;26;13;31;41;17;37;23;49;57;63;45;58;22;15;35;48;1;56;18;25;32;43;21;51;16;2;50;7;10;52;12;40;20;5;33;28;8;3;6;61
27;19;59;54;9;62;44;42;64;53;46;36;55;11;60;14;30;24;39;38;34;47;29;4;26;13;31;41;17;37;23;49;57;63;45;58;22;15;35;48;1;56;18;25;32;43;21;51;16;2;50;7;10;52;12;40;20;5;33;28;8;3;6;61;3;276
3;276;27;19;59;54;9;62;44;42;64;53;46;36;55;11;60;14;30;24;39;38;34;47;29;4;26;13;31;41;17;37;23;49;57;63;45;58;22;15;35;48;1;56;18;25;32;43;21;51;16;2;50;7;10;52;12;40;20;5;33;28;8;3;6;61
27;19;59;54;9;62;44;42;64;53;46;36;55;11;60;14;30;24;39;38;34;47;29;4;26;13;31;41;17;37;23;58;57;63;45;49;22;15;35;48;1;56;18;25;32;43;21;51;16;2;50;7;10;52;12;40;20;5;33;28;8;3;6;61;3;276
3;276;27;19;59;54;9;62;44;42;64;53;46;36;55;11;60;14;30;24;39;38;34;47;29;4;26;13;31;41;17;37;23;58;57;63;45;49;22;15;35;48;1;56;18;25;32;43;21;51;16;2;50;7;10;52;12;40;20;5;33;28;8;3;6;61
27;19;59;54;9;62;44;42;64;53;46;36;55;11;60;14;30;24;39;38;34;47;29;4;26;13;31;41;17;37;23;58;57;63;45;49;22;15;35;48;1;56;18;25;32;43;21;51;16;52;50;7;10;2;12;40;20;5;33;28;8;3;6;61;3;276
3;276;27;19;59;54;9;62;44;42;64;53;46;36;55;11;60;14;30;24;39;38;34;47;29;4;26;13;31;41;17;37;23;58;57;63;45;49;22;15;35;48;1;56;18;25;32;43;21;51;16;52;50;7;10;2;12;40;20;5;33;28;8;3;6;61
27;19;59;54;9;62;44;45;64;53;46;36;55;11;60;14;30;24;39;38;34;47;29;4;26;13;31;41;17;37;23;58;57;63;42;49;22;15;35;48;1;56;18;25;32;43;21;51;16;52;50;7;10;2;12;40;20;5;33;28;8;3;6;61;3;272
3;272;27;19;59;54;9;62;44;45;64;53;46;36;55;11;60;14;30;24;39;38;34;47;29;4;26;13;31;41;17;37;23;58;57;63;42;49;22;15;35;48;1;56;18;25;32;43;21;51;16;52;50;7;10;2;12;40;20;5;33;28;8;3;6;61
27;19;59;54;9;62;44;45;64;53;46;36;55;11;60;14;30;24;39;38;34;47;29;4;26;13;31;41;50;37;23;58;57;63;42;49;22;15;35;48;1;56;18;25;32;43;21;51;16;52;17;7;10;2;12;40;20;5;33;28;8;3;6;61;3;272
3;272;27;19;59;54;9;62;44;45;64;53;46;36;55;11;60;14;30;24;39;38;34;47;29;4;26;13;31;41;50;37;23;58;57;63;42;49;22;15;35;48;1;56;18;25;32;43;21;51;16;52;17;7;10;2;12;40;20;5;33;28;8;3;6;61
27;19;59;54;9;62;44;16;64;53;46;36;55;11;60;14;30;24;39;38;34;47;29;4;26;13;31;41;50;37;23;58;57;63;42;49;22;15;35;48;1;56;18;25;32;43;21;51;45;52;17;7;10;2;12;40;20;5;33;28;8;3;6;61;3;280
3;280;27;19;59;54;9;62;44;16;64;53;46;36;55;11;60;14;30;24;39;38;34;47;29;4;26;13;31;41;50;37;23;58;57;63;42;49;22;15;35;48;1;56;18;25;32;43;21;51;45;52;17;7;10;2;12;40;20;5;33;28;8;3;6;61
27;19;59;54;9;62;44;16;64;53;46;36;55;11;60;14;30;24;39;38;34;47;29;4;26;13;31;41;50;40;23;58;57;63;42;49;22;15;35;48;1;56;18;25;32;43;21;51;45;52;17;7;10;2;12;37;20;5;33;28;8;3;6;61;3;284
3;284;27;19;59;54;9;62;44;16;64;53;46;36;55;11;60;14;30;24;39;38;34;47;29;4;26;13;31;41;50;40;23;58;57;63;42;49;22;15;35;48;1;56;18;25;32;43;21;51;45;52;17;7;10;2;12;37;20;5;33;28;8;3;6;61
27;19;59;54;9;62;44;16;64;53;46;36;55;11;60;14;30;24;39;38;34;47;29;4;26;13;31;41;50;40;23;58;57;63;42;49;22;15;35;43;1;56;18;25;32;48;21;51;45;52;17;7;10;2;12;37;20;5;33;28;8;3;6;61;3;272
3;272;27;19;59;54;9;62;44;16;64;53;46;36;55;11;60;14;30;24;39;38;34;47;29;4;26;13;31;41;50;40;23;58;57;63;42;49;22;15;35;43;1;56;18;25;32;48;21;51;45;52;17;7;10;2;12;37;20;5;33;28;8;3;6;61
27;19;59;54;9;62;44;16;37;53;46;36;55;11;60;14;30;24;39;38;34;47;29;4;26;13;31;41;50;40;23;58;57;63;42;49;22;15;35;43;1;56;18;25;32;48;21;51;45;52;17;7;10;2;12;64;20;5;33;28;8;3;6;61;3;272
4;272;27;19;59;54;9;62;44;16;37;53;46;36;55;11;60;14;30;24;39;38;34;47;29;4;26;13;31;41;50;40;23;58;57;63;42;49;22;15;35;43;1;56;18;25;32;48;21;51;45;52;17;7;10;2;12;64;20;5;33;28;8;3;6;61
27;19;59;54;9;2;44;16;37;53;46;36;55;11;60;14;30;24;39;38;34;47;29;4;26;13;31;41;50;40;23;58;57;63;42;49;22;15;35;43;1;56;18;25;32;48;21;51;45;52;17;7;10;62;12;64;20;5;33;28;8;3;6;61;4;288
4;288;27;19;59;54;9;2;44;16;37;53;46;36;55;11;60;14;30;24;39;38;34;47;29;4;26;13;31;41;50;40;23;58;57;63;42;49;22;15;35;43;1;56;18;25;32;48;21;51;45;52;17;7;10;62;12;64;20;5;33;28;8;3;6;61
27;19;59;54;9;2;44;16;37;53;46;36;55;11;60;14;30;24;39;38;34;47;29;4;26;6;31;41;50;40;23;58;57;63;42;49;22;15;35;43;1;56;18;25;32;48;21;51;45;52;17;7;10;62;12;64;20;5;33;28;8;3;13;61;4;288
4;288;27;19;59;54;9;2;44;16;37;53;46;36;55;11;60;14;30;24;39;38;34;47;29;4;26;6;31;41;50;40;23;58;57;63;42;49;22;15;35;43;1;56;18;25;32;48;21;51;45;52;17;7;10;62;12;64;20;5;33;28;8;3;13;61
27;19;59;54;9;2;44;16;37;53;46;36;55;11;18;14;30;24;39;38;34;47;29;4;26;6;31;41;50;40;23;58;57;63;42;49;22;15;35;43;1;56;60;25;32;48;21;51;45;52;17;7;10;62;12;64;20;5;33;28;8;3;13;61;4;286
4;286;27;19;59;54;9;2;44;16;37;53;46;36;55;11;18;14;30;24;39;38;34;47;29;4;26;6;31;41;50;40;23;58;57;63;42;49;22;15;35;43;1;56;60;25;32;48;21;51;45;52;17;7;10;62;12;64;20;5;33;28;8;3;13;61
27;19;59;54;9;2;44;16;37;53;46;36;55;11;18;14;30;24;39;13;34;47;29;4;26;6;31;41;50;40;23;58;57;63;42;49;22;15;35;43;1;56;60;25;32;48;21;51;45;52;17;7;10;62;12;64;20;5;33;28;8;3;38;61;4;288
4;288;27;19;59;54;9;2;44;16;37;53;46;36;55;11;18;14;30;24;39;13;34;47;29;4;26;6;31;41;50;40;23;58;57;63;42;49;22;15;35;43;1;56;60;25;32;48;21;51;45;52;17;7;10;62;12;64;20;5;33;28;8;3;38;61
27;19;59;54;9;2;44;16;37;53;46;36;55;11;18;14;30;24;39;13;34;47;29;4;26;6;31;41;1;40;23;58;57;63;42;49;22;15;35;43;50;56;60;25;32;48;21;51;45;52;17;7;10;62;12;64;20;5;33;28;8;3;38;61;4;288
4;288;27;19;59;54;9;2;44;16;37;53;46;36;55;11;18;14;30;24;39;13;34;47;29;4;26;6;31;41;1;40;23;58;57;63;42;49;22;15;35;43;50;56;60;25;32;48;21;51;45;52;17;7;10;62;12;64;20;5;33;28;8;3;38;61
27;19;59;54;9;2;44;16;37;53;46;36;55;11;18;14;30;24;39;13;34;47;29;4;26;33;31;41;1;40;23;58;57;63;42;49;22;15;35;43;50;56;60;25;32;48;21;51;45;52;17;7;10;62;12;64;20;5;6;28;8;3;38;61;4;288
4;288;27;19;59;54;9;2;44;16;37;53;46;36;55;11;18;14;30;24;39;13;34;47;29;4;26;33;31;41;1;40;23;58;57;63;42;49;22;15;35;43;50;56;60;25;32;48;21;51;45;52;17;7;10;62;12;64;20;5;6;28;8;3;38;61
27;19;59;54;9;2;44;16;37;53;46;36;55;11;18;14;50;24;39;13;34;47;29;4;26;33;31;41;1;40;23;58;57;63;42;49;22;15;35;43;30;56;60;25;32;48;21;51;45;52;17;7;10;62;12;64;20;5;6;28;8;3;38;61;4;296
4;296;27;19;59;54;9;2;44;16;37;53;46;36;55;11;18;14;50;24;39;13;34;47;29;4;26;33;31;41;1;40;23;58;57;63;42;49;22;15;35;43;30;56;60;25;32;48;21;51;45;52;17;7;10;62;12;64;20;5;6;28;8;3;38;61
27;19;59;54;9;2;44;16;37;53;46;36;55;11;18;14;50;24;39;13;34;47;29;4;26;33;31;41;1;40;23;58;57;63;42;49;22;15;35;43;30;56;60;25;32;48;5;51;45;52;17;7;10;62;12;64;20;21;6;28;8;3;38;61;4;296
4;296;27;19;59;54;9;2;44;16;37;53;46;36;55;11;18;14;50;24;39;13;34;47;29;4;26;33;31;41;1;40;23;58;57;63;42;49;22;15;35;43;30;56;60;25;32;48;5;51;45;52;17;7;10;62;12;64;20;21;6;28;8;3;38;61
27;19;59;54;9;2;44;16;37;53;46;36;55;11;18;14;50;24;39;13;34;47;29;4;26;33;31;41;1;40;23;58;57;30;42;49;22;15;35;43;63;56;60;25;32;48;5;51;45;52;17;7;10;62;12;64;20;21;6;28;8;3;38;61;4;296
4;296;27;19;59;54;9;2;44;16;37;53;46;36;55;11;18;14;50;24;39;13;34;47;29;4;26;33;31;41;1;40;23;58;57;30;42;49;22;15;35;43;63;56;60;25;32;48;5;51;45;52;17;7;10;62;12;64;20;21;6;28;8;3;38;61
27;19;59;54;9;2;44;16;37;53;46;36;55;11;18;14;50;24;39;13;34;47;29;4;26;33;31;41;1;40;23;58;57;30;42;49;22;15;35;43;63;56;60;25;32;48;5;51;45;52;17;7;10;62;38;64;20;21;6;28;8;3;12;61;4;296
4;296;27;19;59;54;9;2;44;16;37;53;46;36;55;11;18;14;50;24;39;13;34;47;29;4;26;33;31;41;1;40;23;58;57;30;42;49;22;15;35;43;63;56;60;25;32;48;5;51;45;52;17;7;10;62;38;64;20;21;6;28;8;3;12;61
27;19;59;54;9;2;44;16;37;53;46;36;55;38;18;14;50;24;39;13;34;47;29;4;26;33;31;41;1;40;23;58;57;30;42;49;22;15;35;43;63;56;60;25;32;48;5;51;45;52;17;7;10;62;11;64;20;21;6;28;8;3;12;61;4;272
4;272;27;19;59;54;9;2;44;16;37;53;46;36;55;38;18;14;50;24;39;13;34;47;29;4;26;33;31;41;1;40;23;58;57;30;42;49;22;15;35;43;63;56;60;25;32;48;5;51;45;52;17;7;10;62;11;64;20;21;6;28;8;3;12;61
27;19;59;54;9;2;44;16;37;53;46;36;55;38;18;14;50;24;39;13;34;47;29;4;26;33;31;41;1;40;23;58;57;48;42;49;22;15;35;43;63;56;60;25;32;30;5;51;45;52;17;7;10;62;11;64;20;21;6;28;8;3;12;61;4;260
4;260;27;19;59;54;9;2;44;16;37;53;46;36;55;38;18;14;50;24;39;13;34;47;29;4;26;33;31;41;1;40;23;58;57;48;42;49;22;15;35;43;63;56;60;25;32;30;5;51;45;52;17;7;10;62;11;64;20;21;6;28;8;3;12;61
27;19;59;54;9;2;44;16;37;53;46;36;55;38;18;14;50;24;39;13;34;47;29;4;26;33;31;41;1;40;23;58;57;48;42;49;22;63;35;43;15;56;60;25;32;30;5;51;45;52;17;7;10;62;11;64;20;21;6;28;8;3;12;61;4;260
4;260;27;19;59;54;9;2;44;16;37;53;46;36;55;38;18;14;50;24;39;13;34;47;29;4;26;33;31;41;1;40;23;58;57;48;42;49;22;63;35;43;15;56;60;25;32;30;5;51;45;52;17;7;10;62;11;64;20;21;6;28;8;3;12;61
27;19;59;54;9;2;44;16;37;53;46;36;55;38;18;14;50;24;39;13;34;47;29;4;26;33;31;17;1;40;23;58;57;48;42;49;22;63;35;43;15;56;60;25;32;30;5;51;45;52;41;7;10;62;11;64;20;21;6;28;8;3;12;61;4;264
4;264;27;19;59;54;9;2;44;16;37;53;46;36;55;38;18;14;50;24;39;13;34;47;29;4;26;33;31;17;1;40;23;58;57;48;42;49;22;63;35;43;15;56;60;25;32;30;5;51;45;52;41;7;10;62;11;64;20;21;6;28;8;3;12;61
27;19;59;54;9;2;44;16;37;53;46;36;55;38;18;14;50;24;39;13;34;47;29;4;26;33;31;17;1;40;23;58;57;48;42;49;22;63;35;43;15;56;60;25;32;30;5;51;45;52;41;7;10;62;28;64;20;21;6;11;8;3;12;61;4;264
4;264;27;19;59;54;9;2;44;16;37;53;46;36;55;38;18;14;50;24;39;13;34;47;29;4;26;33;31;17;1;40;23;58;57;48;42;49;22;63;35;43;15;56;60;25;32;30;5;51;45;52;41;7;10;62;28;64;20;21;6;11;8;3;12;61
27;19;59;54;9;61;44;16;37;53;46;36;55;38;18;14;50;24;39;13;34;47;29;4;26;33;31;17;1;40;23;58;57;48;42;49;22;63;35;43;15;56;60;25;32;30;5;51;45;52;41;7;10;62;28;64;20;21;6;11;8;3;12;2;4;264
4;264;27;19;59;54;9;61;44;16;37;53;46;36;55;38;18;14;50;24;39;13;34;47;29;4;26;33;31;17;1;40;23;58;57;48;42;49;22;63;35;43;15;56;60;25;32;30;5;51;45;52;41;7;10;62;28;64;20;21;6;11;8;3;12;2
27;19;26;54;9;61;44;16;37;53;46;36;55;38;18;14;50;24;39;13;34;47;29;4;59;33;31;17;1;40;23;58;57;48;42;49;22;63;35;43;15;56;60;25;32;30;5;51;45;52;41;7;10;62;28;64;20;21;6;11;8;3;12;2;4;266
4;266;27;19;26;54;9;61;44;16;37;53;46;36;55;38;18;14;50;24;39;13;34;47;29;4;59;33;31;17;1;40;23;58;57;48;42;49;22;63;35;43;15;56;60;25;32;30;5;51;45;52;41;7;10;62;28;64;20;21;6;11;8;3;12;2
27;19;26;54;9;61;44;16;37;53;46;36;55;38;18;14;50;24;39;13;34;47;29;4;59;33;7;17;1;40;23;58;57;48;42;49;22;63;35;43;15;56;60;25;32;30;5;51;45;52;41;31;10;62;28;64;20;21;6;11;8;3;12;2;4;254
4;254;27;19;26;54;9;61;44;16;37;53;46;36;55;38;18;14;50;24;39;13;34;47;29;4;59;33;7;17;1;40;23;58;57;48;42;49;22;63;35;43;15;56;60;25;32;30;5;51;45;52;41;31;10;62;28;64;20;21;6;11;8;3;12;2
27;19;26;54;9;61;44;16;37;53;46;36;55;38;18;14;50;24;39;13;34;47;29;4;59;33;7;17;1;40;23;58;57;48;42;49;22;63;35;43;15;56;60;25;32;30;5;12;45;52;41;31;10;62;28;64;20;21;6;11;8;3;51;2;4;254
4;254;27;19;26;54;9;61;44;16;37;53;46;36;55;38;18;14;50;24;39;13;34;47;29;4;59;33;7;17;1;40;23;58;57;48;42;49;22;63;35;43;15;56;60;25;32;30;5;12;45;52;41;31;10;62;28;64;20;21;6;11;8;3;51;2
27;19;26;20;9;61;44;16;37;53;46;36;55;38;18;14;50;24;39;13;34;47;29;4;59;33;7;17;1;40;23;58;57;48;42;49;22;63;35;43;15;56;60;25;32;30;5;12;45;52;41;31;10;62;28;64;54;21;6;11;8;3;51;2;4;262
5;262;27;19;26;20;9;61;44;16;37;53;46;36;55;38;18;14;50;24;39;13;34;47;29;4;59;33;7;17;1;40;23;58;57;48;42;49;22;63;35;43;15;56;60;25;32;30;5;12;45;52;41;31;10;62;28;64;54;21;6;11;8;3;51;2
27;19;62;20;9;61;44;16;37;53;46;36;55;38;18;14;50;24;39;13;34;47;29;4;59;33;7;17;1;40;23;58;57;48;42;49;22;63;35;43;15;56;60;25;32;30;5;12;45;52;41;31;10;26;28;64;54;21;6;11;8;3;51;2;5;258
5;258;27;19;62;20;9;61;44;16;37;53;46;36;55;38;18;14;50;24;39;13;34;47;29;4;59;33;7;17;1;40;23;58;57;48;42;49;22;63;35;43;15;56;60;25;32;30;5;12;45;52;41;31;10;26;28;64;54;21;6;11;8;3;51;2
27;19;62;20;9;61;44;16;37;53;46;36;55;38;18;14;50;40;39;13;34;47;29;4;59;33;7;17;1;24;23;58;57;48;42;49;22;63;35;43;15;56;60;25;32;30;5;12;45;52;41;31;10;26;28;64;54;21;6;11;8;3;51;2;5;254
5;254;27;19;62;20;9;61;44;16;37;53;46;36;55;38;18;14;50;40;39;13;34;47;29;4;59;33;7;17;1;24;23;58;57;48;42;49;22;63;35;43;15;56;60;25;32;30;5;12;45;52;41;31;10;26;28;64;54;21;6;11;8;3;51;2
27;19;62;20;9;23;44;16;37;53;46;36;55;38;18;14;50;40;39;13;34;47;29;4;59;33;7;17;1;24;61;58;57;48;42;49;22;63;35;43;15;56;60;25;32;30;5;12;45;52;41;31;10;26;28;64;54;21;6;11;8;3;51;2;5;262
5;262;27;19;62;20;9;23;44;16;37;53;46;36;55;38;18;14;50;40;39;13;34;47;29;4;59;33;7;17;1;24;61;58;57;48;42;49;22;63;35;43;15;56;60;25;32;30;5;12;45;52;41;31;10;26;28;64;54;21;6;11;8;3;51;2
27;19;62;20;9;23;44;16;37;53;46;36;55;38;18;14;50;40;39;13;34;47;29;4;59;33;7;17;1;24;61;58;57;48;42;49;22;63;35;43;15;56;60;25;32;30;64;12;45;52;41;31;10;26;28;5;54;21;6;11;8;3;51;2;5;262
5;262;27;19;62;20;9;23;44;16;37;53;46;36;55;38;18;14;50;40;39;13;34;47;29;4;59;33;7;17;1;24;61;58;57;48;42;49;22;63;35;43;15;56;60;25;32;30;64;12;45;52;41;31;10;26;28;5;54;21;6;11;8;3;51;2
27;19;62;20;9;23;44;16;37;53;46;36;55;38;18;14;50;40;39;13;34;47;29;4;59;33;7;17;1;24;61;58;57;48;42;49;22;63;45;43;15;56;60;25;32;30;64;12;35;52;41;31;10;26;28;5;54;21;6;11;8;3;51;2;5;268
5;268;27;19;62;20;9;23;44;16;37;53;46;36;55;38;18;14;50;40;39;13;34;47;29;4;59;33;7;17;1;24;61;58;57;48;42;49;22;63;45;43;15;56;60;25;32;30;64;12;35;52;41;31;10;26;28;5;54;21;6;11;8;3;51;2
27;19;62;20;9;23;44;25;37;53;46;36;55;38;18;14;50;40;39;13;34;47;29;4;59;33;7;17;1;24;61;58;57;48;42;49;22;63;45;43;15;56;60;16;32;30;64;12;35;52;41;31;10;26;28;5;54;21;6;11;8;3;51;2;5;268
5;268;27;19;62;20;9;23;44;25;37;53;46;36;55;38;18;14;50;40;39;13;34;47;29;4;59;33;7;17;1;24;61;58;57;48;42;49;22;63;45;43;15;56;60;16;32;30;64;12;35;52;41;31;10;26;28;5;54;21;6;11;8;3;51;2
3;19;62;20;9;23;44;25;37;53;46;36;55;38;18;14;50;40;39;13;34;47;29;4;59;33;7;17;1;24;61;58;57;48;42;49;22;63;45;43;15;56;60;16;32;30;64;12;35;52;41;31;10;26;28;5;54;21;6;11;8;27;51;2;5;268
5;268;3;19;62;20;9;23;44;25;37;53;46;36;55;38;18;14;50;40;39;13;34;47;29;4;59;33;7;17;1;24;61;58;57;48;42;49;22;63;45;43;15;56;60;16;32;30;64;12;35;52;41;31;10;26;28;5;54;21;6;11;8;27;51;2
3;19;62;20;9;23;44;25;37;53;46;36;55;38;18;14;41;40;39;13;34;47;29;4;59;33;7;17;1;24;61;58;57;48;42;49;22;63;45;43;15;56;60;16;32;30;64;12;35;52;50;31;10;26;28;5;54;21;6;11;8;27;51;2;5;280
5;280;3;19;62;20;9;23;44;25;37;53;46;36;55;38;18;14;41;40;39;13;34;47;29;4;59;33;7;17;1;24;61;58;57;48;42;49;22;63;45;43;15;56;60;16;32;30;64;12;35;52;50;31;10;26;28;5;54;21;6;11;8;27;51;2
3;19;62;20;9;23;44;41;37;53;46;36;55;38;18;14;25;40;39;13;34;47;29;4;59;33;7;17;1;24;61;58;57;48;42;49;22;63;45;43;15;56;60;16;32;30;64;12;35;52;50;31;10;26;28;5;54;21;6;11;8;27;51;2;5;280
5;280;3;19;62;20;9;23;44;41;37;53;46;36;55;38;18;14;25;40;39;13;34;47;29;4;59;33;7;17;1;24;61;58;57;48;42;49;22;63;45;43;15;56;60;16;32;30;64;12;35;52;50;31;10;26;28;5;54;21;6;11;8;27;51;2
3;19;62;20;9;23;44;41;37;53;46;36;55;38;14;18;25;40;39;13;34;47;29;4;59;33;7;17;1;24;61;58;57;48;42;49;22;63;45;43;15;56;60;16;32;30;64;12;35;52;50;31;10;26;28;5;54;21;6;11;8;27;51;2;5;266
5;266;3;19;62;20;9;23;44;41;37;53;46;36;55;38;14;18;25;40;39;13;34;47;29;4;59;33;7;17;1;24;61;58;57;48;42;49;22;63;45;43;15;56;60;16;32;30;64;12;35;52;50;31;10;26;28;5;54;21;6;11;8;27;51;2
3;19;62;20;9;23;44;41;37;53;46;36;55;38;14;18;25;40;39;13;34;47;29;4;59;33;7;17;1;24;61;58;57;48;42;32;22;63;45;43;15;56;60;16;49;30;64;12;35;52;50;31;10;26;28;5;54;21;6;11;8;27;51;2;5;266
5;266;3;19;62;20;9;23;44;41;37;53;46;36;55;38;14;18;25;40;39;13;34;47;29;4;59;33;7;17;1;24;61;58;57;48;42;32;22;63;45;43;15;56;60;16;49;30;64;12;35;52;50;31;10;26;28;5;54;21;6;11;8;27;51;2
3;19;62;20;9;23;44;41;37;53;46;36;55;38;14;18;25;40;39;13;34;47;29;4;59;33;7;17;1;24;61;58;57;48;42;32;22;63;45;15;43;56;60;16;49;30;64;12;35;52;50;31;10;26;28;5;54;21;6;11;8;27;51;2;5;266
5;266;3;19;62;20;9;23;44;41;37;53;46;36;55;38;14;18;25;40;39;13;34;47;29;4;59;33;7;17;1;24;61;58;57;48;42;32;22;63;45;15;43;56;60;16;49;30;64;12;35;52;50;31;10;26;28;5;54;21;6;11;8;27;51;2
3;19;62;20;9;23;44;41;37;53;46;36;55;38;14;18;25;40;39;13;34;47;29;4;59;33;7;17;1;24;56;58;57;48;42;32;22;63;45;15;43;61;60;16;49;30;64;12;35;52;50;31;10;26;28;5;54;21;6;11;8;27;51;2;5;266
5;266;3;19;62;20;9;23;44;41;37;53;46;36;55;38;14;18;25;40;39;13;34;47;29;4;59;33;7;17;1;24;56;58;57;48;42;32;22;63;45;15;43;61;60;16;49;30;64;12;35;52;50;31;10;26;28;5;54;21;6;11;8;27;51;2
3;19;62;20;9;23;44;41;37;53;46;36;55;38;14;18;25;40;39;13;34;47;29;4;59;33;7;17;1;24;56;58;57;48;42;32;22;63;45;54;43;61;60;16;49;30;64;12;35;52;50;31;10;26;28;5;15;21;6;11;8;27;51;2;5;266
5;266;3;19;62;20;9;23;44;41;37;53;46;36;55;38;14;18;25;40;39;13;34;47;29;4;59;33;7;17;1;24;56;58;57;48;42;32;22;63;45;54;43;61;60;16;49;30;64;12;35;52;50;31;10;26;28;5;15;21;6;11;8;27;51;2
3;19;62;20;9;23;44;41;37;53;46;36;55;38;14;18;25;40;39;13;34;47;29;4;59;33;7;17;1;24;56;58;57;48;42;32;22;63;45;54;43;61;6;16;49;30;64;12;35;52;50;31;10;26;28;5;15;21;60;11;8;27;51;2;5;266
5;266;3;19;62;20;9;23;44;41;37;53;46;36;55;38;14;18;25;40;39;13;34;47;29;4;59;33;7;17;1;24;56;58;57;48;42;32;22;63;45;54;43;61;6;16;49;30;64;12;35;52;50;31;10;26;28;5;15;21;60;11;8;27;51;2
3;19;62;20;9;23;44;41;37;53;43;36;55;38;14;18;25;40;39;13;34;47;29;4;59;33;7;17;1;24;56;58;57;48;42;32;22;63;45;54;46;61;6;16;49;30;64;12;35;52;50;31;10;26;28;5;15;21;60;11;8;27;51;2;5;286
5;286;3;19;62;20;9;23;44;41;37;53;43;36;55;38;14;18;25;40;39;13;34;47;29;4;59;33;7;17;1;24;56;58;57;48;42;32;22;63;45;54;46;61;6;16;49;30;64;12;35;52;50;31;10;26;28;5;15;21;60;11;8;27;51;2
3;19;62;20;9;23;44;41;37;53;43;36;55;38;14;18;25;40;39;13;34;47;29;4;59;33;7;17;1;63;56;58;57;48;42;32;22;24;45;54;46;61;6;16;49;30;64;12;35;52;50;31;10;26;28;5;15;21;60;11;8;27;51;2;5;286
5;286;3;19;62;20;9;23;44;41;37;53;43;36;55;38;14;18;25;40;39;13;34;47;29;4;59;33;7;17;1;63;56;58;57;48;42;32;22;24;45;54;46;61;6;16;49;30;64;12;35;52;50;31;10;26;28;5;15;21;60;11;8;27;51;2
3;19;62;20;9;23;44;41;37;53;43;36;55;46;14;18;25;40;39;13;34;47;29;4;59;33;7;17;1;63;56;58;57;48;42;32;22;24;45;54;38;61;6;16;49;30;64;12;35;52;50;31;10;26;28;5;15;21;60;11;8;27;51;2;5;278
5;278;3;19;62;20;9;23;44;41;37;53;43;36;55;46;14;18;25;40;39;13;34;47;29;4;59;33;7;17;1;63;56;58;57;48;42;32;22;24;45;54;38;61;6;16;49;30;64;12;35;52;50;31;10;26;28;5;15;21;60;11;8;27;51;2
3;19;62;20;9;23;46;41;37;53;43;36;55;44;14;18;25;40;39;13;34;47;29;4;59;33;7;17;1;63;56;58;57;48;42;32;22;24;45;54;38;61;6;16;49;30;64;12;35;52;50;31;10;26;28;5;15;21;60;11;8;27;51;2;5;294
5;294;3;19;62;20;9;23;46;41;37;53;43;36;55;44;14;18;25;40;39;13;34;47;29;4;59;33;7;17;1;63;56;58;57;48;42;32;22;24;45;54;38;61;6;16;49;30;64;12;35;52;50;31;10;26;28;5;15;21;60;11;8;27;51;2
3;19;62;20;9;23;46;41;37;53;43;36;55;44;14;18;25;40;39;13;34;47;29;4;59;33;7;17;1;63;56;58;57;48;42;32;22;24;45;54;51;61;6;16;49;30;64;12;35;52;50;31;10;26;28;5;15;21;60;11;8;27;38;2;5;294
6;294;3;19;62;20;9;23;46;41;37;53;43;36;55;44;14;18;25;40;39;13;34;47;29;4;59;33;7;17;1;63;56;58;57;48;42;32;22;24;45;54;51;61;6;16;49;30;64;12;35;52;50;31;10;26;28;5;15;21;60;11;8;27;38;2
3;19;62;20;9;23;46;41;37;53;43;36;55;44;14;18;25;40;39;13;34;47;29;4;59;33;7;17;1;63;56;58;57;48;42;32;22;24;45;54;51;61;6;16;49;30;64;12;35;52;50;31;60;26;28;5;15;21;10;11;8;27;38;2;6;294
6;294;3;19;62;20;9;23;46;41;37;53;43;36;55;44;14;18;25;40;39;13;34;47;29;4;59;33;7;17;1;63;56;58;57;48;42;32;22;24;45;54;51;61;6;16;49;30;64;12;35;52;50;31;60;26;28;5;15;21;10;11;8;27;38;2
3;19;62;20;9;23;46;41;37;53;43;36;55;44;14;18;25;40;39;13;22;47;29;4;59;33;7;17;1;63;56;58;57;48;42;32;34;24;45;54;51;61;6;16;49;30;64;12;35;52;50;31;60;26;28;5;15;21;10;11;8;27;38;2;6;294
6;294;3;19;62;20;9;23;46;41;37;53;43;36;55;44;14;18;25;40;39;13;22;47;29;4;59;33;7;17;1;63;56;58;57;48;42;32;34;24;45;54;51;61;6;16;49;30;64;12;35;52;50;31;60;26;28;5;15;21;10;11;8;27;38;2
3;19;62;20;9;23;46;41;37;53;43;36;55;44;14;33;25;40;39;13;22;47;29;4;59;18;7;17;1;63;56;58;57;48;42;32;34;24;45;54;51;61;6;16;49;30;64;12;35;52;50;31;60;26;28;5;15;21;10;11;8;27;38;2;6;294
