"X1";"X27168";"X19";"X6";"X28";"X10";"X26";"X18";"X3";"X17";"X14";"X8";"X29";"X4";"X11";"X21";"X2";"X32";"X25";"X5";"X13";"X31";"X7";"X27";"X22";"X1.1";"X12";"X23";"X16";"X24";"X20";"X9";"X15";"X30"
5;28158;27;12;17;13;5;15;3;10;18;32;8;16;24;26;4;29;21;28;1;23;19;31;22;14;9;20;25;30;7;2;6;11
27;12;17;13;5;15;3;10;18;32;8;16;24;26;4;29;21;28;1;23;19;31;22;14;9;20;25;2;7;30;6;11;5;28530
6;28530;27;12;17;13;5;15;3;10;18;32;8;16;24;26;4;29;21;28;1;23;19;31;22;14;9;20;25;2;7;30;6;11
27;12;17;13;5;15;3;10;18;32;14;16;24;26;4;29;21;28;1;23;19;31;22;8;9;20;25;2;7;30;6;11;6;28690
6;28690;27;12;17;13;5;15;3;10;18;32;14;16;24;26;4;29;21;28;1;23;19;31;22;8;9;20;25;2;7;30;6;11
27;12;17;13;5;15;3;10;18;1;14;16;24;26;4;29;21;28;32;23;19;31;22;8;9;20;25;2;7;30;6;11;6;28152
6;28152;27;12;17;13;5;15;3;10;18;1;14;16;24;26;4;29;21;28;32;23;19;31;22;8;9;20;25;2;7;30;6;11
27;12;17;13;5;15;18;10;3;1;14;16;24;26;4;29;21;28;32;23;19;31;22;8;9;20;25;2;7;30;6;11;6;28596
6;28596;27;12;17;13;5;15;18;10;3;1;14;16;24;26;4;29;21;28;32;23;19;31;22;8;9;20;25;2;7;30;6;11
20;12;17;13;5;15;18;10;3;1;14;16;24;26;4;29;21;28;32;23;19;31;22;8;9;27;25;2;7;30;6;11;6;28236
6;28236;20;12;17;13;5;15;18;10;3;1;14;16;24;26;4;29;21;28;32;23;19;31;22;8;9;27;25;2;7;30;6;11
20;12;17;13;5;15;18;10;3;1;14;16;24;26;4;29;21;23;32;28;19;31;22;8;9;27;25;2;7;30;6;11;6;28596
6;28596;20;12;17;13;5;15;18;10;3;1;14;16;24;26;4;29;21;23;32;28;19;31;22;8;9;27;25;2;7;30;6;11
20;12;17;13;5;15;18;10;3;1;14;16;24;26;4;29;21;8;32;28;19;31;22;23;9;27;25;2;7;30;6;11;6;29874
6;28596;20;12;17;13;5;15;18;10;3;1;14;16;24;26;4;29;21;23;32;28;19;31;22;8;9;27;25;2;7;30;6;11
20;12;17;13;5;15;18;10;3;1;14;16;24;26;4;29;21;23;32;28;19;31;22;25;9;27;8;2;7;30;6;11;6;28948
6;28948;20;12;17;13;5;15;18;10;3;1;14;16;24;26;4;29;21;23;32;28;19;31;22;25;9;27;8;2;7;30;6;11
20;4;17;13;5;15;18;10;3;1;14;16;24;26;12;29;21;23;32;28;19;31;22;25;9;27;8;2;7;30;6;11;6;29108
6;29108;20;4;17;13;5;15;18;10;3;1;14;16;24;26;12;29;21;23;32;28;19;31;22;25;9;27;8;2;7;30;6;11
20;4;17;13;5;15;18;10;3;1;14;16;24;26;12;29;21;23;32;28;19;30;22;25;9;27;8;2;7;31;6;11;6;29008
6;29008;20;4;17;13;5;15;18;10;3;1;14;16;24;26;12;29;21;23;32;28;19;30;22;25;9;27;8;2;7;31;6;11
20;4;17;13;5;15;18;10;3;30;14;16;24;26;12;29;21;23;32;28;19;1;22;25;9;27;8;2;7;31;6;11;6;29304
6;29304;20;4;17;13;5;15;18;10;3;30;14;16;24;26;12;29;21;23;32;28;19;1;22;25;9;27;8;2;7;31;6;11
20;4;17;13;5;15;25;10;3;30;14;16;24;26;12;29;21;23;32;28;19;1;22;18;9;27;8;2;7;31;6;11;6;29524
6;29524;20;4;17;13;5;15;25;10;3;30;14;16;24;26;12;29;21;23;32;28;19;1;22;18;9;27;8;2;7;31;6;11
20;4;17;13;5;15;25;10;3;30;14;32;24;26;12;29;21;23;16;28;19;1;22;18;9;27;8;2;7;31;6;11;6;29524
6;29524;20;4;17;13;5;15;25;10;3;30;14;32;24;26;12;29;21;23;16;28;19;1;22;18;9;27;8;2;7;31;6;11
20;4;17;13;5;2;25;10;3;30;14;32;24;26;12;29;21;23;16;28;19;1;22;18;9;27;8;15;7;31;6;11;6;29084
6;29084;20;4;17;13;5;2;25;10;3;30;14;32;24;26;12;29;21;23;16;28;19;1;22;18;9;27;8;15;7;31;6;11
20;4;17;13;5;2;25;10;14;30;3;32;24;26;12;29;21;23;16;28;19;1;22;18;9;27;8;15;7;31;6;11;6;28924
6;28924;20;4;17;13;5;2;25;10;14;30;3;32;24;26;12;29;21;23;16;28;19;1;22;18;9;27;8;15;7;31;6;11
20;4;17;19;5;2;25;10;14;30;3;32;24;26;12;29;21;23;16;28;13;1;22;18;9;27;8;15;7;31;6;11;6;28688
6;28688;20;4;17;19;5;2;25;10;14;30;3;32;24;26;12;29;21;23;16;28;13;1;22;18;9;27;8;15;7;31;6;11
20;4;17;19;5;2;25;10;14;30;3;32;24;26;12;29;21;23;13;28;16;1;22;18;9;27;8;15;7;31;6;11;6;28868
6;28868;20;4;17;19;5;2;25;10;14;30;3;32;24;26;12;29;21;23;13;28;16;1;22;18;9;27;8;15;7;31;6;11
20;4;17;19;5;2;25;10;14;30;3;32;24;26;12;29;21;23;13;28;16;1;22;18;9;27;8;15;7;6;31;11;6;29132
6;29132;20;4;17;19;5;2;25;10;14;30;3;32;24;26;12;29;21;23;13;28;16;1;22;18;9;27;8;15;7;6;31;11
20;2;17;19;5;4;25;10;14;30;3;32;24;26;12;29;21;23;13;28;16;1;22;18;9;27;8;15;7;6;31;11;6;28892
6;28892;20;2;17;19;5;4;25;10;14;30;3;32;24;26;12;29;21;23;13;28;16;1;22;18;9;27;8;15;7;6;31;11
21;2;17;19;5;4;25;10;14;30;3;32;24;26;12;29;20;23;13;28;16;1;22;18;9;27;8;15;7;6;31;11;6;28892
6;28892;21;2;17;19;5;4;25;10;14;30;3;32;24;26;12;29;20;23;13;28;16;1;22;18;9;27;8;15;7;6;31;11
21;26;17;19;5;4;25;10;14;30;3;32;24;2;12;29;20;23;13;28;16;1;22;18;9;27;8;15;7;6;31;11;6;28898
7;28898;21;26;17;19;5;4;25;10;14;30;3;32;24;2;12;29;20;23;13;28;16;1;22;18;9;27;8;15;7;6;31;11
21;26;17;19;5;4;25;10;14;30;3;32;24;2;12;29;20;23;31;28;16;1;22;18;9;27;8;15;7;6;13;11;7;28910
7;28910;21;26;17;19;5;4;25;10;14;30;3;32;24;2;12;29;20;23;31;28;16;1;22;18;9;27;8;15;7;6;13;11
21;26;17;19;5;4;25;10;14;30;3;32;24;1;12;29;20;23;31;28;16;2;22;18;9;27;8;15;7;6;13;11;7;28890
7;28890;21;26;17;19;5;4;25;10;14;30;3;32;24;1;12;29;20;23;31;28;16;2;22;18;9;27;8;15;7;6;13;11
21;26;17;19;5;4;25;10;14;30;3;32;24;1;12;29;15;23;31;28;16;2;22;18;9;27;8;20;7;6;13;11;7;29074
7;29074;21;26;17;19;5;4;25;10;14;30;3;32;24;1;12;29;15;23;31;28;16;2;22;18;9;27;8;20;7;6;13;11
21;26;17;20;5;4;25;10;14;30;3;32;24;1;12;29;15;23;31;28;16;2;22;18;9;27;8;19;7;6;13;11;7;29454
7;29454;21;26;17;20;5;4;25;10;14;30;3;32;24;1;12;29;15;23;31;28;16;2;22;18;9;27;8;19;7;6;13;11
21;26;17;20;5;4;25;9;14;30;3;32;24;1;12;29;15;23;31;28;16;2;22;18;10;27;8;19;7;6;13;11;7;29334
7;29334;21;26;17;20;5;4;25;9;14;30;3;32;24;1;12;29;15;23;31;28;16;2;22;18;10;27;8;19;7;6;13;11
21;26;17;20;5;4;25;9;14;30;3;32;24;1;12;29;23;15;31;28;16;2;22;18;10;27;8;19;7;6;13;11;7;28416
7;28416;21;26;17;20;5;4;25;9;14;30;3;32;24;1;12;29;23;15;31;28;16;2;22;18;10;27;8;19;7;6;13;11
21;26;17;20;5;4;25;9;14;3;30;32;24;1;12;29;23;15;31;28;16;2;22;18;10;27;8;19;7;6;13;11;7;27738
7;27738;21;26;17;20;5;4;25;9;14;3;30;32;24;1;12;29;23;15;31;28;16;2;22;18;10;27;8;19;7;6;13;11
21;26;17;20;5;4;25;9;14;3;30;32;24;1;12;29;23;15;31;28;16;2;22;10;18;27;8;19;7;6;13;11;7;27874
7;27874;21;26;17;20;5;4;25;9;14;3;30;32;24;1;12;29;23;15;31;28;16;2;22;10;18;27;8;19;7;6;13;11
21;26;17;20;5;25;4;9;14;3;30;32;24;1;12;29;23;15;31;28;16;2;22;10;18;27;8;19;7;6;13;11;7;27270
7;27270;21;26;17;20;5;25;4;9;14;3;30;32;24;1;12;29;23;15;31;28;16;2;22;10;18;27;8;19;7;6;13;11
21;26;17;20;14;25;4;9;5;3;30;32;24;1;12;29;23;15;31;28;16;2;22;10;18;27;8;19;7;6;13;11;7;27030
7;27030;21;26;17;20;14;25;4;9;5;3;30;32;24;1;12;29;23;15;31;28;16;2;22;10;18;27;8;19;7;6;13;11
21;26;17;20;14;25;4;9;5;3;30;32;24;1;12;29;15;23;31;28;16;2;22;10;18;27;8;19;7;6;13;11;7;27692
7;27692;21;26;17;20;14;25;4;9;5;3;30;32;24;1;12;29;15;23;31;28;16;2;22;10;18;27;8;19;7;6;13;11
21;26;17;20;14;25;4;9;5;3;30;32;24;1;12;29;15;22;31;28;16;2;23;10;18;27;8;19;7;6;13;11;7;27612
7;27612;21;26;17;20;14;25;4;9;5;3;30;32;24;1;12;29;15;22;31;28;16;2;23;10;18;27;8;19;7;6;13;11
21;26;11;20;14;25;4;9;5;3;30;32;24;1;12;29;15;22;31;28;16;2;23;10;18;27;8;19;7;6;13;17;7;26918
7;26918;21;26;11;20;14;25;4;9;5;3;30;32;24;1;12;29;15;22;31;28;16;2;23;10;18;27;8;19;7;6;13;17
21;24;11;20;14;25;4;9;5;3;30;32;26;1;12;29;15;22;31;28;16;2;23;10;18;27;8;19;7;6;13;17;7;27298
7;27298;21;24;11;20;14;25;4;9;5;3;30;32;26;1;12;29;15;22;31;28;16;2;23;10;18;27;8;19;7;6;13;17
21;24;11;20;14;25;4;9;5;3;30;32;26;1;12;29;17;22;31;28;16;2;23;10;18;27;8;19;7;6;13;15;7;27146
7;27146;21;24;11;20;14;25;4;9;5;3;30;32;26;1;12;29;17;22;31;28;16;2;23;10;18;27;8;19;7;6;13;15
21;24;11;20;14;25;4;9;5;3;30;32;26;1;12;29;17;22;31;28;16;2;23;6;18;27;8;19;7;10;13;15;7;26946
7;26946;21;24;11;20;14;25;4;9;5;3;30;32;26;1;12;29;17;22;31;28;16;2;23;6;18;27;8;19;7;10;13;15
21;24;11;20;14;25;4;9;5;3;30;32;26;1;12;29;17;22;31;28;16;2;23;6;8;27;18;19;7;10;13;15;7;26866
7;26866;21;24;11;20;14;25;4;9;5;3;30;32;26;1;12;29;17;22;31;28;16;2;23;6;8;27;18;19;7;10;13;15
21;24;11;20;14;25;4;2;5;3;30;32;26;1;12;29;17;22;31;28;16;9;23;6;8;27;18;19;7;10;13;15;7;26726
7;26726;21;24;11;20;14;25;4;2;5;3;30;32;26;1;12;29;17;22;31;28;16;9;23;6;8;27;18;19;7;10;13;15
21;24;28;20;14;25;4;2;5;3;30;32;26;1;12;29;17;22;31;11;16;9;23;6;8;27;18;19;7;10;13;15;7;25952
7;25952;21;24;28;20;14;25;4;2;5;3;30;32;26;1;12;29;17;22;31;11;16;9;23;6;8;27;18;19;7;10;13;15
21;24;28;20;14;25;4;2;5;3;18;32;26;1;12;29;17;22;31;11;16;9;23;6;8;27;30;19;7;10;13;15;7;26232
8;26232;21;24;28;20;14;25;4;2;5;3;18;32;26;1;12;29;17;22;31;11;16;9;23;6;8;27;30;19;7;10;13;15
21;24;28;20;14;25;4;2;5;3;18;32;26;1;12;29;17;22;31;11;9;16;23;6;8;27;30;19;7;10;13;15;8;26512
8;26512;21;24;28;20;14;25;4;2;5;3;18;32;26;1;12;29;17;22;31;11;9;16;23;6;8;27;30;19;7;10;13;15
21;24;28;27;14;25;4;2;5;3;18;32;26;1;12;29;17;22;31;11;9;16;23;6;8;20;30;19;7;10;13;15;8;26692
8;26692;21;24;28;27;14;25;4;2;5;3;18;32;26;1;12;29;17;22;31;11;9;16;23;6;8;20;30;19;7;10;13;15
21;24;28;27;14;25;4;2;5;3;18;32;26;1;12;29;17;22;31;11;9;16;23;6;8;20;30;10;7;19;13;15;8;26136
8;26136;21;24;28;27;14;25;4;2;5;3;18;32;26;1;12;29;17;22;31;11;9;16;23;6;8;20;30;10;7;19;13;15
21;24;28;27;14;25;4;2;5;3;18;32;26;1;12;29;17;22;31;11;9;16;23;15;8;20;30;10;7;19;13;6;8;26296
8;26296;21;24;28;27;14;25;4;2;5;3;18;32;26;1;12;29;17;22;31;11;9;16;23;15;8;20;30;10;7;19;13;6
21;24;28;27;14;25;4;2;5;3;7;32;26;1;12;29;17;22;31;11;9;16;23;15;8;20;30;10;18;19;13;6;8;27554
8;27554;21;24;28;27;14;25;4;2;5;3;7;32;26;1;12;29;17;22;31;11;9;16;23;15;8;20;30;10;18;19;13;6
21;24;28;27;14;25;4;2;5;3;7;9;26;1;12;29;17;22;31;11;32;16;23;15;8;20;30;10;18;19;13;6;8;27332
8;27332;21;24;28;27;14;25;4;2;5;3;7;9;26;1;12;29;17;22;31;11;32;16;23;15;8;20;30;10;18;19;13;6
21;24;28;27;14;7;4;2;5;3;25;9;26;1;12;29;17;22;31;11;32;16;23;15;8;20;30;10;18;19;13;6;8;26974
8;26974;21;24;28;27;14;7;4;2;5;3;25;9;26;1;12;29;17;22;31;11;32;16;23;15;8;20;30;10;18;19;13;6
21;24;28;10;14;7;4;2;5;3;25;9;26;1;12;29;17;22;31;11;32;16;23;15;8;20;30;27;18;19;13;6;8;27252
8;27252;21;24;28;10;14;7;4;2;5;3;25;9;26;1;12;29;17;22;31;11;32;16;23;15;8;20;30;27;18;19;13;6
21;24;20;10;14;7;4;2;5;3;25;9;26;1;12;29;17;22;31;11;32;16;23;15;8;28;30;27;18;19;13;6;8;27732
8;27732;21;24;20;10;14;7;4;2;5;3;25;9;26;1;12;29;17;22;31;11;32;16;23;15;8;28;30;27;18;19;13;6
21;24;20;12;14;7;4;2;5;3;25;9;26;1;10;29;17;22;31;11;32;16;23;15;8;28;30;27;18;19;13;6;8;27972
8;27972;21;24;20;12;14;7;4;2;5;3;25;9;26;1;10;29;17;22;31;11;32;16;23;15;8;28;30;27;18;19;13;6
21;24;22;12;14;7;4;2;5;3;25;9;26;1;10;29;17;20;31;11;32;16;23;15;8;28;30;27;18;19;13;6;8;27532
8;27532;21;24;22;12;14;7;4;2;5;3;25;9;26;1;10;29;17;20;31;11;32;16;23;15;8;28;30;27;18;19;13;6
21;24;22;12;14;7;4;2;5;3;25;9;26;1;10;29;17;19;31;11;32;16;23;15;8;28;30;27;18;20;13;6;8;27352
8;27352;21;24;22;12;14;7;4;2;5;3;25;9;26;1;10;29;17;19;31;11;32;16;23;15;8;28;30;27;18;20;13;6
21;24;22;12;14;7;4;2;5;3;25;9;26;1;10;29;17;19;31;11;23;16;32;15;8;28;30;27;18;20;13;6;8;27272
8;27272;21;24;22;12;14;7;4;2;5;3;25;9;26;1;10;29;17;19;31;11;23;16;32;15;8;28;30;27;18;20;13;6
21;24;22;12;14;7;4;2;5;3;25;9;26;1;10;29;17;19;31;11;23;8;32;15;16;28;30;27;18;20;13;6;8;26792
8;26792;21;24;22;12;14;7;4;2;5;3;25;9;26;1;10;29;17;19;31;11;23;8;32;15;16;28;30;27;18;20;13;6
1;24;22;12;14;7;4;2;5;3;25;9;26;21;10;29;17;19;31;11;23;8;32;15;16;28;30;27;18;20;13;6;8;26640
8;26640;1;24;22;12;14;7;4;2;5;3;25;9;26;21;10;29;17;19;31;11;23;8;32;15;16;28;30;27;18;20;13;6
1;24;22;12;14;7;4;2;5;3;25;9;26;21;10;29;17;19;31;11;23;8;32;15;28;16;30;27;18;20;13;6;8;27568
8;27568;1;24;22;12;14;7;4;2;5;3;25;9;26;21;10;29;17;19;31;11;23;8;32;15;28;16;30;27;18;20;13;6
1;24;22;12;14;7;4;2;5;3;25;9;32;21;10;29;17;19;31;11;23;8;26;15;28;16;30;27;18;20;13;6;8;28228
8;28228;1;24;22;12;14;7;4;2;5;3;25;9;32;21;10;29;17;19;31;11;23;8;26;15;28;16;30;27;18;20;13;6
1;24;22;12;14;7;4;2;5;3;25;21;32;9;10;29;17;19;31;11;23;8;26;15;28;16;30;27;18;20;13;6;8;28240
8;28240;1;24;22;12;14;7;4;2;5;3;25;21;32;9;10;29;17;19;31;11;23;8;26;15;28;16;30;27;18;20;13;6
1;24;22;12;14;7;4;2;3;5;25;21;32;9;10;29;17;19;31;11;23;8;26;15;28;16;30;27;18;20;13;6;8;28400
8;28400;1;24;22;12;14;7;4;2;3;5;25;21;32;9;10;29;17;19;31;11;23;8;26;15;28;16;30;27;18;20;13;6
1;24;22;12;14;7;4;2;3;5;25;21;32;9;10;29;17;19;31;11;23;8;26;15;28;20;30;27;18;16;13;6;8;28188
9;28188;1;24;22;12;14;7;4;2;3;5;25;21;32;9;10;29;17;19;31;11;23;8;26;15;28;20;30;27;18;16;13;6
1;24;22;12;14;7;4;2;3;5;25;21;13;9;10;29;17;19;31;11;23;8;26;15;28;20;30;27;18;16;32;6;9;27852
9;27852;1;24;22;12;14;7;4;2;3;5;25;21;13;9;10;29;17;19;31;11;23;8;26;15;28;20;30;27;18;16;32;6
1;24;22;12;14;7;4;2;3;5;25;21;13;9;32;29;17;19;31;11;23;8;26;15;28;20;30;27;18;16;10;6;9;27906
9;27906;1;24;22;12;14;7;4;2;3;5;25;21;13;9;32;29;17;19;31;11;23;8;26;15;28;20;30;27;18;16;10;6
1;24;22;12;14;7;4;16;3;5;25;21;13;9;32;29;17;19;31;11;23;8;26;15;28;20;30;27;18;2;10;6;9;28266
9;28266;1;24;22;12;14;7;4;16;3;5;25;21;13;9;32;29;17;19;31;11;23;8;26;15;28;20;30;27;18;2;10;6
1;24;22;12;14;7;4;16;3;5;25;21;15;9;32;29;17;19;31;11;23;8;26;13;28;20;30;27;18;2;10;6;9;28466
9;28466;1;24;22;12;14;7;4;16;3;5;25;21;15;9;32;29;17;19;31;11;23;8;26;13;28;20;30;27;18;2;10;6
1;24;22;12;14;18;4;16;3;5;25;21;15;9;32;29;17;19;31;11;23;8;26;13;28;20;30;27;7;2;10;6;9;27978
9;27978;1;24;22;12;14;18;4;16;3;5;25;21;15;9;32;29;17;19;31;11;23;8;26;13;28;20;30;27;7;2;10;6
1;11;22;12;14;18;4;16;3;5;25;21;15;9;32;29;17;19;31;24;23;8;26;13;28;20;30;27;7;2;10;6;9;28812
9;28812;1;11;22;12;14;18;4;16;3;5;25;21;15;9;32;29;17;19;31;24;23;8;26;13;28;20;30;27;7;2;10;6
1;11;22;12;14;18;15;16;3;5;25;21;4;9;32;29;17;19;31;24;23;8;26;13;28;20;30;27;7;2;10;6;9;28852
9;28852;1;11;22;12;14;18;15;16;3;5;25;21;4;9;32;29;17;19;31;24;23;8;26;13;28;20;30;27;7;2;10;6
1;11;22;12;14;18;17;16;3;5;25;21;4;9;32;29;15;19;31;24;23;8;26;13;28;20;30;27;7;2;10;6;9;29790
9;29790;1;11;22;12;14;18;17;16;3;5;25;21;4;9;32;29;15;19;31;24;23;8;26;13;28;20;30;27;7;2;10;6
1;11;22;12;14;18;17;16;3;5;25;21;4;9;32;29;15;19;31;24;23;8;13;26;28;20;30;27;7;2;10;6;9;29824
9;29824;1;11;22;12;14;18;17;16;3;5;25;21;4;9;32;29;15;19;31;24;23;8;13;26;28;20;30;27;7;2;10;6
1;11;22;12;14;32;17;16;3;5;25;21;4;9;18;29;15;19;31;24;23;8;13;26;28;20;30;27;7;2;10;6;9;30224
9;30224;1;11;22;12;14;32;17;16;3;5;25;21;4;9;18;29;15;19;31;24;23;8;13;26;28;20;30;27;7;2;10;6
1;11;22;12;14;32;17;16;3;5;25;21;4;9;18;29;10;19;31;24;23;8;13;26;28;20;30;27;7;2;15;6;9;29944
9;29944;1;11;22;12;14;32;17;16;3;5;25;21;4;9;18;29;10;19;31;24;23;8;13;26;28;20;30;27;7;2;15;6
1;11;22;12;14;32;17;16;3;5;25;21;4;9;18;29;10;19;31;24;23;8;20;26;28;13;30;27;7;2;15;6;9;29814
9;29814;1;11;22;12;14;32;17;16;3;5;25;21;4;9;18;29;10;19;31;24;23;8;20;26;28;13;30;27;7;2;15;6
1;11;22;12;14;32;17;16;3;5;25;21;4;9;18;29;30;19;31;24;23;8;20;26;28;13;10;27;7;2;15;6;9;30342
9;30342;1;11;22;12;14;32;17;16;3;5;25;21;4;9;18;29;30;19;31;24;23;8;20;26;28;13;10;27;7;2;15;6
1;11;22;12;14;32;17;16;3;5;25;21;4;30;18;29;9;19;31;24;23;8;20;26;28;13;10;27;7;2;15;6;9;30342
9;30342;1;11;22;12;14;32;17;16;3;5;25;21;4;30;18;29;9;19;31;24;23;8;20;26;28;13;10;27;7;2;15;6
1;11;22;12;14;8;17;16;3;5;25;21;4;30;18;29;9;19;31;24;23;32;20;26;28;13;10;27;7;2;15;6;9;30634
9;30634;1;11;22;12;14;8;17;16;3;5;25;21;4;30;18;29;9;19;31;24;23;32;20;26;28;13;10;27;7;2;15;6
1;11;22;12;14;8;17;16;3;5;25;21;4;30;18;29;9;19;31;24;23;32;20;26;15;13;10;27;7;2;28;6;9;30474
9;30474;1;11;22;12;14;8;17;16;3;5;25;21;4;30;18;29;9;19;31;24;23;32;20;26;15;13;10;27;7;2;28;6
1;11;22;12;14;8;17;16;3;5;28;21;4;30;18;29;9;19;31;24;23;32;20;26;15;13;10;27;7;2;25;6;9;30914
9;30914;1;11;22;12;14;8;17;16;3;5;28;21;4;30;18;29;9;19;31;24;23;32;20;26;15;13;10;27;7;2;25;6
1;11;22;12;14;8;17;16;3;5;28;21;4;30;18;29;9;19;31;20;23;32;24;26;15;13;10;27;7;2;25;6;9;30814
9;30814;1;11;22;12;14;8;17;16;3;5;28;21;4;30;18;29;9;19;31;20;23;32;24;26;15;13;10;27;7;2;25;6
1;11;22;12;14;8;17;16;3;5;28;21;4;30;18;29;9;19;31;20;26;32;24;23;15;13;10;27;7;2;25;6;9;30974
9;30974;1;11;22;12;14;8;17;16;3;5;28;21;4;30;18;29;9;19;31;20;26;32;24;23;15;13;10;27;7;2;25;6
1;11;7;12;14;8;17;16;3;5;28;21;4;30;18;29;9;19;31;20;26;32;24;23;15;13;10;27;22;2;25;6;9;30386
10;30386;1;11;7;12;14;8;17;16;3;5;28;21;4;30;18;29;9;19;31;20;26;32;24;23;15;13;10;27;22;2;25;6
1;11;7;12;14;8;3;16;17;5;28;21;4;30;18;29;9;19;31;20;26;32;24;23;15;13;10;27;22;2;25;6;10;29498
10;29498;1;11;7;12;14;8;3;16;17;5;28;21;4;30;18;29;9;19;31;20;26;32;24;23;15;13;10;27;22;2;25;6
1;11;14;12;7;8;3;16;17;5;28;21;4;30;18;29;9;19;31;20;26;32;24;23;15;13;10;27;22;2;25;6;10;29418
10;29418;1;11;14;12;7;8;3;16;17;5;28;21;4;30;18;29;9;19;31;20;26;32;24;23;15;13;10;27;22;2;25;6
1;11;5;12;7;8;3;16;17;14;28;21;4;30;18;29;9;19;31;20;26;32;24;23;15;13;10;27;22;2;25;6;10;29218
10;29218;1;11;5;12;7;8;3;16;17;14;28;21;4;30;18;29;9;19;31;20;26;32;24;23;15;13;10;27;22;2;25;6
1;11;5;12;7;8;3;16;17;14;28;21;4;30;18;29;9;19;31;20;23;32;24;26;15;13;10;27;22;2;25;6;10;28898
10;28898;1;11;5;12;7;8;3;16;17;14;28;21;4;30;18;29;9;19;31;20;23;32;24;26;15;13;10;27;22;2;25;6
1;11;5;12;7;8;3;16;17;14;28;21;4;30;18;29;9;19;31;27;23;32;24;26;15;13;10;20;22;2;25;6;10;28778
10;28778;1;11;5;12;7;8;3;16;17;14;28;21;4;30;18;29;9;19;31;27;23;32;24;26;15;13;10;20;22;2;25;6
1;11;5;12;7;8;3;16;17;14;28;21;4;30;18;29;9;19;31;27;23;32;24;26;15;13;10;20;2;22;25;6;10;30004
10;30004;1;11;5;12;7;8;3;16;17;14;28;21;4;30;18;29;9;19;31;27;23;32;24;26;15;13;10;20;2;22;25;6
1;11;5;12;7;8;3;16;17;14;28;21;4;30;18;29;9;19;31;27;20;32;24;26;15;13;10;23;2;22;25;6;10;30124
10;30124;1;11;5;12;7;8;3;16;17;14;28;21;4;30;18;29;9;19;31;27;20;32;24;26;15;13;10;23;2;22;25;6
1;11;5;12;7;8;4;16;17;14;28;21;3;30;18;29;9;19;31;27;20;32;24;26;15;13;10;23;2;22;25;6;10;29944
10;29944;1;11;5;12;7;8;4;16;17;14;28;21;3;30;18;29;9;19;31;27;20;32;24;26;15;13;10;23;2;22;25;6
1;11;5;12;7;8;4;16;17;14;28;21;3;30;20;29;9;19;31;27;18;32;24;26;15;13;10;23;2;22;25;6;10;30104
10;30104;1;11;5;12;7;8;4;16;17;14;28;21;3;30;20;29;9;19;31;27;18;32;24;26;15;13;10;23;2;22;25;6
20;11;5;12;7;8;4;16;17;14;28;21;3;30;1;29;9;19;31;27;18;32;24;26;15;13;10;23;2;22;25;6;10;29910
10;29910;20;11;5;12;7;8;4;16;17;14;28;21;3;30;1;29;9;19;31;27;18;32;24;26;15;13;10;23;2;22;25;6
20;11;5;12;18;8;4;16;17;14;28;21;3;30;1;29;9;19;31;27;7;32;24;26;15;13;10;23;2;22;25;6;10;30270
10;30270;20;11;5;12;18;8;4;16;17;14;28;21;3;30;1;29;9;19;31;27;7;32;24;26;15;13;10;23;2;22;25;6
20;11;5;12;18;8;4;17;16;14;28;21;3;30;1;29;9;19;31;27;7;32;24;26;15;13;10;23;2;22;25;6;10;30212
10;30212;20;11;5;12;18;8;4;17;16;14;28;21;3;30;1;29;9;19;31;27;7;32;24;26;15;13;10;23;2;22;25;6
20;11;5;12;18;1;4;17;16;14;28;21;3;30;8;29;9;19;31;27;7;32;24;26;15;13;10;23;2;22;25;6;10;30132
10;30132;20;11;5;12;18;1;4;17;16;14;28;21;3;30;8;29;9;19;31;27;7;32;24;26;15;13;10;23;2;22;25;6
20;11;5;12;18;1;4;17;16;14;28;21;3;30;8;29;9;19;31;27;7;32;24;26;15;22;10;23;2;13;25;6;10;29556
10;29556;20;11;5;12;18;1;4;17;16;14;28;21;3;30;8;29;9;19;31;27;7;32;24;26;15;22;10;23;2;13;25;6
20;11;5;12;18;1;4;17;16;27;28;21;3;30;8;29;9;19;31;14;7;32;24;26;15;22;10;23;2;13;25;6;10;29026
10;29026;20;11;5;12;18;1;4;17;16;27;28;21;3;30;8;29;9;19;31;14;7;32;24;26;15;22;10;23;2;13;25;6
20;11;5;12;18;1;4;28;16;27;17;21;3;30;8;29;9;19;31;14;7;32;24;26;15;22;10;23;2;13;25;6;10;28666
10;28666;20;11;5;12;18;1;4;28;16;27;17;21;3;30;8;29;9;19;31;14;7;32;24;26;15;22;10;23;2;13;25;6
20;11;5;12;18;1;4;28;16;27;17;21;3;30;8;29;9;19;31;14;7;32;13;26;15;22;10;23;2;24;25;6;10;28592
10;28592;20;11;5;12;18;1;4;28;16;27;17;21;3;30;8;29;9;19;31;14;7;32;13;26;15;22;10;23;2;24;25;6
20;11;5;12;18;1;4;28;16;27;17;21;3;30;8;29;9;24;31;14;7;32;13;26;15;22;10;23;2;19;25;6;10;28552
10;28552;20;11;5;12;18;1;4;28;16;27;17;21;3;30;8;29;9;24;31;14;7;32;13;26;15;22;10;23;2;19;25;6
20;11;5;12;18;1;4;28;16;27;17;21;3;30;8;29;9;24;31;14;7;10;13;26;15;22;32;23;2;19;25;6;10;27570
